"Step","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)__MIN","Feb14_07-51-54_PPO - Episode / Total timesteps (mean)__MAX"
"9287","125.79292","125.79292","125.79292"
"9299","141.44003","141.44003","141.44003"
"9324","128.85942","128.85942","128.85942"
"9344","135.64842","135.64842","135.64842"
"9356","125.96275","125.96275","125.96275"
"9373","169.50674","169.50674","169.50674"
"9401","139.66702","139.66702","139.66702"
"9413","164.79128","164.79128","164.79128"
"9430","138.7124","138.7124","138.7124"
"9458","131.5975","131.5975","131.5975"
"9478","122.58277","122.58277","122.58277"
"9487","139.20064","139.20064","139.20064"
"9507","153.85408","153.85408","153.85408"
"9527","133.54161","133.54161","133.54161"
"9552","123.302475","123.302475","123.302475"
"9572","131.03833","131.03833","131.03833"
"9584","134.11803","134.11803","134.11803"
"9601","154.18552","154.18552","154.18552"
"9629","132.08353","132.08353","132.08353"
"9649","135.15167","135.15167","135.15167"
"9658","137.06203","137.06203","137.06203"
"9686","138.03563","138.03563","138.03563"
"9698","128.57623","128.57623","128.57623"
"9723","123.14387","123.14387","123.14387"
"9735","147.27242","147.27242","147.27242"
"9755","124.79716","124.79716","124.79716"
"9772","113.51934","113.51934","113.51934"
"9800","120.88294","120.88294","120.88294"
"9812","139.2189","139.2189","139.2189"
"9829","114.08191","114.08191","114.08191"
"9849","146.98758","146.98758","146.98758"
"9869","117.66662","117.66662","117.66662"
"9894","132.16333","132.16333","132.16333"
"9906","114.93186","114.93186","114.93186"
"9934","141.20674","141.20674","141.20674"
"9943","113.704636","113.704636","113.704636"
"9971","169.05937","169.05937","169.05937"
"9983","121.51572","121.51572","121.51572"
"10000","108.19273","108.19273","108.19273"
"10020","138.99829","138.99829","138.99829"
"10040","119.92302","119.92302","119.92302"
"10057","137.4869","137.4869","137.4869"
"10077","165.36717","165.36717","165.36717"
"10097","121.120476","121.120476","121.120476"
"10114","117.24625","117.24625","117.24625"
"10134","116.66331","116.66331","116.66331"
"10162","121.353","121.353","121.353"
"10171","132.658","132.658","132.658"
"10199","121.702034","121.702034","121.702034"
"10219","121.801186","121.801186","121.801186"
"10236","138.67345","138.67345","138.67345"
"10248","129.23682","129.23682","129.23682"
"10268","112.85967","112.85967","112.85967"
"10293","122.0883","122.0883","122.0883"
"10305","111.61934","111.61934","111.61934"
"10325","129.40312","129.40312","129.40312"
"10342","103.532555","103.532555","103.532555"
"10362","131.04695","131.04695","131.04695"
"10382","132.45992","132.45992","132.45992"
"10399","124.46578","124.46578","124.46578"
"10419","119.94552","119.94552","119.94552"
"10439","129.82893","129.82893","129.82893"
"10456","138.7672","138.7672","138.7672"
"10484","123.416756","123.416756","123.416756"
"10496","113.7869","113.7869","113.7869"
"10521","209.82208","209.82208","209.82208"
"10541","115.653046","115.653046","115.653046"
"10553","115.98775","115.98775","115.98775"
"10578","121.23431","121.23431","121.23431"
"10598","119.36964","119.36964","119.36964"
"10618","121.4434","121.4434","121.4434"
"10627","138.96822","138.96822","138.96822"
"10647","133.29132","133.29132","133.29132"
"10675","128.3638","128.3638","128.3638"
"10684","129.73636","129.73636","129.73636"
"10704","134.7196","134.7196","134.7196"
"10732","118.85978","118.85978","118.85978"
"10749","197.10172","197.10172","197.10172"
"10761","120.558105","120.558105","120.558105"
"10781","134.06091","134.06091","134.06091"
"10798","153.82082","153.82082","153.82082"
"10818","125.96957","125.96957","125.96957"
"10846","120.33089","120.33089","120.33089"
"10855","119.59467","119.59467","119.59467"
"10875","141.93416","141.93416","141.93416"
"10903","121.26221","121.26221","121.26221"
"10912","122.05595","122.05595","122.05595"
"10932","165.55127","165.55127","165.55127"
"10960","188.84602","188.84602","188.84602"
"10969","125.61025","125.61025","125.61025"
"10989","133.10452","133.10452","133.10452"
"11009","128.62807","128.62807","128.62807"
"11026","116.376335","116.376335","116.376335"
"11054","166.48784","166.48784","166.48784"
"11074","131.54823","131.54823","131.54823"
"11083","123.05982","123.05982","123.05982"
"11103","118.72877","118.72877","118.72877"
"11123","111.79466","111.79466","111.79466"
"11148","122.510765","122.510765","122.510765"
"11160","130.46234","130.46234","130.46234"
"11180","124.43086","124.43086","124.43086"
"11197","130.12473","130.12473","130.12473"
"11217","117.34843","117.34843","117.34843"
"11245","126.88033","126.88033","126.88033"
"11254","127.51061","127.51061","127.51061"
"11274","152.12099","152.12099","152.12099"
"11294","116.391266","116.391266","116.391266"
"11319","116.969765","116.969765","116.969765"
"11339","145.30287","145.30287","145.30287"
"11351","102.83157","102.83157","102.83157"
"11368","120.5181","120.5181","120.5181"
"11396","124.299416","124.299416","124.299416"
"11408","112.16806","112.16806","112.16806"
"11425","126.57966","126.57966","126.57966"
"11445","120.39051","120.39051","120.39051"
"11465","108.87443","108.87443","108.87443"
"11490","120.10828","120.10828","120.10828"
"11510","129.44633","129.44633","129.44633"
"11522","114.80927","114.80927","114.80927"
"11547","133.38539","133.38539","133.38539"
"11559","121.84735","121.84735","121.84735"
"11587","123.14103","123.14103","123.14103"
"11596","112.83225","112.83225","112.83225"
"11616","125.90766","125.90766","125.90766"
"11636","116.88081","116.88081","116.88081"
"11653","131.6946","131.6946","131.6946"
"11673","140.33717","140.33717","140.33717"
"11701","128.55173","128.55173","128.55173"
"11718","134.5746","134.5746","134.5746"
"11730","108.27057","108.27057","108.27057"
"11750","119.169586","119.169586","119.169586"
"11767","126.2906","126.2906","126.2906"
"11795","167.76599","167.76599","167.76599"
"11807","133.02647","133.02647","133.02647"
"11832","117.49869","117.49869","117.49869"
"11852","145.14388","145.14388","145.14388"
"11864","122.2544","122.2544","122.2544"
"11889","115.83605","115.83605","115.83605"
"11901","119.79179","119.79179","119.79179"
"11921","110.66507","110.66507","110.66507"
"11938","131.26872","131.26872","131.26872"
"11958","120.65245","120.65245","120.65245"
"11986","126.75529","126.75529","126.75529"
"11995","119.69379","119.69379","119.69379"
"12023","134.98805","134.98805","134.98805"
"12035","119.807625","119.807625","119.807625"
"12060","171.86002","171.86002","171.86002"
"12080","119.837326","119.837326","119.837326"
"12100","115.68846","115.68846","115.68846"
"12117","121.86728","121.86728","121.86728"
"12129","114.40858","114.40858","114.40858"
"12157","131.06412","131.06412","131.06412"
"12166","144.6986","144.6986","144.6986"
"12186","114.295654","114.295654","114.295654"
"12206","113.44109","113.44109","113.44109"
"12223","135.27843","135.27843","135.27843"
"12243","136.61748","136.61748","136.61748"
"12263","119.43977","119.43977","119.43977"
"12280","125.293274","125.293274","125.293274"
"12300","150.4674","150.4674","150.4674"
"12328","106.59197","106.59197","106.59197"
