"Step","Feb25_23-32-25_trpo_rover_TRPO - Loss / Value loss","Feb25_23-32-25_trpo_rover_TRPO - Loss / Value loss__MIN","Feb25_23-32-25_trpo_rover_TRPO - Loss / Value loss__MAX"
"9201","0.016522055","0.016522055","0.016522055"
"9239","0.016064204","0.016064204","0.016064204"
"9260","0.018099723","0.018099723","0.018099723"
"9298","0.016201278","0.016201278","0.016201278"
"9319","0.014092095","0.014092095","0.014092095"
"9357","0.016651712","0.016651712","0.016651712"
"9378","0.01903707","0.01903707","0.01903707"
"9416","0.02093134","0.02093134","0.02093134"
"9437","0.012589354","0.012589354","0.012589354"
"9475","0.011020233","0.011020233","0.011020233"
"9496","0.015187402","0.015187402","0.015187402"
"9534","0.022527834","0.022527834","0.022527834"
"9555","0.016341222","0.016341222","0.016341222"
"9593","0.015525472","0.015525472","0.015525472"
"9614","0.016404685","0.016404685","0.016404685"
"9652","0.016118769","0.016118769","0.016118769"
"9673","0.0153567465","0.0153567465","0.0153567465"
"9711","0.017188065","0.017188065","0.017188065"
"9732","0.015543107","0.015543107","0.015543107"
"9770","0.012407736","0.012407736","0.012407736"
"9791","0.015574963","0.015574963","0.015574963"
"9829","0.015624451","0.015624451","0.015624451"
"9850","0.0154277105","0.0154277105","0.0154277105"
"9888","0.016970249","0.016970249","0.016970249"
"9909","0.019794296","0.019794296","0.019794296"
"9947","0.012696691","0.012696691","0.012696691"
"9968","0.016404623","0.016404623","0.016404623"
"10006","0.014452957","0.014452957","0.014452957"
"10027","0.01988141","0.01988141","0.01988141"
"10065","0.013777308","0.013777308","0.013777308"
"10086","0.014166437","0.014166437","0.014166437"
"10124","0.02010866","0.02010866","0.02010866"
"10145","0.011348117","0.011348117","0.011348117"
"10183","0.017444255","0.017444255","0.017444255"
"10204","0.015584589","0.015584589","0.015584589"
"10242","0.020962324","0.020962324","0.020962324"
"10263","0.021163518","0.021163518","0.021163518"
"10301","0.01416607","0.01416607","0.01416607"
"10322","0.014262265","0.014262265","0.014262265"
"10360","0.012719414","0.012719414","0.012719414"
"10381","0.016167032","0.016167032","0.016167032"
"10419","0.018754423","0.018754423","0.018754423"
"10440","0.013802285","0.013802285","0.013802285"
"10478","0.017565852","0.017565852","0.017565852"
"10499","0.012607675","0.012607675","0.012607675"
"10537","0.02070561","0.02070561","0.02070561"
"10558","0.015437088","0.015437088","0.015437088"
"10596","0.0208342","0.0208342","0.0208342"
"10617","0.020084279","0.020084279","0.020084279"
"10655","0.012487537","0.012487537","0.012487537"
"10676","0.023213878","0.023213878","0.023213878"
"10714","0.014166607","0.014166607","0.014166607"
"10735","0.017055057","0.017055057","0.017055057"
"10773","0.015013865","0.015013865","0.015013865"
"10794","0.014939897","0.014939897","0.014939897"
"10832","0.0190932","0.0190932","0.0190932"
"10853","0.025931712","0.025931712","0.025931712"
"10891","0.020900978","0.020900978","0.020900978"
"10912","0.017704736","0.017704736","0.017704736"
"10950","0.012332377","0.012332377","0.012332377"
"10971","0.015004819","0.015004819","0.015004819"
"11009","0.012693013","0.012693013","0.012693013"
"11030","0.018358422","0.018358422","0.018358422"
"11068","0.013975319","0.013975319","0.013975319"
"11089","0.015539618","0.015539618","0.015539618"
"11127","0.014024406","0.014024406","0.014024406"
"11148","0.012323584","0.012323584","0.012323584"
"11186","0.015754802","0.015754802","0.015754802"
"11207","0.019667126","0.019667126","0.019667126"
"11245","0.01920528","0.01920528","0.01920528"
"11266","0.019142594","0.019142594","0.019142594"
"11304","0.016452204","0.016452204","0.016452204"
"11325","0.02062384","0.02062384","0.02062384"
"11363","0.015281769","0.015281769","0.015281769"
"11384","0.021291504","0.021291504","0.021291504"
"11422","0.018232705","0.018232705","0.018232705"
"11443","0.013787628","0.013787628","0.013787628"
"11481","0.019832121","0.019832121","0.019832121"
"11502","0.015733732","0.015733732","0.015733732"
"11540","0.018700035","0.018700035","0.018700035"
"11561","0.015750121","0.015750121","0.015750121"
"11599","0.017308684","0.017308684","0.017308684"
"11620","0.021802584","0.021802584","0.021802584"
"11658","0.02090637","0.02090637","0.02090637"
"11679","0.01454494","0.01454494","0.01454494"
"11717","0.015996039","0.015996039","0.015996039"
"11738","0.016050322","0.016050322","0.016050322"
"11776","0.022758948","0.022758948","0.022758948"
"11797","0.015807394","0.015807394","0.015807394"
"11835","0.013200767","0.013200767","0.013200767"
"11856","0.013454684","0.013454684","0.013454684"
"11894","0.017310621","0.017310621","0.017310621"
"11915","0.012398067","0.012398067","0.012398067"
"11953","0.009524983","0.009524983","0.009524983"
"11974","0.01426485","0.01426485","0.01426485"
"12012","0.018242722","0.018242722","0.018242722"
"12033","0.014855086","0.014855086","0.014855086"
"12071","0.018540684","0.018540684","0.018540684"
"12092","0.013196487","0.013196487","0.013196487"
"12130","0.012063784","0.012063784","0.012063784"
"12151","0.01749197","0.01749197","0.01749197"
"12189","0.013503618","0.013503618","0.013503618"
"12210","0.016163936","0.016163936","0.016163936"
"12248","0.020728556","0.020728556","0.020728556"
"12269","0.017404899","0.017404899","0.017404899"
"12307","0.013899467","0.013899467","0.013899467"
"12328","0.021166367","0.021166367","0.021166367"
"12366","0.011092823","0.011092823","0.011092823"
"12387","0.021314982","0.021314982","0.021314982"
"12425","0.013292912","0.013292912","0.013292912"
"12446","0.016348515","0.016348515","0.016348515"
"12484","0.017602872","0.017602872","0.017602872"
"12505","0.018336274","0.018336274","0.018336274"
"12543","0.019723075","0.019723075","0.019723075"
"12564","0.015862439","0.015862439","0.015862439"
"12602","0.014520361","0.014520361","0.014520361"
"12623","0.016144074","0.016144074","0.016144074"
"12661","0.016417937","0.016417937","0.016417937"
"12682","0.017244896","0.017244896","0.017244896"
"12720","0.018924652","0.018924652","0.018924652"
"12741","0.01851902","0.01851902","0.01851902"
"12779","0.018103693","0.018103693","0.018103693"
"12800","0.0121273715","0.0121273715","0.0121273715"
"12838","0.014125408","0.014125408","0.014125408"
"12859","0.021080527","0.021080527","0.021080527"
"12897","0.017044434","0.017044434","0.017044434"
"12918","0.02095666","0.02095666","0.02095666"
"12956","0.020369641","0.020369641","0.020369641"
"12977","0.014688232","0.014688232","0.014688232"
"13015","0.020029875","0.020029875","0.020029875"
"13036","0.015743349","0.015743349","0.015743349"
"13074","0.020283809","0.020283809","0.020283809"
"13095","0.010419044","0.010419044","0.010419044"
"13133","0.007739153","0.007739153","0.007739153"
"13154","0.016622404","0.016622404","0.016622404"
"13192","0.0133387325","0.0133387325","0.0133387325"
"13213","0.016456874","0.016456874","0.016456874"
"13251","0.019223487","0.019223487","0.019223487"
"13272","0.013842726","0.013842726","0.013842726"
"13310","0.0157821","0.0157821","0.0157821"
"13331","0.01760859","0.01760859","0.01760859"
"13369","0.014812133","0.014812133","0.014812133"
"13390","0.017248414","0.017248414","0.017248414"
"13428","0.02189194","0.02189194","0.02189194"
"13449","0.012632151","0.012632151","0.012632151"
"13487","0.012248952","0.012248952","0.012248952"
"13508","0.019296251","0.019296251","0.019296251"
"13546","0.02096895","0.02096895","0.02096895"
"13567","0.015800837","0.015800837","0.015800837"
"13605","0.016384825","0.016384825","0.016384825"
"13626","0.0128676975","0.0128676975","0.0128676975"
"13664","0.0155180255","0.0155180255","0.0155180255"
"13685","0.01944081","0.01944081","0.01944081"
"13723","0.014471829","0.014471829","0.014471829"
"13744","0.015082059","0.015082059","0.015082059"
"13782","0.01604962","0.01604962","0.01604962"
"13803","0.013075027","0.013075027","0.013075027"
"13841","0.016816787","0.016816787","0.016816787"
"13862","0.020079594","0.020079594","0.020079594"
"13900","0.017110003","0.017110003","0.017110003"
"13921","0.020356178","0.020356178","0.020356178"
"13959","0.01786624","0.01786624","0.01786624"
"13980","0.017696792","0.017696792","0.017696792"
"14018","0.016494064","0.016494064","0.016494064"
"14039","0.0134149995","0.0134149995","0.0134149995"
"14077","0.019795202","0.019795202","0.019795202"
"14098","0.012165614","0.012165614","0.012165614"
"14136","0.020445181","0.020445181","0.020445181"
"14157","0.015291502","0.015291502","0.015291502"
"14195","0.016040985","0.016040985","0.016040985"
"14216","0.00996376","0.00996376","0.00996376"
"14254","0.0157347","0.0157347","0.0157347"
"14275","0.015724834","0.015724834","0.015724834"
"14313","0.014795352","0.014795352","0.014795352"
"14334","0.015877105","0.015877105","0.015877105"
"14372","0.016678669","0.016678669","0.016678669"
"14393","0.011590761","0.011590761","0.011590761"
"14431","0.017598504","0.017598504","0.017598504"
"14452","0.0143258395","0.0143258395","0.0143258395"
"14490","0.016765717","0.016765717","0.016765717"
"14511","0.016593173","0.016593173","0.016593173"
"14549","0.020476345","0.020476345","0.020476345"
"14570","0.014572641","0.014572641","0.014572641"
"14608","0.015590223","0.015590223","0.015590223"
"14629","0.015691543","0.015691543","0.015691543"
