"Step","Feb25_09-46-53_trpo_rover_TRPO - Loss / Policy loss","Feb25_09-46-53_trpo_rover_TRPO - Loss / Policy loss__MIN","Feb25_09-46-53_trpo_rover_TRPO - Loss / Policy loss__MAX"
"2089","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"2127","0","0","0"
"2148","-6.556511e-8","-6.556511e-8","-6.556511e-8"
"2180","-3.973643e-8","-3.973643e-8","-3.973643e-8"
"2201","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"2239","-1.0679166e-8","-1.0679166e-8","-1.0679166e-8"
"2260","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"2292","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"2319","0","0","0"
"2357","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"2378","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"2416","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"2437","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"2475","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"2496","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2528","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"2555","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"2587","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"2614","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"2652","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"2673","0","0","0"
"2711","5.960465e-9","5.960465e-9","5.960465e-9"
"2732","3.973643e-9","3.973643e-9","3.973643e-9"
"2770","9.934108e-9","9.934108e-9","9.934108e-9"
"2791","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"2829","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"2850","0","0","0"
"2882","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"2903","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"2941","0","0","0"
"2962","4.967054e-9","4.967054e-9","4.967054e-9"
"3000","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"3021","-6.705523e-9","-6.705523e-9","-6.705523e-9"
"3059","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3080","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3118","1.192093e-8","1.192093e-8","1.192093e-8"
"3139","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"3177","5.960465e-9","5.960465e-9","5.960465e-9"
"3198","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3236","2.483527e-9","2.483527e-9","2.483527e-9"
"3257","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"3295","0","0","0"
"3316","7.947286e-9","7.947286e-9","7.947286e-9"
"3354","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"3375","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"3413","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"3434","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3472","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3493","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"3531","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"3552","-1.8874806e-8","-1.8874806e-8","-1.8874806e-8"
"3590","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"3611","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"3649","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"3670","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3708","3.973643e-9","3.973643e-9","3.973643e-9"
"3729","-1.4901163e-9","-1.4901163e-9","-1.4901163e-9"
"3767","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"3788","7.947286e-9","7.947286e-9","7.947286e-9"
"3826","1.192093e-8","1.192093e-8","1.192093e-8"
"3847","3.973643e-9","3.973643e-9","3.973643e-9"
"3885","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"3906","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"3944","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"3965","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"3997","-1.6205014e-8","-1.6205014e-8","-1.6205014e-8"
"4024","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4062","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"4083","9.934108e-9","9.934108e-9","9.934108e-9"
"4121","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"4142","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"4180","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"4201","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4239","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"4260","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4298","-3.973643e-8","-3.973643e-8","-3.973643e-8"
"4319","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"4357","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"4378","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4416","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4437","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4475","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"4496","3.973643e-9","3.973643e-9","3.973643e-9"
"4534","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"4555","-3.4769378e-9","-3.4769378e-9","-3.4769378e-9"
"4593","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"4614","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4652","0","0","0"
"4673","1.1424224e-8","1.1424224e-8","1.1424224e-8"
"4711","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"4732","0","0","0"
"4770","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4791","0","0","0"
"4829","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"4850","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"4888","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"4909","3.973643e-9","3.973643e-9","3.973643e-9"
"4947","5.960465e-9","5.960465e-9","5.960465e-9"
"4968","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"5006","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"5027","5.960465e-9","5.960465e-9","5.960465e-9"
"5065","0","0","0"
"5086","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"5124","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"5145","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"5183","5.960465e-9","5.960465e-9","5.960465e-9"
"5204","0","0","0"
"5242","-7.450581e-9","-7.450581e-9","-7.450581e-9"
"5263","9.934108e-9","9.934108e-9","9.934108e-9"
"5301","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"5322","2.483527e-9","2.483527e-9","2.483527e-9"
"5360","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5381","3.973643e-9","3.973643e-9","3.973643e-9"
"5419","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"5440","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"5478","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"5499","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"5537","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5558","0","0","0"
"5596","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"5617","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"5655","-1.3411046e-8","-1.3411046e-8","-1.3411046e-8"
"5676","3.973643e-9","3.973643e-9","3.973643e-9"
"5714","-3.2285852e-9","-3.2285852e-9","-3.2285852e-9"
"5735","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"5773","8.940697e-9","8.940697e-9","8.940697e-9"
"5794","0","0","0"
"5832","3.973643e-9","3.973643e-9","3.973643e-9"
"5853","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"5891","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"5912","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5950","1.9868216e-8","1.9868216e-8","1.9868216e-8"
"5971","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6009","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"6030","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"6068","1.192093e-8","1.192093e-8","1.192093e-8"
"6089","-1.4404456e-8","-1.4404456e-8","-1.4404456e-8"
"6127","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"6148","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"6186","3.973643e-9","3.973643e-9","3.973643e-9"
"6207","-6.4571704e-9","-6.4571704e-9","-6.4571704e-9"
"6245","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"6266","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6304","9.934108e-9","9.934108e-9","9.934108e-9"
"6325","-3.2782555e-8","-3.2782555e-8","-3.2782555e-8"
"6363","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"6384","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"6422","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"6443","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6481","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"6502","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"6540","5.960465e-9","5.960465e-9","5.960465e-9"
"6561","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"6599","5.960465e-9","5.960465e-9","5.960465e-9"
"6620","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"6658","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"6679","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"6717","0","0","0"
"6738","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6776","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6797","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"6835","9.934108e-9","9.934108e-9","9.934108e-9"
"6856","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"6894","9.934108e-10","9.934108e-10","9.934108e-10"
"6915","-1.2417635e-8","-1.2417635e-8","-1.2417635e-8"
"6953","3.973643e-9","3.973643e-9","3.973643e-9"
"6974","0","0","0"
"7012","9.934108e-10","9.934108e-10","9.934108e-10"
"7033","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"7071","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"7092","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7130","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"7151","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"7189","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"7210","5.960465e-9","5.960465e-9","5.960465e-9"
"7248","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"7269","0","0","0"
"7307","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"7328","7.947286e-9","7.947286e-9","7.947286e-9"
"7366","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7387","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7425","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"7446","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"7484","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"7505","9.934108e-9","9.934108e-9","9.934108e-9"
"7543","3.4769378e-9","3.4769378e-9","3.4769378e-9"
"7564","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"7602","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7623","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"7661","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"7682","9.934108e-9","9.934108e-9","9.934108e-9"
"7720","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"7741","0","0","0"
"7779","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7800","5.960465e-9","5.960465e-9","5.960465e-9"
"7838","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"7859","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7897","-2.483527e-9","-2.483527e-9","-2.483527e-9"
"7918","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"7956","-4.967054e-10","-4.967054e-10","-4.967054e-10"
"7977","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8015","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8036","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8074","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"8095","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"8133","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"8154","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"8192","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8213","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"8251","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"8272","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8310","1.09275184e-8","1.09275184e-8","1.09275184e-8"
"8331","9.934108e-10","9.934108e-10","9.934108e-10"
"8369","5.960465e-9","5.960465e-9","5.960465e-9"
"8390","3.973643e-9","3.973643e-9","3.973643e-9"
"8428","0","0","0"
"8449","3.973643e-9","3.973643e-9","3.973643e-9"
"8487","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"8508","0","0","0"
"8546","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"8567","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8605","0","0","0"
"8626","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"8664","0","0","0"
"8685","7.947286e-9","7.947286e-9","7.947286e-9"
"8723","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"8744","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"8782","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"8803","-4.967054e-10","-4.967054e-10","-4.967054e-10"
"8841","3.973643e-9","3.973643e-9","3.973643e-9"
"8862","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8900","2.483527e-9","2.483527e-9","2.483527e-9"
"8921","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"8959","0","0","0"
"8980","0","0","0"
"9018","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"9039","0","0","0"
"9077","3.973643e-9","3.973643e-9","3.973643e-9"
"9098","1.4901161e-8","1.4901161e-8","1.4901161e-8"
"9136","3.973643e-9","3.973643e-9","3.973643e-9"
"9157","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9195","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9216","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"9254","0","0","0"
"9275","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"9313","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9334","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"9372","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9393","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9431","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"9452","3.973643e-9","3.973643e-9","3.973643e-9"
"9490","3.973643e-9","3.973643e-9","3.973643e-9"
"9511","1.192093e-8","1.192093e-8","1.192093e-8"
"9549","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"9570","3.973643e-9","3.973643e-9","3.973643e-9"
"9608","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9629","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"9667","4.967054e-9","4.967054e-9","4.967054e-9"
"9688","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9726","1.192093e-8","1.192093e-8","1.192093e-8"
"9747","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"9785","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"9806","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"9844","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9865","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9903","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"9924","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"9962","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9983","9.934108e-9","9.934108e-9","9.934108e-9"
"10021","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"10042","1.192093e-8","1.192093e-8","1.192093e-8"
"10080","5.960465e-9","5.960465e-9","5.960465e-9"
"10101","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"10139","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"10160","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"10198","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10219","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"10257","3.973643e-9","3.973643e-9","3.973643e-9"
"10278","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"10316","0","0","0"
"10337","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"10375","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10396","0","0","0"
"10434","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"10455","5.960465e-9","5.960465e-9","5.960465e-9"
"10493","0","0","0"
"10514","0","0","0"
"10552","3.973643e-9","3.973643e-9","3.973643e-9"
"10573","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"10611","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"10632","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"10670","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"10691","0","0","0"
"10729","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10750","0","0","0"
"10788","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10809","5.960465e-9","5.960465e-9","5.960465e-9"
"10847","0","0","0"
"10868","0","0","0"
"10906","9.934108e-9","9.934108e-9","9.934108e-9"
"10927","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"10965","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"10986","0","0","0"
"11024","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"11045","0","0","0"
"11083","5.960465e-9","5.960465e-9","5.960465e-9"
"11104","3.973643e-9","3.973643e-9","3.973643e-9"
"11142","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11163","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"11201","9.934108e-10","9.934108e-10","9.934108e-10"
"11222","9.934108e-10","9.934108e-10","9.934108e-10"
"11260","7.947286e-9","7.947286e-9","7.947286e-9"
"11281","5.960465e-9","5.960465e-9","5.960465e-9"
"11319","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"11340","1.09275184e-8","1.09275184e-8","1.09275184e-8"
"11378","0","0","0"
"11399","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"11437","3.973643e-9","3.973643e-9","3.973643e-9"
"11458","7.947286e-9","7.947286e-9","7.947286e-9"
"11496","8.940697e-9","8.940697e-9","8.940697e-9"
"11517","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"11555","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"11576","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"11614","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11635","1.192093e-8","1.192093e-8","1.192093e-8"
"11673","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11694","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11732","5.960465e-9","5.960465e-9","5.960465e-9"
"11753","7.947286e-9","7.947286e-9","7.947286e-9"
"11791","4.967054e-9","4.967054e-9","4.967054e-9"
"11812","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"11850","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"11871","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"11909","0","0","0"
"11930","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"11968","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"11989","9.934108e-9","9.934108e-9","9.934108e-9"
"12027","7.947286e-9","7.947286e-9","7.947286e-9"
"12048","3.973643e-9","3.973643e-9","3.973643e-9"
"12086","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12107","0","0","0"
"12145","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12166","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12204","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12225","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"12263","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"12284","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"12322","0","0","0"
"12343","9.934108e-10","9.934108e-10","9.934108e-10"
"12381","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"12402","3.973643e-9","3.973643e-9","3.973643e-9"
"12440","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12461","7.947286e-9","7.947286e-9","7.947286e-9"
"12499","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12520","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"12558","5.4637592e-9","5.4637592e-9","5.4637592e-9"
"12579","3.973643e-9","3.973643e-9","3.973643e-9"
"12617","0","0","0"
"12638","3.973643e-9","3.973643e-9","3.973643e-9"
"12676","1.2914341e-8","1.2914341e-8","1.2914341e-8"
"12697","3.973643e-9","3.973643e-9","3.973643e-9"
"12735","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"12756","-3.4769378e-9","-3.4769378e-9","-3.4769378e-9"
"12794","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"12815","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"12853","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"12874","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"12912","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12933","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"12971","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12992","3.973643e-9","3.973643e-9","3.973643e-9"
"13030","1.09275184e-8","1.09275184e-8","1.09275184e-8"
"13051","0","0","0"
"13089","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13110","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"13148","3.973643e-9","3.973643e-9","3.973643e-9"
"13169","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13207","7.947286e-9","7.947286e-9","7.947286e-9"
"13228","1.192093e-8","1.192093e-8","1.192093e-8"
"13266","2.7815503e-8","2.7815503e-8","2.7815503e-8"
"13287","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"13325","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"13346","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"13384","0","0","0"
"13405","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"13443","-5.960465e-9","-5.960465e-9","-5.960465e-9"
