"Step","Feb25_16-58-57_trpo_rover_TRPO - Loss / Value loss","Feb25_16-58-57_trpo_rover_TRPO - Loss / Value loss__MIN","Feb25_16-58-57_trpo_rover_TRPO - Loss / Value loss__MAX"
"35","0.020698385","0.020698385","0.020698385"
"56","0.020233698","0.020233698","0.020233698"
"94","0.018267075","0.018267075","0.018267075"
"115","0.02012893","0.02012893","0.02012893"
"153","0.016362077","0.016362077","0.016362077"
"174","0.018355845","0.018355845","0.018355845"
"212","0.014202788","0.014202788","0.014202788"
"233","0.013416578","0.013416578","0.013416578"
"271","0.014354146","0.014354146","0.014354146"
"292","0.018158592","0.018158592","0.018158592"
"330","0.016270675","0.016270675","0.016270675"
"351","0.015856879","0.015856879","0.015856879"
"389","0.0137520535","0.0137520535","0.0137520535"
"410","0.017304352","0.017304352","0.017304352"
"448","0.015857425","0.015857425","0.015857425"
"469","0.013832151","0.013832151","0.013832151"
"507","0.019151399","0.019151399","0.019151399"
"528","0.0123835765","0.0123835765","0.0123835765"
"566","0.020869013","0.020869013","0.020869013"
"587","0.015035161","0.015035161","0.015035161"
"625","0.01357535","0.01357535","0.01357535"
"646","0.015660143","0.015660143","0.015660143"
"684","0.013099882","0.013099882","0.013099882"
"705","0.017043643","0.017043643","0.017043643"
"743","0.020386258","0.020386258","0.020386258"
"764","0.016132059","0.016132059","0.016132059"
"802","0.020828607","0.020828607","0.020828607"
"823","0.018773468","0.018773468","0.018773468"
"861","0.017714638","0.017714638","0.017714638"
"882","0.022122966","0.022122966","0.022122966"
"920","0.017186938","0.017186938","0.017186938"
"941","0.016553301","0.016553301","0.016553301"
"979","0.018104168","0.018104168","0.018104168"
"1000","0.017221361","0.017221361","0.017221361"
"1038","0.022018777","0.022018777","0.022018777"
"1059","0.013671285","0.013671285","0.013671285"
"1097","0.01424406","0.01424406","0.01424406"
"1118","0.0161585","0.0161585","0.0161585"
"1156","0.016243411","0.016243411","0.016243411"
"1177","0.0140144145","0.0140144145","0.0140144145"
"1215","0.015705964","0.015705964","0.015705964"
"1236","0.016980493","0.016980493","0.016980493"
"1274","0.014943327","0.014943327","0.014943327"
"1295","0.022532422","0.022532422","0.022532422"
"1333","0.02295097","0.02295097","0.02295097"
"1354","0.024779454","0.024779454","0.024779454"
"1392","0.02135341","0.02135341","0.02135341"
"1413","0.021068111","0.021068111","0.021068111"
"1451","0.023721483","0.023721483","0.023721483"
"1472","0.01360366","0.01360366","0.01360366"
"1510","0.012776682","0.012776682","0.012776682"
"1531","0.011843558","0.011843558","0.011843558"
"1569","0.018068107","0.018068107","0.018068107"
"1590","0.0108302515","0.0108302515","0.0108302515"
"1628","0.018583009","0.018583009","0.018583009"
"1649","0.012991211","0.012991211","0.012991211"
"1687","0.021400627","0.021400627","0.021400627"
"1708","0.015303737","0.015303737","0.015303737"
"1746","0.016831156","0.016831156","0.016831156"
"1767","0.015100098","0.015100098","0.015100098"
"1805","0.01510784","0.01510784","0.01510784"
"1826","0.020936348","0.020936348","0.020936348"
"1864","0.017394973","0.017394973","0.017394973"
"1885","0.011917791","0.011917791","0.011917791"
"1923","0.012440113","0.012440113","0.012440113"
"1944","0.019200666","0.019200666","0.019200666"
"1982","0.016667474","0.016667474","0.016667474"
"2003","0.015822744","0.015822744","0.015822744"
"2041","0.013581553","0.013581553","0.013581553"
"2062","0.017362168","0.017362168","0.017362168"
"2100","0.017220186","0.017220186","0.017220186"
"2121","0.015844142","0.015844142","0.015844142"
"2159","0.01988367","0.01988367","0.01988367"
"2180","0.015734378","0.015734378","0.015734378"
"2218","0.017461305","0.017461305","0.017461305"
"2239","0.014377028","0.014377028","0.014377028"
"2277","0.016427847","0.016427847","0.016427847"
"2298","0.017191378","0.017191378","0.017191378"
"2336","0.010606364","0.010606364","0.010606364"
"2357","0.016291685","0.016291685","0.016291685"
"2395","0.019099673","0.019099673","0.019099673"
"2416","0.012756443","0.012756443","0.012756443"
"2454","0.015228799","0.015228799","0.015228799"
"2475","0.01659882","0.01659882","0.01659882"
"2513","0.014948834","0.014948834","0.014948834"
"2534","0.013450141","0.013450141","0.013450141"
"2572","0.019930907","0.019930907","0.019930907"
"2593","0.017799292","0.017799292","0.017799292"
"2631","0.016218763","0.016218763","0.016218763"
"2652","0.013019031","0.013019031","0.013019031"
"2690","0.01985388","0.01985388","0.01985388"
"2711","0.019918127","0.019918127","0.019918127"
"2749","0.016692158","0.016692158","0.016692158"
"2770","0.026109537","0.026109537","0.026109537"
"2808","0.01392997","0.01392997","0.01392997"
"2829","0.014650967","0.014650967","0.014650967"
"2867","0.010636193","0.010636193","0.010636193"
"2888","0.013847642","0.013847642","0.013847642"
"2926","0.011266311","0.011266311","0.011266311"
"2947","0.02006237","0.02006237","0.02006237"
"2985","0.024471955","0.024471955","0.024471955"
"3006","0.019520156","0.019520156","0.019520156"
"3044","0.01762065","0.01762065","0.01762065"
"3065","0.017617654","0.017617654","0.017617654"
"3103","0.012657254","0.012657254","0.012657254"
"3124","0.01894391","0.01894391","0.01894391"
"3162","0.016013438","0.016013438","0.016013438"
"3183","0.015503092","0.015503092","0.015503092"
"3221","0.01478244","0.01478244","0.01478244"
"3242","0.01217488","0.01217488","0.01217488"
"3280","0.01678834","0.01678834","0.01678834"
"3301","0.019271905","0.019271905","0.019271905"
"3339","0.014936112","0.014936112","0.014936112"
"3360","0.01423899","0.01423899","0.01423899"
"3398","0.01879687","0.01879687","0.01879687"
"3419","0.013572378","0.013572378","0.013572378"
"3457","0.017375244","0.017375244","0.017375244"
"3478","0.017447077","0.017447077","0.017447077"
"3516","0.011958742","0.011958742","0.011958742"
"3537","0.010485575","0.010485575","0.010485575"
"3575","0.013425768","0.013425768","0.013425768"
"3596","0.01907586","0.01907586","0.01907586"
"3634","0.013776925","0.013776925","0.013776925"
"3655","0.014415437","0.014415437","0.014415437"
"3693","0.021509558","0.021509558","0.021509558"
"3714","0.0151052335","0.0151052335","0.0151052335"
"3752","0.01859651","0.01859651","0.01859651"
"3773","0.01823375","0.01823375","0.01823375"
"3811","0.016353492","0.016353492","0.016353492"
"3832","0.013156667","0.013156667","0.013156667"
"3870","0.01760296","0.01760296","0.01760296"
"3891","0.0161819","0.0161819","0.0161819"
"3929","0.01928416","0.01928416","0.01928416"
"3950","0.016800774","0.016800774","0.016800774"
"3988","0.018389076","0.018389076","0.018389076"
"4009","0.013334258","0.013334258","0.013334258"
"4047","0.019375842","0.019375842","0.019375842"
"4068","0.020109039","0.020109039","0.020109039"
"4106","0.019182226","0.019182226","0.019182226"
"4127","0.014297455","0.014297455","0.014297455"
"4165","0.01622595","0.01622595","0.01622595"
"4186","0.015723594","0.015723594","0.015723594"
"4224","0.0200298","0.0200298","0.0200298"
"4245","0.016958568","0.016958568","0.016958568"
"4283","0.011919977","0.011919977","0.011919977"
"4304","0.01527896","0.01527896","0.01527896"
"4342","0.015449269","0.015449269","0.015449269"
"4363","0.023742782","0.023742782","0.023742782"
"4401","0.026870409","0.026870409","0.026870409"
"4422","0.017037189","0.017037189","0.017037189"
"4460","0.018922836","0.018922836","0.018922836"
"4481","0.016918488","0.016918488","0.016918488"
"4519","0.016116755","0.016116755","0.016116755"
"4540","0.020517558","0.020517558","0.020517558"
"4578","0.019387752","0.019387752","0.019387752"
"4599","0.02176474","0.02176474","0.02176474"
"4637","0.021667494","0.021667494","0.021667494"
"4658","0.018058244","0.018058244","0.018058244"
"4696","0.021264175","0.021264175","0.021264175"
"4717","0.022892172","0.022892172","0.022892172"
"4755","0.0147157945","0.0147157945","0.0147157945"
"4776","0.017021429","0.017021429","0.017021429"
"4814","0.01767865","0.01767865","0.01767865"
"4835","0.014064851","0.014064851","0.014064851"
"4873","0.016284686","0.016284686","0.016284686"
"4894","0.024074085","0.024074085","0.024074085"
"4932","0.015457334","0.015457334","0.015457334"
"4953","0.01250595","0.01250595","0.01250595"
"4991","0.013438996","0.013438996","0.013438996"
"5012","0.015123821","0.015123821","0.015123821"
"5050","0.013356711","0.013356711","0.013356711"
"5071","0.018754156","0.018754156","0.018754156"
"5109","0.02066801","0.02066801","0.02066801"
"5130","0.018133253","0.018133253","0.018133253"
"5168","0.021197172","0.021197172","0.021197172"
"5189","0.01400935","0.01400935","0.01400935"
"5227","0.021227634","0.021227634","0.021227634"
"5248","0.014967859","0.014967859","0.014967859"
"5286","0.018900702","0.018900702","0.018900702"
"5307","0.01931508","0.01931508","0.01931508"
"5345","0.018344963","0.018344963","0.018344963"
"5366","0.017139714","0.017139714","0.017139714"
"5404","0.015848454","0.015848454","0.015848454"
"5425","0.017611042","0.017611042","0.017611042"
"5463","0.011902564","0.011902564","0.011902564"
"5484","0.012269704","0.012269704","0.012269704"
"5522","0.023210695","0.023210695","0.023210695"
"5543","0.015627312","0.015627312","0.015627312"
"5581","0.021422235","0.021422235","0.021422235"
"5602","0.017531723","0.017531723","0.017531723"
"5640","0.015106145","0.015106145","0.015106145"
"5661","0.016117381","0.016117381","0.016117381"
"5699","0.01890788","0.01890788","0.01890788"
"5720","0.015400105","0.015400105","0.015400105"
"5758","0.018208526","0.018208526","0.018208526"
"5779","0.02014422","0.02014422","0.02014422"
"5817","0.017214166","0.017214166","0.017214166"
"5838","0.015130102","0.015130102","0.015130102"
"5876","0.014706151","0.014706151","0.014706151"
"5897","0.013382584","0.013382584","0.013382584"
"5935","0.013652417","0.013652417","0.013652417"
"5956","0.015996194","0.015996194","0.015996194"
"5994","0.021892307","0.021892307","0.021892307"
"6015","0.018500892","0.018500892","0.018500892"
"6053","0.016735163","0.016735163","0.016735163"
"6074","0.016615003","0.016615003","0.016615003"
