"Step","Feb26_10-47-04_trpo_rover_TRPO - Loss / Value loss","Feb26_10-47-04_trpo_rover_TRPO - Loss / Value loss__MIN","Feb26_10-47-04_trpo_rover_TRPO - Loss / Value loss__MAX"
"2041","0.011586783","0.011586783","0.011586783"
"2062","0.015295329","0.015295329","0.015295329"
"2100","0.013615199","0.013615199","0.013615199"
"2121","0.015459082","0.015459082","0.015459082"
"2159","0.016868165","0.016868165","0.016868165"
"2180","0.014118192","0.014118192","0.014118192"
"2218","0.012999605","0.012999605","0.012999605"
"2239","0.020063309","0.020063309","0.020063309"
"2277","0.00831198","0.00831198","0.00831198"
"2298","0.00886838","0.00886838","0.00886838"
"2336","0.01022083","0.01022083","0.01022083"
"2357","0.011538545","0.011538545","0.011538545"
"2395","0.01377969","0.01377969","0.01377969"
"2416","0.013900337","0.013900337","0.013900337"
"2454","0.019816034","0.019816034","0.019816034"
"2475","0.011791364","0.011791364","0.011791364"
"2513","0.017279727","0.017279727","0.017279727"
"2534","0.014499331","0.014499331","0.014499331"
"2572","0.013176358","0.013176358","0.013176358"
"2593","0.013847588","0.013847588","0.013847588"
"2631","0.02095261","0.02095261","0.02095261"
"2652","0.01128858","0.01128858","0.01128858"
"2690","0.012058205","0.012058205","0.012058205"
"2711","0.008607255","0.008607255","0.008607255"
"2749","0.008496337","0.008496337","0.008496337"
"2770","0.011323007","0.011323007","0.011323007"
"2808","0.00861201","0.00861201","0.00861201"
"2829","0.015625095","0.015625095","0.015625095"
"2867","0.018545767","0.018545767","0.018545767"
"2888","0.018123355","0.018123355","0.018123355"
"2926","0.020080062","0.020080062","0.020080062"
"2947","0.015972033","0.015972033","0.015972033"
"2985","0.024387745","0.024387745","0.024387745"
"3006","0.011574202","0.011574202","0.011574202"
"3044","0.010281348","0.010281348","0.010281348"
"3065","0.023274567","0.023274567","0.023274567"
"3103","0.015829448","0.015829448","0.015829448"
"3124","0.01693693","0.01693693","0.01693693"
"3162","0.019534372","0.019534372","0.019534372"
"3183","0.019577978","0.019577978","0.019577978"
"3221","0.013864505","0.013864505","0.013864505"
"3242","0.014764621","0.014764621","0.014764621"
"3280","0.019629627","0.019629627","0.019629627"
"3301","0.012361587","0.012361587","0.012361587"
"3339","0.009978563","0.009978563","0.009978563"
"3360","0.017798131","0.017798131","0.017798131"
"3398","0.013026101","0.013026101","0.013026101"
"3419","0.012639333","0.012639333","0.012639333"
"3457","0.01020201","0.01020201","0.01020201"
"3478","0.010579142","0.010579142","0.010579142"
"3516","0.012271639","0.012271639","0.012271639"
"3537","0.01769962","0.01769962","0.01769962"
"3575","0.01496589","0.01496589","0.01496589"
"3596","0.023407336","0.023407336","0.023407336"
"3634","0.013842174","0.013842174","0.013842174"
"3655","0.00830236","0.00830236","0.00830236"
"3693","0.0131658185","0.0131658185","0.0131658185"
"3714","0.017011752","0.017011752","0.017011752"
"3752","0.012452854","0.012452854","0.012452854"
"3773","0.015363011","0.015363011","0.015363011"
"3811","0.018769108","0.018769108","0.018769108"
"3832","0.008515525","0.008515525","0.008515525"
"3870","0.014053893","0.014053893","0.014053893"
"3891","0.014795437","0.014795437","0.014795437"
"3929","0.015449007","0.015449007","0.015449007"
"3950","0.0143684205","0.0143684205","0.0143684205"
"3988","0.00931963","0.00931963","0.00931963"
"4009","0.015610247","0.015610247","0.015610247"
"4047","0.011766473","0.011766473","0.011766473"
"4068","0.013463758","0.013463758","0.013463758"
"4106","0.01015398","0.01015398","0.01015398"
"4127","0.014833603","0.014833603","0.014833603"
"4165","0.0145855425","0.0145855425","0.0145855425"
"4186","0.018926306","0.018926306","0.018926306"
"4224","0.013901818","0.013901818","0.013901818"
"4245","0.012572793","0.012572793","0.012572793"
"4283","0.0131316865","0.0131316865","0.0131316865"
"4304","0.017303973","0.017303973","0.017303973"
"4342","0.012438718","0.012438718","0.012438718"
"4363","0.015283406","0.015283406","0.015283406"
"4401","0.02068847","0.02068847","0.02068847"
"4422","0.018613225","0.018613225","0.018613225"
"4460","0.013054659","0.013054659","0.013054659"
"4481","0.011228796","0.011228796","0.011228796"
"4519","0.0110891685","0.0110891685","0.0110891685"
"4540","0.013130209","0.013130209","0.013130209"
"4578","0.0074531906","0.0074531906","0.0074531906"
"4599","0.0074797324","0.0074797324","0.0074797324"
"4637","0.01318585","0.01318585","0.01318585"
"4658","0.023189135","0.023189135","0.023189135"
"4696","0.012367409","0.012367409","0.012367409"
"4717","0.011319169","0.011319169","0.011319169"
"4755","0.012227045","0.012227045","0.012227045"
"4776","0.020006854","0.020006854","0.020006854"
"4814","0.015659517","0.015659517","0.015659517"
"4835","0.016402187","0.016402187","0.016402187"
"4873","0.014609986","0.014609986","0.014609986"
"4894","0.015136718","0.015136718","0.015136718"
"4932","0.014048869","0.014048869","0.014048869"
"4953","0.0109466845","0.0109466845","0.0109466845"
"4991","0.011814563","0.011814563","0.011814563"
"5012","0.018318804","0.018318804","0.018318804"
"5050","0.012946942","0.012946942","0.012946942"
"5071","0.009575337","0.009575337","0.009575337"
"5109","0.017081602","0.017081602","0.017081602"
"5130","0.014020043","0.014020043","0.014020043"
"5168","0.012579407","0.012579407","0.012579407"
"5189","0.017137177","0.017137177","0.017137177"
"5227","0.010878374","0.010878374","0.010878374"
"5248","0.011617718","0.011617718","0.011617718"
"5286","0.014397895","0.014397895","0.014397895"
"5307","0.01664603","0.01664603","0.01664603"
"5345","0.016912809","0.016912809","0.016912809"
"5366","0.010270135","0.010270135","0.010270135"
"5404","0.018413339","0.018413339","0.018413339"
"5425","0.0134099405","0.0134099405","0.0134099405"
"5463","0.013933049","0.013933049","0.013933049"
"5484","0.013664304","0.013664304","0.013664304"
"5522","0.011682887","0.011682887","0.011682887"
"5543","0.010947515","0.010947515","0.010947515"
"5581","0.014163505","0.014163505","0.014163505"
"5602","0.010084296","0.010084296","0.010084296"
"5640","0.015015114","0.015015114","0.015015114"
"5661","0.017688576","0.017688576","0.017688576"
"5699","0.014386705","0.014386705","0.014386705"
"5720","0.009986953","0.009986953","0.009986953"
"5758","0.012313233","0.012313233","0.012313233"
"5779","0.015099739","0.015099739","0.015099739"
"5817","0.014946096","0.014946096","0.014946096"
"5838","0.016197428","0.016197428","0.016197428"
"5876","0.013164705","0.013164705","0.013164705"
"5897","0.010064707","0.010064707","0.010064707"
"5935","0.012913282","0.012913282","0.012913282"
"5956","0.018530311","0.018530311","0.018530311"
"5994","0.011665193","0.011665193","0.011665193"
"6015","0.013677814","0.013677814","0.013677814"
"6053","0.012494264","0.012494264","0.012494264"
"6074","0.01249852","0.01249852","0.01249852"
"6112","0.009349958","0.009349958","0.009349958"
"6133","0.008773534","0.008773534","0.008773534"
"6171","0.015509925","0.015509925","0.015509925"
"6192","0.010981781","0.010981781","0.010981781"
"6230","0.01333548","0.01333548","0.01333548"
"6251","0.017270118","0.017270118","0.017270118"
"6289","0.012998765","0.012998765","0.012998765"
"6310","0.010424357","0.010424357","0.010424357"
"6348","0.009752809","0.009752809","0.009752809"
"6369","0.017634388","0.017634388","0.017634388"
"6407","0.012303829","0.012303829","0.012303829"
"6428","0.0144500835","0.0144500835","0.0144500835"
"6466","0.015189216","0.015189216","0.015189216"
"6487","0.01114729","0.01114729","0.01114729"
"6525","0.020389223","0.020389223","0.020389223"
"6546","0.015246073","0.015246073","0.015246073"
"6584","0.012910644","0.012910644","0.012910644"
"6605","0.010187029","0.010187029","0.010187029"
"6643","0.01057215","0.01057215","0.01057215"
"6664","0.015232923","0.015232923","0.015232923"
"6702","0.014204116","0.014204116","0.014204116"
"6723","0.0098090395","0.0098090395","0.0098090395"
"6761","0.010421051","0.010421051","0.010421051"
"6782","0.011411016","0.011411016","0.011411016"
"6820","0.012695245","0.012695245","0.012695245"
"6841","0.007469532","0.007469532","0.007469532"
"6879","0.024498435","0.024498435","0.024498435"
"6900","0.009392305","0.009392305","0.009392305"
"6938","0.0114922","0.0114922","0.0114922"
"6959","0.017295629","0.017295629","0.017295629"
"6997","0.02052927","0.02052927","0.02052927"
"7018","0.009926886","0.009926886","0.009926886"
"7056","0.010379036","0.010379036","0.010379036"
"7077","0.00926728","0.00926728","0.00926728"
"7115","0.01524197","0.01524197","0.01524197"
"7136","0.010454221","0.010454221","0.010454221"
"7174","0.01789562","0.01789562","0.01789562"
"7195","0.015969602","0.015969602","0.015969602"
"7233","0.013809284","0.013809284","0.013809284"
"7254","0.015080774","0.015080774","0.015080774"
"7292","0.012866167","0.012866167","0.012866167"
"7313","0.011398906","0.011398906","0.011398906"
"7351","0.013256381","0.013256381","0.013256381"
"7372","0.013643214","0.013643214","0.013643214"
"7410","0.015862292","0.015862292","0.015862292"
"7431","0.01479772","0.01479772","0.01479772"
"7469","0.017724853","0.017724853","0.017724853"
"7490","0.019557895","0.019557895","0.019557895"
"7528","0.011238412","0.011238412","0.011238412"
"7549","0.011476713","0.011476713","0.011476713"
"7587","0.010984376","0.010984376","0.010984376"
"7608","0.012829919","0.012829919","0.012829919"
"7646","0.012463608","0.012463608","0.012463608"
"7667","0.013741688","0.013741688","0.013741688"
"7705","0.010635323","0.010635323","0.010635323"
"7726","0.012844277","0.012844277","0.012844277"
"7764","0.01051963","0.01051963","0.01051963"
"7785","0.013586792","0.013586792","0.013586792"
"7823","0.012841535","0.012841535","0.012841535"
"7844","0.01606045","0.01606045","0.01606045"
"7882","0.013252829","0.013252829","0.013252829"
"7903","0.014836077","0.014836077","0.014836077"
"7941","0.008401725","0.008401725","0.008401725"
"7962","0.018995604","0.018995604","0.018995604"
"8000","0.00944735","0.00944735","0.00944735"
"8021","0.011661698","0.011661698","0.011661698"
"8059","0.009265724","0.009265724","0.009265724"
"8080","0.008260555","0.008260555","0.008260555"
"8118","0.01700683","0.01700683","0.01700683"
"8139","0.01817523","0.01817523","0.01817523"
"8177","0.011530577","0.011530577","0.011530577"
"8198","0.014019539","0.014019539","0.014019539"
"8236","0.014786897","0.014786897","0.014786897"
"8257","0.011854309","0.011854309","0.011854309"
"8295","0.017334526","0.017334526","0.017334526"
"8316","0.010469992","0.010469992","0.010469992"
"8354","0.012604461","0.012604461","0.012604461"
"8375","0.013652789","0.013652789","0.013652789"
"8413","0.018917788","0.018917788","0.018917788"
"8434","0.02118489","0.02118489","0.02118489"
"8472","0.015050683","0.015050683","0.015050683"
"8493","0.012584225","0.012584225","0.012584225"
"8531","0.013519295","0.013519295","0.013519295"
"8552","0.015513578","0.015513578","0.015513578"
"8590","0.012753501","0.012753501","0.012753501"
"8611","0.0109535055","0.0109535055","0.0109535055"
"8649","0.0141189275","0.0141189275","0.0141189275"
"8670","0.012367692","0.012367692","0.012367692"
"8708","0.015824636","0.015824636","0.015824636"
"8729","0.014814521","0.014814521","0.014814521"
"8767","0.010041138","0.010041138","0.010041138"
"8788","0.011875567","0.011875567","0.011875567"
"8826","0.011474379","0.011474379","0.011474379"
"8847","0.020093584","0.020093584","0.020093584"
"8885","0.014266778","0.014266778","0.014266778"
"8906","0.017766496","0.017766496","0.017766496"
"8944","0.016481433","0.016481433","0.016481433"
"8965","0.01107248","0.01107248","0.01107248"
"9003","0.014181226","0.014181226","0.014181226"
"9024","0.012606609","0.012606609","0.012606609"
"9062","0.018844854","0.018844854","0.018844854"
"9083","0.0110390885","0.0110390885","0.0110390885"
"9121","0.014020737","0.014020737","0.014020737"
"9142","0.015608228","0.015608228","0.015608228"
"9180","0.014157265","0.014157265","0.014157265"
"9201","0.013576676","0.013576676","0.013576676"
"9239","0.016322777","0.016322777","0.016322777"
"9260","0.012775161","0.012775161","0.012775161"
"9298","0.014082323","0.014082323","0.014082323"
"9319","0.011411703","0.011411703","0.011411703"
"9357","0.015348208","0.015348208","0.015348208"
"9378","0.011517437","0.011517437","0.011517437"
"9416","0.0139184045","0.0139184045","0.0139184045"
"9437","0.012389235","0.012389235","0.012389235"
"9475","0.009802","0.009802","0.009802"
"9496","0.009250308","0.009250308","0.009250308"
"9534","0.009071364","0.009071364","0.009071364"
"9555","0.007696241","0.007696241","0.007696241"
"9593","0.008625169","0.008625169","0.008625169"
"9614","0.0092382375","0.0092382375","0.0092382375"
"9652","0.011975329","0.011975329","0.011975329"
"9673","0.015855927","0.015855927","0.015855927"
"9711","0.014052315","0.014052315","0.014052315"
"9732","0.021067517","0.021067517","0.021067517"
"9770","0.023429694","0.023429694","0.023429694"
"9791","0.014521899","0.014521899","0.014521899"
"9829","0.018309157","0.018309157","0.018309157"
"9850","0.010653294","0.010653294","0.010653294"
"9888","0.013787956","0.013787956","0.013787956"
"9909","0.012994554","0.012994554","0.012994554"
"9947","0.013790469","0.013790469","0.013790469"
"9968","0.019052865","0.019052865","0.019052865"
"10006","0.015738444","0.015738444","0.015738444"
"10027","0.017289033","0.017289033","0.017289033"
"10065","0.015006713","0.015006713","0.015006713"
"10086","0.008522047","0.008522047","0.008522047"
"10124","0.017236667","0.017236667","0.017236667"
"10145","0.014057176","0.014057176","0.014057176"
"10183","0.011709374","0.011709374","0.011709374"
"10204","0.017083919","0.017083919","0.017083919"
"10242","0.015207307","0.015207307","0.015207307"
"10263","0.011459992","0.011459992","0.011459992"
"10301","0.014511945","0.014511945","0.014511945"
"10322","0.014873489","0.014873489","0.014873489"
"10360","0.017636662","0.017636662","0.017636662"
"10381","0.018188743","0.018188743","0.018188743"
"10419","0.01055857","0.01055857","0.01055857"
"10440","0.01627276","0.01627276","0.01627276"
"10478","0.011563547","0.011563547","0.011563547"
"10499","0.0146624725","0.0146624725","0.0146624725"
"10537","0.009993526","0.009993526","0.009993526"
"10558","0.014914713","0.014914713","0.014914713"
"10596","0.015527426","0.015527426","0.015527426"
"10617","0.00885181","0.00885181","0.00885181"
"10655","0.018996086","0.018996086","0.018996086"
"10676","0.015518653","0.015518653","0.015518653"
"10714","0.016230354","0.016230354","0.016230354"
"10735","0.012230967","0.012230967","0.012230967"
"10773","0.009708536","0.009708536","0.009708536"
"10794","0.013809735","0.013809735","0.013809735"
"10832","0.017300662","0.017300662","0.017300662"
"10853","0.016279364","0.016279364","0.016279364"
"10891","0.011608307","0.011608307","0.011608307"
"10912","0.017789869","0.017789869","0.017789869"
"10950","0.016544621","0.016544621","0.016544621"
"10971","0.013614254","0.013614254","0.013614254"
"11009","0.016094875","0.016094875","0.016094875"
"11030","0.013614669","0.013614669","0.013614669"
"11068","0.009153494","0.009153494","0.009153494"
"11089","0.014872824","0.014872824","0.014872824"
"11127","0.011799018","0.011799018","0.011799018"
"11148","0.012938894","0.012938894","0.012938894"
"11186","0.013289363","0.013289363","0.013289363"
"11207","0.017458731","0.017458731","0.017458731"
"11245","0.012823595","0.012823595","0.012823595"
"11266","0.015525679","0.015525679","0.015525679"
"11304","0.015762225","0.015762225","0.015762225"
"11325","0.0159653","0.0159653","0.0159653"
"11363","0.017051784","0.017051784","0.017051784"
"11384","0.014545703","0.014545703","0.014545703"
"11422","0.018235214","0.018235214","0.018235214"
"11443","0.012064597","0.012064597","0.012064597"
"11481","0.012689122","0.012689122","0.012689122"
"11502","0.012881352","0.012881352","0.012881352"
"11540","0.0069426172","0.0069426172","0.0069426172"
"11561","0.008745282","0.008745282","0.008745282"
"11599","0.018248776","0.018248776","0.018248776"
"11620","0.01569823","0.01569823","0.01569823"
"11658","0.012115798","0.012115798","0.012115798"
"11679","0.01854165","0.01854165","0.01854165"
"11717","0.007844739","0.007844739","0.007844739"
"11738","0.010669508","0.010669508","0.010669508"
"11776","0.009214749","0.009214749","0.009214749"
"11797","0.0113359885","0.0113359885","0.0113359885"
"11835","0.012427915","0.012427915","0.012427915"
"11856","0.009243543","0.009243543","0.009243543"
"11894","0.013601504","0.013601504","0.013601504"
"11915","0.016930724","0.016930724","0.016930724"
"11953","0.015369847","0.015369847","0.015369847"
"11974","0.021983873","0.021983873","0.021983873"
"12012","0.010182444","0.010182444","0.010182444"
"12033","0.01437806","0.01437806","0.01437806"
"12071","0.012362975","0.012362975","0.012362975"
"12092","0.01229798","0.01229798","0.01229798"
"12130","0.019164857","0.019164857","0.019164857"
"12151","0.011000566","0.011000566","0.011000566"
"12189","0.015803503","0.015803503","0.015803503"
"12210","0.012574346","0.012574346","0.012574346"
"12248","0.017188122","0.017188122","0.017188122"
"12269","0.007832249","0.007832249","0.007832249"
"12307","0.0145090325","0.0145090325","0.0145090325"
"12328","0.0059050065","0.0059050065","0.0059050065"
"12366","0.012489294","0.012489294","0.012489294"
"12387","0.008916738","0.008916738","0.008916738"
"12425","0.010361598","0.010361598","0.010361598"
"12446","0.021186925","0.021186925","0.021186925"
"12484","0.013366297","0.013366297","0.013366297"
"12505","0.008914849","0.008914849","0.008914849"
"12543","0.018425161","0.018425161","0.018425161"
"12564","0.019815797","0.019815797","0.019815797"
"12602","0.020864982","0.020864982","0.020864982"
"12623","0.022505352","0.022505352","0.022505352"
"12661","0.014276627","0.014276627","0.014276627"
"12682","0.018216865","0.018216865","0.018216865"
"12720","0.011750544","0.011750544","0.011750544"
"12741","0.016076421","0.016076421","0.016076421"
"12779","0.014417104","0.014417104","0.014417104"
"12800","0.015024658","0.015024658","0.015024658"
"12838","0.012152607","0.012152607","0.012152607"
"12859","0.01748302","0.01748302","0.01748302"
"12897","0.008618559","0.008618559","0.008618559"
"12918","0.013474417","0.013474417","0.013474417"
"12956","0.010244224","0.010244224","0.010244224"
"12977","0.010644942","0.010644942","0.010644942"
"13015","0.014451757","0.014451757","0.014451757"
"13036","0.012756089","0.012756089","0.012756089"
"13074","0.012910247","0.012910247","0.012910247"
"13095","0.009192156","0.009192156","0.009192156"
"13133","0.014047615","0.014047615","0.014047615"
"13154","0.010412549","0.010412549","0.010412549"
"13192","0.019748377","0.019748377","0.019748377"
"13213","0.015068075","0.015068075","0.015068075"
"13251","0.016817123","0.016817123","0.016817123"
"13272","0.019520937","0.019520937","0.019520937"
"13310","0.012256577","0.012256577","0.012256577"
"13331","0.013362193","0.013362193","0.013362193"
"13369","0.014447223","0.014447223","0.014447223"
"13390","0.013106334","0.013106334","0.013106334"
"13428","0.011144798","0.011144798","0.011144798"
"13449","0.019025613","0.019025613","0.019025613"
"13487","0.013017356","0.013017356","0.013017356"
"13508","0.022146547","0.022146547","0.022146547"
"13546","0.012531154","0.012531154","0.012531154"
"13567","0.011125373","0.011125373","0.011125373"
"13605","0.010863397","0.010863397","0.010863397"
"13626","0.01176165","0.01176165","0.01176165"
"13664","0.0106853815","0.0106853815","0.0106853815"
"13685","0.011046755","0.011046755","0.011046755"
"13723","0.009502884","0.009502884","0.009502884"
"13744","0.01404268","0.01404268","0.01404268"
"13782","0.016882174","0.016882174","0.016882174"
"13803","0.015052184","0.015052184","0.015052184"
"13841","0.015598091","0.015598091","0.015598091"
"13862","0.011175977","0.011175977","0.011175977"
"13900","0.012971076","0.012971076","0.012971076"
"13921","0.010932337","0.010932337","0.010932337"
"13959","0.011748514","0.011748514","0.011748514"
"13980","0.009822997","0.009822997","0.009822997"
"14018","0.01030799","0.01030799","0.01030799"
"14039","0.01288114","0.01288114","0.01288114"
"14077","0.014062569","0.014062569","0.014062569"
"14098","0.015826061","0.015826061","0.015826061"
"14136","0.008945295","0.008945295","0.008945295"
"14157","0.010410537","0.010410537","0.010410537"
"14195","0.02257562","0.02257562","0.02257562"
"14216","0.013621828","0.013621828","0.013621828"
"14254","0.014572013","0.014572013","0.014572013"
"14275","0.019390691","0.019390691","0.019390691"
"14313","0.0130119305","0.0130119305","0.0130119305"
"14334","0.012639395","0.012639395","0.012639395"
"14372","0.018389918","0.018389918","0.018389918"
"14393","0.017810078","0.017810078","0.017810078"
"14431","0.011889771","0.011889771","0.011889771"
"14452","0.009636662","0.009636662","0.009636662"
"14490","0.011867004","0.011867004","0.011867004"
"14511","0.011023972","0.011023972","0.011023972"
"14549","0.021549221","0.021549221","0.021549221"
"14570","0.010098926","0.010098926","0.010098926"
"14608","0.021035532","0.021035532","0.021035532"
"14629","0.013171704","0.013171704","0.013171704"
