"Step","Feb25_18-22-37_trpo_rover_TRPO - Loss / Value loss","Feb25_18-22-37_trpo_rover_TRPO - Loss / Value loss__MIN","Feb25_18-22-37_trpo_rover_TRPO - Loss / Value loss__MAX"
"6466","0.018218407","0.018218407","0.018218407"
"6487","0.014230167","0.014230167","0.014230167"
"6525","0.015116665","0.015116665","0.015116665"
"6546","0.018560965","0.018560965","0.018560965"
"6584","0.012550812","0.012550812","0.012550812"
"6605","0.019029398","0.019029398","0.019029398"
"6643","0.016634123","0.016634123","0.016634123"
"6664","0.014373305","0.014373305","0.014373305"
"6702","0.020655919","0.020655919","0.020655919"
"6723","0.024908435","0.024908435","0.024908435"
"6761","0.01426565","0.01426565","0.01426565"
"6782","0.02023132","0.02023132","0.02023132"
"6820","0.021117711","0.021117711","0.021117711"
"6841","0.0148436455","0.0148436455","0.0148436455"
"6879","0.012371553","0.012371553","0.012371553"
"6900","0.01544568","0.01544568","0.01544568"
"6938","0.015658801","0.015658801","0.015658801"
"6959","0.012475406","0.012475406","0.012475406"
"6997","0.023953937","0.023953937","0.023953937"
"7018","0.014203977","0.014203977","0.014203977"
"7056","0.011472442","0.011472442","0.011472442"
"7077","0.016827121","0.016827121","0.016827121"
"7115","0.014078002","0.014078002","0.014078002"
"7136","0.017765572","0.017765572","0.017765572"
"7174","0.01972289","0.01972289","0.01972289"
"7195","0.017982729","0.017982729","0.017982729"
"7233","0.017718134","0.017718134","0.017718134"
"7254","0.012826143","0.012826143","0.012826143"
"7292","0.01382494","0.01382494","0.01382494"
"7313","0.013675024","0.013675024","0.013675024"
"7351","0.016599212","0.016599212","0.016599212"
"7372","0.015884696","0.015884696","0.015884696"
"7410","0.021930495","0.021930495","0.021930495"
"7431","0.014333825","0.014333825","0.014333825"
"7469","0.01739392","0.01739392","0.01739392"
"7490","0.012760511","0.012760511","0.012760511"
"7528","0.019127728","0.019127728","0.019127728"
"7549","0.019550132","0.019550132","0.019550132"
"7587","0.017550884","0.017550884","0.017550884"
"7608","0.012767465","0.012767465","0.012767465"
"7646","0.014914827","0.014914827","0.014914827"
"7667","0.015090008","0.015090008","0.015090008"
"7705","0.023052737","0.023052737","0.023052737"
"7726","0.017816069","0.017816069","0.017816069"
"7764","0.016586576","0.016586576","0.016586576"
"7785","0.010499013","0.010499013","0.010499013"
"7823","0.011992908","0.011992908","0.011992908"
"7844","0.016514262","0.016514262","0.016514262"
"7882","0.026523944","0.026523944","0.026523944"
"7903","0.017239228","0.017239228","0.017239228"
"7941","0.01445016","0.01445016","0.01445016"
"7962","0.014809846","0.014809846","0.014809846"
"8000","0.012458613","0.012458613","0.012458613"
"8021","0.020255223","0.020255223","0.020255223"
"8059","0.020080825","0.020080825","0.020080825"
"8080","0.013451914","0.013451914","0.013451914"
"8118","0.010547914","0.010547914","0.010547914"
"8139","0.01776513","0.01776513","0.01776513"
"8177","0.01781621","0.01781621","0.01781621"
"8198","0.016090794","0.016090794","0.016090794"
"8236","0.0094027715","0.0094027715","0.0094027715"
"8257","0.014836244","0.014836244","0.014836244"
"8295","0.010929236","0.010929236","0.010929236"
"8316","0.015921054","0.015921054","0.015921054"
"8354","0.016075743","0.016075743","0.016075743"
"8375","0.020937836","0.020937836","0.020937836"
"8413","0.015393971","0.015393971","0.015393971"
"8434","0.014961015","0.014961015","0.014961015"
"8472","0.012519512","0.012519512","0.012519512"
"8493","0.020378841","0.020378841","0.020378841"
"8531","0.0142689105","0.0142689105","0.0142689105"
"8552","0.016049346","0.016049346","0.016049346"
"8590","0.013689089","0.013689089","0.013689089"
"8611","0.011998118","0.011998118","0.011998118"
"8649","0.020685298","0.020685298","0.020685298"
"8670","0.018753245","0.018753245","0.018753245"
"8708","0.013690728","0.013690728","0.013690728"
"8729","0.018263096","0.018263096","0.018263096"
"8767","0.011344022","0.011344022","0.011344022"
"8788","0.02173882","0.02173882","0.02173882"
"8826","0.011189494","0.011189494","0.011189494"
"8847","0.015878273","0.015878273","0.015878273"
"8885","0.014774735","0.014774735","0.014774735"
"8906","0.015906448","0.015906448","0.015906448"
"8944","0.013223887","0.013223887","0.013223887"
"8965","0.014462183","0.014462183","0.014462183"
"9003","0.015037168","0.015037168","0.015037168"
"9024","0.014922827","0.014922827","0.014922827"
"9062","0.016341664","0.016341664","0.016341664"
"9083","0.014376322","0.014376322","0.014376322"
"9121","0.015085611","0.015085611","0.015085611"
"9142","0.012273419","0.012273419","0.012273419"
"9180","0.02303753","0.02303753","0.02303753"
"9201","0.017700471","0.017700471","0.017700471"
"9239","0.018081924","0.018081924","0.018081924"
"9260","0.01741199","0.01741199","0.01741199"
"9298","0.015708677","0.015708677","0.015708677"
"9319","0.014214342","0.014214342","0.014214342"
"9357","0.014639543","0.014639543","0.014639543"
"9378","0.015923383","0.015923383","0.015923383"
"9416","0.014340051","0.014340051","0.014340051"
"9437","0.01382426","0.01382426","0.01382426"
"9475","0.015680386","0.015680386","0.015680386"
"9496","0.01633529","0.01633529","0.01633529"
"9534","0.015108872","0.015108872","0.015108872"
"9555","0.020664208","0.020664208","0.020664208"
"9593","0.014272088","0.014272088","0.014272088"
"9614","0.017900944","0.017900944","0.017900944"
"9652","0.015479266","0.015479266","0.015479266"
"9673","0.017320154","0.017320154","0.017320154"
"9711","0.017412659","0.017412659","0.017412659"
"9732","0.014639322","0.014639322","0.014639322"
"9770","0.019942","0.019942","0.019942"
"9791","0.01720276","0.01720276","0.01720276"
"9829","0.017119031","0.017119031","0.017119031"
"9850","0.019587116","0.019587116","0.019587116"
"9888","0.015386929","0.015386929","0.015386929"
"9909","0.012560521","0.012560521","0.012560521"
"9947","0.021230789","0.021230789","0.021230789"
"9968","0.023691302","0.023691302","0.023691302"
"10006","0.013727852","0.013727852","0.013727852"
"10027","0.017360961","0.017360961","0.017360961"
"10065","0.01565476","0.01565476","0.01565476"
"10086","0.012448893","0.012448893","0.012448893"
"10124","0.016755296","0.016755296","0.016755296"
"10145","0.012324446","0.012324446","0.012324446"
"10183","0.015061519","0.015061519","0.015061519"
"10204","0.014105808","0.014105808","0.014105808"
"10242","0.011836333","0.011836333","0.011836333"
