"Step","Feb25_23-32-25_trpo_rover_TRPO - Loss / Policy loss","Feb25_23-32-25_trpo_rover_TRPO - Loss / Policy loss__MIN","Feb25_23-32-25_trpo_rover_TRPO - Loss / Policy loss__MAX"
"1353","4.967054e-9","4.967054e-9","4.967054e-9"
"1391","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"1412","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"1450","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"1471","5.960465e-9","5.960465e-9","5.960465e-9"
"1509","0","0","0"
"1530","5.960465e-9","5.960465e-9","5.960465e-9"
"1568","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"1589","4.967054e-9","4.967054e-9","4.967054e-9"
"1627","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"1648","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"1686","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"1707","1.9868216e-8","1.9868216e-8","1.9868216e-8"
"1745","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"1766","-7.450581e-9","-7.450581e-9","-7.450581e-9"
"1804","4.967054e-9","4.967054e-9","4.967054e-9"
"1825","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"1863","-9.437403e-9","-9.437403e-9","-9.437403e-9"
"1884","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"1922","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"1943","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"1981","0","0","0"
"2002","9.934108e-10","9.934108e-10","9.934108e-10"
"2040","3.973643e-9","3.973643e-9","3.973643e-9"
"2061","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"2099","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"2120","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"2158","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"2179","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"2217","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"2238","1.7881394e-8","1.7881394e-8","1.7881394e-8"
"2276","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"2297","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2335","9.934108e-9","9.934108e-9","9.934108e-9"
"2356","0","0","0"
"2394","1.192093e-8","1.192093e-8","1.192093e-8"
"2415","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"2453","5.960465e-9","5.960465e-9","5.960465e-9"
"2474","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"2512","3.973643e-9","3.973643e-9","3.973643e-9"
"2533","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"2571","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2592","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"2630","0","0","0"
"2651","7.947286e-9","7.947286e-9","7.947286e-9"
"2689","9.934108e-10","9.934108e-10","9.934108e-10"
"2710","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"2748","1.192093e-8","1.192093e-8","1.192093e-8"
"2769","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2807","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"2828","0","0","0"
"2866","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"2887","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2925","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"2946","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2984","7.947286e-9","7.947286e-9","7.947286e-9"
"3005","-4.768372e-8","-4.768372e-8","-4.768372e-8"
"3043","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"3064","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3102","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"3123","3.973643e-9","3.973643e-9","3.973643e-9"
"3161","1.1424224e-8","1.1424224e-8","1.1424224e-8"
"3182","-3.973643e-8","-3.973643e-8","-3.973643e-8"
"3220","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"3241","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3279","3.973643e-9","3.973643e-9","3.973643e-9"
"3300","0","0","0"
"3338","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"3359","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3397","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3418","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"3456","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3477","3.973643e-9","3.973643e-9","3.973643e-9"
"3515","0","0","0"
"3536","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"3574","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3595","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3633","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"3654","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3692","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3713","-8.443992e-9","-8.443992e-9","-8.443992e-9"
"3751","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3772","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"3810","7.947286e-9","7.947286e-9","7.947286e-9"
"3831","7.450581e-10","7.450581e-10","7.450581e-10"
"3869","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"3890","3.973643e-9","3.973643e-9","3.973643e-9"
"3928","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"3949","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"3987","9.685755e-9","9.685755e-9","9.685755e-9"
"4008","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"4046","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"4067","-1.2417635e-8","-1.2417635e-8","-1.2417635e-8"
"4105","-1.8874806e-8","-1.8874806e-8","-1.8874806e-8"
"4126","9.934108e-9","9.934108e-9","9.934108e-9"
"4164","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"4185","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4223","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"4244","3.973643e-9","3.973643e-9","3.973643e-9"
"4282","9.934108e-9","9.934108e-9","9.934108e-9"
"4303","0","0","0"
"4341","4.967054e-9","4.967054e-9","4.967054e-9"
"4362","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"4400","1.192093e-8","1.192093e-8","1.192093e-8"
"4421","-8.443992e-9","-8.443992e-9","-8.443992e-9"
"4459","7.947286e-9","7.947286e-9","7.947286e-9"
"4480","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4518","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"4539","1.192093e-8","1.192093e-8","1.192093e-8"
"4577","7.947286e-9","7.947286e-9","7.947286e-9"
"4598","3.973643e-9","3.973643e-9","3.973643e-9"
"4636","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4657","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4695","7.947286e-9","7.947286e-9","7.947286e-9"
"4716","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"4754","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"4775","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4813","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"4834","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"4872","7.947286e-9","7.947286e-9","7.947286e-9"
"4893","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"4931","7.947286e-9","7.947286e-9","7.947286e-9"
"4952","9.934108e-10","9.934108e-10","9.934108e-10"
"4990","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"5011","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"5049","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"5070","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"5108","-1.4901163e-9","-1.4901163e-9","-1.4901163e-9"
"5129","3.973643e-9","3.973643e-9","3.973643e-9"
"5167","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"5188","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"5226","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"5247","4.967054e-9","4.967054e-9","4.967054e-9"
"5285","-1.6887984e-8","-1.6887984e-8","-1.6887984e-8"
"5306","0","0","0"
"5344","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5365","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"5403","-2.483527e-8","-2.483527e-8","-2.483527e-8"
"5424","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"5462","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5483","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5521","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"5542","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"5580","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"5601","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"5639","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"5660","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5698","0","0","0"
"5719","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"5757","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5778","7.947286e-9","7.947286e-9","7.947286e-9"
"5816","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"5837","9.934108e-9","9.934108e-9","9.934108e-9"
"5875","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"5896","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"5934","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"5955","3.4769378e-9","3.4769378e-9","3.4769378e-9"
"5993","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"6014","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"6052","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"6073","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"6111","0","0","0"
"6132","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"6170","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"6191","0","0","0"
"6229","0","0","0"
"6250","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"6288","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"6309","3.973643e-9","3.973643e-9","3.973643e-9"
"6347","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"6368","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"6406","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"6427","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"6465","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"6486","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"6524","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"6545","3.973643e-9","3.973643e-9","3.973643e-9"
"6583","0","0","0"
"6604","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"6642","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6663","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"6701","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6722","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"6760","0","0","0"
"6781","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"6819","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"6840","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"6878","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6899","-7.450581e-9","-7.450581e-9","-7.450581e-9"
"6937","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"6958","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"6996","3.973643e-9","3.973643e-9","3.973643e-9"
"7017","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7055","3.973643e-9","3.973643e-9","3.973643e-9"
"7076","0","0","0"
"7114","1.192093e-8","1.192093e-8","1.192093e-8"
"7135","4.967054e-9","4.967054e-9","4.967054e-9"
"7173","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"7194","3.973643e-9","3.973643e-9","3.973643e-9"
"7232","4.4703485e-9","4.4703485e-9","4.4703485e-9"
"7253","2.3593507e-9","2.3593507e-9","2.3593507e-9"
"7291","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7312","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"7350","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7371","-1.4901163e-9","-1.4901163e-9","-1.4901163e-9"
"7409","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"7430","2.384186e-8","2.384186e-8","2.384186e-8"
"7468","-6.4571704e-9","-6.4571704e-9","-6.4571704e-9"
"7489","1.9868216e-8","1.9868216e-8","1.9868216e-8"
"7527","2.7815503e-8","2.7815503e-8","2.7815503e-8"
"7548","0","0","0"
"7586","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7607","9.934108e-9","9.934108e-9","9.934108e-9"
"7645","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7666","5.960465e-9","5.960465e-9","5.960465e-9"
"7704","5.960465e-9","5.960465e-9","5.960465e-9"
"7725","0","0","0"
"7763","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"7784","9.934108e-9","9.934108e-9","9.934108e-9"
"7822","3.973643e-9","3.973643e-9","3.973643e-9"
"7843","7.947286e-9","7.947286e-9","7.947286e-9"
"7881","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"7902","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"7940","1.192093e-8","1.192093e-8","1.192093e-8"
"7961","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"7999","7.947286e-9","7.947286e-9","7.947286e-9"
"8020","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"8058","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"8079","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"8117","3.973643e-9","3.973643e-9","3.973643e-9"
"8138","9.934108e-10","9.934108e-10","9.934108e-10"
"8176","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8197","3.973643e-9","3.973643e-9","3.973643e-9"
"8235","7.947286e-9","7.947286e-9","7.947286e-9"
"8256","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8294","9.934108e-9","9.934108e-9","9.934108e-9"
"8315","0","0","0"
"8353","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"8374","4.967054e-9","4.967054e-9","4.967054e-9"
"8412","-6.4571704e-9","-6.4571704e-9","-6.4571704e-9"
"8433","3.973643e-9","3.973643e-9","3.973643e-9"
"8471","1.7881394e-8","1.7881394e-8","1.7881394e-8"
"8492","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"8530","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"8551","7.947286e-9","7.947286e-9","7.947286e-9"
"8589","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"8610","9.934108e-10","9.934108e-10","9.934108e-10"
"8648","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"8669","-4.768372e-8","-4.768372e-8","-4.768372e-8"
"8707","9.934108e-9","9.934108e-9","9.934108e-9"
"8728","5.960465e-9","5.960465e-9","5.960465e-9"
"8766","-1.8874806e-8","-1.8874806e-8","-1.8874806e-8"
"8787","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"8825","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8846","5.960465e-9","5.960465e-9","5.960465e-9"
"8884","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"8905","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"8943","5.960465e-9","5.960465e-9","5.960465e-9"
"8964","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"9002","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9023","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9061","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"9082","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9120","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"9141","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"9179","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"9200","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9238","1.192093e-8","1.192093e-8","1.192093e-8"
"9259","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"9297","0","0","0"
"9318","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9356","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9377","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9415","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"9436","1.4901163e-9","1.4901163e-9","1.4901163e-9"
"9474","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9495","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"9533","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9554","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9592","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"9613","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"9651","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9672","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"9710","3.973643e-9","3.973643e-9","3.973643e-9"
"9731","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9769","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"9790","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9828","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9849","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"9887","7.947286e-9","7.947286e-9","7.947286e-9"
"9908","1.1424224e-8","1.1424224e-8","1.1424224e-8"
"9946","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"9967","5.960465e-9","5.960465e-9","5.960465e-9"
"10005","0","0","0"
"10026","8.940697e-9","8.940697e-9","8.940697e-9"
"10064","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"10085","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"10123","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10144","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"10182","1.7881394e-8","1.7881394e-8","1.7881394e-8"
"10203","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"10241","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"10262","9.934108e-9","9.934108e-9","9.934108e-9"
"10300","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"10321","0","0","0"
"10359","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10380","7.947286e-9","7.947286e-9","7.947286e-9"
"10418","2.7815503e-8","2.7815503e-8","2.7815503e-8"
"10439","1.2914341e-8","1.2914341e-8","1.2914341e-8"
"10477","2.384186e-8","2.384186e-8","2.384186e-8"
"10498","1.6887984e-8","1.6887984e-8","1.6887984e-8"
"10536","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"10557","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"10595","0","0","0"
"10616","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"10654","4.4703485e-9","4.4703485e-9","4.4703485e-9"
"10675","0","0","0"
"10713","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"10734","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"10772","3.973643e-9","3.973643e-9","3.973643e-9"
"10793","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"10831","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"10852","3.973643e-9","3.973643e-9","3.973643e-9"
"10890","9.934108e-9","9.934108e-9","9.934108e-9"
"10911","4.967054e-10","4.967054e-10","4.967054e-10"
"10949","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"10970","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11008","0","0","0"
"11029","9.934108e-10","9.934108e-10","9.934108e-10"
"11067","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11088","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11126","7.947286e-9","7.947286e-9","7.947286e-9"
"11147","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"11185","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"11206","3.973643e-9","3.973643e-9","3.973643e-9"
"11244","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"11265","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11303","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"11324","3.973643e-9","3.973643e-9","3.973643e-9"
"11362","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"11383","0","0","0"
"11421","5.960465e-9","5.960465e-9","5.960465e-9"
"11442","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11480","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11501","5.960465e-9","5.960465e-9","5.960465e-9"
"11539","-4.967054e-10","-4.967054e-10","-4.967054e-10"
"11560","9.934108e-10","9.934108e-10","9.934108e-10"
"11598","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"11619","0","0","0"
"11657","-1.8874806e-8","-1.8874806e-8","-1.8874806e-8"
"11678","2.483527e-9","2.483527e-9","2.483527e-9"
"11716","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"11737","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"11775","0","0","0"
"11796","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11834","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"11855","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"11893","-4.967054e-10","-4.967054e-10","-4.967054e-10"
"11914","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"11952","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"11973","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12011","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12032","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"12070","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"12091","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"12129","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"12150","5.960465e-9","5.960465e-9","5.960465e-9"
"12188","9.934108e-9","9.934108e-9","9.934108e-9"
"12209","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"12247","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"12268","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12306","3.973643e-9","3.973643e-9","3.973643e-9"
"12327","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"12365","-4.967054e-10","-4.967054e-10","-4.967054e-10"
"12386","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12424","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"12445","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"12483","2.9802325e-9","2.9802325e-9","2.9802325e-9"
"12504","7.947286e-9","7.947286e-9","7.947286e-9"
"12542","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12563","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12601","5.960465e-9","5.960465e-9","5.960465e-9"
"12622","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12660","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12681","-7.450581e-9","-7.450581e-9","-7.450581e-9"
"12719","5.960465e-9","5.960465e-9","5.960465e-9"
"12740","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"12778","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"12799","9.934108e-9","9.934108e-9","9.934108e-9"
"12837","5.960465e-9","5.960465e-9","5.960465e-9"
"12858","1.192093e-8","1.192093e-8","1.192093e-8"
"12896","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"12917","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"12955","7.947286e-9","7.947286e-9","7.947286e-9"
"12976","-1.4901163e-9","-1.4901163e-9","-1.4901163e-9"
"13014","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13035","1.3411046e-8","1.3411046e-8","1.3411046e-8"
"13073","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"13094","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"13132","-6.655852e-8","-6.655852e-8","-6.655852e-8"
"13153","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"13191","1.192093e-8","1.192093e-8","1.192093e-8"
"13212","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"13250","9.934108e-9","9.934108e-9","9.934108e-9"
