"Step","Feb13_16-07-32_PPO - Loss / Policy loss","Feb13_16-07-32_PPO - Loss / Policy loss__MIN","Feb13_16-07-32_PPO - Loss / Policy loss__MAX"
"34","0","0","0"
"54","0","0","0"
"91","0","0","0"
"111","-0.001068005","-0.001068005","-0.001068005"
"148","-0.0012876014","-0.0012876014","-0.0012876014"
"168","0","0","0"
"205","0.00009714063","0.00009714063","0.00009714063"
"225","-0.002023271","-0.002023271","-0.002023271"
"262","0.0019999754","0.0019999754","0.0019999754"
"282","0","0","0"
"319","0.0001019462","0.0001019462","0.0001019462"
"339","-0.00022803462","-0.00022803462","-0.00022803462"
"376","0","0","0"
"396","0.00011879022","0.00011879022","0.00011879022"
"433","-0.000028462615","-0.000028462615","-0.000028462615"
"453","0","0","0"
"490","-0.0012150113","-0.0012150113","-0.0012150113"
"510","0.000517489","0.000517489","0.000517489"
"547","0.000060490922","0.000060490922","0.000060490922"
"567","0","0","0"
"604","0","0","0"
"624","-0.0012853475","-0.0012853475","-0.0012853475"
"661","0.0021520709","0.0021520709","0.0021520709"
"681","0","0","0"
"718","0.0077049183","0.0077049183","0.0077049183"
"738","-0.0017209863","-0.0017209863","-0.0017209863"
"775","0","0","0"
"795","0.0015647755","0.0015647755","0.0015647755"
"832","0","0","0"
"852","0.0049158","0.0049158","0.0049158"
"889","0.0005142761","0.0005142761","0.0005142761"
"909","-0.00016658586","-0.00016658586","-0.00016658586"
"946","0.00093655847","0.00093655847","0.00093655847"
"966","-0.0052142246","-0.0052142246","-0.0052142246"
"1003","0","0","0"
"1023","-0.0015921224","-0.0015921224","-0.0015921224"
"1060","0","0","0"
"1080","0","0","0"
"1117","0","0","0"
"1137","-0.00038339972","-0.00038339972","-0.00038339972"
"1174","0","0","0"
"1194","0","0","0"
"1231","0.002379714","0.002379714","0.002379714"
"1251","0.000076523334","0.000076523334","0.000076523334"
"1288","-0.0009655677","-0.0009655677","-0.0009655677"
"1308","0.0003978967","0.0003978967","0.0003978967"
"1345","0.0017859973","0.0017859973","0.0017859973"
"1365","0","0","0"
"1402","0","0","0"
"1422","0","0","0"
"1459","0","0","0"
"1479","0.0008044086","0.0008044086","0.0008044086"
"1516","0.0018487516","0.0018487516","0.0018487516"
"1536","0","0","0"
"1573","0.0018183349","0.0018183349","0.0018183349"
"1593","0","0","0"
"1630","0.0045156493","0.0045156493","0.0045156493"
"1650","0","0","0"
"1687","-0.004646936","-0.004646936","-0.004646936"
"1707","-0.002218118","-0.002218118","-0.002218118"
"1744","-0.00037794086","-0.00037794086","-0.00037794086"
"1764","0.00089213793","0.00089213793","0.00089213793"
"1801","0","0","0"
"1821","-0.0019421332","-0.0019421332","-0.0019421332"
"1858","0","0","0"
"1878","0.00057082024","0.00057082024","0.00057082024"
"1915","0.00043953818","0.00043953818","0.00043953818"
"1935","-0.0014952532","-0.0014952532","-0.0014952532"
"1972","0","0","0"
"1992","0","0","0"
"2029","0","0","0"
"2049","0","0","0"
"2086","0.00064918736","0.00064918736","0.00064918736"
"2106","-0.0018312436","-0.0018312436","-0.0018312436"
"2143","-0.0050491365","-0.0050491365","-0.0050491365"
"2163","-0.002170437","-0.002170437","-0.002170437"
"2200","0","0","0"
"2220","0","0","0"
"2257","0","0","0"
"2277","0","0","0"
"2314","0","0","0"
"2334","0","0","0"
"2371","0","0","0"
"2391","-0.00018965141","-0.00018965141","-0.00018965141"
"2428","0","0","0"
"2448","0","0","0"
"2485","0.00070285174","0.00070285174","0.00070285174"
"2505","0.002649581","0.002649581","0.002649581"
"2542","-0.0017574484","-0.0017574484","-0.0017574484"
"2562","-0.0041668443","-0.0041668443","-0.0041668443"
"2599","0","0","0"
"2619","0","0","0"
"2656","0","0","0"
"2676","0.00020403303","0.00020403303","0.00020403303"
"2713","-0.0023059738","-0.0023059738","-0.0023059738"
"2733","-0.0010565039","-0.0010565039","-0.0010565039"
"2770","0","0","0"
"2790","0.0020548054","0.0020548054","0.0020548054"
"2827","0.0013886784","0.0013886784","0.0013886784"
"2847","-0.0017210464","-0.0017210464","-0.0017210464"
"2884","0.0037100187","0.0037100187","0.0037100187"
"2904","-0.00035183175","-0.00035183175","-0.00035183175"
"2941","-0.004721186","-0.004721186","-0.004721186"
"2961","-0.0022524856","-0.0022524856","-0.0022524856"
"2998","0","0","0"
"3018","0","0","0"
"3055","0.0042550457","0.0042550457","0.0042550457"
"3075","0","0","0"
"3112","-0.0001666463","-0.0001666463","-0.0001666463"
"3132","-0.00082438736","-0.00082438736","-0.00082438736"
"3169","-0.0011420593","-0.0011420593","-0.0011420593"
"3189","-0.0007849921","-0.0007849921","-0.0007849921"
"3226","0.0038166628","0.0038166628","0.0038166628"
"3246","-0.0010170122","-0.0010170122","-0.0010170122"
"3283","0.004273394","0.004273394","0.004273394"
"3303","-0.0006399582","-0.0006399582","-0.0006399582"
"3340","0","0","0"
"3360","0.0033237233","0.0033237233","0.0033237233"
"3397","0","0","0"
"3417","0.000529103","0.000529103","0.000529103"
"3454","0","0","0"
"3474","-2.0102598e-7","-2.0102598e-7","-2.0102598e-7"
"3511","0","0","0"
"3531","-0.00053400756","-0.00053400756","-0.00053400756"
"3568","-0.0013655898","-0.0013655898","-0.0013655898"
"3588","-0.001738234","-0.001738234","-0.001738234"
"3625","-0.001731302","-0.001731302","-0.001731302"
"3645","0","0","0"
"3682","0","0","0"
"3702","-0.000845947","-0.000845947","-0.000845947"
"3739","0.005677514","0.005677514","0.005677514"
"3759","0","0","0"
"3796","0","0","0"
"3816","-0.0016806811","-0.0016806811","-0.0016806811"
"3853","0","0","0"
"3873","0","0","0"
"3910","-0.0040741763","-0.0040741763","-0.0040741763"
"3930","0.00018274595","0.00018274595","0.00018274595"
"3967","-0.00008331908","-0.00008331908","-0.00008331908"
"3987","0.000794291","0.000794291","0.000794291"
"4024","0.0016913106","0.0016913106","0.0016913106"
"4044","0.002621793","0.002621793","0.002621793"
"4081","0","0","0"
"4101","0.00085203187","0.00085203187","0.00085203187"
"4138","0","0","0"
"4158","0","0","0"
"4195","-0.00012716577","-0.00012716577","-0.00012716577"
"4215","0","0","0"
"4252","0.0026724914","0.0026724914","0.0026724914"
"4272","-0.0037460385","-0.0037460385","-0.0037460385"
"4309","0.0018950247","0.0018950247","0.0018950247"
"4329","0","0","0"
"4366","0.0014805776","0.0014805776","0.0014805776"
"4386","-0.001021994","-0.001021994","-0.001021994"
"4423","0","0","0"
"4443","0.004935757","0.004935757","0.004935757"
"4480","0","0","0"
"4500","0","0","0"
"4537","-0.0012491514","-0.0012491514","-0.0012491514"
"4557","0.002218194","0.002218194","0.002218194"
"4594","0.0002614331","0.0002614331","0.0002614331"
"4614","0.003099811","0.003099811","0.003099811"
"4651","0.0007118395","0.0007118395","0.0007118395"
"4671","0","0","0"
"4708","-0.00069747836","-0.00069747836","-0.00069747836"
"4728","0.0025853296","0.0025853296","0.0025853296"
"4765","0.0014489788","0.0014489788","0.0014489788"
"4785","-0.0018469795","-0.0018469795","-0.0018469795"
"4822","-0.00056443625","-0.00056443625","-0.00056443625"
"4842","-0.0018943688","-0.0018943688","-0.0018943688"
"4879","-0.0012689518","-0.0012689518","-0.0012689518"
"4899","0.00030052933","0.00030052933","0.00030052933"
"4936","-0.0034083389","-0.0034083389","-0.0034083389"
"4956","-0.0004997524","-0.0004997524","-0.0004997524"
"4993","0.00057306245","0.00057306245","0.00057306245"
"5013","-0.0006341041","-0.0006341041","-0.0006341041"
"5050","-0.000023101029","-0.000023101029","-0.000023101029"
"5070","-0.0014923231","-0.0014923231","-0.0014923231"
"5107","-0.0013534927","-0.0013534927","-0.0013534927"
"5127","0.0071877935","0.0071877935","0.0071877935"
"5164","0","0","0"
"5184","0.0015832849","0.0015832849","0.0015832849"
"5221","0","0","0"
"5241","-0.0003343461","-0.0003343461","-0.0003343461"
"5278","0","0","0"
"5298","0.0009837148","0.0009837148","0.0009837148"
"5335","-0.0008067096","-0.0008067096","-0.0008067096"
"5355","0","0","0"
"5392","-0.00074663345","-0.00074663345","-0.00074663345"
"5412","-0.00074534793","-0.00074534793","-0.00074534793"
"5449","0.0030987551","0.0030987551","0.0030987551"
"5469","-0.00032146554","-0.00032146554","-0.00032146554"
"5506","0.00080687465","0.00080687465","0.00080687465"
"5526","-0.0014478264","-0.0014478264","-0.0014478264"
"5563","0.0024381795","0.0024381795","0.0024381795"
"5583","0.003938105","0.003938105","0.003938105"
"5620","0","0","0"
"5640","0","0","0"
"5677","0.002046029","0.002046029","0.002046029"
"5697","0","0","0"
"5734","-0.001542628","-0.001542628","-0.001542628"
"5754","0","0","0"
"5791","0","0","0"
"5811","-0.0026330578","-0.0026330578","-0.0026330578"
"5848","0.0013534575","0.0013534575","0.0013534575"
"5868","0.00019909478","0.00019909478","0.00019909478"
"5905","-0.0023156493","-0.0023156493","-0.0023156493"
"5925","-0.0007288928","-0.0007288928","-0.0007288928"
"5962","0.0065591154","0.0065591154","0.0065591154"
"5982","-0.0026663658","-0.0026663658","-0.0026663658"
"6019","0.0022332831","0.0022332831","0.0022332831"
"6039","0.0029675236","0.0029675236","0.0029675236"
"6076","0.0011486453","0.0011486453","0.0011486453"
"6096","0.00019746092","0.00019746092","0.00019746092"
"6133","-0.00009589893","-0.00009589893","-0.00009589893"
"6153","-0.00090251234","-0.00090251234","-0.00090251234"
"6190","0.0034896217","0.0034896217","0.0034896217"
"6210","-0.001946904","-0.001946904","-0.001946904"
"6247","0","0","0"
"6267","-0.00017400406","-0.00017400406","-0.00017400406"
"6304","-0.0006668456","-0.0006668456","-0.0006668456"
"6324","-0.0007485766","-0.0007485766","-0.0007485766"
"6361","-0.0035183057","-0.0035183057","-0.0035183057"
"6381","0.0007512762","0.0007512762","0.0007512762"
"6418","0.0010313493","0.0010313493","0.0010313493"
"6438","0","0","0"
"6475","-0.0042383387","-0.0042383387","-0.0042383387"
"6495","0","0","0"
"6532","0","0","0"
"6552","-0.000051614574","-0.000051614574","-0.000051614574"
"6589","0","0","0"
"6609","0","0","0"
"6646","-0.0015578885","-0.0015578885","-0.0015578885"
"6666","-0.0005062037","-0.0005062037","-0.0005062037"
"6703","-0.0013189361","-0.0013189361","-0.0013189361"
"6723","0","0","0"
"6760","0.0015656104","0.0015656104","0.0015656104"
"6780","0","0","0"
"6817","0.00325074","0.00325074","0.00325074"
"6837","0","0","0"
"6874","0","0","0"
"6894","-0.00033777734","-0.00033777734","-0.00033777734"
"6931","-0.00011134787","-0.00011134787","-0.00011134787"
"6951","0.0043182517","0.0043182517","0.0043182517"
"6988","0.0009291272","0.0009291272","0.0009291272"
"7008","0.00095558225","0.00095558225","0.00095558225"
"7045","0","0","0"
"7065","-0.004892968","-0.004892968","-0.004892968"
"7102","-0.002145394","-0.002145394","-0.002145394"
"7122","-0.0015075208","-0.0015075208","-0.0015075208"
"7159","0","0","0"
"7179","-0.0010657096","-0.0010657096","-0.0010657096"
"7216","0.0010231761","0.0010231761","0.0010231761"
"7236","-0.00013517376","-0.00013517376","-0.00013517376"
"7273","0","0","0"
"7293","0.0014278039","0.0014278039","0.0014278039"
"7330","-0.0008038036","-0.0008038036","-0.0008038036"
"7350","0.00013675146","0.00013675146","0.00013675146"
"7387","0","0","0"
"7407","0.0019097135","0.0019097135","0.0019097135"
"7444","0.0005013619","0.0005013619","0.0005013619"
"7464","0","0","0"
"7501","0.00040463742","0.00040463742","0.00040463742"
"7521","-0.00015859147","-0.00015859147","-0.00015859147"
"7558","0","0","0"
"7578","-0.00082959177","-0.00082959177","-0.00082959177"
"7615","0","0","0"
"7635","-0.00091066374","-0.00091066374","-0.00091066374"
"7672","0.0028690724","0.0028690724","0.0028690724"
"7692","0.0001603751","0.0001603751","0.0001603751"
"7729","0","0","0"
"7749","0","0","0"
"7786","0.0036754848","0.0036754848","0.0036754848"
"7806","-0.0018331388","-0.0018331388","-0.0018331388"
"7843","0.0037146462","0.0037146462","0.0037146462"
"7863","-0.0052746176","-0.0052746176","-0.0052746176"
"7900","0","0","0"
"7920","0.0026311441","0.0026311441","0.0026311441"
"7957","-0.0023042725","-0.0023042725","-0.0023042725"
"7977","0","0","0"
"8014","0","0","0"
"8034","0","0","0"
"8071","0","0","0"
"8091","0.0043424717","0.0043424717","0.0043424717"
"8128","0","0","0"
"8148","0.00084790186","0.00084790186","0.00084790186"
"8185","-0.0006964969","-0.0006964969","-0.0006964969"
"8205","-0.00028897446","-0.00028897446","-0.00028897446"
"8242","0.002616665","0.002616665","0.002616665"
"8262","-0.0007302818","-0.0007302818","-0.0007302818"
"8299","-0.0006673019","-0.0006673019","-0.0006673019"
"8319","0.00022804087","0.00022804087","0.00022804087"
"8356","0.0045603868","0.0045603868","0.0045603868"
"8376","0.00016715615","0.00016715615","0.00016715615"
"8413","-0.0059806076","-0.0059806076","-0.0059806076"
"8433","0.0006640205","0.0006640205","0.0006640205"
"8470","-0.0009637531","-0.0009637531","-0.0009637531"
"8490","0.0004825127","0.0004825127","0.0004825127"
"8527","0.00069086906","0.00069086906","0.00069086906"
"8547","0","0","0"
"8584","0","0","0"
"8604","-0.0028381713","-0.0028381713","-0.0028381713"
"8641","0","0","0"
"8661","0.0016834367","0.0016834367","0.0016834367"
"8698","0","0","0"
"8718","-0.008507961","-0.008507961","-0.008507961"
"8755","-0.00095446996","-0.00095446996","-0.00095446996"
"8775","0","0","0"
"8812","0","0","0"
"8832","0.00082638336","0.00082638336","0.00082638336"
"8869","0.0036384582","0.0036384582","0.0036384582"
"8889","0","0","0"
"8926","0.0009758512","0.0009758512","0.0009758512"
"8946","-0.00214115","-0.00214115","-0.00214115"
"8983","-0.0005855506","-0.0005855506","-0.0005855506"
"9003","0","0","0"
"9040","0","0","0"
"9060","0.00043616415","0.00043616415","0.00043616415"
"9097","-0.000120321325","-0.000120321325","-0.000120321325"
"9117","0.0002731909","0.0002731909","0.0002731909"
"9154","-0.0001655926","-0.0001655926","-0.0001655926"
"9174","0","0","0"
"9211","0.00009721435","0.00009721435","0.00009721435"
"9231","0","0","0"
"9268","-0.00029378213","-0.00029378213","-0.00029378213"
"9288","0","0","0"
"9325","0","0","0"
"9345","0","0","0"
"9382","0","0","0"
"9402","0","0","0"
"9439","0.00050286116","0.00050286116","0.00050286116"
