"Step","Feb14_07-51-54_PPO - Loss / Policy loss","Feb14_07-51-54_PPO - Loss / Policy loss__MIN","Feb14_07-51-54_PPO - Loss / Policy loss__MAX"
"8812","-0.00029066228","-0.00029066228","-0.00029066228"
"8832","0.000733034","0.000733034","0.000733034"
"8869","-0.0022246807","-0.0022246807","-0.0022246807"
"8889","0.0012470424","0.0012470424","0.0012470424"
"8926","0","0","0"
"8946","0.0012034884","0.0012034884","0.0012034884"
"8983","0.0009763837","0.0009763837","0.0009763837"
"9003","0.0006182034","0.0006182034","0.0006182034"
"9040","0.0008307078","0.0008307078","0.0008307078"
"9060","0","0","0"
"9097","0.0022967204","0.0022967204","0.0022967204"
"9117","0.00069050543","0.00069050543","0.00069050543"
"9154","-0.0016367133","-0.0016367133","-0.0016367133"
"9174","0.00048573542","0.00048573542","0.00048573542"
"9211","0.0007306242","0.0007306242","0.0007306242"
"9231","0","0","0"
"9268","-0.00026101334","-0.00026101334","-0.00026101334"
"9288","0.0016711194","0.0016711194","0.0016711194"
"9325","0.0043664747","0.0043664747","0.0043664747"
"9345","-0.0002151075","-0.0002151075","-0.0002151075"
"9382","0.0012295679","0.0012295679","0.0012295679"
"9402","0.0002570712","0.0002570712","0.0002570712"
"9439","0.0010921126","0.0010921126","0.0010921126"
"9459","0.000027889882","0.000027889882","0.000027889882"
"9496","-0.0016597469","-0.0016597469","-0.0016597469"
"9516","-0.0018667422","-0.0018667422","-0.0018667422"
"9553","-0.00021979438","-0.00021979438","-0.00021979438"
"9573","-0.00022187416","-0.00022187416","-0.00022187416"
"9610","0.00012829994","0.00012829994","0.00012829994"
"9630","0","0","0"
"9667","0","0","0"
"9687","0.002933671","0.002933671","0.002933671"
"9724","-0.00039673227","-0.00039673227","-0.00039673227"
"9744","0","0","0"
"9781","-0.000065824235","-0.000065824235","-0.000065824235"
"9801","0.002814434","0.002814434","0.002814434"
"9838","-0.004778868","-0.004778868","-0.004778868"
"9858","-0.0012910907","-0.0012910907","-0.0012910907"
"9895","-0.0002444041","-0.0002444041","-0.0002444041"
"9915","0.00035597142","0.00035597142","0.00035597142"
"9952","0","0","0"
"9972","0","0","0"
"10009","-0.0037882081","-0.0037882081","-0.0037882081"
"10029","0","0","0"
"10066","-0.0028668803","-0.0028668803","-0.0028668803"
"10086","0","0","0"
"10123","-0.001825494","-0.001825494","-0.001825494"
"10143","0","0","0"
"10180","-0.002988795","-0.002988795","-0.002988795"
"10200","0","0","0"
"10237","0","0","0"
"10257","0.0003172549","0.0003172549","0.0003172549"
"10294","-0.0006968209","-0.0006968209","-0.0006968209"
"10314","-0.0019303164","-0.0019303164","-0.0019303164"
"10351","0.00020250863","0.00020250863","0.00020250863"
"10371","-0.0012167537","-0.0012167537","-0.0012167537"
"10408","0.0020788396","0.0020788396","0.0020788396"
"10428","0.0012702453","0.0012702453","0.0012702453"
"10465","0.0019132046","0.0019132046","0.0019132046"
"10485","-0.0028254564","-0.0028254564","-0.0028254564"
"10522","-0.0008133784","-0.0008133784","-0.0008133784"
"10542","-0.0011275869","-0.0011275869","-0.0011275869"
"10579","-0.0010546212","-0.0010546212","-0.0010546212"
"10599","0.0003091014","0.0003091014","0.0003091014"
"10636","-0.000107315725","-0.000107315725","-0.000107315725"
"10656","-0.0014837432","-0.0014837432","-0.0014837432"
"10693","0.001437711","0.001437711","0.001437711"
"10713","0.0011743434","0.0011743434","0.0011743434"
"10750","0.0010660328","0.0010660328","0.0010660328"
"10770","0.002083533","0.002083533","0.002083533"
"10807","-0.0011457332","-0.0011457332","-0.0011457332"
"10827","-0.0006676567","-0.0006676567","-0.0006676567"
"10864","0.0023340401","0.0023340401","0.0023340401"
"10884","-0.0007555526","-0.0007555526","-0.0007555526"
"10921","0","0","0"
"10941","-0.0052588866","-0.0052588866","-0.0052588866"
"10978","0.0015311856","0.0015311856","0.0015311856"
"10998","-0.00091951835","-0.00091951835","-0.00091951835"
"11035","0","0","0"
"11055","0.0021183605","0.0021183605","0.0021183605"
"11092","-0.0004847589","-0.0004847589","-0.0004847589"
"11112","0.00055636105","0.00055636105","0.00055636105"
"11149","-0.00008013984","-0.00008013984","-0.00008013984"
"11169","0.0003046001","0.0003046001","0.0003046001"
"11206","-0.0013292835","-0.0013292835","-0.0013292835"
"11226","0.0013664685","0.0013664685","0.0013664685"
"11263","-0.0019003712","-0.0019003712","-0.0019003712"
"11283","-0.0013857222","-0.0013857222","-0.0013857222"
"11320","0","0","0"
"11340","0.00073325046","0.00073325046","0.00073325046"
"11377","0","0","0"
"11397","-0.0029570882","-0.0029570882","-0.0029570882"
"11434","0.004466563","0.004466563","0.004466563"
"11454","-0.0026385738","-0.0026385738","-0.0026385738"
"11491","0.0025072226","0.0025072226","0.0025072226"
"11511","0.00026926314","0.00026926314","0.00026926314"
"11548","-0.0017866174","-0.0017866174","-0.0017866174"
"11568","-0.0008661412","-0.0008661412","-0.0008661412"
"11605","-0.0007953354","-0.0007953354","-0.0007953354"
"11625","0.0005145534","0.0005145534","0.0005145534"
"11662","0.0006877647","0.0006877647","0.0006877647"
"11682","0","0","0"
"11719","0.0027031202","0.0027031202","0.0027031202"
"11739","-0.0003246328","-0.0003246328","-0.0003246328"
"11776","0.0019520483","0.0019520483","0.0019520483"
"11796","-0.0018379441","-0.0018379441","-0.0018379441"
"11833","0.0022564644","0.0022564644","0.0022564644"
"11853","0","0","0"
"11890","0","0","0"
"11910","-0.0001553663","-0.0001553663","-0.0001553663"
"11947","0.0007931298","0.0007931298","0.0007931298"
"11967","0.002441062","0.002441062","0.002441062"
"12004","0.0010718943","0.0010718943","0.0010718943"
"12024","-0.0007425979","-0.0007425979","-0.0007425979"
"12061","-0.0015750447","-0.0015750447","-0.0015750447"
"12081","0.0052773813","0.0052773813","0.0052773813"
"12118","-0.0010975555","-0.0010975555","-0.0010975555"
"12138","0.0001649896","0.0001649896","0.0001649896"
"12175","0.0042179134","0.0042179134","0.0042179134"
"12195","0","0","0"
"12232","0.004143831","0.004143831","0.004143831"
"12252","0","0","0"
"12289","0","0","0"
"12309","-0.0031098556","-0.0031098556","-0.0031098556"
"12346","-0.0005484765","-0.0005484765","-0.0005484765"
"12366","0.0006957969","0.0006957969","0.0006957969"
"12403","-0.0020304564","-0.0020304564","-0.0020304564"
"12423","0.0056548566","0.0056548566","0.0056548566"
"12460","0.00017797107","0.00017797107","0.00017797107"
"12480","0","0","0"
"12517","-0.00067418464","-0.00067418464","-0.00067418464"
"12537","0.004506296","0.004506296","0.004506296"
"12574","-0.0017881286","-0.0017881286","-0.0017881286"
"12594","0","0","0"
"12631","-0.0029166564","-0.0029166564","-0.0029166564"
"12651","0","0","0"
"12688","0.0040563806","0.0040563806","0.0040563806"
"12708","0","0","0"
"12745","0.0023010653","0.0023010653","0.0023010653"
"12765","-0.0020348073","-0.0020348073","-0.0020348073"
"12802","0.00022012532","0.00022012532","0.00022012532"
"12822","0.006435113","0.006435113","0.006435113"
"12859","0.0017622793","0.0017622793","0.0017622793"
"12879","0.00052328414","0.00052328414","0.00052328414"
"12916","0.0015300188","0.0015300188","0.0015300188"
"12936","-0.00036366252","-0.00036366252","-0.00036366252"
"12973","-0.00084772566","-0.00084772566","-0.00084772566"
"12993","0.0008654579","0.0008654579","0.0008654579"
"13030","0.0012099356","0.0012099356","0.0012099356"
"13050","-0.0006550689","-0.0006550689","-0.0006550689"
"13087","-0.0013057836","-0.0013057836","-0.0013057836"
"13107","0.0015461489","0.0015461489","0.0015461489"
"13144","0.005516191","0.005516191","0.005516191"
"13164","-0.002552118","-0.002552118","-0.002552118"
"13201","0.0006993974","0.0006993974","0.0006993974"
"13221","0.000540277","0.000540277","0.000540277"
"13258","-0.0006772836","-0.0006772836","-0.0006772836"
"13278","0","0","0"
"13315","0.0019914864","0.0019914864","0.0019914864"
"13335","-0.0023813397","-0.0023813397","-0.0023813397"
"13372","-0.0009159973","-0.0009159973","-0.0009159973"
"13392","-0.001455877","-0.001455877","-0.001455877"
"13429","-0.0047007212","-0.0047007212","-0.0047007212"
"13449","0","0","0"
"13486","0.0014865646","0.0014865646","0.0014865646"
"13506","-0.0004284022","-0.0004284022","-0.0004284022"
"13543","0.0008633638","0.0008633638","0.0008633638"
"13563","0.0008520635","0.0008520635","0.0008520635"
"13600","0.0027926504","0.0027926504","0.0027926504"
"13620","0","0","0"
"13657","0.0009105599","0.0009105599","0.0009105599"
"13677","0.0015453306","0.0015453306","0.0015453306"
"13714","0.0009396636","0.0009396636","0.0009396636"
"13734","0.002400591","0.002400591","0.002400591"
"13771","-0.003899262","-0.003899262","-0.003899262"
"13791","0.0009149882","0.0009149882","0.0009149882"
"13828","-0.0019022276","-0.0019022276","-0.0019022276"
"13848","0.00036623856","0.00036623856","0.00036623856"
"13885","0","0","0"
"13905","0.0021010311","0.0021010311","0.0021010311"
"13942","0.00093189854","0.00093189854","0.00093189854"
"13962","0.002248367","0.002248367","0.002248367"
"13999","-0.0005566261","-0.0005566261","-0.0005566261"
"14019","-0.00031388583","-0.00031388583","-0.00031388583"
"14056","0","0","0"
"14076","-0.00126503","-0.00126503","-0.00126503"
"14113","-0.0020086672","-0.0020086672","-0.0020086672"
"14133","0","0","0"
"14170","0","0","0"
"14190","-0.0014188389","-0.0014188389","-0.0014188389"
"14227","-0.002745976","-0.002745976","-0.002745976"
"14247","-0.000032696556","-0.000032696556","-0.000032696556"
"14284","0.0048265317","0.0048265317","0.0048265317"
"14304","-0.0011677764","-0.0011677764","-0.0011677764"
"14341","0","0","0"
"14361","0","0","0"
"14398","0.007177403","0.007177403","0.007177403"
"14418","-0.004179771","-0.004179771","-0.004179771"
"14455","0","0","0"
"14475","0.0051519624","0.0051519624","0.0051519624"
"14512","0.0017474744","0.0017474744","0.0017474744"
"14532","-0.0010161895","-0.0010161895","-0.0010161895"
"14569","0.0020618483","0.0020618483","0.0020618483"
"14589","0.0009048429","0.0009048429","0.0009048429"
