"Step","Feb12_14-13-59_PPO - Loss / Policy loss","Feb12_14-13-59_PPO - Loss / Policy loss__MIN","Feb12_14-13-59_PPO - Loss / Policy loss__MAX"
"28","0","0","0"
"54","0.00056266686","0.00056266686","0.00056266686"
"91","-0.0041717323","-0.0041717323","-0.0041717323"
"111","-0.0029763689","-0.0029763689","-0.0029763689"
"148","0.0010074101","0.0010074101","0.0010074101"
"168","0.00051513483","0.00051513483","0.00051513483"
"205","-0.0048009986","-0.0048009986","-0.0048009986"
"225","-0.00080621056","-0.00080621056","-0.00080621056"
"262","-0.00072596717","-0.00072596717","-0.00072596717"
"282","0.00031763694","0.00031763694","0.00031763694"
"319","-0.0014930017","-0.0014930017","-0.0014930017"
"339","-0.0027084732","-0.0027084732","-0.0027084732"
"376","0.001452246","0.001452246","0.001452246"
"396","0.000837453","0.000837453","0.000837453"
"433","0.0028574392","0.0028574392","0.0028574392"
"453","-0.0046442267","-0.0046442267","-0.0046442267"
"490","0.0021662118","0.0021662118","0.0021662118"
"510","0.00579027","0.00579027","0.00579027"
"547","-0.0027914809","-0.0027914809","-0.0027914809"
"567","-0.00061985065","-0.00061985065","-0.00061985065"
"604","0.00029513048","0.00029513048","0.00029513048"
"624","-0.011223401","-0.011223401","-0.011223401"
"661","0.0073705423","0.0073705423","0.0073705423"
"681","0.0012931982","0.0012931982","0.0012931982"
"718","-0.0025810585","-0.0025810585","-0.0025810585"
"738","-0.000940047","-0.000940047","-0.000940047"
"775","0.0015630042","0.0015630042","0.0015630042"
"795","-0.006493884","-0.006493884","-0.006493884"
"832","0.0025175419","0.0025175419","0.0025175419"
"852","0.0037254065","0.0037254065","0.0037254065"
"889","-0.0012852154","-0.0012852154","-0.0012852154"
"909","0.0032632195","0.0032632195","0.0032632195"
"946","-0.0025871936","-0.0025871936","-0.0025871936"
"966","0.0068248897","0.0068248897","0.0068248897"
"1003","-0.00043979922","-0.00043979922","-0.00043979922"
"1023","0.003095078","0.003095078","0.003095078"
"1060","-0.00048005843","-0.00048005843","-0.00048005843"
"1080","0.004207329","0.004207329","0.004207329"
"1117","-0.0006708147","-0.0006708147","-0.0006708147"
"1137","-0.0034161522","-0.0034161522","-0.0034161522"
"1174","0.0014666019","0.0014666019","0.0014666019"
"1194","0.00030001174","0.00030001174","0.00030001174"
"1231","0.0064171925","0.0064171925","0.0064171925"
"1251","-0.00014163653","-0.00014163653","-0.00014163653"
"1288","0.0011396373","0.0011396373","0.0011396373"
"1308","0.001196779","0.001196779","0.001196779"
"1345","-0.0018926627","-0.0018926627","-0.0018926627"
"1365","-0.0005897465","-0.0005897465","-0.0005897465"
"1402","-0.0068514873","-0.0068514873","-0.0068514873"
"1422","0.0057415436","0.0057415436","0.0057415436"
"1459","0.000081602666","0.000081602666","0.000081602666"
"1479","-0.00044036395","-0.00044036395","-0.00044036395"
"1516","-0.00076037785","-0.00076037785","-0.00076037785"
"1536","0.00043034565","0.00043034565","0.00043034565"
"1573","0.0010992057","0.0010992057","0.0010992057"
"1593","-0.004091585","-0.004091585","-0.004091585"
"1630","0.0019802006","0.0019802006","0.0019802006"
"1650","-0.002740703","-0.002740703","-0.002740703"
"1687","0.0011458596","0.0011458596","0.0011458596"
"1707","0.00021071527","0.00021071527","0.00021071527"
"1744","0.0018008432","0.0018008432","0.0018008432"
"1764","-0.0020484463","-0.0020484463","-0.0020484463"
"1801","0.0034114497","0.0034114497","0.0034114497"
"1821","0.0019407179","0.0019407179","0.0019407179"
"1858","-0.00074748584","-0.00074748584","-0.00074748584"
"1878","-0.004196185","-0.004196185","-0.004196185"
"1915","0.0113392","0.0113392","0.0113392"
"1935","0.0005925482","0.0005925482","0.0005925482"
"1972","0.00014136954","0.00014136954","0.00014136954"
"1992","0.000008784168","0.000008784168","0.000008784168"
"2029","0.00010273438","0.00010273438","0.00010273438"
"2049","0.0037942394","0.0037942394","0.0037942394"
"2086","-0.0021397567","-0.0021397567","-0.0021397567"
"2106","0.006043587","0.006043587","0.006043587"
"2143","0.0019408136","0.0019408136","0.0019408136"
"2163","-0.005287746","-0.005287746","-0.005287746"
"2200","-0.00041278245","-0.00041278245","-0.00041278245"
"2220","0","0","0"
"2257","0","0","0"
"2277","0.00022809234","0.00022809234","0.00022809234"
"2314","0.0029866062","0.0029866062","0.0029866062"
"2334","0.00015379763","0.00015379763","0.00015379763"
"2371","0.00036509105","0.00036509105","0.00036509105"
"2391","0.000043111264","0.000043111264","0.000043111264"
"2428","0.0013129396","0.0013129396","0.0013129396"
"2448","0.00046202197","0.00046202197","0.00046202197"
"2485","0.0015633088","0.0015633088","0.0015633088"
"2505","0.0030040008","0.0030040008","0.0030040008"
"2542","-0.0017856212","-0.0017856212","-0.0017856212"
"2562","0.00038169342","0.00038169342","0.00038169342"
"2599","-0.00037573391","-0.00037573391","-0.00037573391"
"2619","-0.00009936427","-0.00009936427","-0.00009936427"
"2656","0.0015599489","0.0015599489","0.0015599489"
"2676","-0.0017801814","-0.0017801814","-0.0017801814"
"2713","-0.0029739698","-0.0029739698","-0.0029739698"
"2733","-0.0014841545","-0.0014841545","-0.0014841545"
"2770","-0.0033368426","-0.0033368426","-0.0033368426"
"2790","0.0015322483","0.0015322483","0.0015322483"
"2827","0.0037369225","0.0037369225","0.0037369225"
"2847","0","0","0"
"2884","0","0","0"
"2904","0.0025352163","0.0025352163","0.0025352163"
"2941","-0.0028384125","-0.0028384125","-0.0028384125"
"2961","-0.0015638582","-0.0015638582","-0.0015638582"
"2998","0","0","0"
"3018","0.0011578442","0.0011578442","0.0011578442"
"3055","-0.00038764256","-0.00038764256","-0.00038764256"
"3075","-0.00042706038","-0.00042706038","-0.00042706038"
"3112","-0.00006108733","-0.00006108733","-0.00006108733"
"3132","0.0013575263","0.0013575263","0.0013575263"
"3169","0.00023029702","0.00023029702","0.00023029702"
"3189","0.0001596392","0.0001596392","0.0001596392"
"3226","0.0015267752","0.0015267752","0.0015267752"
"3246","0.001022798","0.001022798","0.001022798"
"3283","-0.0014210097","-0.0014210097","-0.0014210097"
"3303","0.0014399007","0.0014399007","0.0014399007"
"3340","0.0005232116","0.0005232116","0.0005232116"
"3360","-0.004775873","-0.004775873","-0.004775873"
"3397","-0.0017370739","-0.0017370739","-0.0017370739"
"3417","0.002859519","0.002859519","0.002859519"
"3454","-0.0012220868","-0.0012220868","-0.0012220868"
"3474","-0.000915818","-0.000915818","-0.000915818"
"3511","0.0002746306","0.0002746306","0.0002746306"
"3531","-0.00008838671","-0.00008838671","-0.00008838671"
"3568","0.0015614025","0.0015614025","0.0015614025"
"3588","-0.0019956557","-0.0019956557","-0.0019956557"
"3625","0.0013096126","0.0013096126","0.0013096126"
"3645","0.0013460508","0.0013460508","0.0013460508"
"3682","-0.00095007115","-0.00095007115","-0.00095007115"
"3702","-0.0027007647","-0.0027007647","-0.0027007647"
"3739","-0.0011010056","-0.0011010056","-0.0011010056"
"3759","0.0008980345","0.0008980345","0.0008980345"
"3796","-0.0008105332","-0.0008105332","-0.0008105332"
"3816","-0.00031379933","-0.00031379933","-0.00031379933"
"3853","0.0056038345","0.0056038345","0.0056038345"
"3873","0.0024094814","0.0024094814","0.0024094814"
"3910","0.00050343265","0.00050343265","0.00050343265"
"3930","-0.004008269","-0.004008269","-0.004008269"
"3967","-0.0020830547","-0.0020830547","-0.0020830547"
"3987","-0.0012660712","-0.0012660712","-0.0012660712"
"4024","0.0014825724","0.0014825724","0.0014825724"
"4044","-0.0002855755","-0.0002855755","-0.0002855755"
"4081","-0.00059045287","-0.00059045287","-0.00059045287"
"4101","0.00180512","0.00180512","0.00180512"
"4138","-0.0030166586","-0.0030166586","-0.0030166586"
"4158","-0.00011714359","-0.00011714359","-0.00011714359"
"4195","0.001420472","0.001420472","0.001420472"
"4215","-0.0012612846","-0.0012612846","-0.0012612846"
"4252","0.0017206738","0.0017206738","0.0017206738"
"4272","0.00023758718","0.00023758718","0.00023758718"
"4309","0.007902954","0.007902954","0.007902954"
"4329","0.0021607485","0.0021607485","0.0021607485"
"4366","0.0057274885","0.0057274885","0.0057274885"
"4386","0.0024131858","0.0024131858","0.0024131858"
"4423","0.0035895254","0.0035895254","0.0035895254"
"4443","-0.0022773303","-0.0022773303","-0.0022773303"
"4480","-0.00046746162","-0.00046746162","-0.00046746162"
"4500","-0.00193037","-0.00193037","-0.00193037"
"4537","-0.003279888","-0.003279888","-0.003279888"
"4557","-0.007687199","-0.007687199","-0.007687199"
"4594","-0.000019370726","-0.000019370726","-0.000019370726"
"4614","0.00076019496","0.00076019496","0.00076019496"
"4651","0.00024888563","0.00024888563","0.00024888563"
"4671","0.0012182676","0.0012182676","0.0012182676"
"4708","-0.0007858077","-0.0007858077","-0.0007858077"
"4728","0.0038536189","0.0038536189","0.0038536189"
"4765","-0.00018428775","-0.00018428775","-0.00018428775"
"4785","0.00084265147","0.00084265147","0.00084265147"
"4822","-0.0004130624","-0.0004130624","-0.0004130624"
"4842","-0.0038770824","-0.0038770824","-0.0038770824"
"4879","-0.0010678591","-0.0010678591","-0.0010678591"
"4899","-0.0015414408","-0.0015414408","-0.0015414408"
"4936","0.0038774533","0.0038774533","0.0038774533"
"4956","-0.00016175868","-0.00016175868","-0.00016175868"
"4993","-0.00170986","-0.00170986","-0.00170986"
"5013","0.0011064074","0.0011064074","0.0011064074"
"5050","-0.0004862036","-0.0004862036","-0.0004862036"
"5070","0.0027855288","0.0027855288","0.0027855288"
"5107","-0.005483188","-0.005483188","-0.005483188"
"5127","0.005344468","0.005344468","0.005344468"
"5164","-0.0015351642","-0.0015351642","-0.0015351642"
"5184","0.00034066703","0.00034066703","0.00034066703"
"5221","-0.0008704567","-0.0008704567","-0.0008704567"
"5241","-0.0008277718","-0.0008277718","-0.0008277718"
"5278","0","0","0"
"5298","0.00012380445","0.00012380445","0.00012380445"
"5335","0.002292109","0.002292109","0.002292109"
"5355","-0.0021569277","-0.0021569277","-0.0021569277"
"5392","-0.00015360437","-0.00015360437","-0.00015360437"
"5412","0.0016388642","0.0016388642","0.0016388642"
"5449","-0.00072033645","-0.00072033645","-0.00072033645"
"5469","0.0028426342","0.0028426342","0.0028426342"
"5506","-0.0042874385","-0.0042874385","-0.0042874385"
"5526","0","0","0"
"5563","-0.00012469347","-0.00012469347","-0.00012469347"
"5583","0.00052947755","0.00052947755","0.00052947755"
"5620","-0.0011160012","-0.0011160012","-0.0011160012"
"5640","-0.0030388746","-0.0030388746","-0.0030388746"
"5677","-0.00078029156","-0.00078029156","-0.00078029156"
"5697","-0.0010086395","-0.0010086395","-0.0010086395"
"5734","-0.0016980021","-0.0016980021","-0.0016980021"
"5754","0.004592154","0.004592154","0.004592154"
"5791","0.0023939768","0.0023939768","0.0023939768"
"5811","-0.004511594","-0.004511594","-0.004511594"
"5848","-0.0012378606","-0.0012378606","-0.0012378606"
"5868","-0.0013292263","-0.0013292263","-0.0013292263"
"5905","0.0015982114","0.0015982114","0.0015982114"
"5925","0.0019449532","0.0019449532","0.0019449532"
"5962","-0.007244778","-0.007244778","-0.007244778"
"5982","0.01037856","0.01037856","0.01037856"
"6019","0.0063779624","0.0063779624","0.0063779624"
"6039","0.0012469889","0.0012469889","0.0012469889"
"6076","-0.0022217021","-0.0022217021","-0.0022217021"
"6096","0.0010866593","0.0010866593","0.0010866593"
"6133","0.00009713076","0.00009713076","0.00009713076"
"6153","0.00085394335","0.00085394335","0.00085394335"
"6190","0","0","0"
"6210","0.0015119434","0.0015119434","0.0015119434"
"6247","0.00013652239","0.00013652239","0.00013652239"
"6267","0.0029115225","0.0029115225","0.0029115225"
"6304","0","0","0"
"6324","0","0","0"
"6361","0","0","0"
"6381","-0.00012165916","-0.00012165916","-0.00012165916"
"6418","0.0023542282","0.0023542282","0.0023542282"
"6438","0.0021766515","0.0021766515","0.0021766515"
"6475","0.0018651123","0.0018651123","0.0018651123"
"6495","0.0024269999","0.0024269999","0.0024269999"
"6532","0.0017261691","0.0017261691","0.0017261691"
"6552","0.0018261127","0.0018261127","0.0018261127"
"6589","-0.0017936311","-0.0017936311","-0.0017936311"
"6609","-0.0020862496","-0.0020862496","-0.0020862496"
"6646","0","0","0"
"6666","0.00258135","0.00258135","0.00258135"
"6703","0.0006382746","0.0006382746","0.0006382746"
"6723","0.0040805354","0.0040805354","0.0040805354"
"6760","-0.0020313475","-0.0020313475","-0.0020313475"
"6780","-0.00020253255","-0.00020253255","-0.00020253255"
"6817","0.0027672749","0.0027672749","0.0027672749"
"6837","-0.0048151505","-0.0048151505","-0.0048151505"
"6874","0.0010996768","0.0010996768","0.0010996768"
"6894","-0.001692066","-0.001692066","-0.001692066"
"6931","-0.0023224098","-0.0023224098","-0.0023224098"
"6951","-0.0024430212","-0.0024430212","-0.0024430212"
"6988","0.0010252948","0.0010252948","0.0010252948"
"7008","-0.0039277743","-0.0039277743","-0.0039277743"
"7045","-0.0010339557","-0.0010339557","-0.0010339557"
"7065","-0.0058874493","-0.0058874493","-0.0058874493"
"7102","0.0012694023","0.0012694023","0.0012694023"
"7122","0.007884686","0.007884686","0.007884686"
"7159","0.00021314717","0.00021314717","0.00021314717"
"7179","0.00006550387","0.00006550387","0.00006550387"
"7216","0","0","0"
"7236","-0.00039217577","-0.00039217577","-0.00039217577"
"7273","-0.003635089","-0.003635089","-0.003635089"
"7293","-0.00094339653","-0.00094339653","-0.00094339653"
"7330","0.0034368662","0.0034368662","0.0034368662"
"7350","0.0019344834","0.0019344834","0.0019344834"
"7387","-0.0025524714","-0.0025524714","-0.0025524714"
"7407","0.0001291953","0.0001291953","0.0001291953"
"7444","0","0","0"
"7464","0.0015959472","0.0015959472","0.0015959472"
"7501","0.004112655","0.004112655","0.004112655"
"7521","-0.0014989082","-0.0014989082","-0.0014989082"
"7558","0.0010648605","0.0010648605","0.0010648605"
"7578","0.0034687023","0.0034687023","0.0034687023"
"7615","0.00054575846","0.00054575846","0.00054575846"
"7635","0","0","0"
"7672","-0.0007284695","-0.0007284695","-0.0007284695"
"7692","-0.0034306375","-0.0034306375","-0.0034306375"
"7729","0.0012427646","0.0012427646","0.0012427646"
"7749","-0.002526346","-0.002526346","-0.002526346"
"7786","-0.0033437368","-0.0033437368","-0.0033437368"
"7806","-0.000019784466","-0.000019784466","-0.000019784466"
"7843","0.0026827902","0.0026827902","0.0026827902"
"7863","-0.009591514","-0.009591514","-0.009591514"
"7900","0.00039627412","0.00039627412","0.00039627412"
"7920","-0.0015674569","-0.0015674569","-0.0015674569"
"7957","-0.0048980727","-0.0048980727","-0.0048980727"
"7977","0.00049334025","0.00049334025","0.00049334025"
