"Step","Feb13_10-59-31_PPO - Loss / Policy loss","Feb13_10-59-31_PPO - Loss / Policy loss__MIN","Feb13_10-59-31_PPO - Loss / Policy loss__MAX"
"8946","0.00060076837","0.00060076837","0.00060076837"
"8983","-0.0048778956","-0.0048778956","-0.0048778956"
"9003","0","0","0"
"9040","-0.00065578264","-0.00065578264","-0.00065578264"
"9060","0","0","0"
"9097","-0.004287031","-0.004287031","-0.004287031"
"9117","0.0006276871","0.0006276871","0.0006276871"
"9154","0","0","0"
"9174","0","0","0"
"9211","0.0024001112","0.0024001112","0.0024001112"
"9231","0","0","0"
"9268","0.00061092543","0.00061092543","0.00061092543"
"9288","0","0","0"
"9325","-0.0005263341","-0.0005263341","-0.0005263341"
"9345","0.0015857382","0.0015857382","0.0015857382"
"9382","0.0037749005","0.0037749005","0.0037749005"
"9402","0","0","0"
"9439","0","0","0"
"9459","-0.005139704","-0.005139704","-0.005139704"
"9496","0","0","0"
"9516","0.0038631393","0.0038631393","0.0038631393"
"9553","0.00019026452","0.00019026452","0.00019026452"
"9573","0","0","0"
"9610","0","0","0"
"9630","0","0","0"
"9667","0.0028711082","0.0028711082","0.0028711082"
"9687","0","0","0"
"9724","0","0","0"
"9744","-0.001702905","-0.001702905","-0.001702905"
"9781","0.0023238766","0.0023238766","0.0023238766"
"9801","0","0","0"
"9838","-0.00059690967","-0.00059690967","-0.00059690967"
"9858","0.00015708925","0.00015708925","0.00015708925"
"9895","0","0","0"
"9915","-0.0019315392","-0.0019315392","-0.0019315392"
"9952","0","0","0"
"9972","0","0","0"
"10009","0.00024462314","0.00024462314","0.00024462314"
"10029","0.0019914387","0.0019914387","0.0019914387"
"10066","0","0","0"
"10086","-0.0025599857","-0.0025599857","-0.0025599857"
"10123","0.00075159","0.00075159","0.00075159"
"10143","-0.00028068418","-0.00028068418","-0.00028068418"
"10180","0.0005891933","0.0005891933","0.0005891933"
"10200","-0.0032515738","-0.0032515738","-0.0032515738"
"10237","0.005207216","0.005207216","0.005207216"
"10257","-0.0006505747","-0.0006505747","-0.0006505747"
"10294","0.00009702639","0.00009702639","0.00009702639"
"10314","0","0","0"
"10351","0.00040946712","0.00040946712","0.00040946712"
"10371","0","0","0"
"10408","-0.0009168529","-0.0009168529","-0.0009168529"
"10428","-0.00045289617","-0.00045289617","-0.00045289617"
"10465","-0.00040835247","-0.00040835247","-0.00040835247"
"10485","0.0020586886","0.0020586886","0.0020586886"
"10522","0.00089355884","0.00089355884","0.00089355884"
"10542","-0.00017358807","-0.00017358807","-0.00017358807"
"10579","0","0","0"
"10599","-0.00048211982","-0.00048211982","-0.00048211982"
"10636","0","0","0"
"10656","-0.002740763","-0.002740763","-0.002740763"
"10693","-0.00013691444","-0.00013691444","-0.00013691444"
"10713","0.0003765512","0.0003765512","0.0003765512"
"10750","0.0006897127","0.0006897127","0.0006897127"
"10770","-0.0017816494","-0.0017816494","-0.0017816494"
"10807","-0.0007678261","-0.0007678261","-0.0007678261"
"10827","0","0","0"
"10864","0.0004349506","0.0004349506","0.0004349506"
"10884","0.0020940525","0.0020940525","0.0020940525"
"10921","0.005265375","0.005265375","0.005265375"
"10941","-0.0015246369","-0.0015246369","-0.0015246369"
"10978","0.0034367845","0.0034367845","0.0034367845"
"10998","0.00028558212","0.00028558212","0.00028558212"
"11035","0.000035915557","0.000035915557","0.000035915557"
"11055","0","0","0"
"11092","-0.0002745843","-0.0002745843","-0.0002745843"
"11112","-0.0013914878","-0.0013914878","-0.0013914878"
"11149","0","0","0"
"11169","0","0","0"
"11206","0.0008422532","0.0008422532","0.0008422532"
"11226","0","0","0"
"11263","0.00001628509","0.00001628509","0.00001628509"
"11283","-0.00046645728","-0.00046645728","-0.00046645728"
"11320","-0.00034171197","-0.00034171197","-0.00034171197"
"11340","0.00035892928","0.00035892928","0.00035892928"
"11377","-0.00000798502","-0.00000798502","-0.00000798502"
"11397","0.0016197205","0.0016197205","0.0016197205"
"11434","0.00014641468","0.00014641468","0.00014641468"
"11454","-0.00010224555","-0.00010224555","-0.00010224555"
"11491","0","0","0"
"11511","0.0053413515","0.0053413515","0.0053413515"
"11548","0.00061814307","0.00061814307","0.00061814307"
"11568","0.0015083015","0.0015083015","0.0015083015"
"11605","-0.003678441","-0.003678441","-0.003678441"
"11625","-0.00023797496","-0.00023797496","-0.00023797496"
"11662","0","0","0"
"11682","0","0","0"
"11719","0.0006836433","0.0006836433","0.0006836433"
"11739","-0.0014536814","-0.0014536814","-0.0014536814"
"11776","0.00014626759","0.00014626759","0.00014626759"
"11796","0","0","0"
"11833","0","0","0"
"11853","0","0","0"
"11890","0.00080914854","0.00080914854","0.00080914854"
"11910","-0.005276738","-0.005276738","-0.005276738"
"11947","-0.00040515675","-0.00040515675","-0.00040515675"
"11967","0.0011656098","0.0011656098","0.0011656098"
"12004","0","0","0"
"12024","-0.00029030803","-0.00029030803","-0.00029030803"
"12061","-0.0017473786","-0.0017473786","-0.0017473786"
"12081","0.00028832676","0.00028832676","0.00028832676"
"12118","0","0","0"
"12138","0.00020036993","0.00020036993","0.00020036993"
"12175","-0.0018094105","-0.0018094105","-0.0018094105"
"12195","0.0028826988","0.0028826988","0.0028826988"
"12232","0.0032102258","0.0032102258","0.0032102258"
"12252","0","0","0"
"12289","-0.008576626","-0.008576626","-0.008576626"
"12309","0.00015530131","0.00015530131","0.00015530131"
"12346","0.00006356095","0.00006356095","0.00006356095"
"12366","-0.0015678408","-0.0015678408","-0.0015678408"
"12403","-0.00024854834","-0.00024854834","-0.00024854834"
"12423","-0.0039213053","-0.0039213053","-0.0039213053"
"12460","-0.0029487805","-0.0029487805","-0.0029487805"
"12480","0","0","0"
"12517","0","0","0"
"12537","0","0","0"
"12574","0","0","0"
"12594","-0.0028118433","-0.0028118433","-0.0028118433"
"12631","0.00067399244","0.00067399244","0.00067399244"
"12651","-0.0021443856","-0.0021443856","-0.0021443856"
"12688","0","0","0"
"12708","-0.00006817221","-0.00006817221","-0.00006817221"
"12745","0","0","0"
"12765","0","0","0"
"12802","-0.001075499","-0.001075499","-0.001075499"
"12822","0","0","0"
"12859","0.005115533","0.005115533","0.005115533"
"12879","0","0","0"
"12916","0","0","0"
"12936","-0.003924685","-0.003924685","-0.003924685"
"12973","-0.0016790845","-0.0016790845","-0.0016790845"
"12993","0","0","0"
"13030","0","0","0"
"13050","0.00035592026","0.00035592026","0.00035592026"
"13087","0","0","0"
"13107","0","0","0"
"13144","-0.002542786","-0.002542786","-0.002542786"
"13164","0.00008459461","0.00008459461","0.00008459461"
"13201","-0.0010108827","-0.0010108827","-0.0010108827"
"13221","0.00043021704","0.00043021704","0.00043021704"
"13258","0","0","0"
"13278","-0.0016447253","-0.0016447253","-0.0016447253"
"13315","0.0019963272","0.0019963272","0.0019963272"
"13335","0.00044584702","0.00044584702","0.00044584702"
"13372","0","0","0"
"13392","0","0","0"
"13429","0","0","0"
"13449","0.00015636958","0.00015636958","0.00015636958"
"13486","0.0028669473","0.0028669473","0.0028669473"
"13506","-0.0044622784","-0.0044622784","-0.0044622784"
"13543","0.0026973155","0.0026973155","0.0026973155"
"13563","0","0","0"
"13600","0.0029536984","0.0029536984","0.0029536984"
"13620","0.00059806195","0.00059806195","0.00059806195"
"13657","-0.0022590708","-0.0022590708","-0.0022590708"
"13677","-0.0008522746","-0.0008522746","-0.0008522746"
"13714","0.00015102334","0.00015102334","0.00015102334"
"13734","-0.0009941153","-0.0009941153","-0.0009941153"
"13771","0","0","0"
"13791","-0.001366876","-0.001366876","-0.001366876"
"13828","0","0","0"
"13848","0.0010094914","0.0010094914","0.0010094914"
"13885","-0.000016222084","-0.000016222084","-0.000016222084"
"13905","0.0024875705","0.0024875705","0.0024875705"
"13942","0","0","0"
"13962","-0.001403333","-0.001403333","-0.001403333"
"13999","0","0","0"
"14019","0.0019160637","0.0019160637","0.0019160637"
"14056","0.0010296092","0.0010296092","0.0010296092"
"14076","0.0028220713","0.0028220713","0.0028220713"
"14113","0","0","0"
"14133","0.0011017546","0.0011017546","0.0011017546"
"14170","0.0012026051","0.0012026051","0.0012026051"
"14190","0","0","0"
"14227","0.00010992874","0.00010992874","0.00010992874"
"14247","0.00053323864","0.00053323864","0.00053323864"
"14284","-0.002735757","-0.002735757","-0.002735757"
"14304","-0.0031293996","-0.0031293996","-0.0031293996"
"14341","0","0","0"
"14361","0.00022332984","0.00022332984","0.00022332984"
"14398","0.007391262","0.007391262","0.007391262"
"14418","-0.0016293398","-0.0016293398","-0.0016293398"
"14455","0","0","0"
"14475","-0.0017421137","-0.0017421137","-0.0017421137"
"14512","0.0024307314","0.0024307314","0.0024307314"
"14532","0","0","0"
"14569","0.0024050896","0.0024050896","0.0024050896"
"14589","-0.00025228545","-0.00025228545","-0.00025228545"
