"Step","Feb12_03-32-08_PPO - Reward / Total reward (mean)","Feb12_03-32-08_PPO - Reward / Total reward (mean)__MIN","Feb12_03-32-08_PPO - Reward / Total reward (mean)__MAX"
"10076","-0.24875623","-0.24875623","-0.24875623"
"10088","-0.22902419","-0.22902419","-0.22902419"
"10113","-0.32940945","-0.32940945","-0.32940945"
"10125","-0.04638082","-0.04638082","-0.04638082"
"10153","-0.25073344","-0.25073344","-0.25073344"
"10170","-0.25593245","-0.25593245","-0.25593245"
"10190","-0.11272863","-0.11272863","-0.11272863"
"10202","0.1455592","0.1455592","0.1455592"
"10227","-0.17563939","-0.17563939","-0.17563939"
"10247","-0.45595974","-0.45595974","-0.45595974"
"10267","-0.26866117","-0.26866117","-0.26866117"
"10284","-0.25524002","-0.25524002","-0.25524002"
"10304","-0.2433995","-0.2433995","-0.2433995"
"10324","-0.06988022","-0.06988022","-0.06988022"
"10341","-0.18560484","-0.18560484","-0.18560484"
"10361","-0.17162186","-0.17162186","-0.17162186"
"10381","-0.01903926","-0.01903926","-0.01903926"
"10398","-0.010555475","-0.010555475","-0.010555475"
"10418","-0.086063944","-0.086063944","-0.086063944"
"10438","0.16008629","0.16008629","0.16008629"
"10455","-0.55092084","-0.55092084","-0.55092084"
"10475","-0.19422346","-0.19422346","-0.19422346"
"10495","0.3575882","0.3575882","0.3575882"
"10512","0.3346097","0.3346097","0.3346097"
"10532","0.013621019","0.013621019","0.013621019"
"10552","-0.26728666","-0.26728666","-0.26728666"
"10569","-0.1643321","-0.1643321","-0.1643321"
"10589","0.24357444","0.24357444","0.24357444"
"10601","-0.03820434","-0.03820434","-0.03820434"
"10626","-0.40090027","-0.40090027","-0.40090027"
"10646","-0.11415015","-0.11415015","-0.11415015"
"10666","-0.04029104","-0.04029104","-0.04029104"
"10683","0.12385797","0.12385797","0.12385797"
"10703","-0.26168814","-0.26168814","-0.26168814"
"10723","-0.02075645","-0.02075645","-0.02075645"
"10740","-0.08707349","-0.08707349","-0.08707349"
"10760","-0.10346948","-0.10346948","-0.10346948"
"10780","0.15745391","0.15745391","0.15745391"
"10800","0.00508445","0.00508445","0.00508445"
"10817","0.026438506","0.026438506","0.026438506"
"10837","-0.029380826","-0.029380826","-0.029380826"
"10854","0.2798219","0.2798219","0.2798219"
"10874","-0.18970299","-0.18970299","-0.18970299"
"10894","0.519082","0.519082","0.519082"
"10914","-0.0700508","-0.0700508","-0.0700508"
"10931","0.2583482","0.2583482","0.2583482"
"10951","-0.36662406","-0.36662406","-0.36662406"
"10968","-0.22977793","-0.22977793","-0.22977793"
"10988","-0.26609254","-0.26609254","-0.26609254"
"11008","0.010430556","0.010430556","0.010430556"
"11025","-0.42670605","-0.42670605","-0.42670605"
"11045","0.023870213","0.023870213","0.023870213"
"11065","-0.21450076","-0.21450076","-0.21450076"
"11082","0.04399915","0.04399915","0.04399915"
"11102","0.008112661","0.008112661","0.008112661"
"11114","-0.24952665","-0.24952665","-0.24952665"
"11139","-0.31225628","-0.31225628","-0.31225628"
"11159","-0.04926559","-0.04926559","-0.04926559"
"11179","0.26691878","0.26691878","0.26691878"
"11196","-0.12627101","-0.12627101","-0.12627101"
"11216","-0.053027224","-0.053027224","-0.053027224"
"11236","0.37070414","0.37070414","0.37070414"
"11253","-0.09076403","-0.09076403","-0.09076403"
"11273","0.02124019","0.02124019","0.02124019"
"11285","0.53549814","0.53549814","0.53549814"
"11302","-0.33076942","-0.33076942","-0.33076942"
"11330","0.8106248","0.8106248","0.8106248"
"11350","0.17604418","0.17604418","0.17604418"
"11367","-0.13646394","-0.13646394","-0.13646394"
"11387","0.5615035","0.5615035","0.5615035"
"11399","-0.038559254","-0.038559254","-0.038559254"
"11424","0.5040945","0.5040945","0.5040945"
"11444","0.03663164","0.03663164","0.03663164"
"11464","0.009864623","0.009864623","0.009864623"
"11473","-0.20564036","-0.20564036","-0.20564036"
"11501","-0.15460658","-0.15460658","-0.15460658"
"11521","0.417753","0.417753","0.417753"
"11538","0.11544787","0.11544787","0.11544787"
"11550","-0.071207434","-0.071207434","-0.071207434"
"11578","0.48278838","0.48278838","0.48278838"
"11595","0.0018684233","0.0018684233","0.0018684233"
"11615","0.20201083","0.20201083","0.20201083"
"11627","-0.38807303","-0.38807303","-0.38807303"
"11652","0.42820346","0.42820346","0.42820346"
"11672","0.31946877","0.31946877","0.31946877"
"11692","-0.1851966","-0.1851966","-0.1851966"
"11701","-0.09984133","-0.09984133","-0.09984133"
"11729","-0.021681435","-0.021681435","-0.021681435"
"11749","0.08117951","0.08117951","0.08117951"
"11766","0.012140124","0.012140124","0.012140124"
"11786","0.6266873","0.6266873","0.6266873"
"11806","-0.07985507","-0.07985507","-0.07985507"
"11815","0.097121336","0.097121336","0.097121336"
"11843","-0.05871034","-0.05871034","-0.05871034"
"11863","0.040030982","0.040030982","0.040030982"
"11880","0.0072285063","0.0072285063","0.0072285063"
"11900","0.32936382","0.32936382","0.32936382"
"11920","-0.016820336","-0.016820336","-0.016820336"
"11937","-0.04333546","-0.04333546","-0.04333546"
"11957","0.31606105","0.31606105","0.31606105"
"11977","0.41641057","0.41641057","0.41641057"
"11994","0.11136793","0.11136793","0.11136793"
"12014","0.14129375","0.14129375","0.14129375"
"12026","-0.21220285","-0.21220285","-0.21220285"
"12051","0.05136885","0.05136885","0.05136885"
"12071","0.25185916","0.25185916","0.25185916"
"12091","0.28799814","0.28799814","0.28799814"
"12108","-0.13405895","-0.13405895","-0.13405895"
"12128","-0.13045304","-0.13045304","-0.13045304"
"12140","0.22486612","0.22486612","0.22486612"
"12165","0.25444323","0.25444323","0.25444323"
"12185","0.30613136","0.30613136","0.30613136"
"12205","0.26135576","0.26135576","0.26135576"
"12222","0.6534992","0.6534992","0.6534992"
"12242","0.1110052","0.1110052","0.1110052"
"12262","-0.021436118","-0.021436118","-0.021436118"
"12279","0.5043108","0.5043108","0.5043108"
"12299","0.6051737","0.6051737","0.6051737"
"12319","0.49772438","0.49772438","0.49772438"
"12336","0.48057076","0.48057076","0.48057076"
"12356","0.7604371","0.7604371","0.7604371"
"12376","0.2975922","0.2975922","0.2975922"
"12385","0.6560179","0.6560179","0.6560179"
"12413","0.5993882","0.5993882","0.5993882"
"12425","0.30774677","0.30774677","0.30774677"
"12450","0.60686785","0.60686785","0.60686785"
"12470","0.30657455","0.30657455","0.30657455"
"12490","0.25128046","0.25128046","0.25128046"
"12499","0.3103104","0.3103104","0.3103104"
"12527","-0.6563478","-0.6563478","-0.6563478"
"12547","0.40552452","0.40552452","0.40552452"
"12564","0.24398085","0.24398085","0.24398085"
"12584","0.55015415","0.55015415","0.55015415"
"12604","0.026836993","0.026836993","0.026836993"
"12621","0.18794514","0.18794514","0.18794514"
"12641","0.31133246","0.31133246","0.31133246"
"12661","0.032710746","0.032710746","0.032710746"
"12670","0.8395818","0.8395818","0.8395818"
"12690","0.13956036","0.13956036","0.13956036"
"12718","0.037525285","0.037525285","0.037525285"
"12727","0.22958818","0.22958818","0.22958818"
"12755","0.39106178","0.39106178","0.39106178"
"12775","0.38427502","0.38427502","0.38427502"
"12792","-0.14131351","-0.14131351","-0.14131351"
"12812","0.08416255","0.08416255","0.08416255"
"12832","0.3441774","0.3441774","0.3441774"
"12841","0.3947776","0.3947776","0.3947776"
"12861","0.33632144","0.33632144","0.33632144"
"12889","0.64245856","0.64245856","0.64245856"
"12906","0.14887644","0.14887644","0.14887644"
"12926","0.47262546","0.47262546","0.47262546"
"12946","0.11310271","0.11310271","0.11310271"
"12963","0.39850968","0.39850968","0.39850968"
"12983","0.8752163","0.8752163","0.8752163"
"12995","0.71694684","0.71694684","0.71694684"
"13020","0.2455947","0.2455947","0.2455947"
"13040","0.39084285","0.39084285","0.39084285"
"13060","0.47967884","0.47967884","0.47967884"
"13077","0.6455534","0.6455534","0.6455534"
"13097","0.6883158","0.6883158","0.6883158"
"13109","0.37288907","0.37288907","0.37288907"
"13134","0.8209861","0.8209861","0.8209861"
"13146","0.30910212","0.30910212","0.30910212"
"13174","0.65623975","0.65623975","0.65623975"
"13183","0.2481356","0.2481356","0.2481356"
"13211","0.6836333","0.6836333","0.6836333"
"13231","0.681039","0.681039","0.681039"
"13240","0.24916156","0.24916156","0.24916156"
"13268","0.45594448","0.45594448","0.45594448"
"13280","0.3283445","0.3283445","0.3283445"
"13297","0.4931675","0.4931675","0.4931675"
"13317","0.12963298","0.12963298","0.12963298"
"13345","0.43488112","0.43488112","0.43488112"
"13362","0.53176016","0.53176016","0.53176016"
"13382","0.51178247","0.51178247","0.51178247"
"13402","-0.06493618","-0.06493618","-0.06493618"
"13419","0.65327644","0.65327644","0.65327644"
"13439","0.6706358","0.6706358","0.6706358"
"13459","0.568293","0.568293","0.568293"
"13476","0.52678204","0.52678204","0.52678204"
"13496","0.14873253","0.14873253","0.14873253"
"13508","0.2735565","0.2735565","0.2735565"
"13533","0.30117303","0.30117303","0.30117303"
"13553","0.5711081","0.5711081","0.5711081"
"13573","0.8257592","0.8257592","0.8257592"
"13590","0.2307723","0.2307723","0.2307723"
"13610","0.8915062","0.8915062","0.8915062"
"13622","-0.22085862","-0.22085862","-0.22085862"
"13647","0.21326545","0.21326545","0.21326545"
"13667","-0.0018004101","-0.0018004101","-0.0018004101"
"13687","-0.22986893","-0.22986893","-0.22986893"
"13704","-0.12417939","-0.12417939","-0.12417939"
"13724","0.3445399","0.3445399","0.3445399"
"13744","0.34071797","0.34071797","0.34071797"
"13761","0.71272385","0.71272385","0.71272385"
"13781","0.5699367","0.5699367","0.5699367"
"13801","0.73184496","0.73184496","0.73184496"
"13818","0.42971137","0.42971137","0.42971137"
"13838","0.3202073","0.3202073","0.3202073"
"13858","0.5544487","0.5544487","0.5544487"
"13875","0.5724974","0.5724974","0.5724974"
"13895","0.69669056","0.69669056","0.69669056"
"13915","0.037338085","0.037338085","0.037338085"
"13924","0.79953796","0.79953796","0.79953796"
"13952","0.7132217","0.7132217","0.7132217"
"13972","0.25398552","0.25398552","0.25398552"
"13989","0.4554568","0.4554568","0.4554568"
"14009","0.8168462","0.8168462","0.8168462"
"14029","0.52762246","0.52762246","0.52762246"
"14038","0.7916592","0.7916592","0.7916592"
"14058","0.95295227","0.95295227","0.95295227"
"14078","0.62285966","0.62285966","0.62285966"
"14103","0.6095732","0.6095732","0.6095732"
"14123","0.99174666","0.99174666","0.99174666"
"14143","0.3762797","0.3762797","0.3762797"
"14160","0.7438882","0.7438882","0.7438882"
"14172","0.04348239","0.04348239","0.04348239"
"14200","0.35191146","0.35191146","0.35191146"
"14217","0.46422884","0.46422884","0.46422884"
"14237","0.52652055","0.52652055","0.52652055"
"14257","0.8848508","0.8848508","0.8848508"
"14266","0.61698467","0.61698467","0.61698467"
"14294","0.40727782","0.40727782","0.40727782"
"14314","0.5547822","0.5547822","0.5547822"
"14323","0.81448567","0.81448567","0.81448567"
"14351","0.5923399","0.5923399","0.5923399"
"14371","0.7615496","0.7615496","0.7615496"
"14388","0.25754726","0.25754726","0.25754726"
"14408","0.5941426","0.5941426","0.5941426"
"14428","0.6915099","0.6915099","0.6915099"
"14445","0.3452965","0.3452965","0.3452965"
"14457","0.4532971","0.4532971","0.4532971"
"14477","0.71032906","0.71032906","0.71032906"
"14502","0.5034964","0.5034964","0.5034964"
"14522","0.6366987","0.6366987","0.6366987"
"14542","0.50576246","0.50576246","0.50576246"
"14559","1.0115085","1.0115085","1.0115085"
"14579","0.17928767","0.17928767","0.17928767"
"14599","0.7045825","0.7045825","0.7045825"
"14608","0.92225516","0.92225516","0.92225516"
