"Step","Feb12_14-13-59_PPO - Reward / Total reward (mean)","Feb12_14-13-59_PPO - Reward / Total reward (mean)__MIN","Feb12_14-13-59_PPO - Reward / Total reward (mean)__MAX"
"2530","0.50780815","0.50780815","0.50780815"
"2550","-0.17913052","-0.17913052","-0.17913052"
"2578","0.61029035","0.61029035","0.61029035"
"2595","0.3463927","0.3463927","0.3463927"
"2615","0.69655913","0.69655913","0.69655913"
"2635","-0.19663991","-0.19663991","-0.19663991"
"2652","0.7511163","0.7511163","0.7511163"
"2664","0.6489085","0.6489085","0.6489085"
"2692","0.5760775","0.5760775","0.5760775"
"2709","0.74981976","0.74981976","0.74981976"
"2729","-0.3176434","-0.3176434","-0.3176434"
"2749","0.7791659","0.7791659","0.7791659"
"2766","0.395182","0.395182","0.395182"
"2786","0.3404006","0.3404006","0.3404006"
"2806","0.40992576","0.40992576","0.40992576"
"2823","0.9322849","0.9322849","0.9322849"
"2843","-0.19143468","-0.19143468","-0.19143468"
"2855","0.34387705","0.34387705","0.34387705"
"2880","0.37443656","0.37443656","0.37443656"
"2900","0.11730315","0.11730315","0.11730315"
"2920","0.59815633","0.59815633","0.59815633"
"2929","0.4612624","0.4612624","0.4612624"
"2957","-0.030873243","-0.030873243","-0.030873243"
"2977","0.24892196","0.24892196","0.24892196"
"2994","0.75141007","0.75141007","0.75141007"
"3006","0.54617006","0.54617006","0.54617006"
"3034","0.16601874","0.16601874","0.16601874"
"3043","0.27122262","0.27122262","0.27122262"
"3071","0.16257896","0.16257896","0.16257896"
"3091","0.67245084","0.67245084","0.67245084"
"3108","0.2790848","0.2790848","0.2790848"
"3128","0.9276954","0.9276954","0.9276954"
"3148","0.5135239","0.5135239","0.5135239"
"3157","0.26303455","0.26303455","0.26303455"
"3185","-0.26513144","-0.26513144","-0.26513144"
"3205","0.045145083","0.045145083","0.045145083"
"3222","0.59504694","0.59504694","0.59504694"
"3234","1.027307","1.027307","1.027307"
"3262","0.4181616","0.4181616","0.4181616"
"3279","0.44136715","0.44136715","0.44136715"
"3299","0.76813716","0.76813716","0.76813716"
"3311","-0.3521671","-0.3521671","-0.3521671"
"3336","0.22214769","0.22214769","0.22214769"
"3348","-0.40427056","-0.40427056","-0.40427056"
"3376","0.30509952","0.30509952","0.30509952"
"3393","0.3422535","0.3422535","0.3422535"
"3413","0.19230415","0.19230415","0.19230415"
"3425","0.58274686","0.58274686","0.58274686"
"3450","0.7409621","0.7409621","0.7409621"
"3470","0.2573811","0.2573811","0.2573811"
"3490","1.0221283","1.0221283","1.0221283"
"3507","1.0127524","1.0127524","1.0127524"
"3519","0.8028035","0.8028035","0.8028035"
"3539","0.41792932","0.41792932","0.41792932"
"3556","0.45917526","0.45917526","0.45917526"
"3584","0.24483721","0.24483721","0.24483721"
"3604","0.74477994","0.74477994","0.74477994"
"3621","0.24001421","0.24001421","0.24001421"
"3633","0.7091124","0.7091124","0.7091124"
"3661","0.97372097","0.97372097","0.97372097"
"3678","0.22400148","0.22400148","0.22400148"
"3698","0.57543427","0.57543427","0.57543427"
"3718","1.0550431","1.0550431","1.0550431"
"3727","0.122407444","0.122407444","0.122407444"
"3755","0.218794","0.218794","0.218794"
"3775","0.24557833","0.24557833","0.24557833"
"3792","0.38947985","0.38947985","0.38947985"
"3812","0.67382187","0.67382187","0.67382187"
"3832","-0.21194088","-0.21194088","-0.21194088"
"3849","0.78705096","0.78705096","0.78705096"
"3869","-0.1069717","-0.1069717","-0.1069717"
"3889","0.4566451","0.4566451","0.4566451"
"3906","0.68205416","0.68205416","0.68205416"
"3926","0.34848654","0.34848654","0.34848654"
"3946","0.69427496","0.69427496","0.69427496"
"3955","0.72750086","0.72750086","0.72750086"
"3983","0.6822053","0.6822053","0.6822053"
"4003","0.5374731","0.5374731","0.5374731"
"4020","0.72121173","0.72121173","0.72121173"
"4040","0.281027","0.281027","0.281027"
"4052","0.6474379","0.6474379","0.6474379"
"4077","0.3575768","0.3575768","0.3575768"
"4097","0.9814019","0.9814019","0.9814019"
"4109","0.9155321","0.9155321","0.9155321"
"4126","0.4980773","0.4980773","0.4980773"
"4154","0.50954956","0.50954956","0.50954956"
"4174","0.40761006","0.40761006","0.40761006"
"4191","0.9729186","0.9729186","0.9729186"
"4211","-0.43412903","-0.43412903","-0.43412903"
"4231","0.078016505","0.078016505","0.078016505"
"4248","0.19099149","0.19099149","0.19099149"
"4268","0.38618848","0.38618848","0.38618848"
"4280","0.09576559","0.09576559","0.09576559"
"4305","-0.42449245","-0.42449245","-0.42449245"
"4325","-0.15393762","-0.15393762","-0.15393762"
"4345","0.03481577","0.03481577","0.03481577"
"4362","0.058022723","0.058022723","0.058022723"
"4382","0.7606441","0.7606441","0.7606441"
"4402","-0.026845092","-0.026845092","-0.026845092"
"4419","0.24559584","0.24559584","0.24559584"
"4431","-0.19148576","-0.19148576","-0.19148576"
"4459","0.13245013","0.13245013","0.13245013"
"4476","0.4096591","0.4096591","0.4096591"
"4496","0.7847166","0.7847166","0.7847166"
"4516","0.2321507","0.2321507","0.2321507"
"4533","-0.06513624","-0.06513624","-0.06513624"
"4553","0.12857302","0.12857302","0.12857302"
"4573","0.7026728","0.7026728","0.7026728"
"4590","0.55400556","0.55400556","0.55400556"
"4610","0.8367134","0.8367134","0.8367134"
"4630","0.6289618","0.6289618","0.6289618"
"4647","0.8692082","0.8692082","0.8692082"
"4667","1.2530508","1.2530508","1.2530508"
"4687","0.7793034","0.7793034","0.7793034"
"4704","0.27095744","0.27095744","0.27095744"
"4716","0.9649686","0.9649686","0.9649686"
"4744","0.48542038","0.48542038","0.48542038"
"4761","0.9318421","0.9318421","0.9318421"
"4773","1.0926323","1.0926323","1.0926323"
"4793","0.7719629","0.7719629","0.7719629"
"4818","0.77056587","0.77056587","0.77056587"
"4838","0.5455076","0.5455076","0.5455076"
"4858","0.56522316","0.56522316","0.56522316"
"4875","0.55062026","0.55062026","0.55062026"
"4895","0.2952315","0.2952315","0.2952315"
"4915","0.4867588","0.4867588","0.4867588"
"4924","0.9140886","0.9140886","0.9140886"
"4944","0.11068742","0.11068742","0.11068742"
"4972","1.0872923","1.0872923","1.0872923"
"4981","0.88724846","0.88724846","0.88724846"
"5009","0.25938213","0.25938213","0.25938213"
"5029","0.8381611","0.8381611","0.8381611"
"5046","0.9244401","0.9244401","0.9244401"
"5066","1.0470362","1.0470362","1.0470362"
"5086","1.0730612","1.0730612","1.0730612"
"5103","0.5794063","0.5794063","0.5794063"
"5123","0.71289617","0.71289617","0.71289617"
"5143","0.9828889","0.9828889","0.9828889"
"5152","0.79946667","0.79946667","0.79946667"
"5180","1.0002596","1.0002596","1.0002596"
"5192","0.8980093","0.8980093","0.8980093"
"5217","0.66336626","0.66336626","0.66336626"
"5237","0.81422114","0.81422114","0.81422114"
"5249","0.8499887","0.8499887","0.8499887"
"5266","0.18101871","0.18101871","0.18101871"
"5294","0.33201063","0.33201063","0.33201063"
"5314","0.43595386","0.43595386","0.43595386"
"5323","0.9967485","0.9967485","0.9967485"
"5351","0.47725344","0.47725344","0.47725344"
"5371","0.2876901","0.2876901","0.2876901"
"5388","0.832774","0.832774","0.832774"
"5408","0.8781466","0.8781466","0.8781466"
"5420","0.9067671","0.9067671","0.9067671"
"5445","0.943142","0.943142","0.943142"
"5465","0.97852635","0.97852635","0.97852635"
"5477","1.1236118","1.1236118","1.1236118"
"5494","1.0845153","1.0845153","1.0845153"
"5522","0.52979815","0.52979815","0.52979815"
"5534","0.8719618","0.8719618","0.8719618"
"5559","1.0865004","1.0865004","1.0865004"
"5579","0.7912748","0.7912748","0.7912748"
"5599","0.55480844","0.55480844","0.55480844"
"5616","1.0901442","1.0901442","1.0901442"
"5636","0.99459535","0.99459535","0.99459535"
"5656","0.7909166","0.7909166","0.7909166"
"5673","0.8599058","0.8599058","0.8599058"
"5693","1.129717","1.129717","1.129717"
"5713","1.0054488","1.0054488","1.0054488"
"5722","0.6257504","0.6257504","0.6257504"
"5750","0.7205735","0.7205735","0.7205735"
"5770","0.7893026","0.7893026","0.7893026"
"5787","0.9460348","0.9460348","0.9460348"
"5799","0.6269023","0.6269023","0.6269023"
"5827","1.1391219","1.1391219","1.1391219"
"5844","0.6870744","0.6870744","0.6870744"
"5864","1.0174898","1.0174898","1.0174898"
"5884","1.2788726","1.2788726","1.2788726"
"5893","1.0082893","1.0082893","1.0082893"
"5921","0.6573461","0.6573461","0.6573461"
"5941","1.0286975","1.0286975","1.0286975"
"5950","0.64991766","0.64991766","0.64991766"
"5978","1.0278099","1.0278099","1.0278099"
"5998","0.38552573","0.38552573","0.38552573"
"6015","0.9370509","0.9370509","0.9370509"
"6035","1.1893985","1.1893985","1.1893985"
"6055","0.8564437","0.8564437","0.8564437"
"6072","0.5376667","0.5376667","0.5376667"
"6092","0.81601655","0.81601655","0.81601655"
"6112","0.9037018","0.9037018","0.9037018"
"6129","0.3513921","0.3513921","0.3513921"
"6149","0.62162834","0.62162834","0.62162834"
"6161","1.2688059","1.2688059","1.2688059"
"6186","0.3618952","0.3618952","0.3618952"
"6198","0.5620501","0.5620501","0.5620501"
"6218","1.1893125","1.1893125","1.1893125"
"6243","0.6854795","0.6854795","0.6854795"
"6263","-0.025009086","-0.025009086","-0.025009086"
"6283","0.4886256","0.4886256","0.4886256"
"6300","0.25575218","0.25575218","0.25575218"
"6320","-0.009963355","-0.009963355","-0.009963355"
"6332","0.39489996","0.39489996","0.39489996"
"6357","-0.032271687","-0.032271687","-0.032271687"
"6377","-0.08627512","-0.08627512","-0.08627512"
"6389","0.12957765","0.12957765","0.12957765"
"6414","0.43063682","0.43063682","0.43063682"
"6434","-0.14643376","-0.14643376","-0.14643376"
"6454","0.6046163","0.6046163","0.6046163"
"6471","0.5667267","0.5667267","0.5667267"
"6491","-0.13489509","-0.13489509","-0.13489509"
"6511","0.29020593","0.29020593","0.29020593"
"6528","0.2822378","0.2822378","0.2822378"
"6540","-0.1272836","-0.1272836","-0.1272836"
"6568","0.65088844","0.65088844","0.65088844"
"6585","0.45647317","0.45647317","0.45647317"
"6605","0.69356","0.69356","0.69356"
"6625","0.68276435","0.68276435","0.68276435"
"6642","0.28485984","0.28485984","0.28485984"
"6654","0.22946899","0.22946899","0.22946899"
"6674","0.12735343","0.12735343","0.12735343"
"6691","0.5221076","0.5221076","0.5221076"
"6719","0.20369233","0.20369233","0.20369233"
"6739","0.9603115","0.9603115","0.9603115"
"6756","1.1472307","1.1472307","1.1472307"
"6776","0.23105781","0.23105781","0.23105781"
"6796","0.668209","0.668209","0.668209"
"6813","0.55314964","0.55314964","0.55314964"
"6833","0.48815012","0.48815012","0.48815012"
"6853","0.5708528","0.5708528","0.5708528"
"6862","0.44884977","0.44884977","0.44884977"
"6890","0.6931351","0.6931351","0.6931351"
"6910","0.9191788","0.9191788","0.9191788"
"6927","0.9734212","0.9734212","0.9734212"
"6947","0.19674197","0.19674197","0.19674197"
"6967","0.04859468","0.04859468","0.04859468"
"6976","0.37350413","0.37350413","0.37350413"
"7004","0.9507629","0.9507629","0.9507629"
"7024","0.34460932","0.34460932","0.34460932"
"7041","0.38693628","0.38693628","0.38693628"
"7061","-0.16910025","-0.16910025","-0.16910025"
"7081","0.16853182","0.16853182","0.16853182"
"7098","0.7418968","0.7418968","0.7418968"
"7118","0.6884584","0.6884584","0.6884584"
"7138","0.6311192","0.6311192","0.6311192"
"7155","0.51571286","0.51571286","0.51571286"
"7175","0.6250059","0.6250059","0.6250059"
"7187","0.76424307","0.76424307","0.76424307"
"7212","0.53347415","0.53347415","0.53347415"
"7232","0.63634163","0.63634163","0.63634163"
"7252","0.752653","0.752653","0.752653"
"7269","-0.07895661","-0.07895661","-0.07895661"
"7281","0.36577684","0.36577684","0.36577684"
"7309","0.7185682","0.7185682","0.7185682"
"7326","1.1880802","1.1880802","1.1880802"
"7338","1.0388732","1.0388732","1.0388732"
"7366","0.7543817","0.7543817","0.7543817"
"7383","0.86384463","0.86384463","0.86384463"
"7395","0.59304076","0.59304076","0.59304076"
"7423","0.88224","0.88224","0.88224"
"7440","0.31946817","0.31946817","0.31946817"
"7460","0.9900499","0.9900499","0.9900499"
"7480","0.19310232","0.19310232","0.19310232"
"7497","0.650187","0.650187","0.650187"
"7509","0.54485387","0.54485387","0.54485387"
"7537","0.7762427","0.7762427","0.7762427"
"7546","0.5940457","0.5940457","0.5940457"
"7574","0.6144985","0.6144985","0.6144985"
"7594","0.78548265","0.78548265","0.78548265"
"7611","0.15927212","0.15927212","0.15927212"
"7631","0.40627035","0.40627035","0.40627035"
"7651","0.10164859","0.10164859","0.10164859"
"7660","-0.065440476","-0.065440476","-0.065440476"
"7688","0.7326669","0.7326669","0.7326669"
"7708","0.38239363","0.38239363","0.38239363"
"7725","0.87574846","0.87574846","0.87574846"
"7745","0.109390035","0.109390035","0.109390035"
"7765","-0.21377586","-0.21377586","-0.21377586"
"7774","0.88494796","0.88494796","0.88494796"
"7802","-0.07859752","-0.07859752","-0.07859752"
"7822","0.08564414","0.08564414","0.08564414"
"7839","0.3913721","0.3913721","0.3913721"
"7859","0.45289153","0.45289153","0.45289153"
"7879","-0.16190162","-0.16190162","-0.16190162"
"7896","0.67301714","0.67301714","0.67301714"
"7908","0.59619236","0.59619236","0.59619236"
"7936","1.3010541","1.3010541","1.3010541"
"7953","0.5617861","0.5617861","0.5617861"
"7973","1.0647212","1.0647212","1.0647212"
"7993","0.2500417","0.2500417","0.2500417"
"8010","1.1184204","1.1184204","1.1184204"
"8022","0.60581297","0.60581297","0.60581297"
"8042","0.2561474","0.2561474","0.2561474"
"8067","0.83854806","0.83854806","0.83854806"
"8087","0.7841007","0.7841007","0.7841007"
"8107","0.3510358","0.3510358","0.3510358"
"8116","0.9514731","0.9514731","0.9514731"
"8136","0.92395943","0.92395943","0.92395943"
"8164","0.60420823","0.60420823","0.60420823"
"8181","0.9713482","0.9713482","0.9713482"
"8201","-0.0145286545","-0.0145286545","-0.0145286545"
"8221","0.5535733","0.5535733","0.5535733"
"8238","0.48433533","0.48433533","0.48433533"
"8258","0.015903277","0.015903277","0.015903277"
"8278","0.4544399","0.4544399","0.4544399"
"8295","0.6402392","0.6402392","0.6402392"
"8315","-0.1436616","-0.1436616","-0.1436616"
"8335","0.06583432","0.06583432","0.06583432"
"8352","0.49213877","0.49213877","0.49213877"
"8372","0.4177906","0.4177906","0.4177906"
"8384","0.3277602","0.3277602","0.3277602"
"8409","0.4013717","0.4013717","0.4013717"
"8429","0.12813261","0.12813261","0.12813261"
"8449","0.7560103","0.7560103","0.7560103"
"8466","-0.09402587","-0.09402587","-0.09402587"
"8486","0.5386574","0.5386574","0.5386574"
"8506","-0.15410182","-0.15410182","-0.15410182"
"8523","0.2502183","0.2502183","0.2502183"
"8543","-0.15266958","-0.15266958","-0.15266958"
"8563","-0.36799765","-0.36799765","-0.36799765"
"8583","0.95233667","0.95233667","0.95233667"
"8600","0.10137806","0.10137806","0.10137806"
"8612","-0.41256112","-0.41256112","-0.41256112"
"8637","0.20986757","0.20986757","0.20986757"
"8657","0.5569643","0.5569643","0.5569643"
"8677","0.44148207","0.44148207","0.44148207"
"8686","0.07227622","0.07227622","0.07227622"
"8706","0.30461022","0.30461022","0.30461022"
"8734","0.09877454","0.09877454","0.09877454"
"8751","0.22202401","0.22202401","0.22202401"
"8763","0.6387261","0.6387261","0.6387261"
"8791","0.4780122","0.4780122","0.4780122"
"8808","0.6980103","0.6980103","0.6980103"
"8828","0.32209715","0.32209715","0.32209715"
"8848","0.4456107","0.4456107","0.4456107"
"8865","0.596683","0.596683","0.596683"
"8885","0.57195455","0.57195455","0.57195455"
"8897","0.23427974","0.23427974","0.23427974"
"8922","1.0024236","1.0024236","1.0024236"
"8942","0.3756834","0.3756834","0.3756834"
"8962","0.07995098","0.07995098","0.07995098"
"8971","0.43501195","0.43501195","0.43501195"
"8991","0.61071754","0.61071754","0.61071754"
"9019","0.13531284","0.13531284","0.13531284"
"9036","0.54518014","0.54518014","0.54518014"
"9056","0.55246395","0.55246395","0.55246395"
"9076","0.35052526","0.35052526","0.35052526"
"9093","0.13526088","0.13526088","0.13526088"
"9105","0.33398217","0.33398217","0.33398217"
"9125","0.023676913","0.023676913","0.023676913"
"9150","0.22198099","0.22198099","0.22198099"
"9170","0.5665653","0.5665653","0.5665653"
"9190","0.2835424","0.2835424","0.2835424"
"9207","-0.22340202","-0.22340202","-0.22340202"
"9227","0.8401602","0.8401602","0.8401602"
"9239","0.3939086","0.3939086","0.3939086"
"9264","0.13939655","0.13939655","0.13939655"
"9284","0.37730128","0.37730128","0.37730128"
"9304","0.35271367","0.35271367","0.35271367"
"9313","0.9468045","0.9468045","0.9468045"
"9341","0.43606266","0.43606266","0.43606266"
"9361","0.47324115","0.47324115","0.47324115"
"9378","0.26812986","0.26812986","0.26812986"
"9390","0.7318557","0.7318557","0.7318557"
"9418","0.38694918","0.38694918","0.38694918"
"9435","-0.117566206","-0.117566206","-0.117566206"
"9455","0.07762824","0.07762824","0.07762824"
"9467","0.37331694","0.37331694","0.37331694"
"9492","0.3427985","0.3427985","0.3427985"
"9504","0.37661943","0.37661943","0.37661943"
"9532","0.29843342","0.29843342","0.29843342"
"9549","0.30680215","0.30680215","0.30680215"
"9569","0.53608334","0.53608334","0.53608334"
"9589","0.73690003","0.73690003","0.73690003"
"9598","0.57214814","0.57214814","0.57214814"
"9626","0.28410745","0.28410745","0.28410745"
"9638","0.38027012","0.38027012","0.38027012"
"9655","0.12105442","0.12105442","0.12105442"
"9683","0.35475552","0.35475552","0.35475552"
"9703","-0.017752768","-0.017752768","-0.017752768"
"9720","1.2439264","1.2439264","1.2439264"
"9732","0.8309238","0.8309238","0.8309238"
"9752","0.6069102","0.6069102","0.6069102"
"9769","0.39881802","0.39881802","0.39881802"
"9789","0.41304478","0.41304478","0.41304478"
"9817","0.59327924","0.59327924","0.59327924"
"9834","0.7213274","0.7213274","0.7213274"
"9854","0.37497163","0.37497163","0.37497163"
"9866","0.9137407","0.9137407","0.9137407"
"9891","1.2735462","1.2735462","1.2735462"
"9911","0.21803202","0.21803202","0.21803202"
"9931","0.40171131","0.40171131","0.40171131"
"9940","0.57336354","0.57336354","0.57336354"
"9960","0.62399864","0.62399864","0.62399864"
"9980","0.3467881","0.3467881","0.3467881"
"10008","0.43476778","0.43476778","0.43476778"
"10025","1.158","1.158","1.158"
"10037","0.3674444","0.3674444","0.3674444"
"10062","0.6587481","0.6587481","0.6587481"
"10074","0.7948841","0.7948841","0.7948841"
"10102","0.392013","0.392013","0.392013"
"10111","0.36335677","0.36335677","0.36335677"
"10139","0.8033904","0.8033904","0.8033904"
"10159","0.69096464","0.69096464","0.69096464"
"10176","0.38823748","0.38823748","0.38823748"
"10188","1.157057","1.157057","1.157057"
"10216","0.28233692","0.28233692","0.28233692"
"10225","0.6928445","0.6928445","0.6928445"
"10253","0.61323047","0.61323047","0.61323047"
"10273","0.57554513","0.57554513","0.57554513"
"10290","0.291557","0.291557","0.291557"
"10302","0.3962205","0.3962205","0.3962205"
"10330","0.54783314","0.54783314","0.54783314"
"10339","0.74750596","0.74750596","0.74750596"
"10367","1.0382257","1.0382257","1.0382257"
"10387","0.2696106","0.2696106","0.2696106"
"10404","0.97507006","0.97507006","0.97507006"
"10416","0.26675755","0.26675755","0.26675755"
"10444","0.4200823","0.4200823","0.4200823"
"10461","0.79626346","0.79626346","0.79626346"
"10481","0.3130813","0.3130813","0.3130813"
"10501","0.5733425","0.5733425","0.5733425"
"10510","1.1499506","1.1499506","1.1499506"
"10538","0.2766236","0.2766236","0.2766236"
"10558","0.653279","0.653279","0.653279"
"10575","0.50254726","0.50254726","0.50254726"
"10595","0.7753656","0.7753656","0.7753656"
"10615","0.73936456","0.73936456","0.73936456"
"10632","0.6066431","0.6066431","0.6066431"
"10652","-0.40129718","-0.40129718","-0.40129718"
"10672","1.0305145","1.0305145","1.0305145"
"10689","-0.23601794","-0.23601794","-0.23601794"
"10709","0.7975497","0.7975497","0.7975497"
"10729","0.57213664","0.57213664","0.57213664"
"10746","0.58428013","0.58428013","0.58428013"
"10766","0.7981749","0.7981749","0.7981749"
"10778","0.6108067","0.6108067","0.6108067"
"10803","0.36736742","0.36736742","0.36736742"
"10823","0.1470881","0.1470881","0.1470881"
"10843","0.41885006","0.41885006","0.41885006"
"10860","1.0031161","1.0031161","1.0031161"
"10880","0.44245723","0.44245723","0.44245723"
"10900","0.3288352","0.3288352","0.3288352"
"10909","0.22253783","0.22253783","0.22253783"
"10937","-0.2647611","-0.2647611","-0.2647611"
"10957","0.8678919","0.8678919","0.8678919"
"10974","-0.06965193","-0.06965193","-0.06965193"
"10994","0.2514574","0.2514574","0.2514574"
"11014","0.8893435","0.8893435","0.8893435"
"11031","0.72666216","0.72666216","0.72666216"
"11051","0.68564874","0.68564874","0.68564874"
"11071","-0.022903845","-0.022903845","-0.022903845"
"11080","0.29647174","0.29647174","0.29647174"
"11100","0.47125164","0.47125164","0.47125164"
"11120","0.53145456","0.53145456","0.53145456"
"11145","0.908998","0.908998","0.908998"
"11165","0.2919475","0.2919475","0.2919475"
"11177","0.6022131","0.6022131","0.6022131"
"11202","1.1076044","1.1076044","1.1076044"
"11222","1.0442268","1.0442268","1.0442268"
"11242","0.4754396","0.4754396","0.4754396"
"11259","0.62944746","0.62944746","0.62944746"
"11271","0.7255436","0.7255436","0.7255436"
"11299","1.191087","1.191087","1.191087"
"11316","0.7875634","0.7875634","0.7875634"
"11336","0.9614501","0.9614501","0.9614501"
"11356","1.3032328","1.3032328","1.3032328"
"11373","1.0540608","1.0540608","1.0540608"
