"Step","Feb13_10-59-31_PPO - Reward / Total reward (mean)","Feb13_10-59-31_PPO - Reward / Total reward (mean)__MIN","Feb13_10-59-31_PPO - Reward / Total reward (mean)__MAX"
"3539","1.6916039","1.6916039","1.6916039"
"3556","1.623324","1.623324","1.623324"
"3584","1.4706041","1.4706041","1.4706041"
"3596","1.6862026","1.6862026","1.6862026"
"3613","1.6501411","1.6501411","1.6501411"
"3641","1.5792389","1.5792389","1.5792389"
"3661","1.5969498","1.5969498","1.5969498"
"3678","1.5950161","1.5950161","1.5950161"
"3690","1.7145886","1.7145886","1.7145886"
"3718","1.5994605","1.5994605","1.5994605"
"3727","1.6792785","1.6792785","1.6792785"
"3747","1.6405383","1.6405383","1.6405383"
"3767","1.6214464","1.6214464","1.6214464"
"3792","1.3870392","1.3870392","1.3870392"
"3812","1.7317214","1.7317214","1.7317214"
"3824","1.474947","1.474947","1.474947"
"3849","1.6685238","1.6685238","1.6685238"
"3861","1.7353394","1.7353394","1.7353394"
"3881","1.5046884","1.5046884","1.5046884"
"3906","1.546941","1.546941","1.546941"
"3918","1.653882","1.653882","1.653882"
"3946","1.7067224","1.7067224","1.7067224"
"3955","1.6898177","1.6898177","1.6898177"
"3975","1.6786877","1.6786877","1.6786877"
"4003","1.6969684","1.6969684","1.6969684"
"4020","1.5833701","1.5833701","1.5833701"
"4032","1.7174933","1.7174933","1.7174933"
"4060","1.5968887","1.5968887","1.5968887"
"4077","1.7046248","1.7046248","1.7046248"
"4097","1.4718413","1.4718413","1.4718413"
"4109","1.6401722","1.6401722","1.6401722"
"4126","1.5553045","1.5553045","1.5553045"
"4154","1.7268835","1.7268835","1.7268835"
"4174","1.4219095","1.4219095","1.4219095"
"4183","1.5906504","1.5906504","1.5906504"
"4211","1.6972678","1.6972678","1.6972678"
"4231","1.5888661","1.5888661","1.5888661"
"4240","1.7204615","1.7204615","1.7204615"
"4268","1.703515","1.703515","1.703515"
"4288","1.7494808","1.7494808","1.7494808"
"4297","1.6013696","1.6013696","1.6013696"
"4325","1.4969941","1.4969941","1.4969941"
"4337","1.2446612","1.2446612","1.2446612"
"4354","1.6767274","1.6767274","1.6767274"
"4374","1.6174217","1.6174217","1.6174217"
"4402","1.3652184","1.3652184","1.3652184"
"4411","1.5565329","1.5565329","1.5565329"
"4439","1.7520863","1.7520863","1.7520863"
"4459","1.591051","1.591051","1.591051"
"4476","1.7451576","1.7451576","1.7451576"
"4488","1.723009","1.723009","1.723009"
"4508","1.2948768","1.2948768","1.2948768"
"4533","1.4843068","1.4843068","1.4843068"
"4545","1.6211385","1.6211385","1.6211385"
"4573","1.743602","1.743602","1.743602"
"4582","1.6102194","1.6102194","1.6102194"
"4610","1.2754062","1.2754062","1.2754062"
"4630","1.6963444","1.6963444","1.6963444"
"4639","1.6122206","1.6122206","1.6122206"
"4659","1.7017081","1.7017081","1.7017081"
"4679","1.7184858","1.7184858","1.7184858"
"4704","1.6794637","1.6794637","1.6794637"
"4716","1.6946245","1.6946245","1.6946245"
"4744","1.7522025","1.7522025","1.7522025"
"4761","1.6939903","1.6939903","1.6939903"
"4773","1.7012122","1.7012122","1.7012122"
"4793","1.4468644","1.4468644","1.4468644"
"4810","1.7080355","1.7080355","1.7080355"
"4838","1.7040138","1.7040138","1.7040138"
"4858","1.6346227","1.6346227","1.6346227"
"4867","1.625988","1.625988","1.625988"
"4887","1.5314646","1.5314646","1.5314646"
"4915","1.7052535","1.7052535","1.7052535"
"4932","1.6660384","1.6660384","1.6660384"
"4952","1.7459495","1.7459495","1.7459495"
"4964","1.6753864","1.6753864","1.6753864"
"4989","1.3289315","1.3289315","1.3289315"
"5001","1.7181128","1.7181128","1.7181128"
"5021","1.6921628","1.6921628","1.6921628"
"5046","1.4040973","1.4040973","1.4040973"
"5066","1.7023811","1.7023811","1.7023811"
"5078","1.6939197","1.6939197","1.6939197"
"5103","1.6463856","1.6463856","1.6463856"
"5115","1.7459546","1.7459546","1.7459546"
"5135","1.7201505","1.7201505","1.7201505"
"5152","1.7199917","1.7199917","1.7199917"
"5180","1.4847299","1.4847299","1.4847299"
"5192","1.6492394","1.6492394","1.6492394"
"5209","1.5512247","1.5512247","1.5512247"
"5229","1.6530591","1.6530591","1.6530591"
"5249","1.4476798","1.4476798","1.4476798"
"5266","1.7107248","1.7107248","1.7107248"
"5294","1.7312723","1.7312723","1.7312723"
"5314","1.6605147","1.6605147","1.6605147"
"5323","1.6896427","1.6896427","1.6896427"
"5343","1.7429131","1.7429131","1.7429131"
"5363","1.6884731","1.6884731","1.6884731"
"5380","1.2972333","1.2972333","1.2972333"
"5400","1.5554937","1.5554937","1.5554937"
"5420","1.5630416","1.5630416","1.5630416"
"5437","1.7284077","1.7284077","1.7284077"
"5457","1.693387","1.693387","1.693387"
"5485","1.5886225","1.5886225","1.5886225"
"5502","1.6714432","1.6714432","1.6714432"
"5522","1.2654014","1.2654014","1.2654014"
"5534","1.6662338","1.6662338","1.6662338"
"5559","1.6835669","1.6835669","1.6835669"
"5579","1.4420505","1.4420505","1.4420505"
"5591","1.5748457","1.5748457","1.5748457"
"5608","1.6620561","1.6620561","1.6620561"
"5628","1.5250617","1.5250617","1.5250617"
"5648","1.6799759","1.6799759","1.6799759"
"5673","1.6295351","1.6295351","1.6295351"
"5693","1.4180944","1.4180944","1.4180944"
"5713","1.5885333","1.5885333","1.5885333"
"5722","1.6624082","1.6624082","1.6624082"
"5742","1.7398907","1.7398907","1.7398907"
"5770","1.6056641","1.6056641","1.6056641"
"5779","1.4735585","1.4735585","1.4735585"
"5799","1.6511197","1.6511197","1.6511197"
"5827","1.5340878","1.5340878","1.5340878"
"5844","1.6701509","1.6701509","1.6701509"
"5856","1.658724","1.658724","1.658724"
"5876","1.7021277","1.7021277","1.7021277"
"5901","1.5173744","1.5173744","1.5173744"
"5913","1.7256912","1.7256912","1.7256912"
"5941","1.704076","1.704076","1.704076"
"5958","1.5113149","1.5113149","1.5113149"
"5978","1.3983954","1.3983954","1.3983954"
"5990","1.7236775","1.7236775","1.7236775"
"6007","1.5891591","1.5891591","1.5891591"
"6035","1.697711","1.697711","1.697711"
"6047","1.5380727","1.5380727","1.5380727"
"6064","1.7161309","1.7161309","1.7161309"
"6084","1.5157975","1.5157975","1.5157975"
"6112","1.7535241","1.7535241","1.7535241"
"6121","1.6040168","1.6040168","1.6040168"
"6141","1.6273273","1.6273273","1.6273273"
"6161","1.6495265","1.6495265","1.6495265"
"6186","1.6524351","1.6524351","1.6524351"
"6198","1.6033621","1.6033621","1.6033621"
"6218","1.5023339","1.5023339","1.5023339"
"6235","1.6866137","1.6866137","1.6866137"
"6263","1.6457914","1.6457914","1.6457914"
"6275","1.6815956","1.6815956","1.6815956"
"6300","1.6924834","1.6924834","1.6924834"
"6320","1.5764122","1.5764122","1.5764122"
"6332","1.6147579","1.6147579","1.6147579"
"6357","1.6532881","1.6532881","1.6532881"
"6369","1.4557272","1.4557272","1.4557272"
"6397","1.6545428","1.6545428","1.6545428"
"6414","1.7137328","1.7137328","1.7137328"
"6434","1.5378308","1.5378308","1.5378308"
"6454","1.5479633","1.5479633","1.5479633"
"6471","1.7579042","1.7579042","1.7579042"
"6483","1.6399275","1.6399275","1.6399275"
"6503","1.5869641","1.5869641","1.5869641"
"6520","1.6353968","1.6353968","1.6353968"
"6540","1.6798644","1.6798644","1.6798644"
"6568","1.7089618","1.7089618","1.7089618"
"6585","1.6449684","1.6449684","1.6449684"
"6597","1.4275815","1.4275815","1.4275815"
"6617","1.7438838","1.7438838","1.7438838"
"6634","1.6264814","1.6264814","1.6264814"
"6654","1.6796515","1.6796515","1.6796515"
"6674","1.6293632","1.6293632","1.6293632"
"6699","1.7612698","1.7612698","1.7612698"
"6711","1.6670579","1.6670579","1.6670579"
"6739","1.6924056","1.6924056","1.6924056"
"6756","1.596743","1.596743","1.596743"
"6768","1.7193763","1.7193763","1.7193763"
"6788","1.656191","1.656191","1.656191"
"6813","1.6198373","1.6198373","1.6198373"
"6825","1.5039874","1.5039874","1.5039874"
"6845","1.5976096","1.5976096","1.5976096"
"6862","1.4778271","1.4778271","1.4778271"
"6882","1.4194416","1.4194416","1.4194416"
"6902","1.5967996","1.5967996","1.5967996"
"6927","1.5544347","1.5544347","1.5544347"
"6947","1.7357562","1.7357562","1.7357562"
"6959","1.6839141","1.6839141","1.6839141"
"6976","1.6146204","1.6146204","1.6146204"
"6996","1.4159698","1.4159698","1.4159698"
"7016","1.5705084","1.5705084","1.5705084"
"7033","1.6983453","1.6983453","1.6983453"
"7053","1.6821992","1.6821992","1.6821992"
"7073","1.4098256","1.4098256","1.4098256"
"7090","1.696168","1.696168","1.696168"
"7110","1.5975873","1.5975873","1.5975873"
"7130","1.4886385","1.4886385","1.4886385"
"7147","1.698416","1.698416","1.698416"
"7167","1.5602955","1.5602955","1.5602955"
"7195","1.557436","1.557436","1.557436"
"7204","1.4495623","1.4495623","1.4495623"
"7224","1.5892608","1.5892608","1.5892608"
"7252","1.4006803","1.4006803","1.4006803"
"7269","1.6047843","1.6047843","1.6047843"
"7281","1.6808735","1.6808735","1.6808735"
"7301","1.7469645","1.7469645","1.7469645"
"7318","1.7108305","1.7108305","1.7108305"
"7338","1.6757241","1.6757241","1.6757241"
"7358","1.4438136","1.4438136","1.4438136"
"7375","1.6129179","1.6129179","1.6129179"
"7395","1.6099583","1.6099583","1.6099583"
"7415","1.69138","1.69138","1.69138"
"7432","1.6132448","1.6132448","1.6132448"
"7460","1.6869177","1.6869177","1.6869177"
"7480","1.686155","1.686155","1.686155"
"7489","1.742109","1.742109","1.742109"
"7509","1.7336947","1.7336947","1.7336947"
"7529","1.5181679","1.5181679","1.5181679"
"7546","1.6405189","1.6405189","1.6405189"
"7574","1.6433647","1.6433647","1.6433647"
"7594","1.5566016","1.5566016","1.5566016"
"7603","1.6786596","1.6786596","1.6786596"
"7623","1.4395127","1.4395127","1.4395127"
"7643","1.7171314","1.7171314","1.7171314"
"7660","1.6427704","1.6427704","1.6427704"
"7688","1.6019111","1.6019111","1.6019111"
"7700","1.629855","1.629855","1.629855"
"7717","1.4490156","1.4490156","1.4490156"
"7737","1.4228408","1.4228408","1.4228408"
"7757","1.6791441","1.6791441","1.6791441"
"7774","1.6767341","1.6767341","1.6767341"
"7794","1.6594954","1.6594954","1.6594954"
"7814","1.6953884","1.6953884","1.6953884"
"7831","1.7519803","1.7519803","1.7519803"
"7851","1.6729232","1.6729232","1.6729232"
"7871","1.6089232","1.6089232","1.6089232"
"7888","1.707698","1.707698","1.707698"
"7908","1.6284992","1.6284992","1.6284992"
"7928","1.4912503","1.4912503","1.4912503"
"7945","1.7141954","1.7141954","1.7141954"
"7973","1.4838121","1.4838121","1.4838121"
"7985","1.6353165","1.6353165","1.6353165"
"8010","1.434687","1.434687","1.434687"
"8022","1.599511","1.599511","1.599511"
"8050","1.6966112","1.6966112","1.6966112"
"8059","1.7527673","1.7527673","1.7527673"
"8079","1.7400625","1.7400625","1.7400625"
"8099","1.6707332","1.6707332","1.6707332"
"8124","1.7395575","1.7395575","1.7395575"
"8136","1.6441242","1.6441242","1.6441242"
"8156","1.6185002","1.6185002","1.6185002"
"8173","1.7403451","1.7403451","1.7403451"
"8193","1.6744574","1.6744574","1.6744574"
"8213","1.7475053","1.7475053","1.7475053"
"8230","1.5115904","1.5115904","1.5115904"
"8258","1.4449844","1.4449844","1.4449844"
"8278","1.5008337","1.5008337","1.5008337"
"8287","1.7127452","1.7127452","1.7127452"
"8307","1.389829","1.389829","1.389829"
"8327","1.7191943","1.7191943","1.7191943"
"8352","1.7296144","1.7296144","1.7296144"
"8372","1.4036157","1.4036157","1.4036157"
"8384","1.5896132","1.5896132","1.5896132"
"8401","1.4595565","1.4595565","1.4595565"
"8421","1.6253198","1.6253198","1.6253198"
"8449","1.5154797","1.5154797","1.5154797"
"8458","1.5725309","1.5725309","1.5725309"
"8486","1.4834468","1.4834468","1.4834468"
"8498","1.4691893","1.4691893","1.4691893"
"8523","1.6709067","1.6709067","1.6709067"
"8535","1.7138885","1.7138885","1.7138885"
"8555","1.6599572","1.6599572","1.6599572"
"8572","1.556148","1.556148","1.556148"
"8600","1.7022789","1.7022789","1.7022789"
"8612","1.6836642","1.6836642","1.6836642"
"8629","1.7394662","1.7394662","1.7394662"
"8657","1.7311999","1.7311999","1.7311999"
"8677","1.7422625","1.7422625","1.7422625"
"8686","1.6260749","1.6260749","1.6260749"
"8706","1.5164434","1.5164434","1.5164434"
"8726","1.6295598","1.6295598","1.6295598"
"8743","1.470382","1.470382","1.470382"
"8771","1.7072328","1.7072328","1.7072328"
"8783","1.5743608","1.5743608","1.5743608"
"8800","1.7594075","1.7594075","1.7594075"
"8820","1.6968838","1.6968838","1.6968838"
"8840","1.754172","1.754172","1.754172"
"8865","1.6456369","1.6456369","1.6456369"
"8877","1.7117629","1.7117629","1.7117629"
"8897","1.6803463","1.6803463","1.6803463"
"8914","1.2502593","1.2502593","1.2502593"
"8942","1.6404799","1.6404799","1.6404799"
"8954","1.7206156","1.7206156","1.7206156"
"8971","1.3811278","1.3811278","1.3811278"
"8991","1.6954634","1.6954634","1.6954634"
"9019","1.7341703","1.7341703","1.7341703"
"9028","1.4589734","1.4589734","1.4589734"
"9056","1.553808","1.553808","1.553808"
"9068","1.7445531","1.7445531","1.7445531"
"9085","1.5279932","1.5279932","1.5279932"
"9105","1.5813463","1.5813463","1.5813463"
"9125","1.6489165","1.6489165","1.6489165"
"9142","1.5505422","1.5505422","1.5505422"
"9170","1.5288154","1.5288154","1.5288154"
"9190","1.4706702","1.4706702","1.4706702"
"9199","1.7289362","1.7289362","1.7289362"
"9227","1.7438575","1.7438575","1.7438575"
"9239","1.5898048","1.5898048","1.5898048"
"9264","1.6656027","1.6656027","1.6656027"
"9276","1.4249884","1.4249884","1.4249884"
"9296","1.6599277","1.6599277","1.6599277"
"9313","1.6291858","1.6291858","1.6291858"
"9333","1.7347164","1.7347164","1.7347164"
"9353","1.6465759","1.6465759","1.6465759"
"9370","1.682941","1.682941","1.682941"
"9398","1.7173394","1.7173394","1.7173394"
"9410","1.4561535","1.4561535","1.4561535"
"9435","1.581751","1.581751","1.581751"
"9447","1.5380963","1.5380963","1.5380963"
"9467","1.4970804","1.4970804","1.4970804"
"9484","1.3894703","1.3894703","1.3894703"
"9504","1.5220183","1.5220183","1.5220183"
"9524","1.6337432","1.6337432","1.6337432"
"9541","1.6293232","1.6293232","1.6293232"
"9569","1.7454386","1.7454386","1.7454386"
"9589","1.6057682","1.6057682","1.6057682"
"9598","1.6354779","1.6354779","1.6354779"
"9626","1.7491953","1.7491953","1.7491953"
"9646","1.617427","1.617427","1.617427"
"9655","1.6012114","1.6012114","1.6012114"
"9675","1.659451","1.659451","1.659451"
"9703","1.5412213","1.5412213","1.5412213"
"9712","1.6731263","1.6731263","1.6731263"
"9732","1.6799772","1.6799772","1.6799772"
"9760","1.5910128","1.5910128","1.5910128"
"9769","1.6767893","1.6767893","1.6767893"
"9797","1.7252405","1.7252405","1.7252405"
"9817","1.4485868","1.4485868","1.4485868"
"9826","1.6305552","1.6305552","1.6305552"
"9846","1.6554654","1.6554654","1.6554654"
"9866","1.4500376","1.4500376","1.4500376"
"9891","1.5954188","1.5954188","1.5954188"
"9911","1.6437526","1.6437526","1.6437526"
"9923","1.5507715","1.5507715","1.5507715"
"9940","1.6023848","1.6023848","1.6023848"
"9960","1.6546714","1.6546714","1.6546714"
"9988","1.5218376","1.5218376","1.5218376"
"10005","1.247167","1.247167","1.247167"
"10017","1.6571712","1.6571712","1.6571712"
"10045","1.6165679","1.6165679","1.6165679"
"10062","1.5279995","1.5279995","1.5279995"
"10074","1.252516","1.252516","1.252516"
"10102","1.6464438","1.6464438","1.6464438"
"10111","1.4297252","1.4297252","1.4297252"
"10139","1.6824689","1.6824689","1.6824689"
"10159","1.5190766","1.5190766","1.5190766"
"10176","1.7296685","1.7296685","1.7296685"
"10188","1.669798","1.669798","1.669798"
"10208","1.3109647","1.3109647","1.3109647"
"10225","1.6350566","1.6350566","1.6350566"
"10245","1.5531763","1.5531763","1.5531763"
"10265","1.4632115","1.4632115","1.4632115"
"10282","1.6044632","1.6044632","1.6044632"
"10302","1.6706771","1.6706771","1.6706771"
"10322","1.3764626","1.3764626","1.3764626"
"10339","1.257431","1.257431","1.257431"
"10359","1.5458617","1.5458617","1.5458617"
"10379","1.3875307","1.3875307","1.3875307"
"10396","1.5049304","1.5049304","1.5049304"
"10416","1.7319614","1.7319614","1.7319614"
"10436","1.4549727","1.4549727","1.4549727"
"10453","1.6540668","1.6540668","1.6540668"
"10481","1.493015","1.493015","1.493015"
"10493","1.5698006","1.5698006","1.5698006"
"10510","1.5640769","1.5640769","1.5640769"
"10538","1.4697285","1.4697285","1.4697285"
"10550","1.7546451","1.7546451","1.7546451"
"10567","1.649976","1.649976","1.649976"
"10587","1.5437659","1.5437659","1.5437659"
"10607","1.4513856","1.4513856","1.4513856"
"10632","1.5010653","1.5010653","1.5010653"
"10644","1.4956226","1.4956226","1.4956226"
"10672","1.5204283","1.5204283","1.5204283"
"10689","1.4378831","1.4378831","1.4378831"
"10701","1.474324","1.474324","1.474324"
"10729","1.6212425","1.6212425","1.6212425"
"10738","1.5660522","1.5660522","1.5660522"
"10766","1.5092831","1.5092831","1.5092831"
"10786","1.7268829","1.7268829","1.7268829"
"10795","1.5275337","1.5275337","1.5275337"
"10815","1.5744199","1.5744199","1.5744199"
"10843","1.3741051","1.3741051","1.3741051"
"10852","1.6808282","1.6808282","1.6808282"
"10872","1.5522845","1.5522845","1.5522845"
"10900","1.5152698","1.5152698","1.5152698"
"10909","1.6947885","1.6947885","1.6947885"
"10937","1.5322669","1.5322669","1.5322669"
"10949","1.4335158","1.4335158","1.4335158"
"10966","1.5622872","1.5622872","1.5622872"
"10994","1.4545457","1.4545457","1.4545457"
"11014","1.5883569","1.5883569","1.5883569"
"11023","1.6241764","1.6241764","1.6241764"
"11043","1.4281211","1.4281211","1.4281211"
"11071","1.0005518","1.0005518","1.0005518"
"11080","1.2034559","1.2034559","1.2034559"
"11108","1.5551208","1.5551208","1.5551208"
"11128","1.2717927","1.2717927","1.2717927"
"11137","1.5938692","1.5938692","1.5938692"
"11157","1.4176122","1.4176122","1.4176122"
"11185","1.5216956","1.5216956","1.5216956"
"11194","1.4920479","1.4920479","1.4920479"
"11214","1.3879344","1.3879344","1.3879344"
"11234","1.6988052","1.6988052","1.6988052"
"11259","1.556662","1.556662","1.556662"
"11279","1.7056497","1.7056497","1.7056497"
"11291","1.662326","1.662326","1.662326"
"11308","1.3558931","1.3558931","1.3558931"
"11328","1.6021525","1.6021525","1.6021525"
"11348","1.7352315","1.7352315","1.7352315"
"11365","1.5404974","1.5404974","1.5404974"
"11385","1.4960469","1.4960469","1.4960469"
"11405","1.438856","1.438856","1.438856"
"11422","1.508359","1.508359","1.508359"
"11442","1.6349912","1.6349912","1.6349912"
"11470","1.6048636","1.6048636","1.6048636"
"11479","1.4867662","1.4867662","1.4867662"
"11507","1.3211763","1.3211763","1.3211763"
"11527","1.3372439","1.3372439","1.3372439"
"11536","1.4702661","1.4702661","1.4702661"
"11556","1.6235528","1.6235528","1.6235528"
"11576","1.5216613","1.5216613","1.5216613"
