"Step","Feb14_07-51-54_PPO - Reward / Total reward (mean)","Feb14_07-51-54_PPO - Reward / Total reward (mean)__MIN","Feb14_07-51-54_PPO - Reward / Total reward (mean)__MAX"
"2293","1.7086385","1.7086385","1.7086385"
"2302","1.7623774","1.7623774","1.7623774"
"2330","1.5139687","1.5139687","1.5139687"
"2350","1.5007102","1.5007102","1.5007102"
"2367","1.780086","1.780086","1.780086"
"2387","1.4217035","1.4217035","1.4217035"
"2399","1.7041631","1.7041631","1.7041631"
"2416","1.768769","1.768769","1.768769"
"2436","1.7163051","1.7163051","1.7163051"
"2456","1.6704129","1.6704129","1.6704129"
"2473","1.6225121","1.6225121","1.6225121"
"2501","1.7083371","1.7083371","1.7083371"
"2521","1.6679146","1.6679146","1.6679146"
"2530","1.7696884","1.7696884","1.7696884"
"2558","1.7152996","1.7152996","1.7152996"
"2570","1.7496933","1.7496933","1.7496933"
"2587","1.7618382","1.7618382","1.7618382"
"2607","1.5866997","1.5866997","1.5866997"
"2635","1.5448301","1.5448301","1.5448301"
"2644","1.6889944","1.6889944","1.6889944"
"2672","1.7525563","1.7525563","1.7525563"
"2692","1.751045","1.751045","1.751045"
"2709","1.743892","1.743892","1.743892"
"2729","1.733696","1.733696","1.733696"
"2749","1.7346287","1.7346287","1.7346287"
"2766","1.7141387","1.7141387","1.7141387"
"2778","1.5757035","1.5757035","1.5757035"
"2798","1.7600769","1.7600769","1.7600769"
"2823","1.7506582","1.7506582","1.7506582"
"2835","1.4926867","1.4926867","1.4926867"
"2863","1.7276398","1.7276398","1.7276398"
"2872","1.7562382","1.7562382","1.7562382"
"2892","1.7056334","1.7056334","1.7056334"
"2912","1.6192685","1.6192685","1.6192685"
"2929","1.6147013","1.6147013","1.6147013"
"2949","1.6750093","1.6750093","1.6750093"
"2969","1.5228826","1.5228826","1.5228826"
"2986","1.7485563","1.7485563","1.7485563"
"3006","1.7323025","1.7323025","1.7323025"
"3026","1.4219826","1.4219826","1.4219826"
"3051","1.7359315","1.7359315","1.7359315"
"3063","1.7074059","1.7074059","1.7074059"
"3083","1.493471","1.493471","1.493471"
"3108","1.5836843","1.5836843","1.5836843"
"3120","1.7763302","1.7763302","1.7763302"
"3148","1.6712486","1.6712486","1.6712486"
"3165","1.6845281","1.6845281","1.6845281"
"3185","1.7461644","1.7461644","1.7461644"
"3205","1.6551678","1.6551678","1.6551678"
"3222","1.5750616","1.5750616","1.5750616"
"3234","1.7483776","1.7483776","1.7483776"
"3254","1.6315465","1.6315465","1.6315465"
"3279","1.7654887","1.7654887","1.7654887"
"3291","1.5905702","1.5905702","1.5905702"
"3311","1.6995566","1.6995566","1.6995566"
"3336","1.6523412","1.6523412","1.6523412"
"3348","1.6884097","1.6884097","1.6884097"
"3368","1.6371758","1.6371758","1.6371758"
"3385","1.7209264","1.7209264","1.7209264"
"3405","1.6139243","1.6139243","1.6139243"
"3425","1.6849495","1.6849495","1.6849495"
"3442","1.7013865","1.7013865","1.7013865"
"3462","1.5738682","1.5738682","1.5738682"
"3482","1.6825904","1.6825904","1.6825904"
"3499","1.7092828","1.7092828","1.7092828"
"3527","1.7079839","1.7079839","1.7079839"
"3547","1.6400498","1.6400498","1.6400498"
"3556","1.7770996","1.7770996","1.7770996"
"3576","1.7393048","1.7393048","1.7393048"
"3604","1.5297031","1.5297031","1.5297031"
"3621","1.6388509","1.6388509","1.6388509"
"3633","1.7660109","1.7660109","1.7660109"
"3653","1.6013838","1.6013838","1.6013838"
"3670","1.6428906","1.6428906","1.6428906"
"3690","1.7526733","1.7526733","1.7526733"
"3710","1.6872083","1.6872083","1.6872083"
"3727","1.720191","1.720191","1.720191"
"3755","1.5506116","1.5506116","1.5506116"
"3767","1.7387371","1.7387371","1.7387371"
"3792","1.4847038","1.4847038","1.4847038"
"3804","1.7257432","1.7257432","1.7257432"
"3832","1.7492324","1.7492324","1.7492324"
"3841","1.6989088","1.6989088","1.6989088"
"3861","1.3250082","1.3250082","1.3250082"
"3889","1.662615","1.662615","1.662615"
"3898","1.5707157","1.5707157","1.5707157"
"3918","1.6860468","1.6860468","1.6860468"
"3938","1.6368091","1.6368091","1.6368091"
"3955","1.6427503","1.6427503","1.6427503"
"3975","1.7191609","1.7191609","1.7191609"
"3995","1.6751465","1.6751465","1.6751465"
"4012","1.1836789","1.1836789","1.1836789"
"4032","1.6714294","1.6714294","1.6714294"
"4060","1.6430196","1.6430196","1.6430196"
"4077","1.3997624","1.3997624","1.3997624"
"4097","1.4941903","1.4941903","1.4941903"
"4109","1.6847227","1.6847227","1.6847227"
"4126","1.5626012","1.5626012","1.5626012"
"4146","1.2471128","1.2471128","1.2471128"
"4166","1.6827989","1.6827989","1.6827989"
"4191","1.6857582","1.6857582","1.6857582"
"4203","1.5949621","1.5949621","1.5949621"
"4231","1.2985897","1.2985897","1.2985897"
"4248","1.7279885","1.7279885","1.7279885"
"4260","1.6756444","1.6756444","1.6756444"
"4280","1.6758552","1.6758552","1.6758552"
"4305","1.7677281","1.7677281","1.7677281"
"4317","1.744601","1.744601","1.744601"
"4337","1.6302738","1.6302738","1.6302738"
"4354","1.6558354","1.6558354","1.6558354"
"4374","1.6672301","1.6672301","1.6672301"
"4394","1.7416786","1.7416786","1.7416786"
"4411","1.7652817","1.7652817","1.7652817"
"4431","1.5744495","1.5744495","1.5744495"
"4459","1.7471006","1.7471006","1.7471006"
"4468","1.7656462","1.7656462","1.7656462"
"4488","1.6576017","1.6576017","1.6576017"
"4516","1.5301418","1.5301418","1.5301418"
"4525","1.5388771","1.5388771","1.5388771"
"4545","1.674757","1.674757","1.674757"
"4565","1.558726","1.558726","1.558726"
"4582","1.6268907","1.6268907","1.6268907"
"4602","1.4979359","1.4979359","1.4979359"
"4622","1.6599957","1.6599957","1.6599957"
"4639","1.5935881","1.5935881","1.5935881"
"4659","1.6642729","1.6642729","1.6642729"
"4679","1.7053362","1.7053362","1.7053362"
"4696","1.5634166","1.5634166","1.5634166"
"4716","1.6339328","1.6339328","1.6339328"
"4736","1.6766918","1.6766918","1.6766918"
"4753","1.6016743","1.6016743","1.6016743"
"4773","1.7493638","1.7493638","1.7493638"
"4801","1.47033","1.47033","1.47033"
"4810","1.7098176","1.7098176","1.7098176"
"4838","1.7691863","1.7691863","1.7691863"
"4850","1.640399","1.640399","1.640399"
"4867","1.6248496","1.6248496","1.6248496"
"4887","1.5616851","1.5616851","1.5616851"
"4907","1.5652916","1.5652916","1.5652916"
"4924","1.661259","1.661259","1.661259"
"4952","1.4069899","1.4069899","1.4069899"
"4972","1.5783192","1.5783192","1.5783192"
"4981","1.5562061","1.5562061","1.5562061"
"5009","1.62527","1.62527","1.62527"
"5021","1.7119526","1.7119526","1.7119526"
"5038","1.6556624","1.6556624","1.6556624"
"5066","1.6654478","1.6654478","1.6654478"
"5078","1.7393684","1.7393684","1.7393684"
"5095","1.7022938","1.7022938","1.7022938"
"5115","1.6828681","1.6828681","1.6828681"
"5135","1.6847239","1.6847239","1.6847239"
"5152","1.5466197","1.5466197","1.5466197"
"5172","1.7715347","1.7715347","1.7715347"
"5200","1.7536488","1.7536488","1.7536488"
"5209","1.6952862","1.6952862","1.6952862"
"5229","1.6490315","1.6490315","1.6490315"
"5249","1.7381483","1.7381483","1.7381483"
"5274","1.4240565","1.4240565","1.4240565"
"5286","1.3583558","1.3583558","1.3583558"
"5306","1.6337776","1.6337776","1.6337776"
"5323","1.17658","1.17658","1.17658"
"5343","1.7730649","1.7730649","1.7730649"
"5363","1.7202629","1.7202629","1.7202629"
"5380","1.5653208","1.5653208","1.5653208"
"5400","1.6838489","1.6838489","1.6838489"
"5420","1.5550547","1.5550547","1.5550547"
"5445","1.7576747","1.7576747","1.7576747"
"5457","1.7670212","1.7670212","1.7670212"
"5477","1.6998985","1.6998985","1.6998985"
"5502","1.4445139","1.4445139","1.4445139"
"5514","1.7599372","1.7599372","1.7599372"
"5534","1.5819964","1.5819964","1.5819964"
"5551","1.7356554","1.7356554","1.7356554"
"5579","1.5506322","1.5506322","1.5506322"
"5591","1.7721494","1.7721494","1.7721494"
"5608","1.6063269","1.6063269","1.6063269"
"5628","1.7672306","1.7672306","1.7672306"
"5656","1.6767106","1.6767106","1.6767106"
"5665","1.6752894","1.6752894","1.6752894"
"5693","1.7489367","1.7489367","1.7489367"
"5713","1.7293131","1.7293131","1.7293131"
"5722","1.4852821","1.4852821","1.4852821"
"5750","1.5905561","1.5905561","1.5905561"
"5770","1.7143099","1.7143099","1.7143099"
"5779","1.6278018","1.6278018","1.6278018"
"5799","1.644297","1.644297","1.644297"
"5819","1.6696221","1.6696221","1.6696221"
"5836","1.5905257","1.5905257","1.5905257"
"5856","1.7640592","1.7640592","1.7640592"
"5884","1.3746508","1.3746508","1.3746508"
"5901","1.7715586","1.7715586","1.7715586"
"5913","1.6074678","1.6074678","1.6074678"
"5933","1.7112696","1.7112696","1.7112696"
"5950","1.6889584","1.6889584","1.6889584"
"5970","1.4413726","1.4413726","1.4413726"
"5998","1.5662942","1.5662942","1.5662942"
"6015","1.5439439","1.5439439","1.5439439"
"6035","1.7683939","1.7683939","1.7683939"
"6047","1.624702","1.624702","1.624702"
"6072","1.657085","1.657085","1.657085"
"6092","1.7044839","1.7044839","1.7044839"
"6104","1.7340957","1.7340957","1.7340957"
"6121","1.5279422","1.5279422","1.5279422"
"6149","1.7369634","1.7369634","1.7369634"
"6161","1.6465847","1.6465847","1.6465847"
"6186","1.6996821","1.6996821","1.6996821"
"6198","1.5473461","1.5473461","1.5473461"
"6218","1.6497487","1.6497487","1.6497487"
"6243","1.6470078","1.6470078","1.6470078"
"6263","1.4417611","1.4417611","1.4417611"
"6275","1.7826232","1.7826232","1.7826232"
"6292","1.7092364","1.7092364","1.7092364"
"6312","1.7493697","1.7493697","1.7493697"
"6332","1.6409857","1.6409857","1.6409857"
"6349","1.7077932","1.7077932","1.7077932"
"6369","1.7384305","1.7384305","1.7384305"
"6397","1.7694172","1.7694172","1.7694172"
"6406","1.4715219","1.4715219","1.4715219"
"6434","1.7023363","1.7023363","1.7023363"
"6446","1.7441795","1.7441795","1.7441795"
"6463","1.6933831","1.6933831","1.6933831"
"6483","1.7508649","1.7508649","1.7508649"
"6503","1.4471073","1.4471073","1.4471073"
"6520","1.6940783","1.6940783","1.6940783"
"6540","1.7680722","1.7680722","1.7680722"
"6560","1.7606138","1.7606138","1.7606138"
"6577","1.758634","1.758634","1.758634"
"6597","1.7696259","1.7696259","1.7696259"
"6625","1.6152767","1.6152767","1.6152767"
"6634","1.7498132","1.7498132","1.7498132"
"6654","1.7421708","1.7421708","1.7421708"
"6674","1.6195319","1.6195319","1.6195319"
"6699","1.6580015","1.6580015","1.6580015"
"6711","1.7276512","1.7276512","1.7276512"
"6739","1.5900996","1.5900996","1.5900996"
"6756","1.7237073","1.7237073","1.7237073"
"6768","1.747046","1.747046","1.747046"
"6788","1.6911659","1.6911659","1.6911659"
"6813","1.5890874","1.5890874","1.5890874"
"6825","1.7314094","1.7314094","1.7314094"
"6845","1.7357208","1.7357208","1.7357208"
"6862","1.7042489","1.7042489","1.7042489"
"6882","1.668173","1.668173","1.668173"
"6902","1.1192847","1.1192847","1.1192847"
"6927","1.5635215","1.5635215","1.5635215"
"6947","1.6148067","1.6148067","1.6148067"
"6959","1.7211237","1.7211237","1.7211237"
"6984","1.6992712","1.6992712","1.6992712"
"7004","1.6741414","1.6741414","1.6741414"
"7024","1.7672185","1.7672185","1.7672185"
"7041","1.748039","1.748039","1.748039"
"7061","1.5820805","1.5820805","1.5820805"
"7073","1.6869357","1.6869357","1.6869357"
"7090","1.7483206","1.7483206","1.7483206"
"7110","1.6431193","1.6431193","1.6431193"
"7130","1.7605784","1.7605784","1.7605784"
"7147","1.4865807","1.4865807","1.4865807"
"7167","1.7196553","1.7196553","1.7196553"
"7187","1.7594569","1.7594569","1.7594569"
"7204","1.6749259","1.6749259","1.6749259"
"7224","1.7424407","1.7424407","1.7424407"
"7244","1.74522","1.74522","1.74522"
"7261","1.6140997","1.6140997","1.6140997"
"7281","1.4971616","1.4971616","1.4971616"
"7301","1.5006614","1.5006614","1.5006614"
"7326","1.7511458","1.7511458","1.7511458"
"7338","1.7372651","1.7372651","1.7372651"
"7366","1.5325806","1.5325806","1.5325806"
"7375","1.6173995","1.6173995","1.6173995"
"7403","1.6793562","1.6793562","1.6793562"
"7415","1.7635484","1.7635484","1.7635484"
"7432","1.5093598","1.5093598","1.5093598"
"7452","1.6617959","1.6617959","1.6617959"
"7472","1.680421","1.680421","1.680421"
"7489","1.7520517","1.7520517","1.7520517"
"7509","1.7488568","1.7488568","1.7488568"
"7529","1.7515439","1.7515439","1.7515439"
"7554","1.646024","1.646024","1.646024"
"7574","1.661171","1.661171","1.661171"
"7586","1.6856924","1.6856924","1.6856924"
"7611","1.6799186","1.6799186","1.6799186"
"7623","1.6166695","1.6166695","1.6166695"
"7643","1.7731435","1.7731435","1.7731435"
"7660","1.698104","1.698104","1.698104"
"7680","1.6588374","1.6588374","1.6588374"
"7700","1.7518281","1.7518281","1.7518281"
"7717","1.5259997","1.5259997","1.5259997"
"7737","1.7043885","1.7043885","1.7043885"
"7757","1.6933714","1.6933714","1.6933714"
"7774","1.7294874","1.7294874","1.7294874"
"7794","1.6960998","1.6960998","1.6960998"
"7814","1.7532878","1.7532878","1.7532878"
"7831","1.6935028","1.6935028","1.6935028"
"7851","1.5615594","1.5615594","1.5615594"
"7871","1.6065598","1.6065598","1.6065598"
"7888","1.7110866","1.7110866","1.7110866"
"7908","1.736501","1.736501","1.736501"
"7928","1.7311475","1.7311475","1.7311475"
"7945","1.7536473","1.7536473","1.7536473"
"7965","1.7319703","1.7319703","1.7319703"
"7993","1.6473427","1.6473427","1.6473427"
"8002","1.5685815","1.5685815","1.5685815"
"8030","1.4918741","1.4918741","1.4918741"
"8050","1.4763323","1.4763323","1.4763323"
"8059","1.6593359","1.6593359","1.6593359"
"8079","1.6513879","1.6513879","1.6513879"
"8107","1.7154965","1.7154965","1.7154965"
"8124","1.7329954","1.7329954","1.7329954"
"8136","1.7432691","1.7432691","1.7432691"
"8164","1.7200907","1.7200907","1.7200907"
"8173","1.6928139","1.6928139","1.6928139"
"8193","1.7224697","1.7224697","1.7224697"
"8213","1.7045013","1.7045013","1.7045013"
"8230","1.7030879","1.7030879","1.7030879"
"8258","1.73945","1.73945","1.73945"
"8278","1.6803645","1.6803645","1.6803645"
"8295","1.5297287","1.5297287","1.5297287"
"8315","1.5808285","1.5808285","1.5808285"
"8327","1.700726","1.700726","1.700726"
"8352","1.6545889","1.6545889","1.6545889"
"8372","1.6701021","1.6701021","1.6701021"
"8384","1.7005377","1.7005377","1.7005377"
"8409","1.7274178","1.7274178","1.7274178"
"8429","1.5225242","1.5225242","1.5225242"
"8449","1.5395585","1.5395585","1.5395585"
"8458","1.5258006","1.5258006","1.5258006"
"8478","1.7003016","1.7003016","1.7003016"
"8498","1.7466506","1.7466506","1.7466506"
"8515","1.615554","1.615554","1.615554"
"8535","1.6906042","1.6906042","1.6906042"
"8563","1.7442709","1.7442709","1.7442709"
"8572","1.63078","1.63078","1.63078"
"8600","1.5572658","1.5572658","1.5572658"
"8620","1.6269423","1.6269423","1.6269423"
"8637","1.7218819","1.7218819","1.7218819"
"8649","1.75881","1.75881","1.75881"
"8677","1.678884","1.678884","1.678884"
"8686","1.7367097","1.7367097","1.7367097"
"8714","1.7054936","1.7054936","1.7054936"
"8734","1.6982276","1.6982276","1.6982276"
"8743","1.7494925","1.7494925","1.7494925"
"8763","1.7308327","1.7308327","1.7308327"
"8791","1.7647626","1.7647626","1.7647626"
"8800","1.6852286","1.6852286","1.6852286"
"8820","1.5022845","1.5022845","1.5022845"
"8840","1.7345904","1.7345904","1.7345904"
"8865","1.6227853","1.6227853","1.6227853"
"8877","1.6358294","1.6358294","1.6358294"
"8897","1.5746465","1.5746465","1.5746465"
"8914","1.6230013","1.6230013","1.6230013"
"8942","1.5577799","1.5577799","1.5577799"
"8954","1.7252717","1.7252717","1.7252717"
"8971","1.6175865","1.6175865","1.6175865"
"8999","1.7459913","1.7459913","1.7459913"
"9011","1.7086164","1.7086164","1.7086164"
"9036","1.7470521","1.7470521","1.7470521"
"9048","1.5610356","1.5610356","1.5610356"
"9076","1.7479419","1.7479419","1.7479419"
"9085","1.6437368","1.6437368","1.6437368"
"9113","1.6926569","1.6926569","1.6926569"
"9125","1.7207174","1.7207174","1.7207174"
"9142","1.4673018","1.4673018","1.4673018"
"9170","1.6703748","1.6703748","1.6703748"
"9190","1.6200509","1.6200509","1.6200509"
"9199","1.7407143","1.7407143","1.7407143"
"9227","1.7234521","1.7234521","1.7234521"
"9239","1.6598836","1.6598836","1.6598836"
"9264","1.7495637","1.7495637","1.7495637"
"9284","1.6726366","1.6726366","1.6726366"
"9296","1.6954654","1.6954654","1.6954654"
"9321","1.7346183","1.7346183","1.7346183"
"9341","1.7167842","1.7167842","1.7167842"
"9353","1.6345311","1.6345311","1.6345311"
"9370","1.6051489","1.6051489","1.6051489"
"9398","1.7083365","1.7083365","1.7083365"
"9410","1.6544236","1.6544236","1.6544236"
"9427","1.725948","1.725948","1.725948"
"9455","1.5807304","1.5807304","1.5807304"
"9475","1.7416945","1.7416945","1.7416945"
"9484","1.7108774","1.7108774","1.7108774"
"9504","1.6693002","1.6693002","1.6693002"
"9524","1.7186171","1.7186171","1.7186171"
"9549","1.75416","1.75416","1.75416"
"9569","1.729736","1.729736","1.729736"
"9581","1.7087654","1.7087654","1.7087654"
"9598","1.5998449","1.5998449","1.5998449"
"9626","1.7158095","1.7158095","1.7158095"
"9646","1.7132491","1.7132491","1.7132491"
"9655","1.7233187","1.7233187","1.7233187"
"9683","1.7289927","1.7289927","1.7289927"
"9695","1.7330365","1.7330365","1.7330365"
"9720","1.6938138","1.6938138","1.6938138"
"9732","1.6789088","1.6789088","1.6789088"
"9752","1.7432728","1.7432728","1.7432728"
"9769","1.771398","1.771398","1.771398"
"9797","1.7507014","1.7507014","1.7507014"
"9809","1.7275653","1.7275653","1.7275653"
"9826","1.7129681","1.7129681","1.7129681"
"9846","1.6804622","1.6804622","1.6804622"
"9866","1.7641793","1.7641793","1.7641793"
"9891","1.6829678","1.6829678","1.6829678"
"9903","1.7613518","1.7613518","1.7613518"
"9931","1.6630151","1.6630151","1.6630151"
"9940","1.7552793","1.7552793","1.7552793"
"9968","1.6262165","1.6262165","1.6262165"
"9980","1.7452837","1.7452837","1.7452837"
"9997","1.7487102","1.7487102","1.7487102"
"10017","1.6939197","1.6939197","1.6939197"
"10037","1.7583079","1.7583079","1.7583079"
"10054","1.7041504","1.7041504","1.7041504"
"10074","1.6312621","1.6312621","1.6312621"
"10094","1.4400113","1.4400113","1.4400113"
"10111","1.7139151","1.7139151","1.7139151"
"10131","1.765355","1.765355","1.765355"
"10159","1.7488194","1.7488194","1.7488194"
"10168","1.7232355","1.7232355","1.7232355"
"10196","1.7559029","1.7559029","1.7559029"
"10216","1.6194627","1.6194627","1.6194627"
"10233","1.6668284","1.6668284","1.6668284"
"10245","1.7432455","1.7432455","1.7432455"
"10265","1.7258124","1.7258124","1.7258124"
"10290","1.7348814","1.7348814","1.7348814"
"10302","1.7748452","1.7748452","1.7748452"
"10322","1.7346087","1.7346087","1.7346087"
"10339","1.7152423","1.7152423","1.7152423"
"10359","1.7370234","1.7370234","1.7370234"
"10379","1.7207203","1.7207203","1.7207203"
"10396","1.7448574","1.7448574","1.7448574"
"10416","1.7589964","1.7589964","1.7589964"
"10436","1.7308301","1.7308301","1.7308301"
"10453","1.703001","1.703001","1.703001"
"10481","1.7093072","1.7093072","1.7093072"
"10493","1.7409513","1.7409513","1.7409513"
"10518","1.4704386","1.4704386","1.4704386"
"10538","1.7712554","1.7712554","1.7712554"
"10550","1.7462541","1.7462541","1.7462541"
"10575","1.7625083","1.7625083","1.7625083"
"10595","1.7252584","1.7252584","1.7252584"
"10615","1.754673","1.754673","1.754673"
"10624","1.6688926","1.6688926","1.6688926"
"10644","1.7206807","1.7206807","1.7206807"
"10672","1.7042259","1.7042259","1.7042259"
"10681","1.7312796","1.7312796","1.7312796"
"10701","1.708798","1.708798","1.708798"
"10729","1.7580132","1.7580132","1.7580132"
"10746","1.5477772","1.5477772","1.5477772"
"10758","1.7557582","1.7557582","1.7557582"
"10778","1.7362891","1.7362891","1.7362891"
"10795","1.5877732","1.5877732","1.5877732"
"10815","1.7489572","1.7489572","1.7489572"
"10843","1.7488192","1.7488192","1.7488192"
"10852","1.7518559","1.7518559","1.7518559"
"10872","1.686508","1.686508","1.686508"
"10900","1.754461","1.754461","1.754461"
"10909","1.7535894","1.7535894","1.7535894"
"10929","1.6644928","1.6644928","1.6644928"
"10957","1.5697546","1.5697546","1.5697546"
"10966","1.7474082","1.7474082","1.7474082"
"10986","1.697955","1.697955","1.697955"
"11006","1.7195485","1.7195485","1.7195485"
"11023","1.7709453","1.7709453","1.7709453"
"11051","1.4518956","1.4518956","1.4518956"
"11071","1.7271048","1.7271048","1.7271048"
"11080","1.7508749","1.7508749","1.7508749"
"11100","1.615588","1.615588","1.615588"
"11120","1.6490772","1.6490772","1.6490772"
"11145","1.7265701","1.7265701","1.7265701"
"11157","1.7370777","1.7370777","1.7370777"
"11177","1.717687","1.717687","1.717687"
"11194","1.5683887","1.5683887","1.5683887"
"11214","1.7705854","1.7705854","1.7705854"
"11242","1.7484567","1.7484567","1.7484567"
"11251","1.7036089","1.7036089","1.7036089"
"11271","1.6643854","1.6643854","1.6643854"
"11291","1.7634394","1.7634394","1.7634394"
"11316","1.686313","1.686313","1.686313"
"11336","1.6659307","1.6659307","1.6659307"
"11348","1.7811408","1.7811408","1.7811408"
"11365","1.7120986","1.7120986","1.7120986"
"11393","1.6706994","1.6706994","1.6706994"
"11405","1.6075155","1.6075155","1.6075155"
"11422","1.6146449","1.6146449","1.6146449"
"11442","1.7528979","1.7528979","1.7528979"
"11462","1.3368312","1.3368312","1.3368312"
"11487","1.7080914","1.7080914","1.7080914"
"11507","1.6903322","1.6903322","1.6903322"
"11519","1.7743808","1.7743808","1.7743808"
"11544","1.7124897","1.7124897","1.7124897"
"11556","1.7406635","1.7406635","1.7406635"
"11584","1.6866701","1.6866701","1.6866701"
