"Step","Feb24_22-53-44_trpo_rover_TRPO - Reward / Total reward (mean)","Feb24_22-53-44_trpo_rover_TRPO - Reward / Total reward (mean)__MIN","Feb24_22-53-44_trpo_rover_TRPO - Reward / Total reward (mean)__MAX"
"10507","-0.2887348","-0.2887348","-0.2887348"
"10532","-0.29689625","-0.29689625","-0.29689625"
"10553","-0.33413488","-0.33413488","-0.33413488"
"10574","-0.42948997","-0.42948997","-0.42948997"
"10591","-0.50932664","-0.50932664","-0.50932664"
"10604","-0.4959752","-0.4959752","-0.4959752"
"10633","-0.5802664","-0.5802664","-0.5802664"
"10650","-0.46748433","-0.46748433","-0.46748433"
"10671","-0.535573","-0.535573","-0.535573"
"10692","-0.2989378","-0.2989378","-0.2989378"
"10709","-0.355987","-0.355987","-0.355987"
"10730","-0.569473","-0.569473","-0.569473"
"10751","-0.24264742","-0.24264742","-0.24264742"
"10768","-0.30114833","-0.30114833","-0.30114833"
"10789","-0.2557666","-0.2557666","-0.2557666"
"10810","-0.33423826","-0.33423826","-0.33423826"
"10827","-0.667084","-0.667084","-0.667084"
"10840","-0.5498719","-0.5498719","-0.5498719"
"10869","-0.52058023","-0.52058023","-0.52058023"
"10886","-0.4512391","-0.4512391","-0.4512391"
"10907","-0.41838768","-0.41838768","-0.41838768"
"10928","-0.5350945","-0.5350945","-0.5350945"
"10945","-0.38018012","-0.38018012","-0.38018012"
"10958","-0.49441847","-0.49441847","-0.49441847"
"10987","-0.48736927","-0.48736927","-0.48736927"
"11004","-0.26809672","-0.26809672","-0.26809672"
"11025","-0.42655006","-0.42655006","-0.42655006"
"11046","-0.34969884","-0.34969884","-0.34969884"
"11055","-0.47645625","-0.47645625","-0.47645625"
"11084","-0.23125014","-0.23125014","-0.23125014"
"11105","-0.71940094","-0.71940094","-0.71940094"
"11122","-0.43558997","-0.43558997","-0.43558997"
"11143","-0.3343637","-0.3343637","-0.3343637"
"11164","-0.28335977","-0.28335977","-0.28335977"
"11181","-0.3057118","-0.3057118","-0.3057118"
"11202","-0.42202982","-0.42202982","-0.42202982"
"11223","-0.28358924","-0.28358924","-0.28358924"
"11240","-0.41467136","-0.41467136","-0.41467136"
"11261","-0.3103835","-0.3103835","-0.3103835"
"11274","-0.55064815","-0.55064815","-0.55064815"
"11299","-0.36446223","-0.36446223","-0.36446223"
"11320","-0.19965096","-0.19965096","-0.19965096"
"11341","-0.26615566","-0.26615566","-0.26615566"
"11358","-0.33210164","-0.33210164","-0.33210164"
"11371","-0.20393318","-0.20393318","-0.20393318"
"11392","-0.28382516","-0.28382516","-0.28382516"
"11417","-0.3140023","-0.3140023","-0.3140023"
"11438","-0.43922418","-0.43922418","-0.43922418"
"11459","-0.24931623","-0.24931623","-0.24931623"
"11476","-0.58735096","-0.58735096","-0.58735096"
"11497","-0.3457027","-0.3457027","-0.3457027"
"11518","-0.109657876","-0.109657876","-0.109657876"
"11535","-0.24506041","-0.24506041","-0.24506041"
"11556","-0.17899722","-0.17899722","-0.17899722"
"11577","-0.19858532","-0.19858532","-0.19858532"
"11594","-0.21261881","-0.21261881","-0.21261881"
"11607","-0.21862257","-0.21862257","-0.21862257"
"11636","-0.40242946","-0.40242946","-0.40242946"
"11653","-0.42334113","-0.42334113","-0.42334113"
"11666","-0.24681161","-0.24681161","-0.24681161"
"11695","-0.320353","-0.320353","-0.320353"
"11712","-0.5221512","-0.5221512","-0.5221512"
"11733","-0.2915877","-0.2915877","-0.2915877"
"11746","-0.3786916","-0.3786916","-0.3786916"
"11771","-0.44648486","-0.44648486","-0.44648486"
"11792","-0.31391537","-0.31391537","-0.31391537"
"11813","-0.40920287","-0.40920287","-0.40920287"
"11830","-0.5071239","-0.5071239","-0.5071239"
"11851","-0.49978644","-0.49978644","-0.49978644"
"11872","-0.1934047","-0.1934047","-0.1934047"
"11889","-0.3467228","-0.3467228","-0.3467228"
"11910","-0.22016963","-0.22016963","-0.22016963"
"11931","-0.19928063","-0.19928063","-0.19928063"
"11948","-0.5001816","-0.5001816","-0.5001816"
"11969","-0.24083576","-0.24083576","-0.24083576"
"11982","-0.404211","-0.404211","-0.404211"
"12007","-0.5473843","-0.5473843","-0.5473843"
"12028","-0.19528845","-0.19528845","-0.19528845"
"12049","-0.46599606","-0.46599606","-0.46599606"
"12066","-0.30701044","-0.30701044","-0.30701044"
"12079","-0.2809872","-0.2809872","-0.2809872"
"12108","-0.2771382","-0.2771382","-0.2771382"
"12125","-0.28077865","-0.28077865","-0.28077865"
"12146","-0.44257644","-0.44257644","-0.44257644"
"12167","-0.27227572","-0.27227572","-0.27227572"
"12176","-0.17845894","-0.17845894","-0.17845894"
"12205","-0.30689406","-0.30689406","-0.30689406"
"12226","-0.33255777","-0.33255777","-0.33255777"
"12235","-0.34878266","-0.34878266","-0.34878266"
"12264","-0.16117142","-0.16117142","-0.16117142"
"12285","-0.2684747","-0.2684747","-0.2684747"
"12302","-0.3144131","-0.3144131","-0.3144131"
"12323","-0.38277823","-0.38277823","-0.38277823"
"12344","-0.18366362","-0.18366362","-0.18366362"
"12353","-0.2220943","-0.2220943","-0.2220943"
"12382","-0.29266673","-0.29266673","-0.29266673"
"12403","-0.24890532","-0.24890532","-0.24890532"
"12420","-0.15332723","-0.15332723","-0.15332723"
"12441","-0.2795311","-0.2795311","-0.2795311"
"12462","-0.094074525","-0.094074525","-0.094074525"
"12479","-0.4113949","-0.4113949","-0.4113949"
"12500","-0.19588532","-0.19588532","-0.19588532"
"12521","-0.22348073","-0.22348073","-0.22348073"
"12530","-0.18076673","-0.18076673","-0.18076673"
"12559","-0.20648353","-0.20648353","-0.20648353"
"12580","-0.24321336","-0.24321336","-0.24321336"
"12597","-0.16300257","-0.16300257","-0.16300257"
"12610","-0.45054948","-0.45054948","-0.45054948"
"12639","-0.3287571","-0.3287571","-0.3287571"
"12656","-0.07062347","-0.07062347","-0.07062347"
"12677","-0.16003819","-0.16003819","-0.16003819"
"12698","-0.2626881","-0.2626881","-0.2626881"
"12715","-0.1254599","-0.1254599","-0.1254599"
"12736","-0.20036705","-0.20036705","-0.20036705"
"12749","-0.20905349","-0.20905349","-0.20905349"
"12774","-0.13418919","-0.13418919","-0.13418919"
"12795","-0.18197486","-0.18197486","-0.18197486"
"12816","-0.5842822","-0.5842822","-0.5842822"
"12833","-0.15737785","-0.15737785","-0.15737785"
"12846","-0.2544722","-0.2544722","-0.2544722"
"12867","-0.25625518","-0.25625518","-0.25625518"
"12892","-0.5141903","-0.5141903","-0.5141903"
"12913","-0.25614086","-0.25614086","-0.25614086"
"12934","-0.061531756","-0.061531756","-0.061531756"
"12943","-0.10763208","-0.10763208","-0.10763208"
"12972","-0.10703586","-0.10703586","-0.10703586"
"12993","-0.4144331","-0.4144331","-0.4144331"
"13010","-0.17699052","-0.17699052","-0.17699052"
"13031","-0.14039981","-0.14039981","-0.14039981"
"13052","-0.35519087","-0.35519087","-0.35519087"
"13069","-0.1299132","-0.1299132","-0.1299132"
"13090","-0.4188646","-0.4188646","-0.4188646"
"13111","-0.38994735","-0.38994735","-0.38994735"
"13128","-0.100434765","-0.100434765","-0.100434765"
"13141","-0.08557584","-0.08557584","-0.08557584"
"13170","-0.08897276","-0.08897276","-0.08897276"
"13187","-0.3199395","-0.3199395","-0.3199395"
"13208","-0.17302947","-0.17302947","-0.17302947"
"13229","-0.34513783","-0.34513783","-0.34513783"
"13246","-0.11814076","-0.11814076","-0.11814076"
"13267","-0.13495891","-0.13495891","-0.13495891"
"13288","-0.08720435","-0.08720435","-0.08720435"
"13305","-0.22413316","-0.22413316","-0.22413316"
"13326","-0.14061241","-0.14061241","-0.14061241"
"13347","-0.093469","-0.093469","-0.093469"
"13364","-0.27571326","-0.27571326","-0.27571326"
"13385","-0.2023447","-0.2023447","-0.2023447"
"13406","-0.18750243","-0.18750243","-0.18750243"
"13415","-0.08645288","-0.08645288","-0.08645288"
"13444","-0.11450873","-0.11450873","-0.11450873"
"13457","-0.15078463","-0.15078463","-0.15078463"
"13474","-0.07766056","-0.07766056","-0.07766056"
"13503","-0.28363156","-0.28363156","-0.28363156"
"13524","-0.19803058","-0.19803058","-0.19803058"
"13541","-0.07323457","-0.07323457","-0.07323457"
"13562","-0.2521926","-0.2521926","-0.2521926"
"13583","-0.08506081","-0.08506081","-0.08506081"
"13600","-0.07830618","-0.07830618","-0.07830618"
"13621","-0.09261427","-0.09261427","-0.09261427"
"13642","-0.096952006","-0.096952006","-0.096952006"
"13651","-0.040801905","-0.040801905","-0.040801905"
"13680","-0.1238323","-0.1238323","-0.1238323"
"13701","-0.2905727","-0.2905727","-0.2905727"
"13710","-0.16858284","-0.16858284","-0.16858284"
"13739","-0.1798827","-0.1798827","-0.1798827"
"13760","-0.124920025","-0.124920025","-0.124920025"
"13777","-0.5196276","-0.5196276","-0.5196276"
"13798","-0.09353708","-0.09353708","-0.09353708"
"13819","-0.1608482","-0.1608482","-0.1608482"
"13836","-0.12239561","-0.12239561","-0.12239561"
"13857","-0.45928395","-0.45928395","-0.45928395"
"13878","-0.3983557","-0.3983557","-0.3983557"
"13895","-0.27701408","-0.27701408","-0.27701408"
"13916","-0.08542242","-0.08542242","-0.08542242"
"13937","-0.39477822","-0.39477822","-0.39477822"
"13954","-0.062058512","-0.062058512","-0.062058512"
"13975","-0.18329856","-0.18329856","-0.18329856"
"13996","-0.118163325","-0.118163325","-0.118163325"
"14013","-0.07864492","-0.07864492","-0.07864492"
"14034","-0.10539592","-0.10539592","-0.10539592"
"14055","-0.06741332","-0.06741332","-0.06741332"
"14072","-0.11268008","-0.11268008","-0.11268008"
"14085","-0.1619272","-0.1619272","-0.1619272"
"14114","-0.090598956","-0.090598956","-0.090598956"
"14123","-0.055325177","-0.055325177","-0.055325177"
"14152","-0.05772358","-0.05772358","-0.05772358"
"14173","-0.11087718","-0.11087718","-0.11087718"
"14190","-0.015908727","-0.015908727","-0.015908727"
"14211","-0.12897827","-0.12897827","-0.12897827"
"14232","-0.059651904","-0.059651904","-0.059651904"
"14249","-0.09546767","-0.09546767","-0.09546767"
"14270","-0.055536345","-0.055536345","-0.055536345"
"14291","-0.076156445","-0.076156445","-0.076156445"
"14308","-0.11237779","-0.11237779","-0.11237779"
"14329","-0.0658313","-0.0658313","-0.0658313"
"14350","-0.2634881","-0.2634881","-0.2634881"
"14367","-0.07387392","-0.07387392","-0.07387392"
"14388","-0.16727804","-0.16727804","-0.16727804"
"14409","-0.05762263","-0.05762263","-0.05762263"
"14426","-0.045289796","-0.045289796","-0.045289796"
"14447","-0.20710611","-0.20710611","-0.20710611"
"14468","-0.16623534","-0.16623534","-0.16623534"
"14485","-0.21928258","-0.21928258","-0.21928258"
"14506","-0.2848182","-0.2848182","-0.2848182"
"14527","-0.15054981","-0.15054981","-0.15054981"
"14544","-0.36199564","-0.36199564","-0.36199564"
"14565","-0.33040464","-0.33040464","-0.33040464"
"14586","-0.1064026","-0.1064026","-0.1064026"
"14603","-0.16988659","-0.16988659","-0.16988659"
"14624","-0.16270098","-0.16270098","-0.16270098"
