"Step","Feb13_10-59-31_PPO - Loss / Value loss","Feb13_10-59-31_PPO - Loss / Value loss__MIN","Feb13_10-59-31_PPO - Loss / Value loss__MAX"
"13715","0.00006329791","0.00006329791","0.00006329791"
"13735","0.00020751596","0.00020751596","0.00020751596"
"13772","0","0","0"
"13792","0.00029398673","0.00029398673","0.00029398673"
"13829","0","0","0"
"13849","0.00013855708","0.00013855708","0.00013855708"
"13886","0.00027769728","0.00027769728","0.00027769728"
"13906","0.0002837926","0.0002837926","0.0002837926"
"13943","0","0","0"
"13963","0.00053302955","0.00053302955","0.00053302955"
"14000","0","0","0"
"14020","0.0005018999","0.0005018999","0.0005018999"
"14057","0.00018633231","0.00018633231","0.00018633231"
"14077","0.00046721395","0.00046721395","0.00046721395"
"14114","0","0","0"
"14134","0.00013297192","0.00013297192","0.00013297192"
"14171","0.00044194222","0.00044194222","0.00044194222"
"14191","0","0","0"
"14228","0.00026896325","0.00026896325","0.00026896325"
"14248","0.00044365987","0.00044365987","0.00044365987"
"14285","0.000559426","0.000559426","0.000559426"
"14305","0.00073004497","0.00073004497","0.00073004497"
"14342","0","0","0"
"14362","0.0004626842","0.0004626842","0.0004626842"
"14399","0.0012658448","0.0012658448","0.0012658448"
"14419","0.00022854698","0.00022854698","0.00022854698"
"14456","0","0","0"
"14476","0.0003809289","0.0003809289","0.0003809289"
"14513","0.0008037863","0.0008037863","0.0008037863"
"14533","0","0","0"
"14570","0.00043193626","0.00043193626","0.00043193626"
"14590","0.0007491302","0.0007491302","0.0007491302"
