"Step","Feb12_23-20-55_PPO - Loss / Value loss","Feb12_23-20-55_PPO - Loss / Value loss__MIN","Feb12_23-20-55_PPO - Loss / Value loss__MAX"
"29","0","0","0"
"55","0","0","0"
"92","0.0005450344","0.0005450344","0.0005450344"
"112","0","0","0"
"149","0.00019333925","0.00019333925","0.00019333925"
"169","0","0","0"
"206","0.00036999714","0.00036999714","0.00036999714"
"226","0.00019269183","0.00019269183","0.00019269183"
"263","0.00030211615","0.00030211615","0.00030211615"
"283","0","0","0"
"320","0.0001795549","0.0001795549","0.0001795549"
"340","0.00018298368","0.00018298368","0.00018298368"
"377","0","0","0"
"397","0","0","0"
"434","0.0008641652","0.0008641652","0.0008641652"
"454","0.0008190822","0.0008190822","0.0008190822"
"491","0.000576476","0.000576476","0.000576476"
"511","0.00079763995","0.00079763995","0.00079763995"
"548","0.0003589296","0.0003589296","0.0003589296"
"568","0.00094776414","0.00094776414","0.00094776414"
"605","0.0012436017","0.0012436017","0.0012436017"
"625","0.00056148705","0.00056148705","0.00056148705"
"662","0","0","0"
"682","0","0","0"
"719","0","0","0"
"739","0.0005598059","0.0005598059","0.0005598059"
"776","0.00024399116","0.00024399116","0.00024399116"
"796","0.00074979285","0.00074979285","0.00074979285"
"833","0.00083389773","0.00083389773","0.00083389773"
"853","0.0010183719","0.0010183719","0.0010183719"
"890","0.0007775194","0.0007775194","0.0007775194"
"910","0.0009399035","0.0009399035","0.0009399035"
"947","0.00034308323","0.00034308323","0.00034308323"
"967","0.00058847136","0.00058847136","0.00058847136"
"1004","0.00058510125","0.00058510125","0.00058510125"
"1024","0.0005150593","0.0005150593","0.0005150593"
"1061","0.0010591295","0.0010591295","0.0010591295"
"1081","0.00077189406","0.00077189406","0.00077189406"
"1118","0.000578766","0.000578766","0.000578766"
"1138","0.00055913045","0.00055913045","0.00055913045"
"1175","0.00035423166","0.00035423166","0.00035423166"
"1195","0.00027565155","0.00027565155","0.00027565155"
"1232","0.00028440772","0.00028440772","0.00028440772"
"1252","0.00029165673","0.00029165673","0.00029165673"
"1289","0.00014203551","0.00014203551","0.00014203551"
"1309","0","0","0"
"1346","0","0","0"
"1366","0.000456822","0.000456822","0.000456822"
"1403","0.0006705187","0.0006705187","0.0006705187"
"1423","0.0008836822","0.0008836822","0.0008836822"
"1460","0.00041285448","0.00041285448","0.00041285448"
"1480","0","0","0"
"1517","0","0","0"
"1537","0.00021270101","0.00021270101","0.00021270101"
"1574","0.0001840399","0.0001840399","0.0001840399"
"1594","0.00032569506","0.00032569506","0.00032569506"
"1631","0","0","0"
"1651","0","0","0"
"1688","0.00025061835","0.00025061835","0.00025061835"
"1708","0.0003863658","0.0003863658","0.0003863658"
"1745","0.0007167334","0.0007167334","0.0007167334"
"1765","0.0003166186","0.0003166186","0.0003166186"
"1802","0.00013203487","0.00013203487","0.00013203487"
"1822","0.00023585751","0.00023585751","0.00023585751"
"1859","0.0008133242","0.0008133242","0.0008133242"
"1879","0.00054101594","0.00054101594","0.00054101594"
"1916","0.0008581727","0.0008581727","0.0008581727"
"1936","0.0009943998","0.0009943998","0.0009943998"
"1973","0.0007178339","0.0007178339","0.0007178339"
"1993","0.00045496807","0.00045496807","0.00045496807"
"2030","0.000711013","0.000711013","0.000711013"
"2050","0.00037610144","0.00037610144","0.00037610144"
"2087","0.00024514153","0.00024514153","0.00024514153"
"2107","0.00032396824","0.00032396824","0.00032396824"
"2144","0.00043822796","0.00043822796","0.00043822796"
"2164","0","0","0"
"2201","0.0013060597","0.0013060597","0.0013060597"
"2221","0.00042441735","0.00042441735","0.00042441735"
