"Step","Feb13_21-58-41_PPO - Episode / Total timesteps (mean)","Feb13_21-58-41_PPO - Episode / Total timesteps (mean)__MIN","Feb13_21-58-41_PPO - Episode / Total timesteps (mean)__MAX"
"1604","112.644226","112.644226","112.644226"
"1621","115.61086","115.61086","115.61086"
"1649","159.54837","159.54837","159.54837"
"1661","126.37359","126.37359","126.37359"
"1678","129.40031","129.40031","129.40031"
"1706","114.35494","114.35494","114.35494"
"1726","157.35336","157.35336","157.35336"
"1743","198.46402","198.46402","198.46402"
"1763","112.30845","112.30845","112.30845"
"1775","103.890495","103.890495","103.890495"
"1792","125.42935","125.42935","125.42935"
"1812","137.55856","137.55856","137.55856"
"1832","232.65254","232.65254","232.65254"
"1857","151.17552","151.17552","151.17552"
"1869","113.50359","113.50359","113.50359"
"1889","125.269684","125.269684","125.269684"
"1906","119.16789","119.16789","119.16789"
"1926","124.11878","124.11878","124.11878"
"1946","129.98036","129.98036","129.98036"
"1963","130.88045","130.88045","130.88045"
"1983","151.10507","151.10507","151.10507"
"2011","126.871956","126.871956","126.871956"
"2020","122.77282","122.77282","122.77282"
"2040","121.286934","121.286934","121.286934"
"2060","116.419945","116.419945","116.419945"
"2085","105.95759","105.95759","105.95759"
"2097","101.69361","101.69361","101.69361"
"2117","146.40958","146.40958","146.40958"
"2134","125.01426","125.01426","125.01426"
"2154","110.51214","110.51214","110.51214"
"2174","149.43689","149.43689","149.43689"
"2191","127.1735","127.1735","127.1735"
"2211","136.316","136.316","136.316"
"2239","130.58322","130.58322","130.58322"
"2256","143.28944","143.28944","143.28944"
"2268","116.85831","116.85831","116.85831"
"2288","126.85443","126.85443","126.85443"
"2313","124.76754","124.76754","124.76754"
"2325","133.47803","133.47803","133.47803"
"2345","110.88064","110.88064","110.88064"
"2362","120.42385","120.42385","120.42385"
"2382","114.449394","114.449394","114.449394"
"2410","117.09901","117.09901","117.09901"
"2419","131.82924","131.82924","131.82924"
"2447","118.34067","118.34067","118.34067"
"2459","113.97459","113.97459","113.97459"
"2476","118.9221","118.9221","118.9221"
"2496","114.3988","114.3988","114.3988"
"2516","117.84874","117.84874","117.84874"
"2533","123.384636","123.384636","123.384636"
"2553","121.06999","121.06999","121.06999"
"2573","110.44942","110.44942","110.44942"
"2598","110.63572","110.63572","110.63572"
"2610","111.743164","111.743164","111.743164"
"2638","112.31317","112.31317","112.31317"
"2647","128.38077","128.38077","128.38077"
"2675","110.908875","110.908875","110.908875"
"2687","205.03532","205.03532","205.03532"
"2704","148.83405","148.83405","148.83405"
"2732","109.80777","109.80777","109.80777"
"2752","108.89591","108.89591","108.89591"
"2761","117.11138","117.11138","117.11138"
"2789","124.560974","124.560974","124.560974"
"2809","118.79577","118.79577","118.79577"
"2818","120.44546","120.44546","120.44546"
"2846","113.82398","113.82398","113.82398"
"2866","110.001144","110.001144","110.001144"
"2883","133.25165","133.25165","133.25165"
"2895","118.49616","118.49616","118.49616"
"2923","114.38283","114.38283","114.38283"
"2932","106.61412","106.61412","106.61412"
"2960","118.806786","118.806786","118.806786"
"2972","126.578316","126.578316","126.578316"
"2997","120.259224","120.259224","120.259224"
"3017","121.69961","121.69961","121.69961"
"3029","141.64864","141.64864","141.64864"
"3046","112.18059","112.18059","112.18059"
"3066","140.5666","140.5666","140.5666"
"3086","118.63692","118.63692","118.63692"
"3111","116.33064","116.33064","116.33064"
"3123","132.68506","132.68506","132.68506"
"3143","142.52373","142.52373","142.52373"
"3168","115.15878","115.15878","115.15878"
"3180","153.53088","153.53088","153.53088"
"3208","123.54374","123.54374","123.54374"
"3217","156.32701","156.32701","156.32701"
"3237","118.37022","118.37022","118.37022"
"3265","225.57202","225.57202","225.57202"
"3274","194.33719","194.33719","194.33719"
"3294","170.2608","170.2608","170.2608"
"3322","164.62361","164.62361","164.62361"
"3339","136.30583","136.30583","136.30583"
"3351","138.95854","138.95854","138.95854"
"3379","125.32394","125.32394","125.32394"
"3388","136.62737","136.62737","136.62737"
"3416","160.25404","160.25404","160.25404"
"3436","153.52983","153.52983","153.52983"
"3453","119.375084","119.375084","119.375084"
"3465","121.12752","121.12752","121.12752"
"3485","122.21918","122.21918","122.21918"
"3502","126.785355","126.785355","126.785355"
"3522","113.651085","113.651085","113.651085"
"3550","139.72768","139.72768","139.72768"
"3559","119.14607","119.14607","119.14607"
"3587","113.474","113.474","113.474"
"3599","121.74628","121.74628","121.74628"
"3616","137.63106","137.63106","137.63106"
"3644","120.63684","120.63684","120.63684"
"3664","173.44728","173.44728","173.44728"
"3673","124.28424","124.28424","124.28424"
"3693","121.02091","121.02091","121.02091"
"3721","124.7098","124.7098","124.7098"
"3730","130.73131","130.73131","130.73131"
"3750","151.68289","151.68289","151.68289"
"3770","140.01845","140.01845","140.01845"
"3787","157.36389","157.36389","157.36389"
"3815","173.57779","173.57779","173.57779"
"3827","134.99937","134.99937","134.99937"
"3852","118.722015","118.722015","118.722015"
"3872","115.48384","115.48384","115.48384"
"3892","114.338196","114.338196","114.338196"
"3909","112.639206","112.639206","112.639206"
"3929","111.68979","111.68979","111.68979"
"3949","131.91756","131.91756","131.91756"
"3958","137.3773","137.3773","137.3773"
"3978","138.13931","138.13931","138.13931"
"3998","112.436646","112.436646","112.436646"
"4023","160.19395","160.19395","160.19395"
"4043","125.5131","125.5131","125.5131"
"4055","136.52013","136.52013","136.52013"
"4072","121.10403","121.10403","121.10403"
"4100","116.178024","116.178024","116.178024"
"4112","113.380684","113.380684","113.380684"
"4129","125.35424","125.35424","125.35424"
"4149","185.11365","185.11365","185.11365"
"4177","125.49432","125.49432","125.49432"
"4194","110.37257","110.37257","110.37257"
"4214","121.33449","121.33449","121.33449"
"4226","117.608734","117.608734","117.608734"
"4243","137.25249","137.25249","137.25249"
"4263","117.23915","117.23915","117.23915"
"4283","131.88335","131.88335","131.88335"
"4308","133.6676","133.6676","133.6676"
"4328","133.14207","133.14207","133.14207"
"4340","141.43518","141.43518","141.43518"
"4357","127.290794","127.290794","127.290794"
"4377","122.11262","122.11262","122.11262"
"4405","131.57854","131.57854","131.57854"
"4414","113.694405","113.694405","113.694405"
"4442","155.27795","155.27795","155.27795"
"4454","128.24808","128.24808","128.24808"
"4471","122.01442","122.01442","122.01442"
"4491","129.10228","129.10228","129.10228"
"4519","118.05538","118.05538","118.05538"
"4528","122.71488","122.71488","122.71488"
"4548","116.86629","116.86629","116.86629"
"4568","142.54852","142.54852","142.54852"
"4585","127.116295","127.116295","127.116295"
"4613","130.51233","130.51233","130.51233"
"4625","131.044","131.044","131.044"
"4650","128.63036","128.63036","128.63036"
"4662","117.08835","117.08835","117.08835"
"4690","131.6142","131.6142","131.6142"
"4707","148.04117","148.04117","148.04117"
"4727","113.36639","113.36639","113.36639"
"4739","114.916916","114.916916","114.916916"
"4764","159.00262","159.00262","159.00262"
"4776","117.75845","117.75845","117.75845"
"4796","122.476234","122.476234","122.476234"
"4813","124.44372","124.44372","124.44372"
"4833","123.99389","123.99389","123.99389"
"4853","118.271225","118.271225","118.271225"
"4870","120.45641","120.45641","120.45641"
"4898","116.13537","116.13537","116.13537"
"4910","120.57409","120.57409","120.57409"
"4935","130.71922","130.71922","130.71922"
"4955","151.27762","151.27762","151.27762"
"4967","127.47481","127.47481","127.47481"
"4992","136.522","136.522","136.522"
"5004","115.22149","115.22149","115.22149"
"5024","120.45743","120.45743","120.45743"
"5041","117.58785","117.58785","117.58785"
"5069","111.51354","111.51354","111.51354"
"5081","118.151375","118.151375","118.151375"
"5098","123.8322","123.8322","123.8322"
"5118","112.89123","112.89123","112.89123"
"5146","125.71372","125.71372","125.71372"
"5155","115.6895","115.6895","115.6895"
"5175","108.79961","108.79961","108.79961"
"5203","123.71057","123.71057","123.71057"
"5220","115.111244","115.111244","115.111244"
"5232","121.33179","121.33179","121.33179"
"5252","114.7721","114.7721","114.7721"
"5269","113.293594","113.293594","113.293594"
"5297","122.03306","122.03306","122.03306"
"5309","112.76624","112.76624","112.76624"
"5326","123.80427","123.80427","123.80427"
"5346","122.26909","122.26909","122.26909"
"5374","105.48517","105.48517","105.48517"
"5383","114.95944","114.95944","114.95944"
"5403","117.41162","117.41162","117.41162"
"5423","134.36581","134.36581","134.36581"
"5440","106.69427","106.69427","106.69427"
"5460","111.168816","111.168816","111.168816"
"5480","125.94959","125.94959","125.94959"
"5497","109.55834","109.55834","109.55834"
"5517","107.54358","107.54358","107.54358"
"5537","111.93532","111.93532","111.93532"
"5554","126.89942","126.89942","126.89942"
"5574","119.67557","119.67557","119.67557"
"5602","106.29705","106.29705","106.29705"
"5619","117.94591","117.94591","117.94591"
"5639","118.900826","118.900826","118.900826"
"5659","114.53815","114.53815","114.53815"
"5668","115.71053","115.71053","115.71053"
"5696","119.74861","119.74861","119.74861"
"5708","111.48839","111.48839","111.48839"
"5733","136.92888","136.92888","136.92888"
"5745","96.3984","96.3984","96.3984"
"5765","135.31659","135.31659","135.31659"
"5782","105.36717","105.36717","105.36717"
"5802","116.26368","116.26368","116.26368"
"5830","120.8189","120.8189","120.8189"
"5847","116.27557","116.27557","116.27557"
"5859","109.969765","109.969765","109.969765"
"5879","120.044136","120.044136","120.044136"
"5904","127.71956","127.71956","127.71956"
"5916","118.9066","118.9066","118.9066"
"5944","115.698395","115.698395","115.698395"
"5961","110.34653","110.34653","110.34653"
"5973","127.53131","127.53131","127.53131"
"5993","167.01674","167.01674","167.01674"
"6010","105.38155","105.38155","105.38155"
"6038","158.47127","158.47127","158.47127"
"6050","121.46072","121.46072","121.46072"
"6075","108.95054","108.95054","108.95054"
"6087","116.67288","116.67288","116.67288"
"6107","109.49599","109.49599","109.49599"
"6132","133.92291","133.92291","133.92291"
"6144","107.784035","107.784035","107.784035"
"6164","112.141335","112.141335","112.141335"
"6189","113.89056","113.89056","113.89056"
"6201","106.36212","106.36212","106.36212"
"6229","113.363495","113.363495","113.363495"
"6238","108.577614","108.577614","108.577614"
"6266","111.237724","111.237724","111.237724"
"6286","120.88483","120.88483","120.88483"
"6303","136.51646","136.51646","136.51646"
"6315","124.10665","124.10665","124.10665"
"6335","102.80793","102.80793","102.80793"
"6352","116.898254","116.898254","116.898254"
"6372","119.73837","119.73837","119.73837"
"6392","145.66475","145.66475","145.66475"
"6409","125.73941","125.73941","125.73941"
"6429","117.1733","117.1733","117.1733"
"6449","121.21635","121.21635","121.21635"
"6466","127.070404","127.070404","127.070404"
"6486","113.452156","113.452156","113.452156"
"6506","115.577156","115.577156","115.577156"
"6523","102.59058","102.59058","102.59058"
"6543","128.01544","128.01544","128.01544"
"6571","108.49443","108.49443","108.49443"
"6580","113.59912","113.59912","113.59912"
"6600","114.2366","114.2366","114.2366"
"6620","119.42153","119.42153","119.42153"
"6645","108.170555","108.170555","108.170555"
"6665","121.413956","121.413956","121.413956"
"6677","110.32288","110.32288","110.32288"
"6694","120.26095","120.26095","120.26095"
"6722","134.93553","134.93553","134.93553"
"6734","119.87787","119.87787","119.87787"
"6751","157.79356","157.79356","157.79356"
"6771","113.40762","113.40762","113.40762"
"6791","108.707985","108.707985","108.707985"
"6808","121.81468","121.81468","121.81468"
"6836","130.00958","130.00958","130.00958"
"6856","112.68261","112.68261","112.68261"
"6865","109.50741","109.50741","109.50741"
"6885","113.050255","113.050255","113.050255"
"6905","122.0542","122.0542","122.0542"
"6922","120.82147","120.82147","120.82147"
"6950","114.654526","114.654526","114.654526"
"6970","114.795784","114.795784","114.795784"
"6979","111.52422","111.52422","111.52422"
"6999","110.00541","110.00541","110.00541"
"7019","119.90132","119.90132","119.90132"
"7044","115.253174","115.253174","115.253174"
"7056","128.6819","128.6819","128.6819"
"7076","108.184074","108.184074","108.184074"
"7093","130.92029","130.92029","130.92029"
"7121","124.47664","124.47664","124.47664"
"7133","118.49822","118.49822","118.49822"
"7158","115.06385","115.06385","115.06385"
"7170","133.17056","133.17056","133.17056"
"7190","112.89348","112.89348","112.89348"
"7215","118.46025","118.46025","118.46025"
"7227","126.71941","126.71941","126.71941"
"7255","133.95705","133.95705","133.95705"
"7264","144.19109","144.19109","144.19109"
"7292","120.483055","120.483055","120.483055"
"7312","138.1924","138.1924","138.1924"
"7321","117.74305","117.74305","117.74305"
"7341","136.72046","136.72046","136.72046"
"7369","116.6247","116.6247","116.6247"
"7378","126.30228","126.30228","126.30228"
"7406","115.43489","115.43489","115.43489"
"7426","149.01674","149.01674","149.01674"
"7435","119.31053","119.31053","119.31053"
"7455","115.294136","115.294136","115.294136"
"7483","129.7745","129.7745","129.7745"
"7500","118.7798","118.7798","118.7798"
"7520","122.38385","122.38385","122.38385"
"7532","110.88805","110.88805","110.88805"
"7549","117.95479","117.95479","117.95479"
"7569","115.329094","115.329094","115.329094"
"7589","176.97235","176.97235","176.97235"
"7606","121.824974","121.824974","121.824974"
"7634","114.03145","114.03145","114.03145"
"7654","167.38118","167.38118","167.38118"
"7663","143.65198","143.65198","143.65198"
"7691","136.54153","136.54153","136.54153"
"7703","134.30507","134.30507","134.30507"
"7720","125.935776","125.935776","125.935776"
"7748","121.66536","121.66536","121.66536"
"7760","130.4085","130.4085","130.4085"
"7785","118.13984","118.13984","118.13984"
"7805","119.81658","119.81658","119.81658"
"7825","104.89805","104.89805","104.89805"
"7842","135.0393","135.0393","135.0393"
"7862","133.26048","133.26048","133.26048"
"7874","229.37004","229.37004","229.37004"
"7891","126.2372","126.2372","126.2372"
"7919","111.02394","111.02394","111.02394"
"7931","121.48036","121.48036","121.48036"
"7948","106.93291","106.93291","106.93291"
"7968","137.08055","137.08055","137.08055"
"7988","103.20212","103.20212","103.20212"
"8013","123.7662","123.7662","123.7662"
"8025","130.77554","130.77554","130.77554"
"8045","126.653496","126.653496","126.653496"
"8062","123.11522","123.11522","123.11522"
"8082","124.06021","124.06021","124.06021"
"8110","135.1457","135.1457","135.1457"
"8119","131.26215","131.26215","131.26215"
"8147","150.48102","150.48102","150.48102"
"8159","144.1477","144.1477","144.1477"
"8176","130.86543","130.86543","130.86543"
"8196","107.586945","107.586945","107.586945"
"8216","129.59544","129.59544","129.59544"
"8241","159.11986","159.11986","159.11986"
"8253","151.40694","151.40694","151.40694"
"8273","192.03957","192.03957","192.03957"
"8290","191.49187","191.49187","191.49187"
"8318","115.18601","115.18601","115.18601"
"8330","128.39078","128.39078","128.39078"
"8347","143.47461","143.47461","143.47461"
"8367","149.94363","149.94363","149.94363"
"8387","122.841606","122.841606","122.841606"
"8412","122.869095","122.869095","122.869095"
"8424","148.27092","148.27092","148.27092"
"8444","124.10053","124.10053","124.10053"
"8469","125.62522","125.62522","125.62522"
"8489","153.48448","153.48448","153.48448"
"8509","142.29703","142.29703","142.29703"
"8518","125.368324","125.368324","125.368324"
"8546","164.88359","164.88359","164.88359"
"8566","128.38716","128.38716","128.38716"
"8575","188.48581","188.48581","188.48581"
"8603","214.69363","214.69363","214.69363"
"8615","192.66333","192.66333","192.66333"
"8640","138.70398","138.70398","138.70398"
"8660","118.57575","118.57575","118.57575"
"8680","167.1138","167.1138","167.1138"
"8689","148.19588","148.19588","148.19588"
"8709","143.01767","143.01767","143.01767"
"8737","197.14796","197.14796","197.14796"
"8754","171.65091","171.65091","171.65091"
"8774","135.7637","135.7637","135.7637"
"8786","179.73277","179.73277","179.73277"
"8803","192.03113","192.03113","192.03113"
"8831","176.0558","176.0558","176.0558"
"8851","132.30627","132.30627","132.30627"
"8868","200.64018","200.64018","200.64018"
"8888","132.22139","132.22139","132.22139"
"8908","181.41228","181.41228","181.41228"
"8925","153.70546","153.70546","153.70546"
"8937","116.1415","116.1415","116.1415"
"8957","167.67789","167.67789","167.67789"
"8982","169.49136","169.49136","169.49136"
"8994","203.42204","203.42204","203.42204"
"9014","196.82149","196.82149","196.82149"
"9039","153.25404","153.25404","153.25404"
"9051","237.57028","237.57028","237.57028"
"9079","181.19997","181.19997","181.19997"
"9096","190.50584","190.50584","190.50584"
"9108","165.92027","165.92027","165.92027"
"9136","143.39574","143.39574","143.39574"
"9145","182.22191","182.22191","182.22191"
"9173","117.72156","117.72156","117.72156"
"9185","213.70605","213.70605","213.70605"
"9210","144.12782","144.12782","144.12782"
"9222","251.25734","251.25734","251.25734"
"9242","119.29992","119.29992","119.29992"
"9259","130.75598","130.75598","130.75598"
"9287","141.54018","141.54018","141.54018"
"9307","127.27769","127.27769","127.27769"
"9324","189.18622","189.18622","189.18622"
"9336","191.38284","191.38284","191.38284"
"9356","146.9965","146.9965","146.9965"
"9381","176.0362","176.0362","176.0362"
"9393","203.33347","203.33347","203.33347"
"9413","189.49123","189.49123","189.49123"
"9438","138.22447","138.22447","138.22447"
"9450","178.7731","178.7731","178.7731"
"9470","150.91087","150.91087","150.91087"
"9487","212.07228","212.07228","212.07228"
"9515","241.64433","241.64433","241.64433"
"9527","137.11575","137.11575","137.11575"
"9544","217.80035","217.80035","217.80035"
"9572","179.0966","179.0966","179.0966"
"9592","203.91783","203.91783","203.91783"
"9609","169.07248","169.07248","169.07248"
"9629","132.05235","132.05235","132.05235"
"9641","139.07689","139.07689","139.07689"
"9666","202.62999","202.62999","202.62999"
"9686","171.9522","171.9522","171.9522"
"9706","164.43927","164.43927","164.43927"
"9715","214.0057","214.0057","214.0057"
"9735","165.87523","165.87523","165.87523"
"9755","132.37573","132.37573","132.37573"
"9772","194.81006","194.81006","194.81006"
"9800","195.23131","195.23131","195.23131"
"9820","112.66587","112.66587","112.66587"
"9829","163.1686","163.1686","163.1686"
"9849","117.98678","117.98678","117.98678"
"9877","154.89137","154.89137","154.89137"
"9894","155.28","155.28","155.28"
"9914","184.81067","184.81067","184.81067"
"9926","150.88284","150.88284","150.88284"
"9951","138.95497","138.95497","138.95497"
"9963","161.49084","161.49084","161.49084"
"9991","137.16418","137.16418","137.16418"
"10000","156.8277","156.8277","156.8277"
"10028","161.23163","161.23163","161.23163"
"10040","122.70635","122.70635","122.70635"
"10065","133.70282","133.70282","133.70282"
"10085","128.59157","128.59157","128.59157"
"10105","122.50918","122.50918","122.50918"
"10114","145.41866","145.41866","145.41866"
"10134","142.24597","142.24597","142.24597"
"10162","178.17404","178.17404","178.17404"
"10179","248.98277","248.98277","248.98277"
"10191","120.75658","120.75658","120.75658"
"10219","124.15797","124.15797","124.15797"
"10236","178.47072","178.47072","178.47072"
"10256","145.57732","145.57732","145.57732"
"10276","125.8137","125.8137","125.8137"
"10285","170.03488","170.03488","170.03488"
"10305","138.49098","138.49098","138.49098"
"10325","130.49794","130.49794","130.49794"
"10342","183.58539","183.58539","183.58539"
"10370","125.39593","125.39593","125.39593"
"10382","150.7252","150.7252","150.7252"
"10407","136.12578","136.12578","136.12578"
"10419","138.28757","138.28757","138.28757"
"10439","160.58401","160.58401","160.58401"
"10456","136.34944","136.34944","136.34944"
"10476","133.89764","133.89764","133.89764"
"10504","119.84445","119.84445","119.84445"
"10513","127.61025","127.61025","127.61025"
"10533","169.01048","169.01048","169.01048"
"10561","140.26276","140.26276","140.26276"
"10570","159.24675","159.24675","159.24675"
"10590","117.00529","117.00529","117.00529"
"10610","127.95778","127.95778","127.95778"
"10627","113.4049","113.4049","113.4049"
"10655","138.46182","138.46182","138.46182"
"10667","148.28178","148.28178","148.28178"
"10692","161.82938","161.82938","161.82938"
"10704","131.8337","131.8337","131.8337"
"10732","121.23515","121.23515","121.23515"
"10741","169.13011","169.13011","169.13011"
"10761","128.26646","128.26646","128.26646"
"10781","130.85948","130.85948","130.85948"
"10806","129.4661","129.4661","129.4661"
"10818","149.89165","149.89165","149.89165"
"10838","130.65152","130.65152","130.65152"
"10863","146.42267","146.42267","146.42267"
"10875","146.3627","146.3627","146.3627"
"10895","198.95192","198.95192","198.95192"
"10912","188.07254","188.07254","188.07254"
"10932","177.8736","177.8736","177.8736"
"10952","136.21146","136.21146","136.21146"
"10969","141.4245","141.4245","141.4245"
"10997","154.4883","154.4883","154.4883"
"11009","121.31373","121.31373","121.31373"
"11034","132.37299","132.37299","132.37299"
"11046","137.93166","137.93166","137.93166"
"11066","123.65569","123.65569","123.65569"
"11083","122.41888","122.41888","122.41888"
"11103","112.157814","112.157814","112.157814"
"11123","148.18134","148.18134","148.18134"
"11140","198.18103","198.18103","198.18103"
"11160","130.93446","130.93446","130.93446"
"11180","137.77757","137.77757","137.77757"
"11197","128.196","128.196","128.196"
"11225","143.79167","143.79167","143.79167"
"11237","122.67343","122.67343","122.67343"
"11254","137.5332","137.5332","137.5332"
"11274","148.7233","148.7233","148.7233"
"11302","142.76735","142.76735","142.76735"
"11311","114.333145","114.333145","114.333145"
"11331","124.217354","124.217354","124.217354"
"11359","126.06018","126.06018","126.06018"
"11368","156.73666","156.73666","156.73666"
"11388","122.72756","122.72756","122.72756"
"11416","124.25473","124.25473","124.25473"
"11425","170.90608","170.90608","170.90608"
"11453","121.6273","121.6273","121.6273"
"11465","133.73523","133.73523","133.73523"
"11482","116.4399","116.4399","116.4399"
"11510","119.68115","119.68115","119.68115"
"11522","166.52477","166.52477","166.52477"
"11547","174.71393","174.71393","174.71393"
"11567","118.880554","118.880554","118.880554"
"11579","117.91797","117.91797","117.91797"
"11596","150.2893","150.2893","150.2893"
"11616","104.18428","104.18428","104.18428"
"11644","130.70863","130.70863","130.70863"
"11653","153.23746","153.23746","153.23746"
"11673","104.60476","104.60476","104.60476"
"11693","128.19022","128.19022","128.19022"
"11718","119.064064","119.064064","119.064064"
"11730","123.078316","123.078316","123.078316"
"11750","145.80934","145.80934","145.80934"
"11775","113.46347","113.46347","113.46347"
"11787","125.43082","125.43082","125.43082"
"11807","113.46427","113.46427","113.46427"
"11832","123.99255","123.99255","123.99255"
"11844","160.66763","160.66763","160.66763"
"11864","115.42942","115.42942","115.42942"
"11881","97.65869","97.65869","97.65869"
"11901","132.3798","132.3798","132.3798"
"11929","127.99045","127.99045","127.99045"
"11938","115.66707","115.66707","115.66707"
"11958","110.64407","110.64407","110.64407"
"11978","125.0476","125.0476","125.0476"
"12003","114.58648","114.58648","114.58648"
"12015","122.32529","122.32529","122.32529"
"12043","114.740906","114.740906","114.740906"
"12052","161.34045","161.34045","161.34045"
"12072","121.21323","121.21323","121.21323"
"12092","133.35527","133.35527","133.35527"
"12109","129.427","129.427","129.427"
"12129","129.37053","129.37053","129.37053"
"12149","124.0537","124.0537","124.0537"
"12166","132.09923","132.09923","132.09923"
"12186","117.26946","117.26946","117.26946"
"12206","167.20662","167.20662","167.20662"
"12231","123.35138","123.35138","123.35138"
"12251","124.92266","124.92266","124.92266"
"12271","164.36787","164.36787","164.36787"
"12288","116.34981","116.34981","116.34981"
"12300","130.19728","130.19728","130.19728"
"12320","125.76516","125.76516","125.76516"
"12337","115.03392","115.03392","115.03392"
"12365","117.004364","117.004364","117.004364"
"12385","138.61317","138.61317","138.61317"
"12394","154.68794","154.68794","154.68794"
"12414","120.87255","120.87255","120.87255"
"12434","127.041885","127.041885","127.041885"
"12459","121.00323","121.00323","121.00323"
"12471","122.56611","122.56611","122.56611"
"12499","134.47275","134.47275","134.47275"
"12508","122.38626","122.38626","122.38626"
"12528","108.11367","108.11367","108.11367"
"12548","119.50335","119.50335","119.50335"
"12565","121.21436","121.21436","121.21436"
"12585","120.76297","120.76297","120.76297"
"12605","138.56133","138.56133","138.56133"
"12622","130.13379","130.13379","130.13379"
"12650","121.58165","121.58165","121.58165"
"12662","133.10959","133.10959","133.10959"
"12687","125.51069","125.51069","125.51069"
"12699","127.97408","127.97408","127.97408"
"12719","128.2746","128.2746","128.2746"
"12744","153.41357","153.41357","153.41357"
"12756","124.41809","124.41809","124.41809"
"12784","137.56644","137.56644","137.56644"
"12801","144.82271","144.82271","144.82271"
"12813","168.53055","168.53055","168.53055"
"12833","117.61543","117.61543","117.61543"
"12850","131.6302","131.6302","131.6302"
"12878","166.15714","166.15714","166.15714"
"12898","120.104965","120.104965","120.104965"
"12907","129.5497","129.5497","129.5497"
"12927","141.94263","141.94263","141.94263"
"12947","128.61292","128.61292","128.61292"
"12972","125.782814","125.782814","125.782814"
"12992","152.69455","152.69455","152.69455"
"13004","115.458435","115.458435","115.458435"
"13029","143.12387","143.12387","143.12387"
"13041","149.97932","149.97932","149.97932"
"13069","119.17471","119.17471","119.17471"
"13086","131.9484","131.9484","131.9484"
"13098","115.383255","115.383255","115.383255"
"13118","132.6214","132.6214","132.6214"
"13135","142.51859","142.51859","142.51859"
"13163","120.2806","120.2806","120.2806"
"13175","133.5755","133.5755","133.5755"
