"Step","Feb12_03-32-08_PPO - Episode / Total timesteps (mean)","Feb12_03-32-08_PPO - Episode / Total timesteps (mean)__MIN","Feb12_03-32-08_PPO - Episode / Total timesteps (mean)__MAX"
"8760","750","750","750"
"8780","508.78537","508.78537","508.78537"
"8805","653.49817","653.49817","653.49817"
"8817","741.7479","741.7479","741.7479"
"8845","750","750","750"
"8862","712.9585","712.9585","712.9585"
"8882","750","750","750"
"8902","745.2857","745.2857","745.2857"
"8911","747.69165","747.69165","747.69165"
"8939","729.59186","729.59186","729.59186"
"8959","720.53796","720.53796","720.53796"
"8976","748.2399","748.2399","748.2399"
"8988","732.3337","732.3337","732.3337"
"9016","728.189","728.189","728.189"
"9033","750","750","750"
"9053","652.61426","652.61426","652.61426"
"9073","671.4054","671.4054","671.4054"
"9082","733.18384","733.18384","733.18384"
"9110","710.49445","710.49445","710.49445"
"9130","592.4259","592.4259","592.4259"
"9147","716.01447","716.01447","716.01447"
"9167","746.23425","746.23425","746.23425"
"9187","750","750","750"
"9204","750","750","750"
"9224","592.22534","592.22534","592.22534"
"9244","750","750","750"
"9261","667.35925","667.35925","667.35925"
"9281","750","750","750"
"9301","692.36566","692.36566","692.36566"
"9318","708.2481","708.2481","708.2481"
"9338","732.113","732.113","732.113"
"9350","588.27496","588.27496","588.27496"
"9375","750","750","750"
"9395","750","750","750"
"9415","665.2419","665.2419","665.2419"
"9432","482.46628","482.46628","482.46628"
"9452","750","750","750"
"9472","750","750","750"
"9489","740.7838","740.7838","740.7838"
"9501","734.6369","734.6369","734.6369"
"9529","584.7724","584.7724","584.7724"
"9546","740.7783","740.7783","740.7783"
"9566","711.80145","711.80145","711.80145"
"9586","750","750","750"
"9603","578.75","578.75","578.75"
"9623","670.5507","670.5507","670.5507"
"9643","725.5512","725.5512","725.5512"
"9660","750","750","750"
"9680","519.45715","519.45715","519.45715"
"9700","749.2733","749.2733","749.2733"
"9709","716.89166","716.89166","716.89166"
"9737","665.3059","665.3059","665.3059"
"9757","672.2899","672.2899","672.2899"
"9774","746.09607","746.09607","746.09607"
"9794","368.29395","368.29395","368.29395"
"9814","740.05804","740.05804","740.05804"
"9831","750","750","750"
"9851","747.92","747.92","747.92"
"9871","750","750","750"
"9888","749.1414","749.1414","749.1414"
"9908","750","750","750"
"9928","665.23474","665.23474","665.23474"
"9937","662.88416","662.88416","662.88416"
"9965","648.98126","648.98126","648.98126"
"9977","743.50757","743.50757","743.50757"
"10002","688.2028","688.2028","688.2028"
"10022","644.4211","644.4211","644.4211"
"10042","661.5161","661.5161","661.5161"
"10059","694.5497","694.5497","694.5497"
"10079","750","750","750"
"10091","750","750","750"
"10116","746.37115","746.37115","746.37115"
"10128","673.6067","673.6067","673.6067"
"10156","715.9579","715.9579","715.9579"
"10173","750","750","750"
"10193","712.42566","712.42566","712.42566"
"10205","627.32605","627.32605","627.32605"
"10230","732.16406","732.16406","732.16406"
"10250","680.40265","680.40265","680.40265"
"10270","728.1748","728.1748","728.1748"
"10287","634.29297","634.29297","634.29297"
"10307","714.0819","714.0819","714.0819"
"10327","737.40643","737.40643","737.40643"
"10344","669.93933","669.93933","669.93933"
"10364","724.8496","724.8496","724.8496"
"10384","620.4724","620.4724","620.4724"
"10401","481.91483","481.91483","481.91483"
"10421","632.4359","632.4359","632.4359"
"10441","500.3325","500.3325","500.3325"
"10458","206.91667","206.91667","206.91667"
"10478","718.82104","718.82104","718.82104"
"10498","489.03885","489.03885","489.03885"
"10515","586.35297","586.35297","586.35297"
"10535","696.9921","696.9921","696.9921"
"10555","739.9667","739.9667","739.9667"
"10572","734.82855","734.82855","734.82855"
"10592","650.1667","650.1667","650.1667"
"10604","750","750","750"
"10629","646.8701","646.8701","646.8701"
"10649","715.5685","715.5685","715.5685"
"10669","737.5019","737.5019","737.5019"
"10686","660.48676","660.48676","660.48676"
"10706","750","750","750"
"10726","721.422","721.422","721.422"
"10743","668.76953","668.76953","668.76953"
"10763","725.8379","725.8379","725.8379"
"10783","604.75104","604.75104","604.75104"
"10803","692.27","692.27","692.27"
"10820","656.1445","656.1445","656.1445"
"10840","660.7499","660.7499","660.7499"
"10857","491.88232","491.88232","491.88232"
"10877","748.11","748.11","748.11"
"10897","520.80554","520.80554","520.80554"
"10917","732.65","732.65","732.65"
"10934","633.9693","633.9693","633.9693"
"10954","743.0296","743.0296","743.0296"
"10971","697.82886","697.82886","697.82886"
"10991","660.85095","660.85095","660.85095"
"11011","687.4464","687.4464","687.4464"
"11028","702.4359","702.4359","702.4359"
"11048","693.00946","693.00946","693.00946"
"11068","730.6667","730.6667","730.6667"
"11085","747.9185","747.9185","747.9185"
"11105","741.6801","741.6801","741.6801"
"11117","747.1472","747.1472","747.1472"
"11142","742.4697","742.4697","742.4697"
"11162","747.4167","747.4167","747.4167"
"11182","571.89935","571.89935","571.89935"
"11199","675.8066","675.8066","675.8066"
"11219","434.42816","434.42816","434.42816"
"11239","544.52344","544.52344","544.52344"
"11256","709","709","709"
"11276","677.9926","677.9926","677.9926"
"11288","513.61664","513.61664","513.61664"
"11305","374.23334","374.23334","374.23334"
"11333","435.4495","435.4495","435.4495"
"11353","647.1265","647.1265","647.1265"
"11370","714.3523","714.3523","714.3523"
"11390","535.4496","535.4496","535.4496"
"11402","750","750","750"
"11427","599.6171","599.6171","599.6171"
"11447","700.2614","700.2614","700.2614"
"11467","731.8512","731.8512","731.8512"
"11476","735.8177","735.8177","735.8177"
"11504","691.8162","691.8162","691.8162"
"11524","571.1321","571.1321","571.1321"
"11541","750","750","750"
"11553","740.7125","740.7125","740.7125"
"11581","569.8829","569.8829","569.8829"
"11598","744.93335","744.93335","744.93335"
"11618","637.05884","637.05884","637.05884"
"11630","750","750","750"
"11655","577.1547","577.1547","577.1547"
"11675","676.31995","676.31995","676.31995"
"11695","713.9","713.9","713.9"
"11704","747.71875","747.71875","747.71875"
"11732","719.15924","719.15924","719.15924"
"11752","601.6324","601.6324","601.6324"
"11769","594.3075","594.3075","594.3075"
"11789","511.68332","511.68332","511.68332"
"11809","698.5216","698.5216","698.5216"
"11818","656.731","656.731","656.731"
"11846","615.0352","615.0352","615.0352"
"11866","724.8592","724.8592","724.8592"
"11883","689.4446","689.4446","689.4446"
"11903","633.72687","633.72687","633.72687"
"11923","713.73334","713.73334","713.73334"
"11940","744.0726","744.0726","744.0726"
"11960","606.989","606.989","606.989"
"11980","591.0527","591.0527","591.0527"
"11997","710.28357","710.28357","710.28357"
"12017","680.8333","680.8333","680.8333"
"12029","617.06354","617.06354","617.06354"
"12054","588.4618","588.4618","588.4618"
"12074","392.4344","392.4344","392.4344"
"12094","653.9602","653.9602","653.9602"
"12111","515.38635","515.38635","515.38635"
"12131","555.39276","555.39276","555.39276"
"12143","242.42007","242.42007","242.42007"
"12168","623.94214","623.94214","623.94214"
"12188","544.73773","544.73773","544.73773"
"12208","665.761","665.761","665.761"
"12225","527.80554","527.80554","527.80554"
"12245","742.6157","742.6157","742.6157"
"12265","646.3933","646.3933","646.3933"
"12282","420.93866","420.93866","420.93866"
"12302","515.45917","515.45917","515.45917"
"12322","597.1943","597.1943","597.1943"
"12339","565.58966","565.58966","565.58966"
"12359","433.43246","433.43246","433.43246"
"12379","579.745","579.745","579.745"
"12388","463.0264","463.0264","463.0264"
"12416","588.0333","588.0333","588.0333"
"12428","641.48346","641.48346","641.48346"
"12453","553.7471","553.7471","553.7471"
"12473","626.86346","626.86346","626.86346"
"12493","626.1651","626.1651","626.1651"
"12502","509.6961","509.6961","509.6961"
"12530","413.48148","413.48148","413.48148"
"12550","630.5239","630.5239","630.5239"
"12567","704.9678","704.9678","704.9678"
"12587","559.33777","559.33777","559.33777"
"12607","609.80554","609.80554","609.80554"
"12624","750","750","750"
"12644","627.42285","627.42285","627.42285"
"12664","544.70087","544.70087","544.70087"
"12673","447.2208","447.2208","447.2208"
"12693","490.83838","490.83838","490.83838"
"12721","750","750","750"
"12730","716.59814","716.59814","716.59814"
"12758","648.6473","648.6473","648.6473"
"12778","640.7856","640.7856","640.7856"
"12795","457.25043","457.25043","457.25043"
"12815","614.4427","614.4427","614.4427"
"12835","659.5937","659.5937","659.5937"
"12844","642.3728","642.3728","642.3728"
"12864","681.3448","681.3448","681.3448"
"12892","541.42255","541.42255","541.42255"
"12909","686.8953","686.8953","686.8953"
"12929","634.514","634.514","634.514"
"12949","719.23956","719.23956","719.23956"
"12966","632.81854","632.81854","632.81854"
"12986","400.32407","400.32407","400.32407"
"12998","495.6075","495.6075","495.6075"
"13023","476.88776","476.88776","476.88776"
"13043","611.22516","611.22516","611.22516"
"13063","595.1879","595.1879","595.1879"
"13080","511.20886","511.20886","511.20886"
"13100","440.53046","440.53046","440.53046"
"13112","650.96875","650.96875","650.96875"
"13137","471.165","471.165","471.165"
"13149","483.0758","483.0758","483.0758"
"13177","498.0148","498.0148","498.0148"
"13186","702.15247","702.15247","702.15247"
"13214","466.82562","466.82562","466.82562"
"13234","511.54556","511.54556","511.54556"
"13243","698.8514","698.8514","698.8514"
"13271","624.03143","624.03143","624.03143"
"13283","681.2835","681.2835","681.2835"
"13300","485.15988","485.15988","485.15988"
"13320","511.09863","511.09863","511.09863"
"13348","664.68555","664.68555","664.68555"
"13365","546.9174","546.9174","546.9174"
"13385","576.2067","576.2067","576.2067"
"13405","739.25226","739.25226","739.25226"
"13422","429.9954","429.9954","429.9954"
"13442","461.64587","461.64587","461.64587"
"13462","547.55884","547.55884","547.55884"
"13479","560.5624","560.5624","560.5624"
"13499","570.83484","570.83484","570.83484"
"13511","672.7425","672.7425","672.7425"
"13536","666.04706","666.04706","666.04706"
"13556","571.5744","571.5744","571.5744"
"13576","420.0058","420.0058","420.0058"
"13593","548.23596","548.23596","548.23596"
"13613","422.53302","422.53302","422.53302"
"13625","555.82294","555.82294","555.82294"
"13650","547.4835","547.4835","547.4835"
"13670","477.95285","477.95285","477.95285"
"13690","709.3592","709.3592","709.3592"
"13707","620.2395","620.2395","620.2395"
"13727","666.2188","666.2188","666.2188"
"13747","668.1726","668.1726","668.1726"
"13764","446.63986","446.63986","446.63986"
"13784","500.21738","500.21738","500.21738"
"13804","488.7922","488.7922","488.7922"
"13821","528.8003","528.8003","528.8003"
"13841","648.18915","648.18915","648.18915"
"13861","531.41345","531.41345","531.41345"
"13878","558.6917","558.6917","558.6917"
"13898","394.07217","394.07217","394.07217"
"13918","496.28275","496.28275","496.28275"
