"Step","Feb12_23-20-55_PPO - Episode / Total timesteps (mean)","Feb12_23-20-55_PPO - Episode / Total timesteps (mean)__MIN","Feb12_23-20-55_PPO - Episode / Total timesteps (mean)__MAX"
"1478","141.75908","141.75908","141.75908"
"1490","146.47975","146.47975","146.47975"
"1507","118.369446","118.369446","118.369446"
"1535","131.66733","131.66733","131.66733"
"1555","144.2344","144.2344","144.2344"
"1564","139.08939","139.08939","139.08939"
"1584","185.7004","185.7004","185.7004"
"1604","143.86792","143.86792","143.86792"
"1621","185.0683","185.0683","185.0683"
"1649","131.17426","131.17426","131.17426"
"1661","137.02275","137.02275","137.02275"
"1678","130.10414","130.10414","130.10414"
"1698","149.06221","149.06221","149.06221"
"1718","134.38441","134.38441","134.38441"
"1735","171.42969","171.42969","171.42969"
"1755","134.48079","134.48079","134.48079"
"1783","140.57248","140.57248","140.57248"
"1792","145.13551","145.13551","145.13551"
"1812","139.00992","139.00992","139.00992"
"1832","141.93471","141.93471","141.93471"
"1857","131.77715","131.77715","131.77715"
"1869","117.99071","117.99071","117.99071"
"1897","144.09138","144.09138","144.09138"
"1914","137.42957","137.42957","137.42957"
"1926","130.90671","130.90671","130.90671"
"1946","153.79004","153.79004","153.79004"
"1963","151.05164","151.05164","151.05164"
"1983","127.5128","127.5128","127.5128"
"2003","135.02376","135.02376","135.02376"
"2028","148.56487","148.56487","148.56487"
"2040","137.37346","137.37346","137.37346"
"2060","134.8166","134.8166","134.8166"
"2077","133.90514","133.90514","133.90514"
"2105","131.8977","131.8977","131.8977"
"2125","125.37575","125.37575","125.37575"
"2142","134.65288","134.65288","134.65288"
"2162","128.19865","128.19865","128.19865"
"2174","136.37729","136.37729","136.37729"
"2191","132.62082","132.62082","132.62082"
"2219","146.8378","146.8378","146.8378"
"2231","148.0956","148.0956","148.0956"
"2256","126.151535","126.151535","126.151535"
"2276","148.31071","148.31071","148.31071"
"2288","139.49922","139.49922","139.49922"
"2305","150.48466","150.48466","150.48466"
"2333","143.08658","143.08658","143.08658"
"2353","147.62369","147.62369","147.62369"
"2362","129.24002","129.24002","129.24002"
"2382","142.52261","142.52261","142.52261"
"2410","159.49052","159.49052","159.49052"
"2419","138.02275","138.02275","138.02275"
"2439","135.30634","135.30634","135.30634"
"2459","119.30081","119.30081","119.30081"
"2484","140.12321","140.12321","140.12321"
"2496","126.1503","126.1503","126.1503"
"2516","159.24051","159.24051","159.24051"
"2541","132.97269","132.97269","132.97269"
"2561","154.38615","154.38615","154.38615"
"2573","165.1739","165.1739","165.1739"
"2590","158.86264","158.86264","158.86264"
"2610","145.697","145.697","145.697"
"2638","141.98616","141.98616","141.98616"
"2655","139.39688","139.39688","139.39688"
"2667","136.20766","136.20766","136.20766"
"2687","126.619675","126.619675","126.619675"
"2704","133.01863","133.01863","133.01863"
"2732","135.9499","135.9499","135.9499"
"2752","137.8422","137.8422","137.8422"
"2769","146.76117","146.76117","146.76117"
"2781","137.1936","137.1936","137.1936"
"2801","146.8901","146.8901","146.8901"
"2826","123.93762","123.93762","123.93762"
"2838","135.11212","135.11212","135.11212"
"2866","133.3165","133.3165","133.3165"
"2875","131.33447","131.33447","131.33447"
"2895","128.49998","128.49998","128.49998"
"2915","134.12108","134.12108","134.12108"
"2932","142.63152","142.63152","142.63152"
"2952","140.78166","140.78166","140.78166"
"2980","130.12732","130.12732","130.12732"
"2989","189.18301","189.18301","189.18301"
"3009","129.18588","129.18588","129.18588"
"3037","132.39165","132.39165","132.39165"
"3054","145.60228","145.60228","145.60228"
"3066","127.1545","127.1545","127.1545"
"3094","138.96199","138.96199","138.96199"
"3103","127.22721","127.22721","127.22721"
"3123","141.57071","141.57071","141.57071"
"3143","136.21896","136.21896","136.21896"
"3160","149.37079","149.37079","149.37079"
"3188","151.9787","151.9787","151.9787"
"3200","169.9253","169.9253","169.9253"
"3225","124.79598","124.79598","124.79598"
"3237","134.2719","134.2719","134.2719"
"3257","146.15088","146.15088","146.15088"
"3274","182.6529","182.6529","182.6529"
"3294","141.54424","141.54424","141.54424"
"3322","132.06174","132.06174","132.06174"
"3331","133.24281","133.24281","133.24281"
"3351","145.08635","145.08635","145.08635"
"3371","163.43474","163.43474","163.43474"
"3388","154.00514","154.00514","154.00514"
"3408","142.60745","142.60745","142.60745"
"3428","145.36812","145.36812","145.36812"
"3445","147.1177","147.1177","147.1177"
"3465","230.49483","230.49483","230.49483"
"3485","140.00713","140.00713","140.00713"
"3510","201.77159","201.77159","201.77159"
"3530","185.969","185.969","185.969"
"3542","196.46204","196.46204","196.46204"
"3559","145.28252","145.28252","145.28252"
"3587","199.62308","199.62308","199.62308"
"3599","163.55666","163.55666","163.55666"
"3624","189.6581","189.6581","189.6581"
"3636","138.40306","138.40306","138.40306"
"3664","204.03938","204.03938","204.03938"
"3673","163.32959","163.32959","163.32959"
"3701","161.27231","161.27231","161.27231"
"3713","172.93742","172.93742","172.93742"
"3730","192.6474","192.6474","192.6474"
"3758","144.75595","144.75595","144.75595"
"3770","196.40701","196.40701","196.40701"
"3795","149.37053","149.37053","149.37053"
"3807","188.87059","188.87059","188.87059"
"3835","150.06929","150.06929","150.06929"
"3852","197.29903","197.29903","197.29903"
"3864","236.1258","236.1258","236.1258"
"3884","154.94319","154.94319","154.94319"
"3909","178.05746","178.05746","178.05746"
"3921","162.29579","162.29579","162.29579"
"3941","176.91235","176.91235","176.91235"
"3958","158.37073","158.37073","158.37073"
"3978","173.0808","173.0808","173.0808"
"4006","162.70393","162.70393","162.70393"
"4015","189.07095","189.07095","189.07095"
"4043","180.98317","180.98317","180.98317"
"4055","153.07526","153.07526","153.07526"
"4072","207.64429","207.64429","207.64429"
"4100","195.0873","195.0873","195.0873"
"4112","178.16727","178.16727","178.16727"
"4129","176.0156","176.0156","176.0156"
"4149","185.64664","185.64664","185.64664"
"4177","138.14491","138.14491","138.14491"
"4186","149.5275","149.5275","149.5275"
"4206","137.46678","137.46678","137.46678"
"4226","158.58302","158.58302","158.58302"
"4251","138.45181","138.45181","138.45181"
"4263","151.3205","151.3205","151.3205"
"4283","145.4927","145.4927","145.4927"
"4300","145.64027","145.64027","145.64027"
"4328","133.06409","133.06409","133.06409"
"4340","143.7675","143.7675","143.7675"
"4365","138.21413","138.21413","138.21413"
"4377","139.07594","139.07594","139.07594"
"4397","132.66843","132.66843","132.66843"
"4422","182.20921","182.20921","182.20921"
"4434","133.26118","133.26118","133.26118"
"4454","177.30244","177.30244","177.30244"
"4471","148.85336","148.85336","148.85336"
"4491","157.41037","157.41037","157.41037"
"4519","160.45438","160.45438","160.45438"
"4536","171.0181","171.0181","171.0181"
"4548","242.65201","242.65201","242.65201"
"4568","156.49199","156.49199","156.49199"
"4585","129.25717","129.25717","129.25717"
"4613","174.40045","174.40045","174.40045"
"4625","176.73264","176.73264","176.73264"
"4642","153.3639","153.3639","153.3639"
"4662","182.7553","182.7553","182.7553"
"4682","148.61853","148.61853","148.61853"
"4707","153.03645","153.03645","153.03645"
"4727","136.0974","136.0974","136.0974"
"4739","194.26912","194.26912","194.26912"
"4756","149.14935","149.14935","149.14935"
"4776","205.8211","205.8211","205.8211"
"4796","164.91963","164.91963","164.91963"
"4821","151.00906","151.00906","151.00906"
"4833","155.82455","155.82455","155.82455"
"4861","140.88367","140.88367","140.88367"
"4870","204.0507","204.0507","204.0507"
"4890","134.31299","134.31299","134.31299"
"4910","157.06432","157.06432","157.06432"
"4927","189.1984","189.1984","189.1984"
"4955","149.47256","149.47256","149.47256"
"4975","140.94894","140.94894","140.94894"
"4992","194.364","194.364","194.364"
"5004","133.55385","133.55385","133.55385"
"5024","159.36768","159.36768","159.36768"
"5049","180.52028","180.52028","180.52028"
"5061","129.96756","129.96756","129.96756"
"5081","125.33891","125.33891","125.33891"
"5106","176.44896","176.44896","176.44896"
"5126","141.43419","141.43419","141.43419"
"5138","126.52016","126.52016","126.52016"
"5163","142.90553","142.90553","142.90553"
"5175","196.08391","196.08391","196.08391"
"5195","148.15988","148.15988","148.15988"
"5220","161.70035","161.70035","161.70035"
"5240","194.09595","194.09595","194.09595"
"5252","220.6821","220.6821","220.6821"
"5277","143.88376","143.88376","143.88376"
"5297","161.1922","161.1922","161.1922"
"5309","194.76257","194.76257","194.76257"
"5326","133.18625","133.18625","133.18625"
"5346","197.126","197.126","197.126"
"5374","209.59946","209.59946","209.59946"
"5391","251.60861","251.60861","251.60861"
"5411","153.9248","153.9248","153.9248"
"5431","141.06615","141.06615","141.06615"
"5448","160.21648","160.21648","160.21648"
"5468","147.25612","147.25612","147.25612"
"5480","160.81416","160.81416","160.81416"
"5505","203.30812","203.30812","203.30812"
"5517","208.52565","208.52565","208.52565"
"5537","211.96634","211.96634","211.96634"
"5562","151.85014","151.85014","151.85014"
"5574","178.08937","178.08937","178.08937"
"5594","220.45836","220.45836","220.45836"
"5611","189.90347","189.90347","189.90347"
"5631","252.68488","252.68488","252.68488"
"5659","211.99794","211.99794","211.99794"
"5676","144.19356","144.19356","144.19356"
"5688","176.83522","176.83522","176.83522"
"5716","152.58792","152.58792","152.58792"
"5733","162.23984","162.23984","162.23984"
"5745","162.84167","162.84167","162.84167"
"5765","179.64207","179.64207","179.64207"
"5782","156.77875","156.77875","156.77875"
"5810","151.07092","151.07092","151.07092"
"5822","153.71622","153.71622","153.71622"
"5839","158.50514","158.50514","158.50514"
"5859","146.90411","146.90411","146.90411"
"5879","154.3357","154.3357","154.3357"
"5904","136.1132","136.1132","136.1132"
"5916","163.4079","163.4079","163.4079"
"5944","227.75949","227.75949","227.75949"
"5961","152.58386","152.58386","152.58386"
"5973","151.25702","151.25702","151.25702"
"5993","147.62422","147.62422","147.62422"
"6010","140.1487","140.1487","140.1487"
"6030","172.38574","172.38574","172.38574"
"6050","156.51453","156.51453","156.51453"
"6075","161.1903","161.1903","161.1903"
"6087","129.83395","129.83395","129.83395"
"6115","195.76155","195.76155","195.76155"
"6124","157.8711","157.8711","157.8711"
"6152","147.21176","147.21176","147.21176"
"6164","156.0127","156.0127","156.0127"
"6181","176.23306","176.23306","176.23306"
"6209","175.00963","175.00963","175.00963"
"6229","143.27534","143.27534","143.27534"
"6238","144.42123","144.42123","144.42123"
"6258","149.62164","149.62164","149.62164"
"6286","179.04056","179.04056","179.04056"
"6303","134.7946","134.7946","134.7946"
"6315","184.95126","184.95126","184.95126"
"6335","168.34924","168.34924","168.34924"
"6360","154.71028","154.71028","154.71028"
"6372","139.1079","139.1079","139.1079"
"6392","156.92267","156.92267","156.92267"
"6409","163.77763","163.77763","163.77763"
"6437","172.79472","172.79472","172.79472"
"6457","217.99147","217.99147","217.99147"
"6466","151.72427","151.72427","151.72427"
"6494","198.79416","198.79416","198.79416"
"6514","177.50433","177.50433","177.50433"
"6531","164.77931","164.77931","164.77931"
"6551","136.7409","136.7409","136.7409"
"6563","146.5693","146.5693","146.5693"
"6580","198.50731","198.50731","198.50731"
"6608","145.418","145.418","145.418"
"6620","169.38446","169.38446","169.38446"
"6645","226.88289","226.88289","226.88289"
"6665","143.59785","143.59785","143.59785"
"6677","223.88411","223.88411","223.88411"
"6702","218.29193","218.29193","218.29193"
"6722","193.06215","193.06215","193.06215"
"6742","181.94691","181.94691","181.94691"
"6759","195.72643","195.72643","195.72643"
"6779","141.20177","141.20177","141.20177"
"6791","227.8053","227.8053","227.8053"
"6816","189.04984","189.04984","189.04984"
"6836","152.04149","152.04149","152.04149"
"6856","225.55237","225.55237","225.55237"
"6873","297.74582","297.74582","297.74582"
"6885","138.2966","138.2966","138.2966"
"6905","156.04774","156.04774","156.04774"
"6922","165.68994","165.68994","165.68994"
"6950","230.39137","230.39137","230.39137"
"6962","124.550316","124.550316","124.550316"
"6979","156.81828","156.81828","156.81828"
"7007","160.3506","160.3506","160.3506"
"7027","172.82156","172.82156","172.82156"
"7036","161.06123","161.06123","161.06123"
"7056","169.36502","169.36502","169.36502"
"7076","164.61569","164.61569","164.61569"
"7093","147.9099","147.9099","147.9099"
"7113","151.22285","151.22285","151.22285"
"7141","162.44153","162.44153","162.44153"
"7158","198.69508","198.69508","198.69508"
"7178","185.81976","185.81976","185.81976"
"7190","178.58902","178.58902","178.58902"
"7215","212.10156","212.10156","212.10156"
"7227","213.23877","213.23877","213.23877"
"7247","179.76164","179.76164","179.76164"
"7264","183.8305","183.8305","183.8305"
"7284","278.76083","278.76083","278.76083"
"7304","160.6627","160.6627","160.6627"
"7321","140.21416","140.21416","140.21416"
"7341","150.72517","150.72517","150.72517"
"7361","153.35005","153.35005","153.35005"
"7386","159.48431","159.48431","159.48431"
"7398","170.28214","170.28214","170.28214"
"7426","153.77333","153.77333","153.77333"
"7435","155.92082","155.92082","155.92082"
"7463","179.2559","179.2559","179.2559"
"7475","156.72722","156.72722","156.72722"
"7500","145.3337","145.3337","145.3337"
"7520","224.04227","224.04227","224.04227"
"7532","154.64433","154.64433","154.64433"
"7557","179.43762","179.43762","179.43762"
"7577","156.94415","156.94415","156.94415"
"7597","170.9865","170.9865","170.9865"
"7606","175.07524","175.07524","175.07524"
"7626","158.26811","158.26811","158.26811"
"7654","158.97145","158.97145","158.97145"
"7663","152.08292","152.08292","152.08292"
"7691","174.98085","174.98085","174.98085"
"7711","190.71156","190.71156","190.71156"
"7720","145.64462","145.64462","145.64462"
"7748","151.51357","151.51357","151.51357"
"7760","168.11717","168.11717","168.11717"
"7777","138.7377","138.7377","138.7377"
"7805","155.358","155.358","155.358"
"7825","146.25293","146.25293","146.25293"
"7842","149.8337","149.8337","149.8337"
"7862","149.51807","149.51807","149.51807"
"7882","164.33194","164.33194","164.33194"
"7899","135.72406","135.72406","135.72406"
"7919","170.68622","170.68622","170.68622"
"7931","171.57658","171.57658","171.57658"
"7948","190.88528","190.88528","190.88528"
"7968","252.23267","252.23267","252.23267"
"7988","159.64949","159.64949","159.64949"
"8013","169.71516","169.71516","169.71516"
"8033","180.00473","180.00473","180.00473"
"8053","201.36172","201.36172","201.36172"
"8062","218.74358","218.74358","218.74358"
"8090","168.1536","168.1536","168.1536"
"8110","150.208","150.208","150.208"
"8127","145.51453","145.51453","145.51453"
"8139","170.8187","170.8187","170.8187"
"8159","176.3081","176.3081","176.3081"
"8184","162.74808","162.74808","162.74808"
"8204","176.20146","176.20146","176.20146"
"8224","148.52028","148.52028","148.52028"
"8233","161.56262","161.56262","161.56262"
"8261","150.00018","150.00018","150.00018"
"8273","196.86241","196.86241","196.86241"
"8298","141.03487","141.03487","141.03487"
"8318","177.73825","177.73825","177.73825"
"8330","128.1585","128.1585","128.1585"
"8347","133.66946","133.66946","133.66946"
"8375","141.37541","141.37541","141.37541"
"8387","190.58632","190.58632","190.58632"
"8412","148.51662","148.51662","148.51662"
"8424","149.26341","149.26341","149.26341"
"8452","135.91911","135.91911","135.91911"
"8461","270.51276","270.51276","270.51276"
"8481","136.65985","136.65985","136.65985"
"8501","182.38225","182.38225","182.38225"
"8526","150.91711","150.91711","150.91711"
"8546","163.67606","163.67606","163.67606"
"8558","142.84062","142.84062","142.84062"
"8575","198.38005","198.38005","198.38005"
"8595","216.09357","216.09357","216.09357"
"8623","177.11179","177.11179","177.11179"
"8640","206.63052","206.63052","206.63052"
"8652","148.96974","148.96974","148.96974"
"8672","143.49802","143.49802","143.49802"
"8697","140.0056","140.0056","140.0056"
"8717","189.17534","189.17534","189.17534"
"8729","221.60806","221.60806","221.60806"
"8754","154.71573","154.71573","154.71573"
"8766","176.68332","176.68332","176.68332"
"8786","185.33138","185.33138","185.33138"
"8811","169.63118","169.63118","169.63118"
"8823","199.55487","199.55487","199.55487"
"8843","140.72052","140.72052","140.72052"
"8860","168.16772","168.16772","168.16772"
"8888","165.30473","165.30473","165.30473"
"8908","186.64096","186.64096","186.64096"
"8917","125.05932","125.05932","125.05932"
"8937","150.9087","150.9087","150.9087"
"8957","157.61617","157.61617","157.61617"
"8982","125.7195","125.7195","125.7195"
"8994","164.93086","164.93086","164.93086"
"9014","167.47585","167.47585","167.47585"
"9039","118.94187","118.94187","118.94187"
"9051","170.0869","170.0869","170.0869"
"9079","190.2926","190.2926","190.2926"
"9096","129.2208","129.2208","129.2208"
"9116","145.97267","145.97267","145.97267"
"9128","151.15309","151.15309","151.15309"
"9145","244.88138","244.88138","244.88138"
"9165","162.78586","162.78586","162.78586"
"9185","147.3118","147.3118","147.3118"
"9202","127.000946","127.000946","127.000946"
"9230","151.05937","151.05937","151.05937"
"9250","138.8637","138.8637","138.8637"
"9267","155.60378","155.60378","155.60378"
"9287","203.91716","203.91716","203.91716"
"9299","149.05676","149.05676","149.05676"
"9316","160.57016","160.57016","160.57016"
"9336","140.33386","140.33386","140.33386"
"9364","186.18695","186.18695","186.18695"
"9373","142.09044","142.09044","142.09044"
"9401","150.74622","150.74622","150.74622"
"9413","154.96219","154.96219","154.96219"
"9430","160.06189","160.06189","160.06189"
"9450","178.82858","178.82858","178.82858"
"9470","187.41243","187.41243","187.41243"
"9495","201.97472","201.97472","201.97472"
"9515","131.69044","131.69044","131.69044"
"9535","145.02945","145.02945","145.02945"
"9552","161.96301","161.96301","161.96301"
"9572","255.1699","255.1699","255.1699"
"9592","186.31561","186.31561","186.31561"
"9609","163.17705","163.17705","163.17705"
"9621","179.6051","179.6051","179.6051"
"9641","213.92642","213.92642","213.92642"
"9658","233.97913","233.97913","233.97913"
"9686","186.53387","186.53387","186.53387"
"9698","178.00273","178.00273","178.00273"
"9715","148.6201","148.6201","148.6201"
"9743","150.17274","150.17274","150.17274"
"9755","144.63942","144.63942","144.63942"
"9772","140.90698","140.90698","140.90698"
"9792","143.20456","143.20456","143.20456"
"9812","150.21066","150.21066","150.21066"
"9837","131.88417","131.88417","131.88417"
"9857","154.61511","154.61511","154.61511"
"9869","151.82596","151.82596","151.82596"
"9894","153.5377","153.5377","153.5377"
"9914","146.70242","146.70242","146.70242"
"9934","163.35933","163.35933","163.35933"
"9943","142.85474","142.85474","142.85474"
"9963","214.61021","214.61021","214.61021"
"9983","195.68764","195.68764","195.68764"
"10000","133.26962","133.26962","133.26962"
"10020","139.56001","139.56001","139.56001"
"10040","148.8217","148.8217","148.8217"
"10057","153.42998","153.42998","153.42998"
"10085","166.71513","166.71513","166.71513"
"10105","151.87878","151.87878","151.87878"
"10122","143.83353","143.83353","143.83353"
"10142","139.32478","139.32478","139.32478"
"10162","145.56328","145.56328","145.56328"
"10179","182.71072","182.71072","182.71072"
"10191","135.3562","135.3562","135.3562"
"10219","142.28674","142.28674","142.28674"
"10228","121.24941","121.24941","121.24941"
"10248","185.15776","185.15776","185.15776"
"10276","162.07593","162.07593","162.07593"
"10293","137.97119","137.97119","137.97119"
"10305","134.60278","134.60278","134.60278"
"10325","136.70972","136.70972","136.70972"
"10350","156.59203","156.59203","156.59203"
"10370","209.04109","209.04109","209.04109"
"10390","136.60165","136.60165","136.60165"
"10407","183.86821","183.86821","183.86821"
"10419","165.14478","165.14478","165.14478"
"10439","136.45534","136.45534","136.45534"
"10464","154.71053","154.71053","154.71053"
"10484","133.72815","133.72815","133.72815"
"10496","168.31262","168.31262","168.31262"
"10513","158.13017","158.13017","158.13017"
"10541","146.94743","146.94743","146.94743"
"10561","133.90514","133.90514","133.90514"
"10578","144.66113","144.66113","144.66113"
"10598","126.050606","126.050606","126.050606"
"10618","180.58171","180.58171","180.58171"
"10627","135.26605","135.26605","135.26605"
"10655","185.13768","185.13768","185.13768"
"10667","145.26564","145.26564","145.26564"
"10692","205.23451","205.23451","205.23451"
"10704","143.27551","143.27551","143.27551"
"10732","148.40276","148.40276","148.40276"
"10749","148.56584","148.56584","148.56584"
"10761","185.29193","185.29193","185.29193"
"10789","158.69978","158.69978","158.69978"
"10798","164.09785","164.09785","164.09785"
"10826","177.51414","177.51414","177.51414"
"10846","148.15436","148.15436","148.15436"
"10863","189.04689","189.04689","189.04689"
"10883","177.04526","177.04526","177.04526"
"10903","160.71109","160.71109","160.71109"
"10912","128.46298","128.46298","128.46298"
"10932","152.68645","152.68645","152.68645"
"10960","179.6939","179.6939","179.6939"
"10969","208.55705","208.55705","208.55705"
"10989","151.34717","151.34717","151.34717"
"11017","211.1954","211.1954","211.1954"
"11034","153.6187","153.6187","153.6187"
"11046","166.41887","166.41887","166.41887"
"11074","134.76212","134.76212","134.76212"
"11083","187.52089","187.52089","187.52089"
"11111","154.40521","154.40521","154.40521"
"11123","184.52592","184.52592","184.52592"
"11148","185.44653","185.44653","185.44653"
"11168","160.12723","160.12723","160.12723"
"11188","135.61578","135.61578","135.61578"
"11197","148.68364","148.68364","148.68364"
"11225","169.13976","169.13976","169.13976"
"11245","143.74915","143.74915","143.74915"
"11254","226.10597","226.10597","226.10597"
"11274","172.83621","172.83621","172.83621"
"11294","128.9117","128.9117","128.9117"
"11319","194.95529","194.95529","194.95529"
"11339","163.44682","163.44682","163.44682"
"11359","139.72551","139.72551","139.72551"
"11368","164.96222","164.96222","164.96222"
"11396","130.58968","130.58968","130.58968"
"11416","130.28949","130.28949","130.28949"
"11425","170.8471","170.8471","170.8471"
"11445","193.70981","193.70981","193.70981"
"11473","186.82063","186.82063","186.82063"
"11482","159.28505","159.28505","159.28505"
"11502","163.2744","163.2744","163.2744"
"11522","125.519035","125.519035","125.519035"
"11547","203.06334","203.06334","203.06334"
"11559","202.76569","202.76569","202.76569"
"11579","179.68866","179.68866","179.68866"
"11604","281.54617","281.54617","281.54617"
"11616","146.9755","146.9755","146.9755"
"11636","144.89241","144.89241","144.89241"
"11661","174.8644","174.8644","174.8644"
"11673","126.58672","126.58672","126.58672"
"11693","142.51472","142.51472","142.51472"
"11718","137.34863","137.34863","137.34863"
"11730","209.61894","209.61894","209.61894"
"11758","160.71608","160.71608","160.71608"
"11767","179.12157","179.12157","179.12157"
"11787","196.98961","196.98961","196.98961"
"11815","169.35378","169.35378","169.35378"
"11824","162.74167","162.74167","162.74167"
"11844","159.85034","159.85034","159.85034"
"11872","181.36569","181.36569","181.36569"
"11889","221.52156","221.52156","221.52156"
"11909","177.96237","177.96237","177.96237"
"11929","173.46465","173.46465","173.46465"
"11946","230.25732","230.25732","230.25732"
"11966","178.98897","178.98897","178.98897"
"11978","240.93842","240.93842","240.93842"
"11995","282.0802","282.0802","282.0802"
"12023","196.53842","196.53842","196.53842"
"12043","227.14821","227.14821","227.14821"
"12052","199.13866","199.13866","199.13866"
"12080","198.87096","198.87096","198.87096"
"12100","173.55006","173.55006","173.55006"
"12117","193.34253","193.34253","193.34253"
"12137","151.3545","151.3545","151.3545"
"12157","148.91306","148.91306","148.91306"
"12166","210.00035","210.00035","210.00035"
"12186","154.753","154.753","154.753"
"12206","169.02547","169.02547","169.02547"
"12223","168.8019","168.8019","168.8019"
"12251","205.19759","205.19759","205.19759"
"12271","138.11186","138.11186","138.11186"
"12280","257.80524","257.80524","257.80524"
"12308","173.51732","173.51732","173.51732"
"12328","155.16217","155.16217","155.16217"
"12337","180.46991","180.46991","180.46991"
"12357","164.93988","164.93988","164.93988"
"12385","142.6746","142.6746","142.6746"
"12394","148.23723","148.23723","148.23723"
"12422","200.93623","200.93623","200.93623"
"12442","204.6433","204.6433","204.6433"
"12459","196.74623","196.74623","196.74623"
"12471","170.69629","170.69629","170.69629"
"12499","145.97562","145.97562","145.97562"
"12508","177.18832","177.18832","177.18832"
"12528","218.28741","218.28741","218.28741"
"12548","254.0392","254.0392","254.0392"
"12573","146.49376","146.49376","146.49376"
"12585","151.86382","151.86382","151.86382"
"12613","134.25652","134.25652","134.25652"
"12630","160.25974","160.25974","160.25974"
"12642","144.19687","144.19687","144.19687"
"12662","152.59239","152.59239","152.59239"
"12679","173.79028","173.79028","173.79028"
"12699","175.93503","175.93503","175.93503"
"12719","178.89136","178.89136","178.89136"
"12736","132.732","132.732","132.732"
"12756","153.84216","153.84216","153.84216"
"12776","144.23816","144.23816","144.23816"
"12801","146.13243","146.13243","146.13243"
"12813","211.72485","211.72485","211.72485"
"12833","114.78591","114.78591","114.78591"
"12850","150.93207","150.93207","150.93207"
"12870","164.58603","164.58603","164.58603"
"12890","150.7509","150.7509","150.7509"
"12915","165.58514","165.58514","165.58514"
"12935","132.41519","132.41519","132.41519"
"12947","155.63116","155.63116","155.63116"
"12964","142.28877","142.28877","142.28877"
"12984","143.63788","143.63788","143.63788"
"13004","211.45712","211.45712","211.45712"
"13029","144.06438","144.06438","144.06438"
"13041","141.69896","141.69896","141.69896"
"13061","156.53333","156.53333","156.53333"
"13078","162.74681","162.74681","162.74681"
"13098","156.0351","156.0351","156.0351"
"13126","134.77574","134.77574","134.77574"
"13143","135.475","135.475","135.475"
"13163","143.09639","143.09639","143.09639"
"13175","152.132","152.132","152.132"
