"Step","Feb12_14-13-59_PPO - Episode / Total timesteps (mean)","Feb12_14-13-59_PPO - Episode / Total timesteps (mean)__MIN","Feb12_14-13-59_PPO - Episode / Total timesteps (mean)__MAX"
"12955","540.35583","540.35583","540.35583"
"12972","308.3375","308.3375","308.3375"
"12984","436.91656","436.91656","436.91656"
"13004","576.9718","576.9718","576.9718"
"13029","553.10516","553.10516","553.10516"
"13041","421.20862","421.20862","421.20862"
"13069","421.70996","421.70996","421.70996"
"13086","585.8057","585.8057","585.8057"
"13106","375.26215","375.26215","375.26215"
"13126","376.46722","376.46722","376.46722"
"13143","465.5887","465.5887","465.5887"
"13155","478.42584","478.42584","478.42584"
"13175","494.2105","494.2105","494.2105"
"13200","457.30087","457.30087","457.30087"
"13212","407.95578","407.95578","407.95578"
"13240","490.86667","490.86667","490.86667"
"13257","442.76422","442.76422","442.76422"
"13277","413.39767","413.39767","413.39767"
"13297","503.3089","503.3089","503.3089"
"13306","321.75745","321.75745","321.75745"
"13326","442.09445","442.09445","442.09445"
"13346","482.39523","482.39523","482.39523"
"13371","531.1258","531.1258","531.1258"
"13383","322.33682","322.33682","322.33682"
"13411","500.7287","500.7287","500.7287"
"13428","398.72968","398.72968","398.72968"
"13448","534.2951","534.2951","534.2951"
"13468","525.0922","525.0922","525.0922"
"13485","400.0935","400.0935","400.0935"
"13505","516.131","516.131","516.131"
"13525","583.89325","583.89325","583.89325"
"13542","467.27222","467.27222","467.27222"
"13562","613.13367","613.13367","613.13367"
"13582","532.3316","532.3316","532.3316"
"13599","523.31824","523.31824","523.31824"
"13619","261.1259","261.1259","261.1259"
"13639","407.96887","407.96887","407.96887"
"13656","457.88092","457.88092","457.88092"
"13668","357.4777","357.4777","357.4777"
"13696","434.87827","434.87827","434.87827"
"13713","447.19485","447.19485","447.19485"
"13725","448.7036","448.7036","448.7036"
"13753","460.0187","460.0187","460.0187"
"13770","427.71466","427.71466","427.71466"
"13790","451.67957","451.67957","451.67957"
"13810","540.74744","540.74744","540.74744"
"13827","297.0919","297.0919","297.0919"
"13839","411.6432","411.6432","411.6432"
"13867","263.28903","263.28903","263.28903"
"13884","408.62964","408.62964","408.62964"
"13904","543.8656","543.8656","543.8656"
"13924","394.36658","394.36658","394.36658"
"13941","270.33334","270.33334","270.33334"
"13961","416.3052","416.3052","416.3052"
"13981","750","750","750"
"13998","687.3868","687.3868","687.3868"
"14018","467.26904","467.26904","467.26904"
"14038","593.8889","593.8889","593.8889"
"14055","621.5248","621.5248","621.5248"
"14075","669.7822","669.7822","669.7822"
"14095","470.10623","470.10623","470.10623"
"14104","545.61847","545.61847","545.61847"
"14132","576.97986","576.97986","576.97986"
"14152","338.244","338.244","338.244"
"14169","504.33557","504.33557","504.33557"
"14189","507.96005","507.96005","507.96005"
"14209","429.72952","429.72952","429.72952"
"14226","464.01746","464.01746","464.01746"
"14246","562.4812","562.4812","562.4812"
"14266","405.73456","405.73456","405.73456"
"14283","548.0429","548.0429","548.0429"
"14303","361.2179","361.2179","361.2179"
"14323","560.67206","560.67206","560.67206"
"14332","242.37982","242.37982","242.37982"
"14360","403.2739","403.2739","403.2739"
"14380","493.85867","493.85867","493.85867"
"14397","520.8521","520.8521","520.8521"
"14417","508.17526","508.17526","508.17526"
"14437","594.35034","594.35034","594.35034"
"14454","338.63684","338.63684","338.63684"
"14466","550.05505","550.05505","550.05505"
"14494","646.63727","646.63727","646.63727"
"14511","609.87244","609.87244","609.87244"
"14531","389.5889","389.5889","389.5889"
"14551","443.48862","443.48862","443.48862"
"14560","238.7752","238.7752","238.7752"
"14588","505.98227","505.98227","505.98227"
"14608","502.32117","502.32117","502.32117"
