"Step","Feb13_21-58-41_PPO - Reward / Total reward (mean)","Feb13_21-58-41_PPO - Reward / Total reward (mean)__MIN","Feb13_21-58-41_PPO - Reward / Total reward (mean)__MAX"
"917","1.6950369","1.6950369","1.6950369"
"934","1.6706105","1.6706105","1.6706105"
"962","1.5641086","1.5641086","1.5641086"
"974","1.7134471","1.7134471","1.7134471"
"991","1.5248647","1.5248647","1.5248647"
"1019","1.6100518","1.6100518","1.6100518"
"1031","1.5791591","1.5791591","1.5791591"
"1056","1.5337038","1.5337038","1.5337038"
"1076","1.6949464","1.6949464","1.6949464"
"1096","1.5231365","1.5231365","1.5231365"
"1105","1.7632891","1.7632891","1.7632891"
"1125","1.7126472","1.7126472","1.7126472"
"1145","1.6191154","1.6191154","1.6191154"
"1162","1.6572757","1.6572757","1.6572757"
"1182","1.6228235","1.6228235","1.6228235"
"1202","1.6170717","1.6170717","1.6170717"
"1227","1.5473478","1.5473478","1.5473478"
"1247","1.7324727","1.7324727","1.7324727"
"1267","1.6884902","1.6884902","1.6884902"
"1276","1.631431","1.631431","1.631431"
"1296","1.6377159","1.6377159","1.6377159"
"1316","1.5892729","1.5892729","1.5892729"
"1333","1.5956328","1.5956328","1.5956328"
"1353","1.4525678","1.4525678","1.4525678"
"1373","1.5990026","1.5990026","1.5990026"
"1390","1.6142325","1.6142325","1.6142325"
"1418","1.7032163","1.7032163","1.7032163"
"1430","1.6328098","1.6328098","1.6328098"
"1447","1.716118","1.716118","1.716118"
"1475","1.5095835","1.5095835","1.5095835"
"1487","1.7112198","1.7112198","1.7112198"
"1512","1.5366496","1.5366496","1.5366496"
"1532","1.723504","1.723504","1.723504"
"1544","1.7063307","1.7063307","1.7063307"
"1569","1.4589882","1.4589882","1.4589882"
"1581","1.7041736","1.7041736","1.7041736"
"1601","1.447311","1.447311","1.447311"
"1618","1.4910108","1.4910108","1.4910108"
"1646","1.2411171","1.2411171","1.2411171"
"1658","1.5805261","1.5805261","1.5805261"
"1675","1.6095127","1.6095127","1.6095127"
"1703","1.7680422","1.7680422","1.7680422"
"1723","1.5726452","1.5726452","1.5726452"
"1740","1.5338589","1.5338589","1.5338589"
"1760","1.6696731","1.6696731","1.6696731"
"1772","1.673231","1.673231","1.673231"
"1789","1.6233085","1.6233085","1.6233085"
"1809","1.5536896","1.5536896","1.5536896"
"1829","1.2684662","1.2684662","1.2684662"
"1854","1.656306","1.656306","1.656306"
"1866","1.2475104","1.2475104","1.2475104"
"1886","1.6381575","1.6381575","1.6381575"
"1903","1.6116196","1.6116196","1.6116196"
"1923","1.623855","1.623855","1.623855"
"1943","1.5990729","1.5990729","1.5990729"
"1960","1.6169716","1.6169716","1.6169716"
"1980","1.4404529","1.4404529","1.4404529"
"2008","1.5437316","1.5437316","1.5437316"
"2017","1.5467685","1.5467685","1.5467685"
"2037","1.3456212","1.3456212","1.3456212"
"2057","1.517081","1.517081","1.517081"
"2082","1.462906","1.462906","1.462906"
"2094","1.5122387","1.5122387","1.5122387"
"2114","1.4330721","1.4330721","1.4330721"
"2131","1.5167657","1.5167657","1.5167657"
"2151","1.7005377","1.7005377","1.7005377"
"2171","1.3701895","1.3701895","1.3701895"
"2188","1.5378242","1.5378242","1.5378242"
"2208","1.6410414","1.6410414","1.6410414"
"2236","1.6403781","1.6403781","1.6403781"
"2253","1.6457918","1.6457918","1.6457918"
"2265","1.5355957","1.5355957","1.5355957"
"2285","1.6499733","1.6499733","1.6499733"
"2310","1.644924","1.644924","1.644924"
"2322","1.5070486","1.5070486","1.5070486"
"2342","1.3496546","1.3496546","1.3496546"
"2359","1.4786134","1.4786134","1.4786134"
"2379","1.7430879","1.7430879","1.7430879"
"2407","1.7039497","1.7039497","1.7039497"
"2416","1.4278593","1.4278593","1.4278593"
"2444","1.6179231","1.6179231","1.6179231"
"2456","1.6647415","1.6647415","1.6647415"
"2473","1.3958955","1.3958955","1.3958955"
"2493","1.3684698","1.3684698","1.3684698"
"2513","1.6311882","1.6311882","1.6311882"
"2530","1.6186666","1.6186666","1.6186666"
"2550","1.6677659","1.6677659","1.6677659"
"2570","1.2787598","1.2787598","1.2787598"
"2595","1.5581968","1.5581968","1.5581968"
"2607","1.5699908","1.5699908","1.5699908"
"2635","1.4310039","1.4310039","1.4310039"
"2644","1.2157419","1.2157419","1.2157419"
"2672","1.6802233","1.6802233","1.6802233"
"2684","1.302597","1.302597","1.302597"
"2701","1.6006296","1.6006296","1.6006296"
"2729","1.2845405","1.2845405","1.2845405"
"2749","1.3690983","1.3690983","1.3690983"
"2758","1.6971647","1.6971647","1.6971647"
"2786","1.3943106","1.3943106","1.3943106"
"2806","1.723498","1.723498","1.723498"
"2815","1.3981254","1.3981254","1.3981254"
"2843","1.5110787","1.5110787","1.5110787"
"2863","1.656021","1.656021","1.656021"
"2880","1.6255193","1.6255193","1.6255193"
"2892","1.7233646","1.7233646","1.7233646"
"2920","1.6360022","1.6360022","1.6360022"
"2929","1.445061","1.445061","1.445061"
"2957","1.7578773","1.7578773","1.7578773"
"2969","1.7020018","1.7020018","1.7020018"
"2994","1.5548851","1.5548851","1.5548851"
"3014","1.7549814","1.7549814","1.7549814"
"3026","1.6902786","1.6902786","1.6902786"
"3043","1.7574122","1.7574122","1.7574122"
"3063","1.5661689","1.5661689","1.5661689"
"3083","1.7225351","1.7225351","1.7225351"
"3108","1.7527248","1.7527248","1.7527248"
"3120","1.7064697","1.7064697","1.7064697"
"3140","1.6941609","1.6941609","1.6941609"
"3165","1.4375196","1.4375196","1.4375196"
"3177","1.5456543","1.5456543","1.5456543"
"3205","1.6008188","1.6008188","1.6008188"
"3214","1.4662242","1.4662242","1.4662242"
"3234","1.7140377","1.7140377","1.7140377"
"3262","1.4258909","1.4258909","1.4258909"
"3271","1.4940902","1.4940902","1.4940902"
"3291","1.2711301","1.2711301","1.2711301"
"3319","1.5132297","1.5132297","1.5132297"
"3336","1.5061475","1.5061475","1.5061475"
"3348","1.6941448","1.6941448","1.6941448"
"3376","1.6736903","1.6736903","1.6736903"
"3385","1.5727847","1.5727847","1.5727847"
"3413","1.5617279","1.5617279","1.5617279"
"3433","1.6392102","1.6392102","1.6392102"
"3450","1.7442036","1.7442036","1.7442036"
"3462","1.7449489","1.7449489","1.7449489"
"3482","1.6433294","1.6433294","1.6433294"
"3499","1.7195745","1.7195745","1.7195745"
"3519","1.542886","1.542886","1.542886"
"3547","1.705194","1.705194","1.705194"
"3556","1.5713357","1.5713357","1.5713357"
"3584","1.5681385","1.5681385","1.5681385"
"3596","1.556314","1.556314","1.556314"
"3613","1.440395","1.440395","1.440395"
"3641","1.71354","1.71354","1.71354"
"3661","1.2615246","1.2615246","1.2615246"
"3670","1.6752491","1.6752491","1.6752491"
"3690","1.7415397","1.7415397","1.7415397"
"3718","1.6847062","1.6847062","1.6847062"
"3727","1.6918751","1.6918751","1.6918751"
"3747","1.575075","1.575075","1.575075"
"3767","1.2611676","1.2611676","1.2611676"
"3784","1.0779755","1.0779755","1.0779755"
"3812","1.4295491","1.4295491","1.4295491"
"3824","1.3992497","1.3992497","1.3992497"
"3849","1.7176516","1.7176516","1.7176516"
"3869","1.6429871","1.6429871","1.6429871"
"3889","1.4120198","1.4120198","1.4120198"
"3906","1.4673988","1.4673988","1.4673988"
"3926","1.5667663","1.5667663","1.5667663"
"3946","1.6155132","1.6155132","1.6155132"
"3955","1.5720811","1.5720811","1.5720811"
"3975","1.6566706","1.6566706","1.6566706"
"3995","1.683699","1.683699","1.683699"
"4020","1.5264394","1.5264394","1.5264394"
"4040","1.7436899","1.7436899","1.7436899"
"4052","1.6824486","1.6824486","1.6824486"
"4069","1.6275967","1.6275967","1.6275967"
"4097","1.7300918","1.7300918","1.7300918"
"4109","1.6502056","1.6502056","1.6502056"
"4126","1.7463433","1.7463433","1.7463433"
"4146","1.3863317","1.3863317","1.3863317"
"4174","1.5049771","1.5049771","1.5049771"
"4191","1.6481602","1.6481602","1.6481602"
"4211","1.7137381","1.7137381","1.7137381"
"4223","1.6919589","1.6919589","1.6919589"
"4240","1.6337973","1.6337973","1.6337973"
"4260","1.6902293","1.6902293","1.6902293"
"4280","1.7280297","1.7280297","1.7280297"
"4305","1.5285571","1.5285571","1.5285571"
"4325","1.6115599","1.6115599","1.6115599"
"4337","1.6966394","1.6966394","1.6966394"
"4354","1.6844736","1.6844736","1.6844736"
"4374","1.3081105","1.3081105","1.3081105"
"4402","1.5352435","1.5352435","1.5352435"
"4411","1.6752911","1.6752911","1.6752911"
"4439","1.5700755","1.5700755","1.5700755"
"4451","1.4925692","1.4925692","1.4925692"
"4468","1.5637237","1.5637237","1.5637237"
"4488","1.671024","1.671024","1.671024"
"4516","1.6957306","1.6957306","1.6957306"
"4525","1.712686","1.712686","1.712686"
"4545","1.6844242","1.6844242","1.6844242"
"4565","1.5694815","1.5694815","1.5694815"
"4582","1.4805492","1.4805492","1.4805492"
"4610","1.4770726","1.4770726","1.4770726"
"4622","1.482854","1.482854","1.482854"
"4647","1.747474","1.747474","1.747474"
"4659","1.601988","1.601988","1.601988"
"4687","1.6760528","1.6760528","1.6760528"
"4704","1.6750001","1.6750001","1.6750001"
"4724","1.7178675","1.7178675","1.7178675"
"4736","1.2147679","1.2147679","1.2147679"
"4761","1.4996879","1.4996879","1.4996879"
"4773","1.6429105","1.6429105","1.6429105"
"4793","1.4475857","1.4475857","1.4475857"
"4810","1.7064167","1.7064167","1.7064167"
"4830","1.7133743","1.7133743","1.7133743"
"4850","1.3600787","1.3600787","1.3600787"
"4867","1.4967078","1.4967078","1.4967078"
"4895","1.7514353","1.7514353","1.7514353"
"4907","1.5833786","1.5833786","1.5833786"
"4932","1.5735971","1.5735971","1.5735971"
"4952","1.6033932","1.6033932","1.6033932"
"4964","1.4283578","1.4283578","1.4283578"
"4989","1.5532036","1.5532036","1.5532036"
"5001","1.6310811","1.6310811","1.6310811"
"5021","1.369713","1.369713","1.369713"
"5038","1.4561514","1.4561514","1.4561514"
"5066","1.7593639","1.7593639","1.7593639"
"5078","1.5295908","1.5295908","1.5295908"
"5095","1.6868094","1.6868094","1.6868094"
"5115","1.5276508","1.5276508","1.5276508"
"5143","1.5203143","1.5203143","1.5203143"
"5152","1.637842","1.637842","1.637842"
"5172","1.5115843","1.5115843","1.5115843"
"5200","1.6868643","1.6868643","1.6868643"
"5217","1.6632379","1.6632379","1.6632379"
"5229","1.6370093","1.6370093","1.6370093"
"5249","1.457684","1.457684","1.457684"
"5266","1.5525205","1.5525205","1.5525205"
"5294","1.6937312","1.6937312","1.6937312"
"5306","1.5559467","1.5559467","1.5559467"
"5323","1.6725276","1.6725276","1.6725276"
"5343","1.7159717","1.7159717","1.7159717"
"5371","1.5614421","1.5614421","1.5614421"
"5380","1.6613766","1.6613766","1.6613766"
"5400","1.4542453","1.4542453","1.4542453"
"5420","1.682068","1.682068","1.682068"
"5437","1.2854362","1.2854362","1.2854362"
"5457","1.3438134","1.3438134","1.3438134"
"5477","1.6277288","1.6277288","1.6277288"
"5494","1.5528195","1.5528195","1.5528195"
"5514","1.4572123","1.4572123","1.4572123"
"5534","1.6642554","1.6642554","1.6642554"
"5551","1.6023533","1.6023533","1.6023533"
"5571","1.5416204","1.5416204","1.5416204"
"5599","1.1977226","1.1977226","1.1977226"
"5616","1.4515154","1.4515154","1.4515154"
"5636","1.5375651","1.5375651","1.5375651"
"5656","1.4755923","1.4755923","1.4755923"
"5665","1.7316147","1.7316147","1.7316147"
"5693","1.5535511","1.5535511","1.5535511"
"5705","1.5522765","1.5522765","1.5522765"
"5730","1.495074","1.495074","1.495074"
"5742","1.2976841","1.2976841","1.2976841"
"5762","1.6036065","1.6036065","1.6036065"
"5779","1.4158406","1.4158406","1.4158406"
"5799","1.5332843","1.5332843","1.5332843"
"5827","1.7054745","1.7054745","1.7054745"
"5844","1.5846564","1.5846564","1.5846564"
"5856","1.5053909","1.5053909","1.5053909"
"5876","1.6542181","1.6542181","1.6542181"
"5901","1.6941118","1.6941118","1.6941118"
"5913","1.6927617","1.6927617","1.6927617"
"5941","1.4805564","1.4805564","1.4805564"
"5958","1.6107986","1.6107986","1.6107986"
"5970","1.4320139","1.4320139","1.4320139"
"5990","1.5255115","1.5255115","1.5255115"
"6007","1.260597","1.260597","1.260597"
"6035","1.3214387","1.3214387","1.3214387"
"6047","1.3409318","1.3409318","1.3409318"
"6072","1.5861194","1.5861194","1.5861194"
"6084","1.4500539","1.4500539","1.4500539"
"6104","1.6017013","1.6017013","1.6017013"
"6129","1.256802","1.256802","1.256802"
"6141","1.6353226","1.6353226","1.6353226"
"6161","1.6328984","1.6328984","1.6328984"
"6186","1.1069967","1.1069967","1.1069967"
"6198","1.1701846","1.1701846","1.1701846"
"6226","1.5490353","1.5490353","1.5490353"
"6235","1.3358241","1.3358241","1.3358241"
"6263","1.6285154","1.6285154","1.6285154"
"6283","1.5551056","1.5551056","1.5551056"
"6300","1.501497","1.501497","1.501497"
"6312","1.3323548","1.3323548","1.3323548"
"6332","1.0570263","1.0570263","1.0570263"
"6349","1.3803864","1.3803864","1.3803864"
"6369","1.2716278","1.2716278","1.2716278"
"6389","1.4803582","1.4803582","1.4803582"
"6406","1.6071874","1.6071874","1.6071874"
"6426","1.5307367","1.5307367","1.5307367"
"6446","1.6159637","1.6159637","1.6159637"
"6463","1.6961889","1.6961889","1.6961889"
"6483","1.5776523","1.5776523","1.5776523"
"6503","1.5574603","1.5574603","1.5574603"
"6520","1.3266346","1.3266346","1.3266346"
"6540","1.4939406","1.4939406","1.4939406"
"6568","1.2098827","1.2098827","1.2098827"
"6577","1.3188248","1.3188248","1.3188248"
"6597","1.5158617","1.5158617","1.5158617"
"6617","1.3093344","1.3093344","1.3093344"
"6642","1.555859","1.555859","1.555859"
"6662","1.5284483","1.5284483","1.5284483"
"6674","1.4400703","1.4400703","1.4400703"
"6691","1.4364487","1.4364487","1.4364487"
"6719","1.5703558","1.5703558","1.5703558"
"6731","1.6002771","1.6002771","1.6002771"
"6748","1.3741131","1.3741131","1.3741131"
"6768","1.5368755","1.5368755","1.5368755"
"6788","1.3834813","1.3834813","1.3834813"
"6805","1.470654","1.470654","1.470654"
"6833","1.4577496","1.4577496","1.4577496"
"6853","1.396766","1.396766","1.396766"
"6862","1.7326739","1.7326739","1.7326739"
"6882","1.6863848","1.6863848","1.6863848"
"6902","1.5815579","1.5815579","1.5815579"
"6919","1.4913429","1.4913429","1.4913429"
"6947","1.4383353","1.4383353","1.4383353"
"6967","1.5712514","1.5712514","1.5712514"
"6976","1.4120052","1.4120052","1.4120052"
"6996","1.6745685","1.6745685","1.6745685"
"7016","1.5052053","1.5052053","1.5052053"
"7041","1.7170272","1.7170272","1.7170272"
"7053","1.6447068","1.6447068","1.6447068"
"7073","1.5597106","1.5597106","1.5597106"
"7090","1.4624422","1.4624422","1.4624422"
"7118","1.4207965","1.4207965","1.4207965"
"7130","1.6382699","1.6382699","1.6382699"
"7155","1.7098515","1.7098515","1.7098515"
"7167","1.5916994","1.5916994","1.5916994"
"7187","1.7457885","1.7457885","1.7457885"
"7212","1.6787204","1.6787204","1.6787204"
"7224","1.3410894","1.3410894","1.3410894"
"7252","1.6168811","1.6168811","1.6168811"
"7261","1.6086885","1.6086885","1.6086885"
"7289","1.5597662","1.5597662","1.5597662"
"7309","1.5416101","1.5416101","1.5416101"
"7318","1.3895713","1.3895713","1.3895713"
"7338","1.4297279","1.4297279","1.4297279"
"7366","1.3192708","1.3192708","1.3192708"
"7375","1.7070483","1.7070483","1.7070483"
"7403","1.4229137","1.4229137","1.4229137"
"7423","1.483684","1.483684","1.483684"
"7432","1.5712117","1.5712117","1.5712117"
"7452","1.4899755","1.4899755","1.4899755"
"7480","1.6493305","1.6493305","1.6493305"
"7497","1.6827766","1.6827766","1.6827766"
"7517","1.1713284","1.1713284","1.1713284"
"7529","1.5464679","1.5464679","1.5464679"
"7546","1.6273485","1.6273485","1.6273485"
"7566","1.4792653","1.4792653","1.4792653"
"7586","1.3224611","1.3224611","1.3224611"
"7603","1.497618","1.497618","1.497618"
"7631","1.7111788","1.7111788","1.7111788"
"7651","1.1011142","1.1011142","1.1011142"
"7660","1.5058764","1.5058764","1.5058764"
"7688","1.6093442","1.6093442","1.6093442"
"7700","1.3456101","1.3456101","1.3456101"
"7717","1.7076268","1.7076268","1.7076268"
"7745","1.4934993","1.4934993","1.4934993"
"7757","1.6996208","1.6996208","1.6996208"
"7782","1.7290323","1.7290323","1.7290323"
"7802","1.7547771","1.7547771","1.7547771"
"7822","1.3185264","1.3185264","1.3185264"
"7839","1.6204683","1.6204683","1.6204683"
"7859","1.4015383","1.4015383","1.4015383"
"7871","1.1473788","1.1473788","1.1473788"
"7888","1.5172895","1.5172895","1.5172895"
"7916","1.4272608","1.4272608","1.4272608"
"7928","1.3811162","1.3811162","1.3811162"
"7945","1.3164293","1.3164293","1.3164293"
"7965","1.5448923","1.5448923","1.5448923"
"7985","1.3133208","1.3133208","1.3133208"
"8010","1.4404411","1.4404411","1.4404411"
"8022","1.0505112","1.0505112","1.0505112"
"8042","1.5320505","1.5320505","1.5320505"
"8059","1.6069353","1.6069353","1.6069353"
"8079","1.6004131","1.6004131","1.6004131"
"8107","1.4952725","1.4952725","1.4952725"
"8116","1.1933504","1.1933504","1.1933504"
"8144","1.4083191","1.4083191","1.4083191"
"8156","1.6077474","1.6077474","1.6077474"
"8173","1.4204729","1.4204729","1.4204729"
"8193","1.2910594","1.2910594","1.2910594"
"8213","1.4922836","1.4922836","1.4922836"
"8238","1.3850052","1.3850052","1.3850052"
"8250","1.4888197","1.4888197","1.4888197"
"8270","1.5312749","1.5312749","1.5312749"
"8287","1.2872127","1.2872127","1.2872127"
"8315","1.3352256","1.3352256","1.3352256"
"8327","1.5571738","1.5571738","1.5571738"
"8344","1.6768824","1.6768824","1.6768824"
"8364","1.2719247","1.2719247","1.2719247"
"8384","1.5344133","1.5344133","1.5344133"
"8409","1.3365028","1.3365028","1.3365028"
"8421","1.5123034","1.5123034","1.5123034"
"8441","1.5440239","1.5440239","1.5440239"
"8466","1.2706393","1.2706393","1.2706393"
"8486","1.5561943","1.5561943","1.5561943"
"8506","1.4467331","1.4467331","1.4467331"
"8515","1.7356524","1.7356524","1.7356524"
"8543","1.6522653","1.6522653","1.6522653"
"8563","1.5152503","1.5152503","1.5152503"
"8572","1.230478","1.230478","1.230478"
"8600","1.4619441","1.4619441","1.4619441"
"8612","1.031107","1.031107","1.031107"
"8637","1.3377851","1.3377851","1.3377851"
"8657","1.146222","1.146222","1.146222"
"8677","1.314597","1.314597","1.314597"
"8686","1.2997715","1.2997715","1.2997715"
"8706","1.6096196","1.6096196","1.6096196"
"8734","1.2040325","1.2040325","1.2040325"
"8751","1.4768887","1.4768887","1.4768887"
"8771","1.7269297","1.7269297","1.7269297"
"8783","1.5655924","1.5655924","1.5655924"
"8800","1.1371163","1.1371163","1.1371163"
"8828","1.2910267","1.2910267","1.2910267"
"8848","1.6336995","1.6336995","1.6336995"
"8865","1.2253081","1.2253081","1.2253081"
"8885","1.4546778","1.4546778","1.4546778"
"8905","1.5169468","1.5169468","1.5169468"
"8922","1.5646709","1.5646709","1.5646709"
"8934","1.2193576","1.2193576","1.2193576"
"8954","1.5421648","1.5421648","1.5421648"
"8979","1.6338321","1.6338321","1.6338321"
"8991","1.3555198","1.3555198","1.3555198"
"9011","1.1971592","1.1971592","1.1971592"
"9036","1.589509","1.589509","1.589509"
"9048","1.1336211","1.1336211","1.1336211"
"9076","1.4588934","1.4588934","1.4588934"
"9093","1.275443","1.275443","1.275443"
"9105","1.482876","1.482876","1.482876"
"9133","1.5336796","1.5336796","1.5336796"
"9142","1.4365845","1.4365845","1.4365845"
"9170","1.7566969","1.7566969","1.7566969"
"9182","1.4809237","1.4809237","1.4809237"
"9207","1.7042722","1.7042722","1.7042722"
"9219","1.248785","1.248785","1.248785"
"9239","1.5615617","1.5615617","1.5615617"
"9256","1.4495519","1.4495519","1.4495519"
"9284","1.5800244","1.5800244","1.5800244"
"9304","1.5796158","1.5796158","1.5796158"
"9321","1.4415416","1.4415416","1.4415416"
"9333","1.3033063","1.3033063","1.3033063"
"9353","1.6803042","1.6803042","1.6803042"
"9378","1.0233668","1.0233668","1.0233668"
"9390","1.5426565","1.5426565","1.5426565"
"9410","1.5100275","1.5100275","1.5100275"
"9435","1.5663657","1.5663657","1.5663657"
"9447","1.6116613","1.6116613","1.6116613"
"9467","1.6657654","1.6657654","1.6657654"
"9484","1.4485704","1.4485704","1.4485704"
"9512","1.0922384","1.0922384","1.0922384"
"9524","1.6384394","1.6384394","1.6384394"
"9541","1.3255435","1.3255435","1.3255435"
"9569","1.6058866","1.6058866","1.6058866"
"9589","1.5296794","1.5296794","1.5296794"
"9606","1.5117396","1.5117396","1.5117396"
"9626","1.5545511","1.5545511","1.5545511"
"9638","1.262766","1.262766","1.262766"
"9663","1.3993715","1.3993715","1.3993715"
"9683","1.489823","1.489823","1.489823"
"9703","1.2824367","1.2824367","1.2824367"
"9712","1.4440345","1.4440345","1.4440345"
"9732","1.4749038","1.4749038","1.4749038"
"9752","1.6949108","1.6949108","1.6949108"
"9769","1.4200869","1.4200869","1.4200869"
"9797","1.5411379","1.5411379","1.5411379"
"9817","1.2369009","1.2369009","1.2369009"
"9826","1.4295228","1.4295228","1.4295228"
"9846","1.7613374","1.7613374","1.7613374"
"9874","1.5723648","1.5723648","1.5723648"
"9891","1.6824123","1.6824123","1.6824123"
"9911","1.4029243","1.4029243","1.4029243"
"9923","1.5551828","1.5551828","1.5551828"
"9948","1.708708","1.708708","1.708708"
"9960","1.319804","1.319804","1.319804"
"9988","1.408124","1.408124","1.408124"
"9997","1.5049583","1.5049583","1.5049583"
"10025","1.3634043","1.3634043","1.3634043"
"10037","1.5328658","1.5328658","1.5328658"
"10062","1.6844149","1.6844149","1.6844149"
"10082","1.4389111","1.4389111","1.4389111"
"10102","1.4706651","1.4706651","1.4706651"
"10111","1.5810257","1.5810257","1.5810257"
"10131","1.2471825","1.2471825","1.2471825"
"10159","1.5398468","1.5398468","1.5398468"
"10176","1.4396045","1.4396045","1.4396045"
"10188","1.5821503","1.5821503","1.5821503"
"10216","1.5859377","1.5859377","1.5859377"
"10233","1.5057653","1.5057653","1.5057653"
"10253","1.5481294","1.5481294","1.5481294"
"10273","1.5052385","1.5052385","1.5052385"
"10282","1.3306434","1.3306434","1.3306434"
"10302","1.2634635","1.2634635","1.2634635"
"10322","1.3390393","1.3390393","1.3390393"
"10339","1.4600928","1.4600928","1.4600928"
"10367","1.6112038","1.6112038","1.6112038"
"10379","1.6635654","1.6635654","1.6635654"
"10404","1.5528035","1.5528035","1.5528035"
"10416","1.6627249","1.6627249","1.6627249"
"10436","1.4359219","1.4359219","1.4359219"
"10453","1.6916891","1.6916891","1.6916891"
"10473","1.3074038","1.3074038","1.3074038"
"10501","1.5422263","1.5422263","1.5422263"
"10510","1.724948","1.724948","1.724948"
"10530","1.3791956","1.3791956","1.3791956"
"10558","1.4762497","1.4762497","1.4762497"
"10567","1.6235852","1.6235852","1.6235852"
"10587","1.7034649","1.7034649","1.7034649"
"10607","1.7397654","1.7397654","1.7397654"
"10624","1.4721577","1.4721577","1.4721577"
"10652","1.6812375","1.6812375","1.6812375"
"10664","1.4970773","1.4970773","1.4970773"
"10689","1.3130815","1.3130815","1.3130815"
"10701","1.7106063","1.7106063","1.7106063"
"10729","1.7333208","1.7333208","1.7333208"
"10738","1.5620133","1.5620133","1.5620133"
"10758","1.7433983","1.7433983","1.7433983"
"10778","1.5373688","1.5373688","1.5373688"
"10803","1.2077527","1.2077527","1.2077527"
"10815","1.3279476","1.3279476","1.3279476"
"10835","1.6686398","1.6686398","1.6686398"
"10860","1.6108981","1.6108981","1.6108981"
"10872","1.3873974","1.3873974","1.3873974"
"10892","1.4061196","1.4061196","1.4061196"
"10909","1.5731722","1.5731722","1.5731722"
"10929","1.5745518","1.5745518","1.5745518"
"10949","1.3112683","1.3112683","1.3112683"
"10966","1.4774157","1.4774157","1.4774157"
"10994","1.6037382","1.6037382","1.6037382"
"11006","1.708044","1.708044","1.708044"
"11031","1.4897873","1.4897873","1.4897873"
"11043","1.6862597","1.6862597","1.6862597"
"11063","1.6450075","1.6450075","1.6450075"
"11080","1.5469521","1.5469521","1.5469521"
"11100","1.2817569","1.2817569","1.2817569"
"11120","1.4186667","1.4186667","1.4186667"
"11137","1.4788463","1.4788463","1.4788463"
"11157","1.6936173","1.6936173","1.6936173"
"11177","1.3406851","1.3406851","1.3406851"
"11194","1.6834773","1.6834773","1.6834773"
"11222","1.5337738","1.5337738","1.5337738"
"11234","1.4221758","1.4221758","1.4221758"
"11251","1.6819996","1.6819996","1.6819996"
"11271","1.6417491","1.6417491","1.6417491"
"11299","1.5924402","1.5924402","1.5924402"
"11308","1.4390745","1.4390745","1.4390745"
"11328","1.5904902","1.5904902","1.5904902"
"11356","1.5883734","1.5883734","1.5883734"
"11365","1.4996318","1.4996318","1.4996318"
"11385","1.4702163","1.4702163","1.4702163"
"11413","1.6848401","1.6848401","1.6848401"
"11422","1.3599356","1.3599356","1.3599356"
"11450","1.5683788","1.5683788","1.5683788"
"11462","1.7113025","1.7113025","1.7113025"
"11479","1.5487211","1.5487211","1.5487211"
"11507","1.4813801","1.4813801","1.4813801"
"11519","1.0934043","1.0934043","1.0934043"
"11544","1.5389189","1.5389189","1.5389189"
"11564","1.5445348","1.5445348","1.5445348"
"11576","1.6031215","1.6031215","1.6031215"
