"Step","Feb13_16-07-32_PPO - Reward / Total reward (mean)","Feb13_16-07-32_PPO - Reward / Total reward (mean)__MIN","Feb13_16-07-32_PPO - Reward / Total reward (mean)__MAX"
"11462","0.7993394","0.7993394","0.7993394"
"11479","1.591533","1.591533","1.591533"
"11499","1.5244468","1.5244468","1.5244468"
"11519","1.5507351","1.5507351","1.5507351"
"11536","1.1982228","1.1982228","1.1982228"
"11564","1.2851712","1.2851712","1.2851712"
"11576","1.4440117","1.4440117","1.4440117"
"11593","1.4367822","1.4367822","1.4367822"
"11621","1.5423394","1.5423394","1.5423394"
"11633","1.6517501","1.6517501","1.6517501"
"11650","1.6194872","1.6194872","1.6194872"
"11670","1.6303185","1.6303185","1.6303185"
"11698","1.6353906","1.6353906","1.6353906"
"11707","1.3981882","1.3981882","1.3981882"
"11735","1.7313534","1.7313534","1.7313534"
"11747","1.5192645","1.5192645","1.5192645"
"11764","1.5683972","1.5683972","1.5683972"
"11784","1.3840085","1.3840085","1.3840085"
"11804","1.1981993","1.1981993","1.1981993"
"11821","1.7375814","1.7375814","1.7375814"
"11841","1.6769651","1.6769651","1.6769651"
"11861","1.6152896","1.6152896","1.6152896"
"11886","1.339191","1.339191","1.339191"
"11906","1.6647109","1.6647109","1.6647109"
"11918","1.3350842","1.3350842","1.3350842"
"11935","1.344536","1.344536","1.344536"
"11955","1.5908796","1.5908796","1.5908796"
"11983","1.3399683","1.3399683","1.3399683"
"12000","1.5834798","1.5834798","1.5834798"
"12020","1.6603488","1.6603488","1.6603488"
"12032","1.5841541","1.5841541","1.5841541"
"12049","1.4161657","1.4161657","1.4161657"
"12069","1.4922503","1.4922503","1.4922503"
"12089","1.3899246","1.3899246","1.3899246"
"12114","1.560902","1.560902","1.560902"
"12134","1.4177829","1.4177829","1.4177829"
"12146","1.4591701","1.4591701","1.4591701"
"12171","1.2155411","1.2155411","1.2155411"
"12191","1.5608299","1.5608299","1.5608299"
"12211","1.4129663","1.4129663","1.4129663"
"12220","1.3722357","1.3722357","1.3722357"
"12248","1.6046572","1.6046572","1.6046572"
"12260","1.6172909","1.6172909","1.6172909"
"12277","1.5322711","1.5322711","1.5322711"
"12305","0.8355516","0.8355516","0.8355516"
"12317","1.3531632","1.3531632","1.3531632"
"12334","1.2914076","1.2914076","1.2914076"
"12354","1.5944115","1.5944115","1.5944115"
"12382","1.5756748","1.5756748","1.5756748"
"12391","1.5150414","1.5150414","1.5150414"
"12411","1.6564567","1.6564567","1.6564567"
"12431","1.6215675","1.6215675","1.6215675"
"12456","1.4847553","1.4847553","1.4847553"
"12468","1.3931822","1.3931822","1.3931822"
"12488","1.4054458","1.4054458","1.4054458"
"12505","1.6072608","1.6072608","1.6072608"
"12533","1.474403","1.474403","1.474403"
"12545","1.4716212","1.4716212","1.4716212"
"12562","1.5165131","1.5165131","1.5165131"
"12582","1.5039625","1.5039625","1.5039625"
"12602","1.5333339","1.5333339","1.5333339"
"12627","1.618008","1.618008","1.618008"
"12639","1.5956554","1.5956554","1.5956554"
"12667","1.2696791","1.2696791","1.2696791"
"12676","0.9754536","0.9754536","0.9754536"
"12696","1.6519264","1.6519264","1.6519264"
"12724","1.3552772","1.3552772","1.3552772"
"12733","1.6879187","1.6879187","1.6879187"
"12761","1.5867729","1.5867729","1.5867729"
"12773","1.5674313","1.5674313","1.5674313"
"12790","1.3070196","1.3070196","1.3070196"
"12818","1.6794752","1.6794752","1.6794752"
"12830","1.5764501","1.5764501","1.5764501"
"12847","1.3465015","1.3465015","1.3465015"
"12875","1.2619174","1.2619174","1.2619174"
"12887","1.4273914","1.4273914","1.4273914"
"12912","1.5715802","1.5715802","1.5715802"
"12924","1.6805475","1.6805475","1.6805475"
"12952","1.6093978","1.6093978","1.6093978"
"12961","1.546539","1.546539","1.546539"
"12989","1.6220764","1.6220764","1.6220764"
"13009","1.4056363","1.4056363","1.4056363"
"13018","1.4849118","1.4849118","1.4849118"
"13046","1.4122142","1.4122142","1.4122142"
"13058","1.3338679","1.3338679","1.3338679"
"13075","1.7013061","1.7013061","1.7013061"
"13095","1.5948691","1.5948691","1.5948691"
"13115","1.611434","1.611434","1.611434"
"13140","1.5446587","1.5446587","1.5446587"
"13152","1.2335193","1.2335193","1.2335193"
"13172","1.7211345","1.7211345","1.7211345"
"13189","1.5221977","1.5221977","1.5221977"
"13217","1.1820079","1.1820079","1.1820079"
"13237","1.5922276","1.5922276","1.5922276"
"13254","1.2391413","1.2391413","1.2391413"
"13266","1.3746766","1.3746766","1.3746766"
"13294","1.5896329","1.5896329","1.5896329"
"13311","1.2939653","1.2939653","1.2939653"
"13331","1.3046535","1.3046535","1.3046535"
"13343","1.5162543","1.5162543","1.5162543"
"13360","1.41654","1.41654","1.41654"
"13380","1.5393317","1.5393317","1.5393317"
"13408","1.2537466","1.2537466","1.2537466"
"13425","1.4908409","1.4908409","1.4908409"
"13437","1.5973685","1.5973685","1.5973685"
"13457","1.3076627","1.3076627","1.3076627"
"13482","1.4493722","1.4493722","1.4493722"
"13494","1.2408423","1.2408423","1.2408423"
"13514","1.3315448","1.3315448","1.3315448"
"13539","1.4037054","1.4037054","1.4037054"
"13551","1.574691","1.574691","1.574691"
"13571","1.6863089","1.6863089","1.6863089"
"13588","0.5948848","0.5948848","0.5948848"
"13616","1.4551119","1.4551119","1.4551119"
"13628","1.3851433","1.3851433","1.3851433"
"13645","1.3249083","1.3249083","1.3249083"
"13665","1.1654606","1.1654606","1.1654606"
"13685","1.1178123","1.1178123","1.1178123"
"13710","1.4132255","1.4132255","1.4132255"
"13730","1.6571339","1.6571339","1.6571339"
"13742","1.2683489","1.2683489","1.2683489"
"13767","1.4497584","1.4497584","1.4497584"
"13787","1.0586133","1.0586133","1.0586133"
"13799","1.5336837","1.5336837","1.5336837"
"13824","1.6002194","1.6002194","1.6002194"
"13844","1.3432992","1.3432992","1.3432992"
"13856","1.5162923","1.5162923","1.5162923"
"13881","1.3714194","1.3714194","1.3714194"
"13893","1.7236881","1.7236881","1.7236881"
"13913","1.5150566","1.5150566","1.5150566"
"13930","1.5689249","1.5689249","1.5689249"
"13958","1.2162467","1.2162467","1.2162467"
"13970","1.1120591","1.1120591","1.1120591"
"13995","1.5313141","1.5313141","1.5313141"
"14007","1.2471402","1.2471402","1.2471402"
"14027","1.3415226","1.3415226","1.3415226"
"14052","1.37169","1.37169","1.37169"
"14072","1.5850345","1.5850345","1.5850345"
"14092","1.4212315","1.4212315","1.4212315"
"14101","1.5655195","1.5655195","1.5655195"
"14121","1.4255267","1.4255267","1.4255267"
"14141","1.3113397","1.3113397","1.3113397"
"14166","1.2690368","1.2690368","1.2690368"
"14178","0.7702304","0.7702304","0.7702304"
"14198","1.7283577","1.7283577","1.7283577"
"14223","0.9124188","0.9124188","0.9124188"
"14243","1.5530877","1.5530877","1.5530877"
"14255","1.4560043","1.4560043","1.4560043"
"14272","1.6420642","1.6420642","1.6420642"
"14292","1.359055","1.359055","1.359055"
"14320","1.6070224","1.6070224","1.6070224"
"14337","1.2877733","1.2877733","1.2877733"
"14349","1.5772984","1.5772984","1.5772984"
"14369","1.5988444","1.5988444","1.5988444"
"14386","1.1602561","1.1602561","1.1602561"
"14406","1.183323","1.183323","1.183323"
"14434","1.6068996","1.6068996","1.6068996"
"14443","1.4670457","1.4670457","1.4670457"
"14471","1.6984826","1.6984826","1.6984826"
"14491","1.7172602","1.7172602","1.7172602"
"14508","1.1479119","1.1479119","1.1479119"
"14528","1.5800445","1.5800445","1.5800445"
"14540","1.6198103","1.6198103","1.6198103"
"14557","1.2849452","1.2849452","1.2849452"
"14577","1.3040675","1.3040675","1.3040675"
"14605","1.506058","1.506058","1.506058"
