elapsed_s,r0_speed,r0_distance,r0_x,r0_y,r1_speed,r1_distance,r1_x,r1_y
81.102,0.6218,17.7325,147.172,85.8038,0.6497,25.0081,85.3669,106.7434
81.202,0.6218,17.7325,147.172,85.8038,0.6497,25.0081,85.3669,106.7434
81.302,0.5612,17.7325,147.172,85.8038,0.5864,25.0081,85.3669,106.7434
81.402,0.641,17.5429,147.3382,85.6717,0.6517,24.8222,85.2088,106.8417
81.502,0.6089,17.5429,147.3382,85.6717,0.6192,24.8222,85.2088,106.8417
81.602,0.5785,17.5429,147.3382,85.6717,0.5882,24.8222,85.2088,106.8417
81.702,0.6524,17.3474,147.5143,85.5554,0.6404,24.6552,85.0688,106.9327
81.802,0.6524,17.3474,147.5143,85.5554,0.6404,24.6552,85.0688,106.9327
81.902,0.5888,17.3474,147.5143,85.5554,0.5779,24.6552,85.0688,106.9327
82.002,0.6698,17.3474,147.7217,85.479,0.6239,24.6552,84.9456,107.0184
82.102,0.6363,17.129,147.7217,85.479,0.5927,24.5052,84.9456,107.0184
82.202,0.6363,17.129,147.7217,85.479,0.5927,24.5052,84.9456,107.0184
82.302,0.5742,17.129,147.7217,85.479,0.5349,24.5052,84.9456,107.0184
82.402,0.6577,16.9022,147.9431,85.4293,0.6004,24.3203,84.7956,107.1266
82.502,0.6248,16.9022,147.9431,85.4293,0.5704,24.3203,84.7956,107.1266
82.602,0.6248,16.9022,147.9431,85.4293,0.5704,24.3203,84.7956,107.1266
82.702,0.6956,16.6748,148.1737,85.4228,0.6301,24.1191,84.6397,107.255
82.802,0.6608,16.6748,148.1737,85.4228,0.5986,24.1191,84.6397,107.255
82.902,0.6278,16.6748,148.1737,85.4228,0.5687,24.1191,84.6397,107.255
83.002,0.7169,16.4456,148.4147,85.4586,0.6414,23.917,84.4894,107.3933
83.102,0.7169,16.4456,148.4147,85.4586,0.6414,23.917,84.4894,107.3933
83.202,0.647,16.4456,148.4147,85.4586,0.5788,23.917,84.4894,107.3933
83.302,0.6146,16.4456,148.4147,85.4586,0.5499,23.917,84.4894,107.3933
83.402,0.7119,16.2163,148.6623,85.5228,0.6374,23.6921,84.3276,107.5554
83.502,0.6763,16.2163,148.6623,85.5228,0.6056,23.6921,84.3276,107.5554
83.602,0.6425,16.2163,148.6623,85.5228,0.5753,23.6921,84.3276,107.5554
83.702,0.7317,15.9782,148.9164,85.5718,0.6515,23.4707,84.1616,107.7051
83.802,0.6951,15.9782,148.9164,85.5718,0.6189,23.4707,84.1616,107.7051
83.902,0.6603,15.9782,148.9164,85.5718,0.588,23.4707,84.1616,107.7051
84.002,0.7557,15.7372,149.171,85.6069,0.6604,23.2673,84.001,107.8309
84.102,0.7179,15.7372,149.171,85.6069,0.6274,23.2673,84.001,107.8309
84.202,0.682,15.7372,149.171,85.6069,0.596,23.2673,84.001,107.8309
84.302,0.6479,15.7372,149.171,85.6069,0.5662,23.2673,84.001,107.8309
84.402,0.74,15.4952,149.4202,85.6114,0.6374,23.0685,83.8376,107.9442
84.502,0.703,15.4952,149.4202,85.6114,0.6055,23.0685,83.8376,107.9442
84.602,0.6679,15.4952,149.4202,85.6114,0.5753,23.0685,83.8376,107.9442
84.702,0.7533,15.257,149.6561,85.5745,0.6395,22.8814,83.6743,108.0367
84.802,0.7533,15.257,149.6561,85.5745,0.6395,22.8814,83.6743,108.0367
84.902,0.6799,15.257,149.6561,85.5745,0.5772,22.8814,83.6743,108.0367
85.002,0.7737,15.0079,149.8963,85.5075,0.6515,22.6816,83.4919,108.1235
85.102,0.735,15.0079,149.8963,85.5075,0.6189,22.6816,83.4919,108.1235
85.202,0.6983,15.0079,149.8963,85.5075,0.588,22.6816,83.4919,108.1235
85.302,0.7874,15.0079,150.1562,85.4346,0.656,22.6816,83.2965,108.2048
85.402,0.748,14.7383,150.1562,85.4346,0.6232,22.4743,83.2965,108.2048
85.502,0.7106,14.7383,150.1562,85.4346,0.592,22.4743,83.2965,108.2048
85.602,0.6751,14.7383,150.1562,85.4346,0.5624,22.4743,83.2965,108.2048
85.702,0.7788,14.4725,150.4099,85.3518,0.6391,22.2784,83.1039,108.27
85.802,0.7399,14.4725,150.4099,85.3518,0.6071,22.2784,83.1039,108.27
85.902,0.7029,14.4725,150.4099,85.3518,0.5768,22.2784,83.1039,108.27
86.002,0.7991,14.2122,150.6631,85.2913,0.6541,22.0752,82.9032,108.3367
86.102,0.7592,14.2122,150.6631,85.2913,0.6214,22.0752,82.9032,108.3367
86.202,0.7592,14.2122,150.6631,85.2913,0.6214,22.0752,82.9032,108.3367
86.302,0.6851,14.2122,150.6631,85.2913,0.5608,22.0752,82.9032,108.3367
86.402,0.7859,13.9424,150.9261,85.2311,0.6333,21.8834,82.7113,108.3963
86.502,0.7466,13.9424,150.9261,85.2311,0.6016,21.8834,82.7113,108.3963
86.602,0.7093,13.9424,150.9261,85.2311,0.5715,21.8834,82.7113,108.3963
86.702,0.7962,13.6939,151.1691,85.1789,0.6405,21.6954,82.5206,108.4513
86.802,0.7564,13.6939,151.1691,85.1789,0.6085,21.6954,82.5206,108.4513
86.902,0.7564,13.6939,151.1691,85.1789,0.6085,21.6954,82.5206,108.4513
87.002,0.8233,13.4475,151.412,85.136,0.6627,21.5018,82.3344,108.5226
87.102,0.7821,13.4475,151.412,85.136,0.6295,21.5018,82.3344,108.5226
87.202,0.743,13.4475,151.412,85.136,0.5981,21.5018,82.3344,108.5226
87.302,0.8327,13.1955,151.6635,85.1052,0.6611,21.3215,82.1611,108.5896
87.402,0.7911,13.1955,151.6635,85.1052,0.628,21.3215,82.1611,108.5896
87.502,0.7515,13.1955,151.6635,85.1052,0.5966,21.3215,82.1611,108.5896
87.602,0.7139,13.1955,151.6635,85.1052,0.5668,21.3215,82.1611,108.5896
87.702,0.8097,12.9332,151.9259,85.076,0.6381,21.125,81.9824,108.677
87.802,0.7692,12.9332,151.9259,85.076,0.6062,21.125,81.9824,108.677
87.902,0.7307,12.9332,151.9259,85.076,0.5759,21.125,81.9824,108.677
88.002,0.8293,12.6645,152.1929,85.038,0.6469,20.9275,81.8057,108.7692
88.102,0.7878,12.6645,152.1929,85.038,0.6146,20.9275,81.8057,108.7692
88.202,0.7484,12.6645,152.1929,85.038,0.5838,20.9275,81.8057,108.7692
88.302,0.849,12.4065,152.4492,85.0005,0.6631,20.7261,81.6244,108.8615
88.402,0.8066,12.4065,152.4492,85.0005,0.63,20.7261,81.6244,108.8615
88.502,0.7663,12.4065,152.4492,85.0005,0.5985,20.7261,81.6244,108.8615
88.602,0.8581,12.4065,152.7049,84.9478,0.6658,20.7261,81.4516,108.952
88.702,0.8152,12.1454,152.7049,84.9478,0.6325,20.5329,81.4516,108.952
88.802,0.7744,12.1454,152.7049,84.9478,0.6009,20.5329,81.4516,108.952
88.902,0.7357,12.1454,152.7049,84.9478,0.5708,20.5329,81.4516,108.952
89.002,0.8257,11.8936,152.9466,84.8754,0.6468,20.3287,81.2631,109.0393
89.102,0.7844,11.8936,152.9466,84.8754,0.6144,20.3287,81.2631,109.0393
89.202,0.7452,11.8936,152.9466,84.8754,0.5837,20.3287,81.2631,109.0393
89.302,0.8319,11.6506,153.1739,84.78,0.6603,20.1249,81.0646,109.112
89.402,0.7903,11.6506,153.1739,84.78,0.6273,20.1249,81.0646,109.112
89.502,0.7508,11.6506,153.1739,84.78,0.5959,20.1249,81.0646,109.112
89.602,0.7133,11.6506,153.1739,84.78,0.5661,20.1249,81.0646,109.112
89.702,0.8031,11.403,153.4054,84.6817,0.6433,19.9274,80.8581,109.1633
89.802,0.7629,11.403,153.4054,84.6817,0.6112,19.9274,80.8581,109.1633
89.902,0.7248,11.403,153.4054,84.6817,0.5806,19.9274,80.8581,109.1633
90.002,0.8285,11.1478,153.6441,84.5798,0.6581,19.749,80.6673,109.2041
90.102,0.7871,11.1478,153.6441,84.5798,0.6252,19.749,80.6673,109.2041
90.202,0.7477,11.1478,153.6441,84.5798,0.594,19.749,80.6673,109.2041
90.302,0.8366,10.8958,153.8865,84.5085,0.6546,19.5774,80.4954,109.2599
90.402,0.7948,10.8958,153.8865,84.5085,0.6219,19.5774,80.4954,109.2599
90.502,0.7948,10.8958,153.8865,84.5085,0.6219,19.5774,80.4954,109.2599
90.603,0.7173,10.8958,153.8865,84.5085,0.5612,19.5774,80.4954,109.2599
90.702,0.8088,10.6464,154.1326,84.4667,0.6229,19.4085,80.3319,109.3226
90.802,0.7683,10.6464,154.1326,84.4667,0.5918,19.4085,80.3319,109.3226
90.902,0.7299,10.6464,154.1326,84.4667,0.5622,19.4085,80.3319,109.3226
91.002,0.8241,10.4061,154.3782,84.4638,0.6432,19.2095,80.1448,109.4043
91.102,0.7829,10.4061,154.3782,84.4638,0.611,19.2095,80.1448,109.4043
91.202,0.7437,10.4061,154.3782,84.4638,0.5805,19.2095,80.1448,109.4043
91.302,0.8371,10.1565,154.6382,84.4807,0.6601,18.9923,79.9588,109.5182
91.402,0.7952,10.1565,154.6382,84.4807,0.6271,18.9923,79.9588,109.5182
91.502,0.7555,10.1565,154.6382,84.4807,0.5957,18.9923,79.9588,109.5182
91.602,0.8668,9.8982,154.9147,84.5259,0.6874,18.7643,79.7774,109.6562
91.702,0.8234,9.8982,154.9147,84.5259,0.653,18.7643,79.7774,109.6562
91.802,0.7822,9.8982,154.9147,84.5259,0.6204,18.7643,79.7774,109.6562
91.902,0.7431,9.8982,154.9147,84.5259,0.5894,18.7643,79.7774,109.6562
92.002,0.8373,9.8982,155.1901,84.5572,0.6662,18.7643,79.5931,109.7822
92.102,0.7955,9.6388,155.1901,84.5572,0.6329,18.5413,79.5931,109.7822
92.202,0.7557,9.6388,155.1901,84.5572,0.6012,18.5413,79.5931,109.7822
92.302,0.8289,9.4082,155.4283,84.557,0.6633,18.3503,79.4166,109.8649
92.402,0.8289,9.4082,155.4283,84.557,0.6633,18.3503,79.4166,109.8649
92.502,0.7481,9.4082,155.4283,84.557,0.5986,18.3503,79.4166,109.8649
92.602,0.7107,9.4082,155.4283,84.557,0.5687,18.3503,79.4166,109.8649
92.702,0.7874,9.1873,155.6532,84.5429,0.6381,18.1691,79.2257,109.9123
92.802,0.748,9.1873,155.6532,84.5429,0.6062,18.1691,79.2257,109.9123
92.902,0.7106,9.1873,155.6532,84.5429,0.5759,18.1691,79.2257,109.9123
93.002,0.786,8.9717,155.869,84.5154,0.6537,17.9876,79.0201,109.9415
93.102,0.7467,8.9717,155.869,84.5154,0.621,17.9876,79.0201,109.9415
93.202,0.7094,8.9717,155.869,84.5154,0.59,17.9876,79.0201,109.9415
93.302,0.7094,8.9717,155.869,84.5154,0.59,17.9876,79.0201,109.9415
93.402,0.7543,8.7104,156.1249,84.4605,0.6223,17.8199,78.8143,109.9487
93.502,0.7166,8.7104,156.1249,84.4605,0.5912,17.8199,78.8143,109.9487
93.602,0.6807,8.7104,156.1249,84.4605,0.5616,17.8199,78.8143,109.9487
93.702,0.7843,8.4353,156.3944,84.403,0.6386,17.6524,78.6039,109.9512
93.802,0.7451,8.4353,156.3944,84.403,0.6067,17.6524,78.6039,109.9512
93.902,0.7451,8.4353,156.3944,84.403,0.6067,17.6524,78.6039,109.9512
94.002,0.8211,8.1772,156.6528,84.3688,0.6723,17.468,78.3863,109.9731
94.102,0.7801,8.1772,156.6528,84.3688,0.6387,17.468,78.3863,109.9731
94.202,0.7411,8.1772,156.6528,84.3688,0.6067,17.468,78.3863,109.9731
94.302,0.8394,7.911,156.9214,84.3403,0.6786,17.2812,78.1904,110.0271
94.402,0.7974,7.911,156.9214,84.3403,0.6446,17.2812,78.1904,110.0271
94.502,0.7576,7.911,156.9214,84.3403,0.6124,17.2812,78.1904,110.0271
94.602,0.7197,7.911,156.9214,84.3403,0.5818,17.2812,78.1904,110.0271
94.702,0.8244,7.6456,157.1949,84.3303,0.6464,17.1006,78.0322,110.1187
94.802,0.7831,7.6456,157.1949,84.3303,0.6141,17.1006,78.0322,110.1187
94.902,0.744,7.6456,157.1949,84.3303,0.5834,17.1006,78.0322,110.1187
95.002,0.744,7.6456,157.1949,84.3303,0.5834,17.1006,78.0322,110.1187
95.102,0.7887,7.3821,157.4711,84.3337,0.6057,16.9158,77.8956,110.2438
95.202,0.7492,7.3821,157.4711,84.3337,0.5754,16.9158,77.8956,110.2438
95.302,0.8535,7.3821,157.754,84.3421,0.6488,16.9158,77.7715,110.407
95.402,0.8108,7.1149,157.754,84.3421,0.6164,16.7168,77.7715,110.407
95.502,0.7702,7.1149,157.754,84.3421,0.5856,16.7168,77.7715,110.407
95.602,0.7317,7.1149,157.754,84.3421,0.5563,16.7168,77.7715,110.407
95.702,0.8277,6.8689,158.0186,84.3593,0.6411,16.5141,77.6712,110.6067
95.802,0.7863,6.8689,158.0186,84.3593,0.609,16.5141,77.6712,110.6067
95.902,0.747,6.8689,158.0186,84.3593,0.5786,16.5141,77.6712,110.6067
96.002,0.8242,6.6627,158.2489,84.394,0.6597,16.3254,77.5972,110.8182
96.102,0.783,6.6627,158.2489,84.394,0.6267,16.3254,77.5972,110.8182
96.202,0.7439,6.6627,158.2489,84.394,0.5954,16.3254,77.5972,110.8182
96.302,0.7439,6.6627,158.2489,84.394,0.5954,16.3254,77.5972,110.8182
96.402,0.7617,6.4695,158.4631,84.4176,0.631,16.1327,77.514,111.0256
96.502,0.7236,6.4695,158.4631,84.4176,0.5995,16.1327,77.514,111.0256
96.602,0.6874,6.4695,158.4631,84.4176,0.5695,16.1327,77.514,111.0256
96.702,0.76,6.2673,158.6796,84.4182,0.655,15.9253,77.4094,111.2305
96.802,0.722,6.2673,158.6796,84.4182,0.6222,15.9253,77.4094,111.2305
96.902,0.6859,6.2673,158.6796,84.4182,0.5911,15.9253,77.4094,111.2305
97.002,0.7715,6.0126,158.9393,84.383,0.6663,15.7079,77.2772,111.4162
97.102,0.7329,6.0126,158.9393,84.383,0.633,15.7079,77.2772,111.4162
97.202,0.6963,6.0126,158.9393,84.383,0.6014,15.7079,77.2772,111.4162
97.302,0.7949,5.7493,159.1976,84.3196,0.6873,15.484,77.1316,111.5955
97.402,0.7552,5.7493,159.1976,84.3196,0.6529,15.484,77.1316,111.5955
97.502,0.7174,5.7493,159.1976,84.3196,0.6203,15.484,77.1316,111.5955
97.602,0.7979,5.4975,159.4456,84.2609,0.7006,15.247,76.9761,111.7836
97.702,0.758,5.4975,159.4456,84.2609,0.6656,15.247,76.9761,111.7836
97.802,0.7201,5.4975,159.4456,84.2609,0.6323,15.247,76.9761,111.7836
97.904,0.6841,5.4975,159.4456,84.2609,0.6007,15.247,76.9761,111.7836
98.002,0.7811,5.2377,159.6972,84.1892,0.6933,15.0175,76.8418,111.9886
98.102,0.742,5.2377,159.6972,84.1892,0.6586,15.0175,76.8418,111.9886
98.202,0.7049,5.2377,159.6972,84.1892,0.6257,15.0175,76.8418,111.9886
98.302,0.8007,4.9886,159.9383,84.1198,0.7091,14.8201,76.7383,112.1819
98.402,0.7607,4.9886,159.9383,84.1198,0.6737,14.8201,76.7383,112.1819
98.502,0.7226,4.9886,159.9383,84.1198,0.64,14.8201,76.7383,112.1819
98.602,0.8136,4.9886,160.1862,84.0586,0.7167,14.8201,76.6415,112.3798
98.702,0.773,4.7367,160.1862,84.0586,0.6809,14.6264,76.6415,112.3798
98.802,0.7343,4.7367,160.1862,84.0586,0.6469,14.6264,76.6415,112.3798
98.902,0.6976,4.7367,160.1862,84.0586,0.6145,14.6264,76.6415,112.3798
99.002,0.7873,4.4934,160.4314,84.0112,0.6937,14.4358,76.5476,112.5774
99.102,0.7479,4.4934,160.4314,84.0112,0.659,14.4358,76.5476,112.5774
99.202,0.7105,4.4934,160.4314,84.0112,0.6261,14.4358,76.5476,112.5774
99.302,0.8052,4.243,160.6873,83.9681,0.7039,14.2411,76.4447,112.7708
99.402,0.7649,4.243,160.6873,83.9681,0.6687,14.2411,76.4447,112.7708
99.502,0.7267,4.243,160.6873,83.9681,0.6353,14.2411,76.4447,112.7708
99.602,0.6903,4.243,160.6873,83.9681,0.6035,14.2411,76.4447,112.7708
99.702,0.7784,4.0116,160.9305,83.9396,0.6786,14.0455,76.3269,112.945
99.802,0.7395,4.0116,160.9305,83.9396,0.6446,14.0455,76.3269,112.945
99.902,0.7025,4.0116,160.9305,83.9396,0.6124,14.0455,76.3269,112.945
100.002,0.7025,4.0116,160.9305,83.9396,0.6124,14.0455,76.3269,112.945
100.102,0.7411,3.7799,161.1807,83.9202,0.6387,13.8488,76.1876,113.0901
100.202,0.704,3.7799,161.1807,83.9202,0.6068,13.8488,76.1876,113.0901
100.302,0.7958,3.5535,161.4341,83.9121,0.6755,13.6507,76.0329,113.2149
100.402,0.756,3.5535,161.4341,83.9121,0.6417,13.6507,76.0329,113.2149
100.502,0.756,3.5535,161.4341,83.9121,0.6417,13.6507,76.0329,113.2149
100.602,0.6823,3.5535,161.4341,83.9121,0.5791,13.6507,76.0329,113.2149
100.702,0.7777,3.3251,161.6879,83.8931,0.6557,13.4431,75.8598,113.3296
100.802,0.7388,3.3251,161.6879,83.8931,0.6229,13.4431,75.8598,113.3296
100.902,0.7019,3.3251,161.6879,83.8931,0.5917,13.4431,75.8598,113.3296
101.002,0.7019,3.3251,161.6879,83.8931,0.5917,13.4431,75.8598,113.3296
101.102,0.7291,3.1208,161.9123,83.8659,0.6292,13.2191,75.6644,113.4404
101.202,0.6927,3.1208,161.9123,83.8659,0.5978,13.2191,75.6644,113.4404
101.302,0.7644,2.9215,162.1195,83.8172,0.6809,12.9938,75.4664,113.5499
101.402,0.7262,2.9215,162.1195,83.8172,0.6469,12.9938,75.4664,113.5499
101.502,0.6899,2.9215,162.1195,83.8172,0.6146,12.9938,75.4664,113.5499
101.602,0.7429,2.7598,162.2871,83.7744,0.6978,12.7671,75.2708,113.6655
101.702,0.7058,2.7598,162.2871,83.7744,0.6629,12.7671,75.2708,113.6655
101.802,0.6705,2.7598,162.2871,83.7744,0.6298,12.7671,75.2708,113.6655
101.902,0.637,2.7598,162.2871,83.7744,0.5983,12.7671,75.2708,113.6655
102.002,0.7081,2.7598,162.4824,83.7085,0.6816,12.7671,75.0816,113.7891
102.102,0.6727,2.5636,162.4824,83.7085,0.6475,12.5411,75.0816,113.7891
102.202,0.6391,2.5636,162.4824,83.7085,0.6151,12.5411,75.0816,113.7891
102.302,0.7143,2.3601,162.6836,83.6358,0.6946,12.3206,74.8981,113.9113
102.402,0.6785,2.3601,162.6836,83.6358,0.6599,12.3206,74.8981,113.9113
102.502,0.6446,2.3601,162.6836,83.6358,0.6269,12.3206,74.8981,113.9113
102.602,0.7181,2.1614,162.8825,83.5646,0.7005,12.111,74.7179,114.0191
102.702,0.6821,2.1614,162.8825,83.5646,0.6655,12.111,74.7179,114.0191
102.802,0.648,2.1614,162.8825,83.5646,0.6322,12.111,74.7179,114.0191
102.902,0.648,2.1614,162.8825,83.5646,0.6322,12.111,74.7179,114.0191
103.002,0.6809,1.9473,163.0943,83.4806,0.6625,11.8939,74.5258,114.1228
103.102,0.6469,1.9473,163.0943,83.4806,0.6294,11.8939,74.5258,114.1228
103.202,0.6145,1.9473,163.0943,83.4806,0.5979,11.8939,74.5258,114.1228
103.302,0.6975,1.7342,163.3036,83.3909,0.6818,11.6674,74.3133,114.2135
103.402,0.6627,1.7342,163.3036,83.3909,0.6477,11.6674,74.3133,114.2135
103.502,0.6295,1.7342,163.3036,83.3909,0.6153,11.6674,74.3133,114.2135
103.602,0.6994,1.5295,163.5019,83.2969,0.6941,11.4377,74.0919,114.2975
103.702,0.6645,1.5295,163.5019,83.2969,0.6594,11.4377,74.0919,114.2975
103.802,0.6312,1.5295,163.5019,83.2969,0.6264,11.4377,74.0919,114.2975
103.902,0.7069,1.3294,163.6918,83.196,0.7095,11.2186,73.8733,114.3673
104.002,0.6715,1.3294,163.6918,83.196,0.674,11.2186,73.8733,114.3673
104.102,0.6379,1.3294,163.6918,83.196,0.6403,11.2186,73.8733,114.3673
104.202,0.7037,1.1379,163.865,83.0871,0.7145,11.0062,73.66,114.434
104.302,0.6685,1.1379,163.865,83.0871,0.6788,11.0062,73.66,114.434
104.402,0.6351,1.1379,163.865,83.0871,0.6449,11.0062,73.66,114.434
104.502,0.6033,1.1379,163.865,83.0871,0.6126,11.0062,73.66,114.434
104.602,0.6731,0.9466,164.0195,82.9606,0.6928,10.7921,73.4532,114.5132
104.702,0.6394,0.9466,164.0195,82.9606,0.6582,10.7921,73.4532,114.5132
104.802,0.6075,0.9466,164.0195,82.9606,0.6253,10.7921,73.4532,114.5132
104.903,0.6759,0.7569,164.1605,82.8239,0.7075,10.5706,73.2494,114.6095
105.002,0.6421,0.7569,164.1605,82.8239,0.6721,10.5706,73.2494,114.6095
105.102,0.61,0.7569,164.1605,82.8239,0.6385,10.5706,73.2494,114.6095
105.202,0.6816,0.7569,164.2936,82.6728,0.7209,10.5706,73.0558,114.7248
105.302,0.6475,0.5621,164.2936,82.6728,0.6848,10.3463,73.0558,114.7248
105.402,0.6151,0.5621,164.2936,82.6728,0.6506,10.3463,73.0558,114.7248
105.502,0.5844,0.5621,164.2936,82.6728,0.618,10.3463,73.0558,114.7248
105.602,0.6531,0.3775,164.4235,82.5244,0.6971,10.1245,72.8755,114.854
105.702,0.6204,0.3775,164.4235,82.5244,0.6622,10.1245,72.8755,114.854
105.802,0.6204,0.3775,164.4235,82.5244,0.6622,10.1245,72.8755,114.854
105.903,0.6723,0.1941,164.5231,82.3552,0.7338,9.8868,72.6885,115.001
106.002,0.6387,0.1941,164.5231,82.3552,0.6971,9.8868,72.6885,115.001
106.102,0.6068,0.1941,164.5231,82.3552,0.6622,9.8868,72.6885,115.001
106.202,0.6649,0.0614,164.5819,82.1873,0.7562,9.6319,72.4929,115.1654
106.302,0.6317,0.0614,164.5819,82.1873,0.7184,9.6319,72.4929,115.1654
106.402,0.6317,0.0614,164.5819,82.1873,0.7184,9.6319,72.4929,115.1654
106.502,0.5701,0.0614,164.5819,82.1873,0.6484,9.6319,72.4929,115.1654
106.602,0.5743,0.1008,164.6243,82.1372,0.7417,9.3818,72.3099,115.339
106.702,0.5456,0.1008,164.6243,82.1372,0.7046,9.3818,72.3099,115.339
106.802,0.5183,0.1008,164.6243,82.1372,0.6694,9.3818,72.3099,115.339
106.902,0.5169,0.1005,164.623,82.1887,0.7537,9.1351,72.1284,115.5089
107.002,0.5169,0.1005,164.623,82.1887,0.7537,9.1351,72.1284,115.5089
107.103,0.4665,0.1005,164.623,82.1887,0.6802,9.1351,72.1284,115.5089
107.203,0.4635,12.7997,164.6201,82.229,0.7692,8.8929,71.9486,115.6738
107.302,0.4403,12.7997,164.6201,82.229,0.7307,8.8929,71.9486,115.6738
107.402,0.4183,12.7997,164.6201,82.229,0.6942,8.8929,71.9486,115.6738
107.502,0.4115,12.7738,164.6107,82.2558,0.7756,8.6579,71.767,115.8239
107.602,0.3909,12.7738,164.6107,82.2558,0.7368,8.6579,71.767,115.8239
107.702,0.3714,12.7738,164.6107,82.2558,0.7,8.6579,71.767,115.8239
107.802,0.3736,12.7361,164.59,82.288,0.7961,8.4159,71.5777,115.9753
107.902,0.355,12.7361,164.59,82.288,0.7563,8.4159,71.5777,115.9753
108.002,0.3372,12.7361,164.59,82.288,0.7185,8.4159,71.5777,115.9753
108.102,0.3203,12.7361,164.59,82.288,0.6826,8.4159,71.5777,115.9753
108.202,0.3457,12.7621,164.6655,82.3242,0.7713,8.1668,71.381,116.1285
108.302,0.3284,12.7621,164.6655,82.3242,0.7327,8.1668,71.381,116.1285
108.402,0.3284,12.7621,164.6655,82.3242,0.7327,8.1668,71.381,116.1285
108.502,0.3481,12.7621,164.7325,82.385,0.7991,8.1668,71.1805,116.2622
108.602,0.3307,12.7651,164.7325,82.385,0.7592,7.9259,71.1805,116.2622
108.702,0.3142,12.7651,164.7325,82.385,0.7212,7.9259,71.1805,116.2622
108.802,0.2985,12.7651,164.7325,82.385,0.6851,7.9259,71.1805,116.2622
108.902,0.3252,12.7485,164.7793,82.4543,0.7686,7.6906,70.978,116.3835
109.002,0.309,12.7485,164.7793,82.4543,0.7302,7.6906,70.978,116.3835
109.102,0.309,12.7485,164.7793,82.4543,0.7302,7.6906,70.978,116.3835
109.202,0.3314,12.6611,164.7013,82.5002,0.7973,7.4556,70.7638,116.488
109.302,0.3148,12.6611,164.7013,82.5002,0.7574,7.4556,70.7638,116.488
109.402,0.2991,12.6611,164.7013,82.5002,0.7196,7.4556,70.7638,116.488
109.502,0.3811,12.4776,164.5316,82.5908,0.8061,7.2182,70.5457,116.5916
109.602,0.3811,12.4776,164.5316,82.5908,0.8061,7.2182,70.5457,116.5916
109.702,0.344,12.4776,164.5316,82.5908,0.7275,7.2182,70.5457,116.5916
109.802,0.3268,12.4776,164.5316,82.5908,0.6912,7.2182,70.5457,116.5916
109.902,0.4213,12.256,164.3578,82.7308,0.7778,6.9776,70.3277,116.7011
110.002,0.4003,12.256,164.3578,82.7308,0.7389,6.9776,70.3277,116.7011
110.102,0.3803,12.256,164.3578,82.7308,0.7019,6.9776,70.3277,116.7011
110.202,0.4937,11.9901,164.1639,82.9132,0.785,6.7412,70.1258,116.8257
110.302,0.469,11.9901,164.1639,82.9132,0.7458,6.7412,70.1258,116.8257
110.402,0.4456,11.9901,164.1639,82.9132,0.7085,6.7412,70.1258,116.8257
110.502,0.5547,11.7137,163.9694,83.1095,0.7894,6.4975,69.9396,116.9837
110.602,0.527,11.7137,163.9694,83.1095,0.7499,6.4975,69.9396,116.9837
110.702,0.5006,11.7137,163.9694,83.1095,0.7124,6.4975,69.9396,116.9837
110.802,0.4756,11.7137,163.9694,83.1095,0.6768,6.4975,69.9396,116.9837
110.902,0.5861,11.4457,163.7885,83.3074,0.7616,6.2624,69.7667,117.1456
111.002,0.5568,11.4457,163.7885,83.3074,0.7236,6.2624,69.7667,117.1456
111.102,0.5568,11.4457,163.7885,83.3074,0.7236,6.2624,69.7667,117.1456
111.202,0.6491,11.191,163.6055,83.4847,0.7977,6.0156,69.5926,117.3259
111.302,0.6166,11.191,163.6055,83.4847,0.7578,6.0156,69.5926,117.3259
111.402,0.5858,11.191,163.6055,83.4847,0.7199,6.0156,69.5926,117.3259
111.502,0.6788,10.9407,163.403,83.6372,0.8109,5.757,69.4155,117.5229
111.602,0.6448,10.9407,163.403,83.6372,0.7703,5.757,69.4155,117.5229
111.702,0.6126,10.9407,163.403,83.6372,0.7318,5.757,69.4155,117.5229
111.802,0.582,10.9407,163.403,83.6372,0.6952,5.757,69.4155,117.5229
111.902,0.6758,10.9407,163.1995,83.7717,0.7883,5.757,69.2383,117.7048
112.002,0.642,10.7027,163.1995,83.7717,0.7489,5.5075,69.2383,117.7048
112.102,0.6099,10.7027,163.1995,83.7717,0.7114,5.5075,69.2383,117.7048
112.202,0.5794,10.7027,163.1995,83.7717,0.6759,5.5075,69.2383,117.7048
112.302,0.681,10.4556,162.9666,83.8915,0.7722,5.2484,69.044,117.8794
112.402,0.6469,10.4556,162.9666,83.8915,0.7336,5.2484,69.044,117.8794
112.502,0.6469,10.4556,162.9666,83.8915,0.7336,5.2484,69.044,117.8794
112.602,0.7382,10.2082,162.7196,83.9999,0.7974,5.015,68.8617,118.0263
112.702,0.7013,10.2082,162.7196,83.9999,0.7576,5.015,68.8617,118.0263
112.802,0.6662,10.2082,162.7196,83.9999,0.7197,5.015,68.8617,118.0263
112.902,0.7622,9.9798,162.4752,84.0865,0.7883,4.8051,68.693,118.1516
113.002,0.7622,9.9798,162.4752,84.0865,0.7883,4.8051,68.693,118.1516
113.102,0.6879,9.9798,162.4752,84.0865,0.7114,4.8051,68.693,118.1516
113.202,0.6535,9.9798,162.4752,84.0865,0.6758,4.8051,68.693,118.1516
