"Step","Feb26_10-47-04_trpo_rover_TRPO - Loss / Policy loss","Feb26_10-47-04_trpo_rover_TRPO - Loss / Policy loss__MIN","Feb26_10-47-04_trpo_rover_TRPO - Loss / Policy loss__MAX"
"13132","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13153","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"13191","1.192093e-8","1.192093e-8","1.192093e-8"
"13212","4.967054e-9","4.967054e-9","4.967054e-9"
"13250","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13271","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"13309","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"13330","0","0","0"
"13368","3.973643e-9","3.973643e-9","3.973643e-9"
"13389","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"13427","-1.8874806e-8","-1.8874806e-8","-1.8874806e-8"
"13448","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"13486","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"13507","7.947286e-9","7.947286e-9","7.947286e-9"
"13545","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13566","1.192093e-8","1.192093e-8","1.192093e-8"
"13604","0","0","0"
"13625","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"13663","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"13684","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"13722","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"13743","2.7318796e-9","2.7318796e-9","2.7318796e-9"
"13781","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"13802","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13840","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"13861","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"13899","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"13920","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"13958","1.192093e-8","1.192093e-8","1.192093e-8"
"13979","-1.6887984e-8","-1.6887984e-8","-1.6887984e-8"
"14017","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"14038","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"14076","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"14097","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"14135","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"14156","5.960465e-9","5.960465e-9","5.960465e-9"
"14194","3.973643e-9","3.973643e-9","3.973643e-9"
"14215","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"14253","7.947286e-9","7.947286e-9","7.947286e-9"
"14274","3.973643e-9","3.973643e-9","3.973643e-9"
"14312","7.947286e-9","7.947286e-9","7.947286e-9"
"14333","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"14371","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"14392","7.947286e-9","7.947286e-9","7.947286e-9"
"14430","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"14451","5.960465e-9","5.960465e-9","5.960465e-9"
"14489","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"14510","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"14548","7.947286e-9","7.947286e-9","7.947286e-9"
"14569","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"14607","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"14628","7.947286e-9","7.947286e-9","7.947286e-9"
