"Step","Feb24_22-53-44_trpo_rover_TRPO - Loss / Policy loss","Feb24_22-53-44_trpo_rover_TRPO - Loss / Policy loss__MIN","Feb24_22-53-44_trpo_rover_TRPO - Loss / Policy loss__MAX"
"1117","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"1155","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"1176","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"1214","2.5828681e-8","2.5828681e-8","2.5828681e-8"
"1235","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"1273","0","0","0"
"1294","1.7881394e-8","1.7881394e-8","1.7881394e-8"
"1332","0","0","0"
"1353","7.947286e-9","7.947286e-9","7.947286e-9"
"1391","1.192093e-8","1.192093e-8","1.192093e-8"
"1412","0","0","0"
"1450","0","0","0"
"1471","1.2417635e-8","1.2417635e-8","1.2417635e-8"
"1509","9.934108e-10","9.934108e-10","9.934108e-10"
"1530","0","0","0"
"1568","3.973643e-9","3.973643e-9","3.973643e-9"
"1589","9.934108e-9","9.934108e-9","9.934108e-9"
"1627","7.947286e-9","7.947286e-9","7.947286e-9"
"1648","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"1686","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"1707","5.960465e-9","5.960465e-9","5.960465e-9"
"1745","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"1766","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"1804","5.960465e-9","5.960465e-9","5.960465e-9"
"1825","3.973643e-9","3.973643e-9","3.973643e-9"
"1863","1.9868216e-8","1.9868216e-8","1.9868216e-8"
"1884","5.960465e-9","5.960465e-9","5.960465e-9"
"1922","1.8874806e-8","1.8874806e-8","1.8874806e-8"
"1943","3.973643e-9","3.973643e-9","3.973643e-9"
"1981","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"2002","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"2040","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"2061","6.9538757e-9","6.9538757e-9","6.9538757e-9"
"2099","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"2120","0","0","0"
"2158","0","0","0"
"2179","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"2217","3.973643e-9","3.973643e-9","3.973643e-9"
"2238","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"2276","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"2297","0","0","0"
"2335","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"2356","3.973643e-9","3.973643e-9","3.973643e-9"
"2394","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"2415","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"2453","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"2474","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"2512","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"2533","1.192093e-8","1.192093e-8","1.192093e-8"
"2571","0","0","0"
"2592","-2.483527e-9","-2.483527e-9","-2.483527e-9"
"2630","1.4901161e-8","1.4901161e-8","1.4901161e-8"
"2651","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"2689","7.947286e-9","7.947286e-9","7.947286e-9"
"2710","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"2748","3.973643e-9","3.973643e-9","3.973643e-9"
"2769","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"2807","0","0","0"
"2828","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"2866","0","0","0"
"2887","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"2925","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"2946","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"2984","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"3005","1.09275184e-8","1.09275184e-8","1.09275184e-8"
"3043","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"3064","3.973643e-9","3.973643e-9","3.973643e-9"
"3102","0","0","0"
"3123","0","0","0"
"3161","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3182","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"3220","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"3241","3.973643e-9","3.973643e-9","3.973643e-9"
"3279","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3300","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"3338","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3359","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"3391","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"3418","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3456","-3.576279e-8","-3.576279e-8","-3.576279e-8"
"3477","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"3515","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"3536","5.960465e-9","5.960465e-9","5.960465e-9"
"3574","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"3595","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3633","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"3654","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"3692","-6.4571704e-9","-6.4571704e-9","-6.4571704e-9"
"3713","0","0","0"
"3751","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"3772","-2.483527e-8","-2.483527e-8","-2.483527e-8"
"3810","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"3831","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"3869","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"3890","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"3928","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"3949","9.934108e-9","9.934108e-9","9.934108e-9"
"3987","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4008","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"4046","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4067","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"4105","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"4126","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"4164","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"4185","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"4223","0","0","0"
"4244","3.973643e-9","3.973643e-9","3.973643e-9"
"4282","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"4303","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"4341","3.973643e-9","3.973643e-9","3.973643e-9"
"4362","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"4400","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"4421","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"4459","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"4480","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"4518","1.192093e-8","1.192093e-8","1.192093e-8"
"4539","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"4577","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"4598","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"4636","1.192093e-8","1.192093e-8","1.192093e-8"
"4657","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"4695","7.947286e-9","7.947286e-9","7.947286e-9"
"4716","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"4754","-2.1358332e-8","-2.1358332e-8","-2.1358332e-8"
"4775","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"4813","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"4834","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"4872","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"4893","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"4931","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"4952","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"4990","-4.4703487e-8","-4.4703487e-8","-4.4703487e-8"
"5011","-9.437403e-9","-9.437403e-9","-9.437403e-9"
"5049","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5070","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"5108","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"5129","0","0","0"
"5167","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"5188","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"5226","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"5247","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"5285","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"5306","-2.483527e-9","-2.483527e-9","-2.483527e-9"
"5344","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"5365","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5403","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"5424","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"5462","-9.437403e-9","-9.437403e-9","-9.437403e-9"
"5483","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"5521","-4.3710074e-8","-4.3710074e-8","-4.3710074e-8"
"5542","-4.2716664e-8","-4.2716664e-8","-4.2716664e-8"
"5580","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"5601","-1.465281e-8","-1.465281e-8","-1.465281e-8"
"5639","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5660","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"5698","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"5719","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5757","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"5778","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"5816","4.967054e-10","4.967054e-10","4.967054e-10"
"5837","1.7881394e-8","1.7881394e-8","1.7881394e-8"
"5875","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5896","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"5934","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"5955","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"5993","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"6014","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6052","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"6073","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6111","3.973643e-9","3.973643e-9","3.973643e-9"
"6132","5.960465e-9","5.960465e-9","5.960465e-9"
"6170","-1.21692825e-8","-1.21692825e-8","-1.21692825e-8"
"6191","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6229","1.9868216e-8","1.9868216e-8","1.9868216e-8"
"6250","0","0","0"
"6288","0","0","0"
"6309","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"6347","1.192093e-8","1.192093e-8","1.192093e-8"
"6368","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"6406","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"6427","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"6465","-1.8874806e-8","-1.8874806e-8","-1.8874806e-8"
"6486","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"6524","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"6545","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"6583","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6604","-4.3710074e-8","-4.3710074e-8","-4.3710074e-8"
"6642","1.192093e-8","1.192093e-8","1.192093e-8"
"6663","-3.874302e-8","-3.874302e-8","-3.874302e-8"
"6701","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"6722","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"6760","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"6781","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"6819","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"6840","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"6878","1.192093e-8","1.192093e-8","1.192093e-8"
"6899","1.192093e-8","1.192093e-8","1.192093e-8"
"6937","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"6958","-3.129244e-8","-3.129244e-8","-3.129244e-8"
"6996","3.973643e-9","3.973643e-9","3.973643e-9"
"7017","-2.9802322e-8","-2.9802322e-8","-2.9802322e-8"
"7055","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7076","-1.09275184e-8","-1.09275184e-8","-1.09275184e-8"
"7108","-2.2848448e-8","-2.2848448e-8","-2.2848448e-8"
"7135","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"7173","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7194","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"7232","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"7253","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"7291","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"7312","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"7350","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"7371","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"7409","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"7430","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"7468","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"7489","1.5894573e-8","1.5894573e-8","1.5894573e-8"
"7527","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"7548","-6.4571704e-9","-6.4571704e-9","-6.4571704e-9"
"7586","0","0","0"
"7607","1.9868216e-9","1.9868216e-9","1.9868216e-9"
"7645","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"7666","-1.6887984e-8","-1.6887984e-8","-1.6887984e-8"
"7704","-8.443992e-9","-8.443992e-9","-8.443992e-9"
"7725","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"7763","-5.3644182e-8","-5.3644182e-8","-5.3644182e-8"
"7784","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"7822","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"7843","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"7881","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"7902","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"7940","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"7961","-2.8808913e-8","-2.8808913e-8","-2.8808913e-8"
"7999","-3.8246316e-8","-3.8246316e-8","-3.8246316e-8"
"8020","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"8058","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8079","1.192093e-8","1.192093e-8","1.192093e-8"
"8117","-2.6822091e-8","-2.6822091e-8","-2.6822091e-8"
"8138","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"8176","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"8197","1.9868216e-8","1.9868216e-8","1.9868216e-8"
"8235","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"8256","5.960465e-9","5.960465e-9","5.960465e-9"
"8294","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"8315","-2.9802322e-8","-2.9802322e-8","-2.9802322e-8"
"8353","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8374","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"8412","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"8433","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"8471","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"8492","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"8524","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"8551","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8589","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"8610","-2.9802325e-9","-2.9802325e-9","-2.9802325e-9"
"8648","-6.357829e-8","-6.357829e-8","-6.357829e-8"
"8669","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"8707","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"8728","5.960465e-9","5.960465e-9","5.960465e-9"
"8766","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"8787","-4.3710074e-8","-4.3710074e-8","-4.3710074e-8"
"8825","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"8846","1.2914341e-8","1.2914341e-8","1.2914341e-8"
"8884","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"8905","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"8943","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"8964","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"8996","1.192093e-8","1.192093e-8","1.192093e-8"
"9023","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"9061","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"9082","-2.6822091e-8","-2.6822091e-8","-2.6822091e-8"
"9120","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9141","2.5828681e-8","2.5828681e-8","2.5828681e-8"
"9179","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"9200","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"9238","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"9259","8.940697e-9","8.940697e-9","8.940697e-9"
"9297","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"9318","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"9356","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"9377","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"9415","2.483527e-9","2.483527e-9","2.483527e-9"
"9436","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"9474","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"9495","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9533","3.973643e-9","3.973643e-9","3.973643e-9"
"9554","-1.4901161e-8","-1.4901161e-8","-1.4901161e-8"
"9592","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"9613","0","0","0"
"9651","3.973643e-9","3.973643e-9","3.973643e-9"
"9672","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"9710","7.947286e-9","7.947286e-9","7.947286e-9"
"9731","-2.6822091e-8","-2.6822091e-8","-2.6822091e-8"
"9769","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"9790","5.960465e-9","5.960465e-9","5.960465e-9"
"9828","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"9849","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"9887","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"9908","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"9946","-5.2650773e-8","-5.2650773e-8","-5.2650773e-8"
"9967","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"10005","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"10026","1.4901161e-8","1.4901161e-8","1.4901161e-8"
"10064","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"10085","-2.1855037e-8","-2.1855037e-8","-2.1855037e-8"
"10123","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"10144","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"10182","-3.377597e-8","-3.377597e-8","-3.377597e-8"
"10203","-9.934108e-10","-9.934108e-10","-9.934108e-10"
"10241","-4.1723254e-8","-4.1723254e-8","-4.1723254e-8"
"10262","3.973643e-9","3.973643e-9","3.973643e-9"
"10300","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"10321","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"10359","-2.5828681e-8","-2.5828681e-8","-2.5828681e-8"
"10380","7.947286e-9","7.947286e-9","7.947286e-9"
"10418","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"10439","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"10477","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"10498","-2.9802322e-8","-2.9802322e-8","-2.9802322e-8"
"10536","-3.576279e-8","-3.576279e-8","-3.576279e-8"
"10557","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"10595","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"10616","-4.5696897e-8","-4.5696897e-8","-4.5696897e-8"
"10654","-5.7617825e-8","-5.7617825e-8","-5.7617825e-8"
"10675","-3.0795736e-8","-3.0795736e-8","-3.0795736e-8"
"10713","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"10734","-4.6690307e-8","-4.6690307e-8","-4.6690307e-8"
"10772","5.9604645e-8","5.9604645e-8","5.9604645e-8"
"10793","-8.742015e-8","-8.742015e-8","-8.742015e-8"
"10831","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"10852","-2.483527e-8","-2.483527e-8","-2.483527e-8"
"10890","9.934108e-9","9.934108e-9","9.934108e-9"
"10911","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"10949","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"10970","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"11008","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"11029","-7.549922e-8","-7.549922e-8","-7.549922e-8"
"11067","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"11088","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"11126","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"11147","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"11185","0","0","0"
"11206","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"11244","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11265","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11303","-1.7881394e-8","-1.7881394e-8","-1.7881394e-8"
"11324","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"11362","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11383","1.2914341e-8","1.2914341e-8","1.2914341e-8"
"11421","-9.934108e-9","-9.934108e-9","-9.934108e-9"
"11442","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11480","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"11501","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"11539","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11560","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11598","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11619","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"11657","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"11678","0","0","0"
"11716","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11737","0","0","0"
"11775","-4.967054e-9","-4.967054e-9","-4.967054e-9"
"11796","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"11834","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"11855","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"11893","-3.774961e-8","-3.774961e-8","-3.774961e-8"
"11914","1.4901163e-9","1.4901163e-9","1.4901163e-9"
"11952","-2.2848448e-8","-2.2848448e-8","-2.2848448e-8"
"11973","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"12011","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12032","3.973643e-9","3.973643e-9","3.973643e-9"
"12070","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12091","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12129","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"12150","-6.9538757e-9","-6.9538757e-9","-6.9538757e-9"
"12188","-3.973643e-9","-3.973643e-9","-3.973643e-9"
"12209","-2.384186e-8","-2.384186e-8","-2.384186e-8"
"12247","3.973643e-9","3.973643e-9","3.973643e-9"
"12268","7.947286e-9","7.947286e-9","7.947286e-9"
"12306","0","0","0"
"12327","-1.2914341e-8","-1.2914341e-8","-1.2914341e-8"
"12365","5.960465e-9","5.960465e-9","5.960465e-9"
"12386","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12424","-3.973643e-8","-3.973643e-8","-3.973643e-8"
"12445","-1.3907751e-8","-1.3907751e-8","-1.3907751e-8"
"12483","-8.940697e-9","-8.940697e-9","-8.940697e-9"
"12504","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"12542","3.973643e-9","3.973643e-9","3.973643e-9"
"12563","1.3907751e-8","1.3907751e-8","1.3907751e-8"
"12601","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"12622","-5.960465e-9","-5.960465e-9","-5.960465e-9"
"12660","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12681","-1.9868216e-9","-1.9868216e-9","-1.9868216e-9"
"12719","-1.192093e-8","-1.192093e-8","-1.192093e-8"
"12740","-2.7815503e-8","-2.7815503e-8","-2.7815503e-8"
"12778","-3.1789146e-8","-3.1789146e-8","-3.1789146e-8"
"12799","-3.973643e-8","-3.973643e-8","-3.973643e-8"
"12837","-1.9868216e-8","-1.9868216e-8","-1.9868216e-8"
"12858","-1.5894573e-8","-1.5894573e-8","-1.5894573e-8"
"12896","-7.947286e-9","-7.947286e-9","-7.947286e-9"
"12917","1.4901163e-9","1.4901163e-9","1.4901163e-9"
